Prog,Lit,Intervalo,Metric,Time,Mass
72,a_0,"[0,7105-1,0000]",0.9928,14.07,0.9869
74,a_1,"[0,9776-1,0000]",0.9844,24.66,0.9830
76,a_5,"[0,9223-1,0000]",0.9919,17.85,0.9898
76,~a_7,"[0,7767-0,9880]",0.9915,17.95,0.9898
77,a_0,"[0,9843-1,0000]",0.9896,8.23,0.9891
77,a_8,"[0,8879-0,9770]",0.9906,8.62,0.9891
77,~a_8,"[0,0230-0,1121]",0.9906,8.76,0.9891
78,~d_12,"[0,9764-1,0000]",0.9865,24.84,0.9846
79,a_6,"[0,8601-1,0000]",0.9916,15.24,0.9861
80,a_5,"[0,9573-1,0000]",0.9869,15.00,0.9854
84,a_1,"[0,9658-1,0000]",0.9855,11.83,0.9837
84,~a_7,"[0,8802-0,9293]",0.9862,11.81,0.9837
85,a_9,"[0,6998-0,9428]",0.9762,42.10,0.9714
86,a_3,"[0,7816-1,0000]",0.9937,18.47,0.9848
87,a_0,"[0,9821-1,0000]",0.9872,13.39,0.9857
87,a_8,"[0,1472-0,2099]",0.9900,13.77,0.9857
88,~d_15,"[0,9307-1,0000]",0.9850,13.42,0.9831
88,~a_8,"[0,0037-0,0731]",0.9852,13.49,0.9831
88,~a_7,"[0,0073-0,1130]",0.9858,13.51,0.9831
90,~a_7,"[0,9125-0,9943]",0.9888,18.18,0.9874
91,d_17,"[0,9839-1,0000]",0.9859,18.69,0.9854
91,a_9,"[0,8715-0,9907]",0.9899,19.21,0.9854
92,a_0,"[0,9150-1,0000]",0.9858,11.58,0.9820
92,~a_8,"[0,7917-0,8967]",0.9861,11.67,0.9820
94,a_0,"[0,9861-1,0000]",0.9901,15.02,0.9893
95,a_4,"[0,9891-1,0000]",0.9891,12.34,0.9891
95,~a_8,"[0,0032-0,1219]",0.9921,12.48,0.9891
97,a_0,"[0,9656-1,0000]",0.9882,13.34,0.9859
97,~a_6,"[0,8227-1,0000]",0.9920,13.51,0.9859
98,d_10,"[0,9596-1,0000]",0.9868,16.90,0.9850
99,d_17,"[0,9301-1,0000]",0.9853,23.75,0.9847
100,~a_4,"[0,9059-1,0000]",0.9912,16.25,0.9873
100,~a_7,"[0,6690-0,8197]",0.9906,16.64,0.9873
100,~a_8,"[0,0033-0,1046]",0.9901,16.49,0.9873
102,a_0,"[0,9229-1,0000]",0.9834,19.39,0.9790
102,a_8,"[0,1424-0,3484]",0.9876,19.85,0.9790
103,~d_14,"[0,9570-1,0000]",0.9941,7.89,0.9929
103,~a_8,"[0,0596-0,0672]",0.9931,7.92,0.9929
105,~a_1,"[0,9411-1,0000]",0.9905,14.74,0.9888
105,~a_5,"[0,7816-1,0000]",0.9951,14.60,0.9888
106,~d_15,"[0,8284-1,0000]",0.9855,21.27,0.9805
106,a_7,"[0,5626-0,9607]",0.9920,21.41,0.9805
106,~a_8,"[0,6963-0,8653]",0.9887,21.39,0.9805
107,~a_5,"[0,6362-1,0000]",0.9921,19.78,0.9819
107,~a_8,"[0,5816-0,9974]",0.9931,19.72,0.9819
109,~d_11,"[0,9395-1,0000]",0.9874,21.42,0.9841
110,a_2,"[0,6854-1,0000]",0.9893,13.51,0.9842
110,a_6,"[0,8714-1,0000]",0.9873,13.44,0.9842
111,a_9,"[0,0847-0,1176]",0.9885,13.75,0.9855
113,~a_0,"[0,9774-1,0000]",0.9835,22.42,0.9819
114,~a_0,"[0,9785-1,0000]",0.9787,19.57,0.9786
115,a_1,"[0,9201-1,0000]",0.9724,30.49,0.9713
116,a_4,"[0,9016-1,0000]",0.9899,8.45,0.9873
117,a_6,"[0,7395-1,0000]",0.9892,25.38,0.9815
117,a_9,"[0,7328-0,9291]",0.9867,25.35,0.9815
119,d_13,"[0,8911-1,0000]",0.9868,14.94,0.9835
121,~d_14,"[0,9686-1,0000]",0.9792,17.73,0.9781
122,a_7,"[0,1198-0,3311]",0.9922,18.56,0.9849
122,~a_8,"[0,1841-0,2566]",0.9859,18.67,0.9849
123,d_10,"[0,8995-1,0000]",0.9881,22.42,0.9850
123,a_7,"[0,0029-0,2005]",0.9886,22.66,0.9850
127,d_15,"[0,9361-1,0000]",0.9901,13.25,0.9882
130,d_12,"[0,9874-1,0000]",0.9879,9.45,0.9877
130,~a_5,"[0,9846-1,0000]",0.9886,9.45,0.9877
130,~a_7,"[0,0001-0,0606]",0.9898,9.49,0.9877
131,a_0,"[0,9540-1,0000]",0.9884,7.49,0.9872
131,a_9,"[0,7132-0,7499]",0.9901,7.40,0.9872
132,~a_8,"[0,6489-0,9020]",0.9935,13.99,0.9829
132,a_8,"[0,0980-0,3511]",0.9935,13.94,0.9829
134,a_5,"[0,9249-1,0000]",0.9863,23.17,0.9851
134,a_8,"[0,8855-0,9813]",0.9875,23.31,0.9851
135,a_3,"[0,9709-1,0000]",0.9870,21.39,0.9857
135,~a_6,"[0,5453-1,0000]",0.9975,21.33,0.9857
135,~a_9,"[0,6336-0,8444]",0.9903,21.43,0.9857
137,~d_13,"[0,9823-1,0000]",0.9827,17.93,0.9825
137,~a_5,"[0,7294-1,0000]",0.9937,17.93,0.9825
137,~a_7,"[0,1237-0,2483]",0.9875,18.00,0.9825
139,d_16,"[0,9280-1,0000]",0.9823,21.83,0.9795
