Prog,Lit,Intervalo,Metric,Time,Mass
59,a_5,"[0,8413-1,0000]",0.9811,16.08,0.9663
59,~a_7,"[0,0014-0,0561]",0.9720,16.83,0.9663
60,a_1,"[0,9609-1,0000]",0.9873,12.37,0.9843
62,d_16,"[0,9344-1,0000]",0.9774,14.24,0.9755
62,a_7,"[0,8300-0,9303]",0.9810,14.20,0.9755
63,~a_2,"[0,9824-1,0000]",0.9827,10.99,0.9825
63,~a_5,"[0,9113-1,0000]",0.9873,10.91,0.9825
63,a_8,"[0,7895-0,8757]",0.9863,11.28,0.9825
64,d_12,"[0,8349-1,0000]",0.9737,14.53,0.9688
64,a_7,"[0,0322-0,0753]",0.9730,14.90,0.9688
64,a_8,"[0,8142-0,8460]",0.9696,14.88,0.9688
65,a_3,"[0,9846-1,0000]",0.9851,3.81,0.9849
65,a_7,"[0,0035-0,0622]",0.9863,3.85,0.9849
66,a_4,"[0,9670-1,0000]",0.9724,18.67,0.9708
67,~a_7,"[0,8186-0,9196]",0.9853,14.73,0.9804
67,a_7,"[0,0804-0,1814]",0.9853,14.74,0.9804
68,a_5,"[0,8821-1,0000]",0.9819,11.32,0.9725
68,~a_8,"[0,7805-0,8985]",0.9820,11.28,0.9725
69,a_5,"[0,8912-1,0000]",0.9905,11.00,0.9870
69,a_10,"[0,0549-0,0754]",0.9887,11.07,0.9870
71,~d_15,"[0,9131-1,0000]",0.9857,12.83,0.9815
72,a_0,"[0,7069-1,0000]",0.9877,10.68,0.9803
74,a_1,"[0,9685-1,0000]",0.9751,17.43,0.9736
76,a_5,"[0,9180-1,0000]",0.9873,12.54,0.9846
76,~a_7,"[0,7738-0,9889]",0.9867,12.68,0.9846
77,a_0,"[0,9786-1,0000]",0.9839,6.20,0.9830
77,a_8,"[0,8839-0,9776]",0.9855,6.56,0.9830
77,~a_8,"[0,0224-0,1161]",0.9855,6.68,0.9830
78,~d_12,"[0,9701-1,0000]",0.9801,17.45,0.9776
79,a_6,"[0,8578-1,0000]",0.9890,11.59,0.9814
80,a_5,"[0,9509-1,0000]",0.9803,11.52,0.9776
84,a_1,"[0,9583-1,0000]",0.9779,8.35,0.9755
84,~a_7,"[0,8745-0,9302]",0.9794,8.40,0.9755
85,a_9,"[0,6920-0,9453]",0.9630,29.66,0.9548
86,a_3,"[0,7781-1,0000]",0.9892,13.55,0.9773
87,a_0,"[0,9759-1,0000]",0.9809,10.06,0.9787
87,a_8,"[0,1447-0,2124]",0.9848,10.32,0.9787
88,~d_15,"[0,9229-1,0000]",0.9767,10.60,0.9741
88,~a_8,"[0,0035-0,0807]",0.9769,10.55,0.9741
88,~a_7,"[0,0073-0,1197]",0.9785,10.73,0.9741
90,~a_7,"[0,9067-0,9949]",0.9818,12.74,0.9789
91,d_17,"[0,9764-1,0000]",0.9783,12.80,0.9777
91,a_9,"[0,8670-0,9909]",0.9845,13.15,0.9777
92,a_0,"[0,9081-1,0000]",0.9783,9.15,0.9732
92,~a_8,"[0,7871-0,8988]",0.9787,9.25,0.9732
94,a_0,"[0,9803-1,0000]",0.9843,10.45,0.9829
95,a_4,"[0,9825-1,0000]",0.9825,9.36,0.9825
95,~a_8,"[0,0030-0,1261]",0.9871,9.52,0.9825
97,a_0,"[0,9588-1,0000]",0.9812,11.02,0.9778
97,~a_6,"[0,8198-1,0000]",0.9885,11.15,0.9778
98,d_10,"[0,9528-1,0000]",0.9798,12.49,0.9774
99,d_17,"[0,9229-1,0000]",0.9776,16.57,0.9767
100,~a_4,"[0,9017-1,0000]",0.9866,11.83,0.9807
100,~a_7,"[0,6674-0,8219]",0.9861,12.09,0.9807
100,~a_8,"[0,0027-0,1086]",0.9850,12.02,0.9807
102,a_0,"[0,9164-1,0000]",0.9764,15.01,0.9703
102,a_8,"[0,1392-0,3504]",0.9811,15.40,0.9703
103,~d_14,"[0,9543-1,0000]",0.9913,6.27,0.9898
103,~a_8,"[0,0588-0,0695]",0.9900,6.33,0.9898
105,~a_1,"[0,9357-1,0000]",0.9848,11.49,0.9819
105,~a_5,"[0,7792-1,0000]",0.9921,11.43,0.9819
106,~d_15,"[0,8228-1,0000]",0.9788,14.42,0.9703
106,a_7,"[0,5598-0,9605]",0.9877,14.58,0.9703
106,~a_8,"[0,6925-0,8663]",0.9830,14.59,0.9703
107,~a_5,"[0,6334-1,0000]",0.9877,15.05,0.9731
107,~a_8,"[0,5798-0,9977]",0.9894,15.02,0.9731
109,~d_11,"[0,9335-1,0000]",0.9811,16.00,0.9763
110,a_2,"[0,6812-1,0000]",0.9833,10.46,0.9753
110,a_6,"[0,8648-1,0000]",0.9798,10.59,0.9753
111,a_9,"[0,0832-0,1246]",0.9799,10.32,0.9755
113,~a_0,"[0,9681-1,0000]",0.9741,16.14,0.9725
114,~a_0,"[0,9701-1,0000]",0.9703,14.52,0.9702
115,a_1,"[0,9076-1,0000]",0.9592,21.97,0.9578
116,a_4,"[0,8988-1,0000]",0.9868,6.57,0.9834
117,a_6,"[0,7333-1,0000]",0.9809,17.66,0.9689
117,a_9,"[0,7266-0,9310]",0.9769,17.70,0.9689
119,d_13,"[0,8847-1,0000]",0.9798,10.98,0.9747
121,~d_14,"[0,9592-1,0000]",0.9698,12.91,0.9679
122,a_7,"[0,1179-0,3328]",0.9878,14.14,0.9784
122,~a_8,"[0,1811-0,2591]",0.9801,14.25,0.9784
123,d_10,"[0,8904-1,0000]",0.9781,15.18,0.9731
123,a_7,"[0,0027-0,2071]",0.9802,15.54,0.9731
127,d_15,"[0,9326-1,0000]",0.9864,9.79,0.9836
130,d_12,"[0,9806-1,0000]",0.9810,7.18,0.9809
130,~a_5,"[0,9781-1,0000]",0.9821,7.25,0.9809
130,~a_7,"[0,0000-0,0668]",0.9833,7.30,0.9809
131,a_0,"[0,9470-1,0000]",0.9811,5.51,0.9793
131,a_9,"[0,7107-0,7546]",0.9828,5.48,0.9793
132,~a_8,"[0,6473-0,9027]",0.9906,10.61,0.9746
132,a_8,"[0,0973-0,3527]",0.9906,10.55,0.9746
134,a_5,"[0,9188-1,0000]",0.9797,16.27,0.9776
134,a_8,"[0,8803-0,9821]",0.9810,16.40,0.9776
135,a_3,"[0,9634-1,0000]",0.9794,16.19,0.9774
135,~a_6,"[0,5436-1,0000]",0.9942,16.16,0.9774
135,~a_9,"[0,6327-0,8482]",0.9843,16.36,0.9774
137,~d_13,"[0,9742-1,0000]",0.9746,12.23,0.9743
137,~a_5,"[0,7264-1,0000]",0.9895,12.33,0.9743
137,~a_7,"[0,1206-0,2518]",0.9802,12.43,0.9743
139,d_16,"[0,9191-1,0000]",0.9729,16.22,0.9687
141,d_12,"[0,9686-1,0000]",0.9760,9.26,0.9747
141,a_5,"[0,7472-1,0000]",0.9890,9.21,0.9747
141,~a_8,"[0,0048-0,1615]",0.9822,9.27,0.9747
143,a_3,"[0,9035-1,0000]",0.9864,11.87,0.9851
143,~a_9,"[0,1153-0,1728]",0.9883,12.07,0.9851
144,~d_11,"[0,7982-1,0000]",0.9824,12.72,0.9732
144,a_7,"[0,8859-1,0000]",0.9795,12.65,0.9732
145,a_7,"[0,0411-0,2523]",0.9853,10.52,0.9817
145,~a_7,"[0,7477-0,9589]",0.9853,10.45,0.9817
147,d_11,"[0,7905-1,0000]",0.9800,18.75,0.9739
147,a_7,"[0,2338-0,4387]",0.9840,18.92,0.9739
147,a_8,"[0,7906-0,9941]",0.9838,18.75,0.9739
148,d_18,"[0,8854-1,0000]",0.9730,16.64,0.9671
148,a_5,"[0,8817-1,0000]",0.9715,16.61,0.9671
148,~a_8,"[0,7565-0,9802]",0.9737,16.79,0.9671
149,~a_8,"[0,9496-1,0000]",0.9790,11.86,0.9754
149,~a_9,"[0,8366-0,9842]",0.9829,11.97,0.9754
150,d_13,"[0,8466-1,0000]",0.9847,16.75,0.9752
151,~a_9,"[0,7767-0,9543]",0.9787,17.01,0.9715
152,d_14,"[0,9009-1,0000]",0.9880,11.83,0.9830
153,~d_12,"[0,9580-1,0000]",0.9767,15.86,0.9749
154,a_0,"[0,8865-1,0000]",0.9779,18.05,0.9738
154,a_6,"[0,8418-1,0000]",0.9828,18.15,0.9738
155,a_7,"[0,2104-0,3216]",0.9734,25.44,0.9673
156,d_11,"[0,9647-1,0000]",0.9852,11.24,0.9841
158,d_9,"[0,9200-1,0000]",0.9800,14.02,0.9761
159,d_15,"[0,9664-1,0000]",0.9828,13.63,0.9815
160,d_11,"[0,9676-1,0000]",0.9691,18.56,0.9686
161,d_14,"[0,9722-1,0000]",0.9761,18.81,0.9751
161,a_5,"[0,6993-1,0000]",0.9856,18.84,0.9751
164,a_1,"[0,8637-1,0000]",0.9789,15.45,0.9762
166,~d_11,"[0,9300-1,0000]",0.9787,16.99,0.9756
167,d_13,"[0,7641-1,0000]",0.9928,10.00,0.9823
167,~a_8,"[0,7299-0,8652]",0.9881,9.94,0.9823
168,a_7,"[0,0572-0,4191]",0.9839,19.98,0.9697
168,~a_7,"[0,5809-0,9428]",0.9839,19.94,0.9697
169,d_16,"[0,9721-1,0000]",0.9807,9.39,0.9796
171,~a_0,"[0,9686-1,0000]",0.9770,11.57,0.9758
171,a_6,"[0,8982-1,0000]",0.9838,11.52,0.9758
171,a_8,"[0,8972-1,0000]",0.9840,11.65,0.9758
174,~d_14,"[0,8081-1,0000]",0.9768,14.00,0.9726
174,a_7,"[0,9209-0,9967]",0.9760,14.08,0.9726
175,a_4,"[0,9734-1,0000]",0.9819,10.62,0.9806
175,a_8,"[0,9388-0,9974]",0.9844,10.72,0.9806
175,a_7,"[0,9317-0,9917]",0.9843,10.89,0.9806
176,a_6,"[0,7345-1,0000]",0.9823,13.63,0.9732
177,a_1,"[0,9854-1,0000]",0.9858,6.62,0.9856
177,a_7,"[0,8825-0,9891]",0.9883,6.70,0.9856
177,~a_7,"[0,0109-0,1175]",0.9883,6.67,0.9856
181,d_10,"[0,9364-1,0000]",0.9743,15.81,0.9702
182,d_14,"[0,9025-1,0000]",0.9746,12.28,0.9713
183,d_12,"[0,9667-1,0000]",0.9685,21.88,0.9678
184,~d_12,"[0,9023-1,0000]",0.9707,6.76,0.9669
184,a_8,"[0,8781-0,9995]",0.9761,7.01,0.9669
186,d_9,"[0,8112-1,0000]",0.9799,19.24,0.9716
190,a_4,"[0,7348-1,0000]",0.9854,11.44,0.9769
191,~d_16,"[0,7956-1,0000]",0.9887,8.21,0.9817
191,~a_7,"[0,7750-0,8715]",0.9867,8.32,0.9817
192,d_19,"[0,8227-1,0000]",0.9851,14.24,0.9830
193,d_18,"[0,9504-1,0000]",0.9875,8.58,0.9847
193,~a_9,"[0,0149-0,1328]",0.9872,8.90,0.9847
194,d_12,"[0,8365-1,0000]",0.9807,9.03,0.9753
194,a_5,"[0,9750-1,0000]",0.9758,9.05,0.9753
194,a_7,"[0,8812-0,9900]",0.9789,9.20,0.9753
195,~a_7,"[0,0039-0,1059]",0.9791,13.26,0.9750
196,~d_12,"[0,7560-1,0000]",0.9802,14.64,0.9709
196,~a_8,"[0,8749-1,0000]",0.9773,14.60,0.9709
196,~a_7,"[0,6420-0,9026]",0.9796,14.79,0.9709
198,~a_6,"[0,8706-1,0000]",0.9831,11.44,0.9755
200,~a_0,"[0,9725-1,0000]",0.9725,15.33,0.9725
200,~a_8,"[0,9060-0,9995]",0.9788,15.56,0.9725
201,~d_10,"[0,9536-1,0000]",0.9807,13.87,0.9781
201,a_7,"[0,9142-0,9901]",0.9810,14.28,0.9781
202,d_13,"[0,8720-1,0000]",0.9779,8.16,0.9721
202,a_5,"[0,8421-1,0000]",0.9786,8.18,0.9721
202,~a_7,"[0,2224-0,3698]",0.9817,8.29,0.9721
204,~d_9,"[0,8397-1,0000]",0.9769,19.05,0.9693
205,~d_15,"[0,9702-1,0000]",0.9800,10.03,0.9784
205,a_7,"[0,2306-0,2773]",0.9812,10.52,0.9784
206,d_12,"[0,8761-1,0000]",0.9912,9.71,0.9874
206,~a_7,"[0,0030-0,2604]",0.9966,9.70,0.9874
206,a_7,"[0,7396-0,9970]",0.9966,9.70,0.9874
208,a_3,"[0,8856-1,0000]",0.9834,9.30,0.9816
209,a_8,"[0,8855-1,0000]",0.9684,15.60,0.9649
210,a_7,"[0,0238-0,2305]",0.9855,17.05,0.9788
211,d_14,"[0,9794-1,0000]",0.9798,15.26,0.9796
211,a_7,"[0,6269-0,8197]",0.9825,15.46,0.9796
212,d_11,"[0,7935-1,0000]",0.9894,9.78,0.9760
212,a_5,"[0,7387-1,0000]",0.9876,9.76,0.9760
213,d_12,"[0,9317-1,0000]",0.9816,12.39,0.9782
214,a_2,"[0,8909-1,0000]",0.9879,10.45,0.9823
214,a_7,"[0,7754-0,8689]",0.9867,10.71,0.9823
215,d_17,"[0,9596-1,0000]",0.9864,13.16,0.9834
216,~a_2,"[0,9800-1,0000]",0.9803,15.18,0.9801
216,a_6,"[0,9799-1,0000]",0.9803,15.18,0.9801
216,a_8,"[0,0044-0,0245]",0.9803,15.39,0.9801
217,d_10,"[0,9643-1,0000]",0.9812,9.10,0.9791
220,d_19,"[0,9257-1,0000]",0.9784,18.65,0.9734
220,a_8,"[0,7032-0,9724]",0.9832,19.36,0.9734
220,~a_7,"[0,2318-0,4885]",0.9802,19.43,0.9734
222,~d_16,"[0,7420-1,0000]",0.9778,24.32,0.9654
222,a_5,"[0,8613-1,0000]",0.9735,24.32,0.9654
222,a_8,"[0,1450-0,3899]",0.9710,24.83,0.9654
223,~a_5,"[0,6555-1,0000]",0.9846,15.60,0.9709
224,~d_11,"[0,9179-1,0000]",0.9836,6.28,0.9778
225,~a_5,"[0,9723-1,0000]",0.9780,13.86,0.9765
225,~a_8,"[0,0051-0,0790]",0.9807,14.06,0.9765
226,d_18,"[0,9573-1,0000]",0.9859,8.74,0.9841
227,d_13,"[0,7438-1,0000]",0.9927,12.01,0.9836
227,~a_6,"[0,8343-1,0000]",0.9870,11.96,0.9836
227,a_7,"[0,1115-0,3444]",0.9880,12.47,0.9836
228,d_18,"[0,9707-1,0000]",0.9797,7.94,0.9784
228,a_7,"[0,8666-0,9997]",0.9857,7.97,0.9784
229,d_9,"[0,9684-1,0000]",0.9770,17.01,0.9758
229,a_8,"[0,8743-0,9997]",0.9815,17.23,0.9758
230,d_14,"[0,8894-1,0000]",0.9842,10.67,0.9781
230,a_7,"[0,6887-0,8692]",0.9878,10.74,0.9781
233,~a_7,"[0,0048-0,1971]",0.9834,11.89,0.9766
234,a_0,"[0,9740-1,0000]",0.9788,7.85,0.9775
234,a_8,"[0,8793-1,0000]",0.9811,7.77,0.9775
236,d_19,"[0,9379-1,0000]",0.9863,9.25,0.9833
238,a_3,"[0,7935-1,0000]",0.9854,11.79,0.9706
239,~a_3,"[0,9776-1,0000]",0.9872,4.37,0.9859
239,a_8,"[0,0153-0,0634]",0.9883,4.48,0.9859
240,a_7,"[0,8926-0,9873]",0.9880,8.84,0.9831
241,~a_3,"[0,9557-1,0000]",0.9793,14.72,0.9756
241,~a_7,"[0,7290-0,9885]",0.9881,14.86,0.9756
242,a_6,"[0,8245-1,0000]",0.9854,11.14,0.9778
242,~a_7,"[0,0558-0,1497]",0.9842,11.19,0.9778
243,d_16,"[0,9705-1,0000]",0.9713,20.97,0.9708
243,a_7,"[0,7720-0,9958]",0.9789,21.36,0.9708
244,a_0,"[0,9323-1,0000]",0.9776,11.25,0.9741
245,d_14,"[0,9258-1,0000]",0.9701,12.22,0.9687
246,d_17,"[0,8420-1,0000]",0.9811,17.72,0.9792
246,~a_7,"[0,8499-0,9847]",0.9853,17.81,0.9792
247,~a_7,"[0,0385-0,2072]",0.9771,13.68,0.9707
248,a_8,"[0,1834-0,2117]",0.9902,5.70,0.9890
249,d_9,"[0,8137-1,0000]",0.9830,13.95,0.9770
249,a_6,"[0,9477-1,0000]",0.9793,14.02,0.9770
249,~a_8,"[0,8897-0,9203]",0.9787,14.40,0.9770
250,a_0,"[0,9809-1,0000]",0.9810,9.97,0.9809
251,a_1,"[0,9625-1,0000]",0.9813,13.28,0.9789
251,~a_5,"[0,9611-1,0000]",0.9818,13.29,0.9789
251,a_8,"[0,8591-0,9621]",0.9834,13.50,0.9789
252,d_12,"[0,7721-1,0000]",0.9812,15.93,0.9782
254,a_7,"[0,8292-0,9976]",0.9852,14.52,0.9773
256,~a_6,"[0,8854-1,0000]",0.9875,17.09,0.9804
257,a_0,"[0,9085-1,0000]",0.9791,17.31,0.9767
257,~a_7,"[0,6428-0,9063]",0.9868,17.51,0.9767
257,a_7,"[0,0937-0,3572]",0.9868,17.45,0.9767
258,~d_18,"[0,7577-1,0000]",0.9852,13.53,0.9780
258,a_6,"[0,7469-1,0000]",0.9860,13.54,0.9780
258,~a_7,"[0,6153-0,9938]",0.9883,13.53,0.9780
259,~a_0,"[0,9109-1,0000]",0.9801,14.12,0.9770
260,~a_7,"[0,6984-0,8565]",0.9842,18.43,0.9806
261,~d_16,"[0,8886-1,0000]",0.9872,11.88,0.9835
261,a_6,"[0,7653-1,0000]",0.9942,11.96,0.9835
262,a_4,"[0,9521-1,0000]",0.9806,13.38,0.9775
262,a_5,"[0,8095-1,0000]",0.9861,13.45,0.9775
262,~a_7,"[0,8524-0,9422]",0.9810,13.55,0.9775
263,~d_13,"[0,9711-1,0000]",0.9807,14.89,0.9792
263,~a_5,"[0,7033-1,0000]",0.9933,14.79,0.9792
263,a_7,"[0,7620-0,9125]",0.9888,14.84,0.9792
267,a_4,"[0,9444-1,0000]",0.9893,11.48,0.9870
267,a_8,"[0,7068-0,9101]",0.9948,11.49,0.9870
268,a_8,"[0,6945-0,7775]",0.9755,17.50,0.9707
269,a_5,"[0,9435-1,0000]",0.9705,15.51,0.9666
271,a_2,"[0,8990-1,0000]",0.9868,11.94,0.9837
271,a_6,"[0,8430-1,0000]",0.9897,12.06,0.9837
272,a_5,"[0,9533-1,0000]",0.9720,13.33,0.9697
273,d_12,"[0,9318-1,0000]",0.9788,11.55,0.9761
275,a_9,"[0,8872-1,0000]",0.9735,16.69,0.9684
275,a_8,"[0,0082-0,1210]",0.9737,16.84,0.9684
275,~a_8,"[0,8790-0,9918]",0.9737,16.71,0.9684
276,a_1,"[0,9599-1,0000]",0.9728,17.24,0.9711
277,a_0,"[0,8970-1,0000]",0.9850,8.71,0.9827
278,~a_3,"[0,9762-1,0000]",0.9816,12.74,0.9804
278,a_6,"[0,9758-1,0000]",0.9819,12.77,0.9804
279,a_8,"[0,0832-0,1515]",0.9717,23.70,0.9657
279,~a_7,"[0,0497-0,3823]",0.9731,23.39,0.9657
284,a_7,"[0,7818-0,9174]",0.9792,11.66,0.9755
284,a_8,"[0,1529-0,2843]",0.9783,11.76,0.9755
285,~a_1,"[0,9530-1,0000]",0.9823,12.72,0.9796
285,~a_9,"[0,8859-0,9984]",0.9828,12.83,0.9796
286,~d_9,"[0,9640-1,0000]",0.9766,15.42,0.9741
287,a_7,"[0,6559-0,9966]",0.9889,9.61,0.9825
287,~a_7,"[0,0034-0,3441]",0.9889,9.63,0.9825
291,~a_8,"[0,8930-1,0000]",0.9695,20.15,0.9660
292,~d_13,"[0,9734-1,0000]",0.9783,10.85,0.9772
292,a_9,"[0,0041-0,0400]",0.9802,10.92,0.9772
293,~d_17,"[0,8784-1,0000]",0.9647,23.55,0.9585
295,d_11,"[0,8670-1,0000]",0.9699,10.51,0.9671
295,a_7,"[0,6412-0,9652]",0.9867,10.52,0.9671
296,~a_8,"[0,6853-0,9960]",0.9863,24.98,0.9664
297,~d_13,"[0,9906-1,0000]",0.9907,5.92,0.9906
298,a_1,"[0,9657-1,0000]",0.9817,5.25,0.9782
298,a_7,"[0,8382-0,9997]",0.9868,5.23,0.9782
