Prog,Lit,Intervalo,Metric,Time,Mass
49,d_36,"[0,1106-1,0000]",0.1205,35.21,0.1106
49,a_16,"[0,0247-0,9194]",0.1120,39.80,0.1106
50,~d_48,"[0,1494-1,0000]",0.1541,34.12,0.1494
52,~a_15,"[0,1267-1,0000]",0.1291,17.52,0.1268
53,a_12,"[0,1812-1,0000]",0.1888,34.59,0.1812
54,d_62,"[0,0794-1,0000]",0.0835,32.37,0.0918
55,a_10,"[0,0110-1,0000]",0.0112,17.16,0.0130
56,d_52,"[0,0903-1,0000]",0.0970,34.03,0.0913
57,~a_17,"[0,0051-0,9983]",0.0074,38.03,0.0068
58,~a_10,"[0,1495-1,0000]",0.1567,34.03,0.1603
59,a_9,"[0,1041-1,0000]",0.1081,33.95,0.1043
59,~a_16,"[0,0009-0,8970]",0.1071,35.16,0.1043
61,a_10,"[0,0220-1,0000]",0.0220,32.95,0.0220
61,~a_16,"[0,0024-0,9817]",0.0216,38.16,0.0220
62,~a_12,"[0,0107-1,0000]",0.0135,34.18,0.0262
62,a_16,"[0,0259-0,9997]",0.0279,39.05,0.0262
63,a_12,"[0,0938-1,0000]",0.1031,34.15,0.1157
63,a_18,"[0,0833-0,9895]",0.1031,38.21,0.1157
64,d_37,"[0,2039-1,0000]",0.2194,34.05,0.2039
65,~d_42,"[0,1814-1,0000]",0.1851,46.38,0.1826
65,~a_18,"[0,1726-1,0000]",0.1779,46.03,0.1826
65,~a_15,"[0,0479-0,8653]",0.1826,51.87,0.1826
67,d_53,"[0,0015-1,0000]",0.0015,16.56,0.0016
68,~a_0,"[0,2866-1,0000]",0.2924,34.37,0.2866
68,a_17,"[0,0023-0,7166]",0.3005,43.89,0.2866
68,~a_16,"[0,1991-0,9871]",0.2469,35.27,0.2866
69,d_39,"[0,0074-1,0000]",0.0085,33.96,0.0079
69,a_17,"[0,0079-1,0000]",0.0083,38.33,0.0079
70,~d_34,"[0,0277-1,0000]",0.0309,34.75,0.0296
70,~a_16,"[0,0277-0,9999]",0.0289,40.77,0.0296
71,d_30,"[1,2806-1,0000]",1.2844,35.65,1.2833
71,a_18,"[0,1028--0,1805]",1.2833,39.20,1.2833
72,d_54,"[1,5557-1,0000]",1.5557,16.44,1.5557
72,~a_11,"[1,3970-1,0000]",1.5328,16.82,1.5557
72,a_16,"[1,3885-1,0000]",1.6914,18.06,1.5557
73,d_42,"[0,1399-1,0000]",0.1419,17.73,0.1401
73,~a_16,"[0,0000-0,9928]",0.0081,21.53,0.1401
74,d_36,"[0,0174-1,0000]",0.0193,35.16,0.0180
74,a_14,"[0,0045-1,0000]",0.0059,39.05,0.0180
74,a_16,"[0,0075-0,9906]",0.0198,43.68,0.0180
77,~d_26,"[0,1210-1,0000]",0.1261,34.22,0.1269
77,a_11,"[0,1269-1,0000]",0.1295,34.08,0.1269
77,a_16,"[0,0181-0,9026]",0.1201,40.51,0.1269
79,a_14,"[0,2492-0,9999]",0.2711,39.91,0.3510
79,a_16,"[0,1185-0,8691]",0.2711,41.62,0.3510
82,d_44,"[0,1844-1,0000]",0.2021,40.57,0.3150
82,~a_19,"[0,0251-0,7843]",0.2552,45.29,0.3150
83,d_25,"[0,0030-1,0000]",0.0034,30.66,0.0045
85,a_10,"[0,0236-1,0000]",0.0266,15.99,0.0248
87,a_16,"[0,0140-0,9418]",0.0948,43.01,0.1258
88,a_3,"[0,0449-1,0000]",0.0449,29.92,0.0449
88,a_16,"[0,0296-1,0000]",0.0367,30.54,0.0449
89,d_27,"[0,0104-1,0000]",0.0113,15.01,0.0112
90,~d_31,"[0,0446-1,0000]",0.0446,31.23,0.0446
90,a_15,"[0,0389-0,9942]",0.0488,38.27,0.0446
91,d_29,"[0,1165-1,0000]",0.1212,29.91,0.1165
92,a_12,"[1,1838-1,0000]",1.2204,30.65,1.1953
92,~a_14,"[1,1824-0,9986]",1.2204,41.69,1.1953
93,~a_12,"[0,1134-1,0000]",0.1134,29.54,0.1134
93,~a_16,"[0,0118-0,8984]",0.1134,35.25,0.1134
94,d_39,"[1,2206-1,0000]",1.3267,7.82,1.2239
97,~a_17,"[0,0005-0,8510]",0.1711,31.87,0.1630
98,a_8,"[0,0186-1,0000]",0.0186,30.84,0.0186
98,a_14,"[0,0008-1,0000]",0.0010,30.66,0.0186
98,a_16,"[0,0000-1,0000]",0.0000,31.90,0.0186
100,d_26,"[1,4386-1,0000]",1.4680,15.95,1.4386
100,a_14,"[1,4316-1,0000]",1.5836,18.91,1.4386
101,~a_0,"[0,3176-1,0000]",0.3477,31.04,0.3176
101,a_16,"[0,2588-0,9413]",0.3477,35.65,0.3176
102,a_11,"[1,3274-1,0000]",1.3973,30.07,1.3311
102,a_19,"[0,0028--0,2876]",1.3927,42.89,1.3311
103,d_65,"[0,0159-1,0000]",0.0159,31.54,0.0159
104,d_31,"[0,0128-1,0000]",0.0138,15.39,0.0133
104,~a_17,"[0,0020-0,9971]",0.0055,18.72,0.0133
105,d_29,"[0,1251-1,0000]",0.1251,15.94,0.1251
107,~a_13,"[0,0853-1,0000]",0.0957,30.61,0.0926
109,a_8,"[0,0389-1,0000]",0.0389,32.83,0.0389
109,a_15,"[0,0147-0,9918]",0.0253,36.82,0.0389
109,a_14,"[0,0167-0,9800]",0.0397,59.53,0.0389
110,~d_59,"[0,0065-1,0000]",0.0066,29.68,0.0067
110,~a_19,"[0,0056-0,9998]",0.0061,33.68,0.0067
111,a_11,"[0,1134-1,0000]",0.1361,30.35,0.2590
111,a_17,"[0,1106-0,9954]",0.1361,33.24,0.2590
112,~d_35,"[0,2531-1,0000]",0.2904,31.67,0.2531
113,~d_60,"[0,1311-1,0000]",0.1530,15.55,0.1311
114,d_40,"[0,1277-1,0000]",0.1360,29.90,0.1431
114,a_12,"[0,0522-1,0000]",0.0574,29.78,0.1431
114,~a_17,"[0,1332-0,9959]",0.1604,33.95,0.1431
117,~d_29,"[0,0054-1,0000]",0.0056,30.94,0.0063
117,a_18,"[0,0051-1,0000]",0.0055,30.99,0.0063
118,a_9,"[0,1036-1,0000]",0.1114,31.43,0.1045
121,a_19,"[0,0001-1,0000]",0.0001,17.78,0.0004
123,a_1,"[1,4051-1,0000]",1.6585,31.05,1.4135
123,a_20,"[1,3857-1,0000]",1.4191,30.86,1.4135
125,~d_35,"[0,0794-1,0000]",0.0819,31.34,0.0799
125,a_10,"[0,0000-1,0000]",0.0000,31.07,0.0799
125,a_17,"[0,0000-1,0000]",0.0000,32.83,0.0799
126,~d_49,"[0,0603-1,0000]",0.0674,30.53,0.0607
126,a_18,"[0,0584-0,9978]",0.0607,39.56,0.0607
127,d_39,"[1,1949-1,0000]",1.2849,31.11,1.1949
128,d_21,"[0,1261-1,0000]",0.1455,31.63,0.2013
128,~a_16,"[0,1858-0,9847]",0.2032,34.88,0.2013
129,d_30,"[1,2765-1,0000]",1.2765,30.19,1.2765
129,a_10,"[1,1997-1,0000]",1.3834,30.33,1.2765
130,a_4,"[0,1247-1,0000]",0.1390,15.84,0.1324
130,a_14,"[0,1280-0,9956]",0.1445,18.86,0.1324
130,a_17,"[0,1274-0,9950]",0.1445,19.56,0.1324
131,d_54,"[0,0709-1,0000]",0.0828,30.90,0.1002
131,a_14,"[0,0903-0,9995]",0.0978,32.02,0.1002
131,~a_14,"[0,0005-0,9097]",0.0978,33.50,0.1002
132,~d_25,"[0,0601-1,0000]",0.0613,15.26,0.0613
132,a_15,"[0,0099-0,9997]",0.0129,18.65,0.0613
133,~d_42,"[0,0575-1,0000]",0.0638,32.15,0.0783
133,a_14,"[0,0575-1,0000]",0.0645,41.53,0.0783
134,d_49,"[0,0084-1,0000]",0.0092,34.11,0.0190
135,a_11,"[0,2278-1,0000]",0.2331,16.10,0.2278
135,a_16,"[0,0995-0,8793]",0.2342,19.14,0.2278
136,d_22,"[0,0522-1,0000]",0.0611,31.81,0.0522
136,~a_10,"[0,0494-1,0000]",0.0517,31.56,0.0522
136,~a_19,"[0,0019-0,9970]",0.0052,34.06,0.0522
137,d_60,"[0,0214-1,0000]",0.0223,31.17,0.0222
138,~d_23,"[0,0154-1,0000]",0.0154,7.76,0.0154
138,a_11,"[0,0146-1,0000]",0.0162,7.78,0.0154
139,d_41,"[0,0797-1,0000]",0.0906,30.65,0.0802
139,a_13,"[0,0800-1,0000]",0.0832,30.36,0.0802
140,a_14,"[0,2412-1,0000]",0.2435,41.90,0.2454
142,d_33,"[0,0260-1,0000]",0.0271,31.11,0.0355
142,a_13,"[0,0260-1,0000]",0.0271,29.94,0.0355
143,d_36,"[0,0049-1,0000]",0.0055,29.22,0.0051
143,~a_14,"[0,0013-0,9978]",0.0043,31.81,0.0051
145,a_17,"[0,0913-1,0000]",0.1019,21.97,0.0914
146,~d_61,"[0,0845-1,0000]",0.0976,31.04,0.0845
147,a_13,"[0,3157-1,0000]",0.3393,32.40,0.3157
147,a_17,"[0,0000-0,8194]",0.2222,33.66,0.3157
148,~a_10,"[0,0030-1,0000]",0.0030,29.86,0.0030
149,d_24,"[0,0172-1,0000]",0.0172,15.14,0.0172
150,d_18,"[0,3466-1,0000]",0.3466,31.09,0.3466
150,~a_14,"[0,0961-0,8742]",0.2572,36.53,0.3466
150,~a_17,"[0,0012-0,7793]",0.2572,45.39,0.3466
151,d_20,"[0,0007-1,0000]",0.0009,31.04,0.0722
152,~a_7,"[0,1474-1,0000]",0.1474,32.39,0.1474
152,~a_16,"[0,1252-0,9787]",0.1615,35.42,0.1474
152,a_14,"[0,0164-0,8690]",0.1536,37.76,0.1474
154,d_22,"[0,0008-1,0000]",0.0009,15.37,0.0010
155,d_50,"[0,1539-1,0000]",0.1638,40.96,0.1649
156,~d_59,"[0,0356-1,0000]",0.0392,31.07,0.0409
157,~a_13,"[0,0038-1,0000]",0.0038,31.26,0.0038
158,~d_31,"[0,1159-1,0000]",0.1159,38.02,0.1159
158,~a_15,"[0,1089-0,9993]",0.1178,39.85,0.1159
158,~a_14,"[0,0577-0,9418]",0.1159,58.76,0.1159
159,~a_16,"[0,1176-0,9995]",0.1181,39.00,0.1181
163,a_10,"[0,0128-1,0000]",0.0148,27.75,0.0262
163,a_17,"[0,0128-0,9992]",0.0149,28.63,0.0262
164,d_45,"[0,2361-1,0000]",0.2385,27.27,0.2361
166,a_14,"[0,0185-0,9961]",0.0304,35.34,0.1106
168,d_52,"[0,0012-1,0000]",0.0016,27.48,0.0090
169,~d_46,"[0,0231-1,0000]",0.0231,26.99,0.0231
169,a_17,"[0,0192-0,9997]",0.0225,31.84,0.0231
169,a_16,"[0,0206-1,0000]",0.0238,29.22,0.0231
170,a_11,"[1,0739-1,0000]",1.3268,27.04,1.1069
170,a_16,"[0,0216--0,0853]",1.1776,38.42,1.1069
172,d_33,"[0,0017-1,0000]",0.0018,13.34,0.0018
173,d_30,"[0,0203-1,0000]",0.0212,13.86,0.0221
173,a_15,"[0,0213-0,9993]",0.0260,15.87,0.0221
173,~a_16,"[0,0024-0,9803]",0.0221,16.76,0.0221
176,d_61,"[0,0551-1,0000]",0.0651,13.20,0.0609
178,a_7,"[0,0772-1,0000]",0.0930,27.32,0.0867
180,d_35,"[0,0068-1,0000]",0.0070,27.33,0.0071
180,a_14,"[0,0070-1,0000]",0.0081,30.56,0.0071
181,a_9,"[1,2788-1,0000]",1.3037,13.15,1.3097
181,a_12,"[1,2978-1,0000]",1.4628,13.12,1.3097
181,a_14,"[1,2709-1,0000]",1.4224,14.56,1.3097
182,~d_43,"[0,1113-1,0000]",0.1287,26.56,0.1297
183,d_33,"[0,0000-1,0000]",0.0000,26.81,0.1002
184,d_25,"[0,0787-1,0000]",0.0853,27.13,0.0860
184,a_14,"[0,0782-1,0000]",0.0883,36.68,0.0860
186,a_16,"[0,2629-1,0000]",0.3033,30.84,0.2715
186,~a_14,"[0,1934-0,9219]",0.2985,28.53,0.2715
187,~a_10,"[0,1162-1,0000]",0.1470,27.37,0.2055
187,a_18,"[0,0846-1,0000]",0.1001,27.82,0.2055
188,d_20,"[0,0880-1,0000]",0.0980,26.07,0.1210
188,a_14,"[0,1167-0,9957]",0.1210,27.19,0.1210
189,~a_11,"[0,0036-1,0000]",0.0039,27.06,0.0047
189,~a_14,"[0,0000-0,9953]",0.0047,36.92,0.0047
190,a_17,"[0,0581-1,0000]",0.0694,33.01,0.0607
191,a_16,"[0,1253-0,9368]",0.1936,15.08,0.1892
192,d_28,"[0,0218-1,0000]",0.0242,27.88,0.0377
194,a_7,"[0,0508-1,0000]",0.0546,36.40,0.1419
194,a_13,"[0,1341-1,0000]",0.1420,36.47,0.1419
195,d_57,"[0,0137-1,0000]",0.0151,13.23,0.0147
197,a_12,"[0,0227-1,0000]",0.0244,13.20,0.0402
198,~a_14,"[0,0179-1,0000]",0.0195,27.59,0.0333
199,~a_9,"[0,0326-1,0000]",0.0358,26.48,0.0432
200,a_16,"[0,0002-1,0000]",0.0002,30.98,0.0003
201,d_54,"[0,0966-1,0000]",0.0997,27.18,0.1023
202,~d_43,"[0,1656-1,0000]",0.1707,25.74,0.1675
203,~d_27,"[0,0834-1,0000]",0.0842,26.30,0.0839
203,a_10,"[0,0839-1,0000]",0.0839,26.64,0.0839
204,d_50,"[0,0176-1,0000]",0.0176,26.38,0.0176
205,d_20,"[0,2206-1,0000]",0.2206,6.83,0.2206
205,a_15,"[0,1654-1,0000]",0.1723,8.21,0.2206
206,~a_18,"[0,0000-0,9875]",0.0164,28.71,0.0132
207,d_59,"[0,0878-1,0000]",0.0878,26.47,0.0878
207,a_17,"[0,0749-0,9996]",0.0818,33.00,0.0878
207,~a_16,"[0,0007-0,9255]",0.0818,32.75,0.0878
208,d_30,"[0,1921-1,0000]",0.1921,12.74,0.1921
208,~a_17,"[0,1921-1,0000]",0.2105,15.10,0.1921
209,d_51,"[0,0091-1,0000]",0.0100,13.13,0.0100
210,d_46,"[0,0000-1,0000]",0.0000,26.19,0.0000
210,a_13,"[0,0000-1,0000]",0.0000,26.28,0.0000
211,d_18,"[0,0167-1,0000]",0.0214,34.93,0.0375
211,a_14,"[0,0017-0,9870]",0.0193,41.18,0.0375
212,~d_56,"[1,2697-1,0000]",1.3508,26.07,1.2697
212,a_13,"[1,2539-1,0000]",1.3755,26.01,1.2697
212,a_17,"[1,2539-1,0000]",1.4633,30.98,1.2697
213,~d_59,"[0,0091-1,0000]",0.0100,12.68,0.0098
213,a_15,"[0,0088-0,9992]",0.0098,15.48,0.0098
215,~d_20,"[0,3052-1,0000]",0.3391,25.58,0.3052
215,a_14,"[0,3035-1,0000]",0.3298,35.31,0.3052
217,d_53,"[0,1215-1,0000]",0.1246,13.48,0.1229
218,~a_9,"[0,1301-1,0000]",0.1359,26.05,0.1305
218,a_14,"[0,0001-0,8700]",0.1359,33.09,0.1305
219,d_64,"[0,1365-1,0000]",0.1393,26.28,0.1365
219,a_12,"[0,1365-1,0000]",0.1393,26.46,0.1365
219,~a_15,"[0,0514-0,9149]",0.1393,33.08,0.1365
220,d_24,"[0,0080-1,0000]",0.0115,26.58,0.0189
220,~a_13,"[0,0189-1,0000]",0.0189,26.65,0.0189
220,~a_14,"[0,0048-0,9869]",0.0189,32.92,0.0189
221,d_61,"[0,2473-1,0000]",0.2717,12.93,0.3567
221,a_14,"[0,2277-0,9999]",0.2692,14.55,0.3567
224,a_11,"[0,3659-1,0000]",0.3726,13.37,0.3659
224,~a_16,"[0,0000-0,6347]",0.3802,23.57,0.3659
225,~a_14,"[0,0122-0,8017]",0.2148,29.29,0.2340
226,~a_17,"[0,0494-0,9993]",0.0517,33.60,0.0502
227,d_26,"[0,0182-1,0000]",0.0185,13.56,0.0466
227,a_13,"[0,0058-1,0000]",0.0066,13.93,0.0466
227,a_14,"[0,0342-0,9876]",0.0485,18.31,0.0466
229,d_25,"[0,2520-1,0000]",0.2598,26.35,0.2520
229,a_15,"[0,1344-0,9991]",0.1608,30.91,0.2520
231,d_45,"[0,0327-1,0000]",0.0337,26.14,0.0331
231,~a_13,"[0,0327-1,0000]",0.0337,26.28,0.0331
231,~a_15,"[0,0249-0,9922]",0.0337,28.68,0.0331
232,a_8,"[0,0017-1,0000]",0.0018,25.97,0.0021
233,a_1,"[0,2325-1,0000]",0.2504,26.81,0.2325
233,a_12,"[0,2295-1,0000]",0.2632,27.58,0.2325
234,a_16,"[1,1123-0,8323]",1.3062,14.57,1.2801
234,a_18,"[1,1938-0,9169]",1.3148,14.85,1.2801
236,~d_42,"[0,0000-1,0000]",0.0000,26.41,0.0000
237,a_13,"[0,0022-1,0000]",0.0026,26.55,0.0041
237,a_17,"[0,0021-1,0000]",0.0026,29.69,0.0041
238,~a_11,"[0,2599-1,0000]",0.2937,27.17,0.2599
238,~a_14,"[0,0538-0,7993]",0.2983,29.02,0.2599
239,~d_59,"[0,2347-1,0000]",0.2579,26.62,0.2347
239,~a_12,"[0,2347-1,0000]",0.2347,26.45,0.2347
239,a_14,"[0,0020-0,7673]",0.2347,34.31,0.2347
242,a_10,"[0,0000-1,0000]",0.0000,25.74,0.0006
244,~d_58,"[0,0374-1,0000]",0.0422,26.56,0.0403
244,a_10,"[0,0398-1,0000]",0.0400,28.23,0.0403
244,a_17,"[0,0355-0,9982]",0.0390,40.24,0.0403
245,d_32,"[0,1547-1,0000]",0.1680,12.60,0.1738
246,d_54,"[0,0661-1,0000]",0.0689,35.02,0.0697
246,~a_15,"[0,0008-0,9853]",0.0168,42.44,0.0697
247,~d_54,"[0,0235-1,0000]",0.0259,25.84,0.0330
247,~a_15,"[0,0016-0,9825]",0.0265,29.22,0.0330
247,a_17,"[0,0178-1,0000]",0.0247,36.92,0.0330
248,a_10,"[0,0838-1,0000]",0.0960,26.90,0.0903
249,~d_61,"[0,1442-1,0000]",0.1557,27.01,0.1688
249,a_14,"[0,1578-1,0000]",0.1594,30.45,0.1688
250,a_16,"[0,1043-0,8724]",0.2542,31.03,0.2451
250,~a_16,"[0,1276-0,8957]",0.2542,31.56,0.2451
251,d_48,"[0,0516-1,0000]",0.0561,35.28,0.1552
251,~a_15,"[0,0010-0,8644]",0.1507,36.69,0.1552
253,d_36,"[0,0527-1,0000]",0.0533,26.80,0.0538
253,a_13,"[0,0527-1,0000]",0.0533,26.86,0.0538
253,a_18,"[0,0019-0,9492]",0.0628,34.12,0.0538
255,d_40,"[1,1334-1,0000]",1.4816,26.07,1.1334
255,a_13,"[1,0228-1,0000]",1.4844,26.11,1.1334
255,a_17,"[0,9848-1,0000]",1.5310,36.72,1.1334
256,a_0,"[0,0000-1,0000]",0.0000,26.23,0.0000
256,a_14,"[0,0000-1,0000]",0.0000,32.31,0.0000
256,a_16,"[0,0000-1,0000]",0.0000,28.19,0.0000
257,d_53,"[0,1131-1,0000]",0.1131,27.31,0.1131
258,a_3,"[0,1091-1,0000]",0.1199,26.22,0.1286
259,a_14,"[0,0010-0,9976]",0.0041,29.87,0.0082
260,d_25,"[0,0051-1,0000]",0.0058,26.13,0.1107
261,a_15,"[1,3131-0,9913]",1.3769,27.90,1.3236
261,~a_17,"[0,0037--0,3199]",1.3568,36.34,1.3236
262,d_60,"[0,2401-1,0000]",0.2610,26.47,0.2580
262,a_13,"[0,2408-1,0000]",0.2785,26.36,0.2580
262,~a_16,"[0,1022-0,8614]",0.2785,30.38,0.2580
263,~d_22,"[0,0858-1,0000]",0.0953,26.01,0.0965
264,a_11,"[0,2665-1,0000]",0.2928,26.32,0.2665
265,d_19,"[0,0061-1,0000]",0.0065,12.81,0.0097
265,~a_16,"[0,0061-1,0000]",0.0065,14.67,0.0097
266,~a_5,"[1,2381-1,0000]",1.3590,24.99,1.2401
267,a_17,"[0,0912-1,0000]",0.1248,27.99,0.0957
267,~a_15,"[0,0912-0,9997]",0.1243,29.30,0.0957
268,a_16,"[0,0061-0,9998]",0.0063,31.73,0.0063
269,a_10,"[0,0929-1,0000]",0.1297,26.10,0.2131
269,~a_14,"[0,0990-0,9086]",0.2158,27.12,0.2131
271,~d_47,"[0,0186-1,0000]",0.0204,26.09,0.0289
272,a_14,"[0,1205-1,0000]",0.1355,31.50,0.1814
274,a_6,"[0,0125-1,0000]",0.0132,26.74,0.0129
