Prog,Lit,Intervalo,Metric,Time,Mass
96,~a_5,"[0,0080-1,0000]",0.0080,9.62,0.0080
96,a_8,"[0,0000-0,9920]",0.0080,9.96,0.0080
97,a_4,"[0,0436-1,0000]",0.0436,3.20,0.0436
98,d_17,"[0,0216-1,0000]",0.0216,4.27,0.0216
98,a_7,"[0,0201-1,0000]",0.0219,4.70,0.0216
98,a_8,"[0,0200-0,9999]",0.0219,4.38,0.0216
99,~a_7,"[0,0274-0,9995]",0.0300,11.08,0.0314
99,a_8,"[0,0286-0,9972]",0.0314,11.23,0.0314
100,d_14,"[0,0310-1,0000]",0.0310,13.34,0.0310
101,a_7,"[0,0513-1,0000]",0.0513,3.28,0.0513
101,~a_8,"[0,0000-0,9487]",0.0513,3.43,0.0513
102,~a_2,"[0,0578-1,0000]",0.0578,15.51,0.0578
103,a_1,"[0,0099-1,0000]",0.0121,7.81,0.0141
104,d_17,"[0,0286-1,0000]",0.0286,14.91,0.0286
105,~d_15,"[0,0329-1,0000]",0.0329,52.77,0.0329
105,~a_6,"[0,0327-1,0000]",0.0328,52.92,0.0329
106,~a_8,"[0,0150-1,0000]",0.0150,7.45,0.0150
106,~a_7,"[0,0049-0,9900]",0.0150,7.73,0.0150
107,a_4,"[0,0405-1,0000]",0.0405,10.26,0.0405
107,~a_8,"[0,0253-1,0000]",0.0267,10.19,0.0405
107,a_8,"[0,0000-0,9747]",0.0267,10.22,0.0405
108,a_3,"[0,0129-1,0000]",0.0135,27.93,0.0137
110,~a_4,"[0,0143-1,0000]",0.0167,18.95,0.0211
110,~a_7,"[0,0143-1,0000]",0.0167,19.19,0.0211
111,d_16,"[0,0013-1,0000]",0.0014,11.65,0.0025
112,a_2,"[0,0056-1,0000]",0.0056,2.31,0.0056
112,~a_6,"[0,0056-1,0000]",0.0056,2.25,0.0056
112,~a_8,"[0,0004-0,9965]",0.0039,2.33,0.0056
113,~a_8,"[0,0412-1,0000]",0.0412,12.07,0.0412
113,a_7,"[0,0410-0,9998]",0.0412,12.21,0.0412
114,a_7,"[0,0051-0,9935]",0.0116,10.39,0.0125
115,a_5,"[0,0227-1,0000]",0.0227,6.77,0.0227
116,d_9,"[0,0336-1,0000]",0.0336,8.79,0.0336
116,a_5,"[0,0336-1,0000]",0.0336,8.79,0.0336
116,a_8,"[0,0000-0,9665]",0.0336,8.79,0.0336
117,~a_7,"[0,0374-1,0000]",0.0374,8.64,0.0374
117,a_9,"[0,0062-1,0000]",0.0074,8.28,0.0374
118,~d_13,"[0,0429-1,0000]",0.0429,5.41,0.0429
118,~a_8,"[0,0401-0,9974]",0.0443,5.55,0.0429
119,~d_17,"[0,0834-1,0000]",0.0834,9.42,0.0834
119,a_6,"[0,0834-1,0000]",0.0834,9.32,0.0834
119,a_7,"[0,0833-1,0000]",0.0838,9.61,0.0834
120,a_4,"[0,0863-1,0000]",0.0863,16.98,0.0863
120,a_7,"[0,0439-0,9611]",0.0883,17.16,0.0863
121,~d_16,"[0,0375-1,0000]",0.0377,17.09,0.0378
121,a_5,"[0,0378-1,0000]",0.0378,16.82,0.0378
121,~a_7,"[0,0153-0,9776]",0.0388,18.16,0.0378
122,d_12,"[0,0076-1,0000]",0.0076,13.18,0.0076
122,a_7,"[0,0033-1,0000]",0.0038,13.46,0.0076
122,~a_7,"[0,0000-0,9967]",0.0038,13.76,0.0076
123,a_4,"[0,0162-1,0000]",0.0162,28.04,0.0162
123,~a_7,"[0,0162-1,0000]",0.0162,28.85,0.0162
123,a_7,"[0,0000-0,9838]",0.0162,28.74,0.0162
124,d_15,"[0,0065-1,0000]",0.0065,32.77,0.0065
124,~a_7,"[0,0038-1,0000]",0.0047,33.28,0.0065
125,~d_18,"[0,0382-1,0000]",0.0506,16.77,0.0452
126,~a_0,"[0,0350-1,0000]",0.0351,3.47,0.0351
126,~a_6,"[0,0349-1,0000]",0.0355,3.40,0.0351
126,a_8,"[0,0351-1,0000]",0.0351,3.49,0.0351
128,d_13,"[0,0381-1,0000]",0.0478,5.04,0.0397
128,~a_5,"[0,0397-1,0000]",0.0397,4.90,0.0397
128,~a_8,"[0,0369-0,9972]",0.0397,5.34,0.0397
129,d_11,"[0,0468-1,0000]",0.0468,7.35,0.0468
129,a_7,"[0,0355-0,9985]",0.0393,7.48,0.0468
129,~a_7,"[0,0015-0,9645]",0.0393,7.46,0.0468
130,a_3,"[0,0267-1,0000]",0.0267,1.23,0.0267
130,a_6,"[0,0267-1,0000]",0.0267,1.25,0.0267
130,~a_8,"[0,0262-0,9996]",0.0267,1.29,0.0267
131,a_2,"[0,0109-1,0000]",0.0114,1.91,0.0376
131,a_9,"[0,0024-0,9708]",0.0371,1.89,0.0376
131,~a_9,"[0,0292-0,9976]",0.0371,1.92,0.0376
132,d_16,"[0,0520-1,0000]",0.0520,19.92,0.0520
132,~a_8,"[0,0084-0,9580]",0.0527,20.01,0.0520
132,~a_7,"[0,0024-0,9506]",0.0532,20.33,0.0520
133,~d_12,"[0,0143-1,0000]",0.0143,8.12,0.0143
134,a_4,"[0,0015-1,0000]",0.0016,58.84,0.0037
134,a_6,"[0,0015-1,0000]",0.0016,59.82,0.0037
134,~a_7,"[0,0015-1,0000]",0.0016,60.06,0.0037
136,a_0,"[0,0251-1,0000]",0.0251,14.04,0.0251
136,~a_7,"[0,0251-1,0000]",0.0251,14.77,0.0251
136,a_7,"[0,0000-0,9749]",0.0251,15.02,0.0251
137,d_17,"[0,0098-1,0000]",0.0098,25.17,0.0098
138,d_15,"[0,0088-1,0000]",0.0088,4.54,0.0088
138,a_8,"[0,0054-0,9966]",0.0088,4.64,0.0088
139,~a_6,"[0,0453-1,0000]",0.0495,21.78,0.0460
140,d_17,"[0,0148-1,0000]",0.0174,21.69,0.0429
141,d_10,"[0,0205-1,0000]",0.0205,2.46,0.0205
141,~a_7,"[0,0006-0,9935]",0.0083,2.53,0.0205
142,d_19,"[0,4804-1,0000]",0.4804,9.65,0.4804
143,d_17,"[0,0482-1,0000]",0.0482,27.12,0.0482
143,~a_9,"[0,0337-0,9856]",0.0482,27.75,0.0482
144,d_15,"[0,0131-1,0000]",0.0131,12.43,0.0131
145,d_14,"[0,0310-1,0000]",0.0310,11.18,0.0310
145,a_7,"[0,0002-0,9745]",0.0299,11.81,0.0310
146,d_10,"[0,0086-1,0000]",0.0086,19.87,0.0086
146,a_8,"[0,0004-0,9918]",0.0086,20.41,0.0086
147,d_18,"[0,0093-1,0000]",0.0100,4.81,0.0096
148,a_7,"[0,0574-1,0000]",0.0574,23.82,0.0574
149,~d_12,"[0,0266-1,0000]",0.0266,9.67,0.0266
149,~a_9,"[0,0265-1,0000]",0.0266,9.88,0.0266
150,a_1,"[0,0156-1,0000]",0.0156,10.33,0.0156
150,a_5,"[0,0156-1,0000]",0.0156,10.28,0.0156
150,~a_8,"[0,0000-0,9911]",0.0104,10.31,0.0156
151,~d_16,"[0,0073-1,0000]",0.0076,13.71,0.0084
151,~a_9,"[0,0049-0,9987]",0.0070,13.80,0.0084
152,~d_11,"[0,0079-1,0000]",0.0079,9.70,0.0079
152,a_5,"[0,0079-1,0000]",0.0079,9.67,0.0079
152,~a_8,"[0,0000-0,9921]",0.0079,10.30,0.0079
153,a_4,"[0,0130-1,0000]",0.0130,30.79,0.0130
153,~a_5,"[0,0130-1,0000]",0.0130,30.84,0.0130
153,~a_9,"[0,0000-0,9870]",0.0130,33.28,0.0130
154,a_8,"[0,0300-0,9794]",0.0506,10.59,0.0506
155,a_4,"[0,0025-1,0000]",0.0025,21.29,0.0025
156,a_3,"[0,0672-1,0000]",0.0672,15.80,0.0672
156,a_5,"[0,0672-1,0000]",0.0672,16.02,0.0672
156,a_8,"[0,0667-0,9998]",0.0672,16.83,0.0672
157,a_6,"[0,0062-1,0000]",0.0072,13.36,0.0241
157,a_8,"[0,0013-0,9952]",0.0072,13.47,0.0241
159,d_16,"[0,0118-1,0000]",0.0118,15.19,0.0118
160,d_9,"[0,0100-1,0000]",0.0100,12.86,0.0100
161,d_15,"[0,0414-1,0000]",0.0414,25.63,0.0414
161,a_7,"[0,0372-0,9984]",0.0413,25.81,0.0414
163,d_11,"[0,0554-1,0000]",0.0554,42.63,0.0554
163,a_8,"[0,0145-0,9967]",0.0196,43.07,0.0554
163,~a_8,"[0,0033-0,9855]",0.0196,43.04,0.0554
164,~a_0,"[0,0169-1,0000]",0.0169,4.99,0.0169
165,d_10,"[0,0120-1,0000]",0.0120,19.05,0.0120
165,a_8,"[0,0120-1,0000]",0.0120,19.10,0.0120
165,a_7,"[0,0119-1,0000]",0.0120,19.45,0.0120
167,d_15,"[0,0031-1,0000]",0.0035,23.65,0.0041
167,~a_8,"[0,0041-1,0000]",0.0041,24.28,0.0041
168,d_11,"[0,0067-1,0000]",0.0067,4.55,0.0067
168,a_8,"[0,0059-0,9999]",0.0063,4.94,0.0067
168,~a_7,"[0,0063-0,9996]",0.0067,5.13,0.0067
169,~a_0,"[0,0408-1,0000]",0.0408,3.55,0.0408
169,a_8,"[0,0000-0,9593]",0.0408,3.59,0.0408
169,~a_8,"[0,0407-1,0000]",0.0408,3.61,0.0408
170,d_15,"[0,0456-1,0000]",0.0456,6.18,0.0456
170,~a_5,"[0,0408-1,0000]",0.0447,6.19,0.0456
171,~d_11,"[0,0146-1,0000]",0.0146,8.34,0.0146
172,~a_3,"[0,0708-1,0000]",0.0708,4.25,0.0708
173,d_9,"[0,0187-1,0000]",0.0190,13.05,0.0188
174,d_12,"[0,0108-1,0000]",0.0108,17.70,0.0108
174,a_8,"[0,0010-0,9901]",0.0108,18.10,0.0108
175,a_4,"[0,0139-1,0000]",0.0139,16.09,0.0139
176,~a_2,"[0,0545-1,0000]",0.0545,15.35,0.0545
177,~d_16,"[0,0097-1,0000]",0.0102,16.27,0.0125
177,a_5,"[0,0082-1,0000]",0.0098,16.33,0.0125
177,~a_7,"[0,0079-0,9997]",0.0098,16.64,0.0125
178,~a_2,"[0,3878-1,0000]",0.3878,9.52,0.3878
179,a_3,"[0,0482-1,0000]",0.0482,16.83,0.0482
179,a_5,"[0,0482-1,0000]",0.0482,16.78,0.0482
179,a_8,"[0,0475-1,0000]",0.0513,17.01,0.0482
180,~a_3,"[0,0486-1,0000]",0.0486,9.60,0.0486
180,a_6,"[0,0486-1,0000]",0.0486,9.44,0.0486
180,a_8,"[0,0000-0,9514]",0.0486,9.79,0.0486
181,d_16,"[0,0492-1,0000]",0.0492,5.49,0.0492
181,a_5,"[0,0492-1,0000]",0.0492,5.56,0.0492
181,~a_8,"[0,0127-0,9634]",0.0492,5.71,0.0492
182,~a_6,"[0,0039-1,0000]",0.0046,8.34,0.0049
183,d_15,"[0,0942-1,0000]",0.0942,12.49,0.0942
183,a_7,"[0,0931-1,0000]",0.0940,12.75,0.0942
184,a_3,"[0,0281-1,0000]",0.0281,2.48,0.0281
184,a_6,"[0,0271-1,0000]",0.0276,2.47,0.0281
184,~a_8,"[0,0008-0,9888]",0.0124,2.57,0.0281
185,~d_14,"[0,0381-1,0000]",0.0381,8.59,0.0381
185,a_5,"[0,0085-1,0000]",0.0107,8.65,0.0381
185,a_8,"[0,0085-1,0000]",0.0107,8.76,0.0381
186,a_1,"[0,0436-1,0000]",0.0436,5.22,0.0436
186,a_8,"[0,0024-0,9588]",0.0436,5.36,0.0436
186,~a_8,"[0,0412-0,9976]",0.0436,5.38,0.0436
187,d_13,"[0,0876-1,0000]",0.0878,28.54,0.0877
187,a_8,"[0,0868-1,0000]",0.0962,28.96,0.0877
188,a_6,"[0,4310-1,0000]",0.4310,17.87,0.4310
189,d_16,"[0,0362-1,0000]",0.0362,11.71,0.0362
189,a_5,"[0,0362-1,0000]",0.0362,11.57,0.0362
189,a_7,"[0,0351-0,9989]",0.0362,12.15,0.0362
190,~a_1,"[0,0634-1,0000]",0.0634,15.07,0.0634
190,~a_6,"[0,0626-1,0000]",0.0675,14.93,0.0634
190,a_7,"[0,0000-0,9369]",0.0636,15.44,0.0634
191,~d_15,"[0,0444-1,0000]",0.0444,11.25,0.0444
191,~a_8,"[0,0001-0,9557]",0.0444,11.31,0.0444
192,a_6,"[0,0943-1,0000]",0.0943,13.73,0.0943
192,~a_7,"[0,0943-1,0000]",0.0943,14.15,0.0943
193,~a_8,"[0,0417-1,0000]",0.0417,19.79,0.0417
194,~d_14,"[0,0058-1,0000]",0.0058,6.71,0.0058
195,a_0,"[0,0492-1,0000]",0.0492,7.87,0.0492
195,a_9,"[0,0000-0,9511]",0.0506,8.28,0.0492
195,~a_9,"[0,0489-1,0000]",0.0506,7.96,0.0492
196,~a_1,"[0,0111-1,0000]",0.0111,9.91,0.0111
197,d_11,"[0,0108-1,0000]",0.0121,13.25,0.0182
197,a_5,"[0,0182-1,0000]",0.0182,13.07,0.0182
198,d_16,"[0,0274-1,0000]",0.0274,34.83,0.0274
198,a_7,"[0,0274-1,0000]",0.0274,35.93,0.0274
198,~a_8,"[0,0037-0,9763]",0.0274,35.44,0.0274
199,~a_8,"[0,0485-1,0000]",0.0532,7.10,0.0502
200,d_16,"[0,0735-1,0000]",0.0735,35.17,0.0735
200,a_7,"[0,0023-0,9287]",0.0735,36.06,0.0735
201,a_7,"[0,0000-0,9595]",0.0406,32.46,0.0406
202,~a_4,"[0,0110-1,0000]",0.0110,2.37,0.0110
203,a_4,"[0,0099-1,0000]",0.0099,2.67,0.0099
203,~a_8,"[0,0004-0,9905]",0.0099,2.66,0.0099
204,d_18,"[0,0193-1,0000]",0.0193,46.25,0.0193
204,a_6,"[0,0193-1,0000]",0.0193,45.92,0.0193
204,a_8,"[0,0000-0,9851]",0.0169,46.69,0.0193
205,~a_2,"[0,0361-1,0000]",0.0361,12.75,0.0361
205,~a_5,"[0,0345-1,0000]",0.0361,12.58,0.0361
205,a_9,"[0,0257-0,9912]",0.0361,12.81,0.0361
206,~d_9,"[0,0025-1,0000]",0.0025,9.32,0.0025
206,a_5,"[0,0025-1,0000]",0.0025,9.14,0.0025
206,~a_8,"[0,0009-0,9984]",0.0025,9.62,0.0025
207,d_12,"[0,0273-1,0000]",0.0273,8.05,0.0273
208,d_13,"[0,0404-1,0000]",0.0419,11.43,0.0409
208,a_8,"[0,0409-1,0000]",0.0409,11.51,0.0409
