Prog,Lit,Intervalo,Metric,Time,Mass
51,~a_7,"[0,6864-1,0000]",0.9630,1.27,0.9291
52,a_6,"[0,8653-1,0000]",0.9629,0.90,0.9371
52,a_9,"[0,8992-1,0000]",0.9573,0.94,0.9371
53,~a_7,"[0,7082-0,9936]",0.9449,1.36,0.9277
54,~a_0,"[0,8335-1,0000]",0.9436,1.34,0.9241
54,a_6,"[0,8289-1,0000]",0.9503,1.36,0.9241
54,a_8,"[0,7860-0,9996]",0.9516,1.38,0.9241
56,~a_2,"[0,9347-1,0000]",0.9417,1.08,0.9347
58,~d_12,"[0,7130-1,0000]",0.9750,1.30,0.9435
58,a_8,"[0,8012-0,9490]",0.9505,1.31,0.9435
59,d_9,"[0,8906-1,0000]",0.9651,1.10,0.9550
59,~a_6,"[0,9550-1,0000]",0.9553,1.04,0.9550
60,d_10,"[0,9332-1,0000]",0.9332,1.18,0.9332
60,a_7,"[0,9328-0,9996]",0.9377,1.19,0.9332
60,~a_7,"[0,0004-0,0672]",0.9377,1.23,0.9332
61,d_13,"[0,8320-1,0000]",0.9366,1.02,0.9182
61,a_8,"[0,8001-0,9998]",0.9444,1.02,0.9182
61,~a_8,"[0,0002-0,1999]",0.9444,0.96,0.9182
62,d_10,"[0,8041-1,0000]",0.9659,1.35,0.9564
63,~d_13,"[0,9262-1,0000]",0.9584,1.10,0.9515
63,a_8,"[0,8755-0,9672]",0.9682,1.14,0.9515
64,~d_16,"[0,9187-1,0000]",0.9509,1.14,0.9463
65,~d_16,"[0,9171-1,0000]",0.9233,0.81,0.9172
65,a_7,"[0,8284-1,0000]",0.9415,0.83,0.9172
65,a_8,"[0,0000-0,1412]",0.9325,0.83,0.9172
66,~a_2,"[0,9328-1,0000]",0.9334,1.32,0.9328
66,a_8,"[0,1404-0,2354]",0.9388,1.31,0.9328
67,d_12,"[0,9634-1,0000]",0.9634,0.96,0.9634
68,d_16,"[0,9334-1,0000]",0.9362,1.47,0.9334
68,a_8,"[0,8361-1,0000]",0.9443,1.50,0.9334
71,a_7,"[0,6654-0,8507]",0.9526,1.48,0.9384
71,a_8,"[0,7656-0,9540]",0.9527,1.47,0.9384
72,~d_13,"[0,9253-1,0000]",0.9341,1.11,0.9311
73,~a_3,"[0,9232-1,0000]",0.9608,1.18,0.9527
74,a_4,"[0,9191-1,0000]",0.9313,1.17,0.9268
74,~a_5,"[0,8465-1,0000]",0.9495,1.16,0.9268
74,a_8,"[0,7947-0,8679]",0.9269,1.22,0.9268
75,d_10,"[0,9390-1,0000]",0.9400,0.73,0.9390
75,~a_7,"[0,9272-0,9882]",0.9397,0.69,0.9390
75,a_7,"[0,0118-0,0728]",0.9397,0.74,0.9390
76,a_7,"[0,9420-1,0000]",0.9521,0.68,0.9490
78,~d_14,"[0,9279-1,0000]",0.9529,0.89,0.9470
81,d_17,"[0,9425-1,0000]",0.9529,1.29,0.9455
82,a_4,"[0,9236-1,0000]",0.9328,1.49,0.9305
83,a_8,"[0,8220-0,9634]",0.9474,1.08,0.9361
84,a_3,"[0,7945-1,0000]",0.9338,1.64,0.9185
84,a_7,"[0,0000-0,2058]",0.9423,1.67,0.9185
86,d_10,"[0,8624-1,0000]",0.9347,2.11,0.9293
86,a_6,"[0,8100-1,0000]",0.9651,2.06,0.9293
86,a_7,"[0,0260-0,2033]",0.9362,2.07,0.9293
89,a_2,"[0,7933-1,0000]",0.9486,0.87,0.9408
89,~a_8,"[0,7565-1,0000]",0.9595,0.88,0.9408
89,a_8,"[0,0000-0,2435]",0.9595,0.85,0.9408
90,~d_10,"[0,9209-1,0000]",0.9680,1.00,0.9595
91,a_0,"[0,9386-1,0000]",0.9422,0.81,0.9386
92,a_8,"[0,1290-0,1898]",0.9490,0.87,0.9465
93,d_14,"[0,8594-1,0000]",0.9397,1.33,0.9309
93,a_7,"[0,6575-0,9999]",0.9715,1.35,0.9309
94,a_3,"[0,9336-1,0000]",0.9492,0.93,0.9466
95,d_16,"[0,8866-1,0000]",0.9634,0.88,0.9552
95,a_8,"[0,7842-0,9940]",0.9771,0.89,0.9552
97,~d_14,"[0,8773-1,0000]",0.9581,1.57,0.9421
97,~a_8,"[0,7396-0,8671]",0.9518,1.57,0.9421
98,~a_0,"[0,9210-1,0000]",0.9212,1.38,0.9210
98,a_8,"[0,7800-0,9338]",0.9442,1.42,0.9210
100,~d_16,"[0,8687-1,0000]",0.9215,1.45,0.9172
102,a_8,"[0,8526-0,9190]",0.9729,1.20,0.9683
103,~d_14,"[0,8863-1,0000]",0.9507,1.61,0.9416
104,d_15,"[0,9459-1,0000]",0.9554,1.71,0.9529
105,a_8,"[0,9229-0,9727]",0.9556,1.45,0.9542
106,~d_9,"[0,9645-1,0000]",0.9674,0.87,0.9671
106,a_5,"[0,9429-1,0000]",0.9718,0.87,0.9671
106,~a_8,"[0,0009-0,1587]",0.9787,0.88,0.9671
107,~a_0,"[0,7921-1,0000]",0.9563,1.40,0.9444
109,a_1,"[0,8819-1,0000]",0.9540,1.10,0.9388
110,~d_17,"[0,9585-1,0000]",0.9620,1.06,0.9588
110,~a_8,"[0,0124-0,0950]",0.9707,1.10,0.9588
110,a_7,"[0,0716-0,2061]",0.9783,1.10,0.9588
111,a_9,"[0,7787-0,9812]",0.9739,1.52,0.9522
112,~d_12,"[0,9376-1,0000]",0.9739,0.89,0.9700
112,~a_5,"[0,8354-1,0000]",0.9800,0.89,0.9700
112,a_8,"[0,7948-1,0000]",0.9830,0.87,0.9700
113,d_18,"[0,9442-1,0000]",0.9443,1.28,0.9442
115,d_16,"[0,9433-1,0000]",0.9460,1.24,0.9433
115,a_5,"[0,8665-1,0000]",0.9748,1.29,0.9433
116,~d_12,"[0,9107-1,0000]",0.9625,1.16,0.9469
116,a_6,"[0,7781-1,0000]",0.9735,1.19,0.9469
116,~a_8,"[0,7746-1,0000]",0.9747,1.21,0.9469
119,~a_8,"[0,0956-0,2629]",0.9539,1.63,0.9389
120,a_4,"[0,9552-1,0000]",0.9564,1.20,0.9552
121,d_15,"[0,8321-1,0000]",0.9552,1.50,0.9441
121,a_7,"[0,0478-0,1037]",0.9531,1.67,0.9441
121,a_8,"[0,0493-0,1052]",0.9519,1.55,0.9441
123,~a_8,"[0,7825-1,0000]",0.9554,1.55,0.9532
126,~d_13,"[0,9124-1,0000]",0.9204,1.29,0.9185
126,a_5,"[0,6659-1,0000]",0.9673,1.22,0.9185
126,a_7,"[0,7625-0,9064]",0.9356,1.29,0.9185
127,~a_6,"[0,8491-1,0000]",0.9359,1.57,0.9258
127,~a_8,"[0,0573-0,2803]",0.9650,1.55,0.9258
128,~a_7,"[0,0057-0,2346]",0.9320,1.86,0.9151
129,d_10,"[0,9330-1,0000]",0.9380,1.65,0.9358
129,a_5,"[0,7211-1,0000]",0.9769,1.68,0.9358
129,a_7,"[0,1856-0,2498]",0.9422,1.68,0.9358
130,~a_8,"[0,7442-0,8021]",0.9627,1.54,0.9577
131,a_8,"[0,8091-1,0000]",0.9592,1.20,0.9431
132,d_12,"[0,9500-1,0000]",0.9507,1.12,0.9500
133,d_16,"[0,8911-1,0000]",0.9464,1.80,0.9370
135,a_9,"[0,0000-0,1155]",0.9605,1.65,0.9534
136,~a_2,"[0,8847-1,0000]",0.9520,1.68,0.9460
137,~a_4,"[0,9236-1,0000]",0.9298,1.95,0.9266
137,a_6,"[0,8337-1,0000]",0.9441,1.99,0.9266
137,a_7,"[0,0849-0,3133]",0.9567,2.10,0.9266
138,a_2,"[0,9174-1,0000]",0.9530,1.46,0.9439
139,a_8,"[0,9298-1,0000]",0.9298,2.25,0.9298
140,d_17,"[0,8979-1,0000]",0.9774,1.29,0.9664
141,~a_7,"[0,8580-1,0000]",0.9579,1.42,0.9464
142,d_18,"[0,8136-1,0000]",0.9554,1.29,0.9402
142,~a_7,"[0,0007-0,0622]",0.9453,1.33,0.9402
143,d_11,"[0,8529-1,0000]",0.9554,1.76,0.9395
143,a_9,"[0,0000-0,2027]",0.9591,1.82,0.9395
144,a_3,"[0,9274-1,0000]",0.9286,1.72,0.9276
144,a_9,"[0,7490-0,8539]",0.9380,1.82,0.9276
145,a_3,"[0,8746-1,0000]",0.9409,1.61,0.9323
146,~a_0,"[0,8983-1,0000]",0.9451,2.61,0.9279
146,a_5,"[0,8156-1,0000]",0.9499,2.56,0.9279
146,a_8,"[0,6962-0,9187]",0.9580,2.65,0.9279
148,~d_16,"[0,9007-1,0000]",0.9421,1.81,0.9318
149,a_9,"[0,0069-0,0994]",0.9704,1.27,0.9627
150,d_16,"[0,9264-1,0000]",0.9721,1.10,0.9677
153,a_4,"[0,8597-1,0000]",0.9518,2.40,0.9245
153,a_7,"[0,8864-1,0000]",0.9325,2.41,0.9245
153,~a_9,"[0,0392-0,1800]",0.9317,2.52,0.9245
154,a_7,"[0,0840-0,2753]",0.9695,1.37,0.9483
154,~a_7,"[0,7247-0,9160]",0.9695,1.36,0.9483
155,~d_18,"[0,7013-1,0000]",0.9742,1.97,0.9337
156,a_5,"[0,8265-1,0000]",0.9739,1.61,0.9633
156,a_8,"[0,8316-0,9988]",0.9751,1.51,0.9633
159,d_13,"[0,8698-1,0000]",0.9511,1.71,0.9425
160,a_0,"[0,9420-1,0000]",0.9436,1.73,0.9433
161,a_1,"[0,7364-1,0000]",0.9630,1.81,0.9126
161,~a_7,"[0,8092-0,9447]",0.9395,1.82,0.9126
161,~a_8,"[0,0171-0,1991]",0.9248,1.88,0.9126
162,d_9,"[0,7164-1,0000]",0.9509,1.51,0.9358
162,~a_5,"[0,7423-1,0000]",0.9507,1.47,0.9358
162,~a_8,"[0,0000-0,1891]",0.9571,1.50,0.9358
163,~a_4,"[0,9331-1,0000]",0.9522,1.39,0.9484
165,~d_18,"[0,8895-1,0000]",0.9434,1.62,0.9329
165,~a_8,"[0,0966-0,3451]",0.9607,1.66,0.9329
167,d_10,"[0,9291-1,0000]",0.9294,1.48,0.9291
169,d_11,"[0,9065-1,0000]",0.9300,2.19,0.9235
169,~a_6,"[0,7717-1,0000]",0.9354,2.21,0.9235
169,a_8,"[0,7904-0,9810]",0.9336,2.17,0.9235
170,d_12,"[0,9422-1,0000]",0.9458,1.67,0.9437
170,a_7,"[0,0805-0,1985]",0.9636,1.70,0.9437
171,~d_9,"[0,8386-1,0000]",0.9366,1.70,0.9261
171,a_7,"[0,8352-1,0000]",0.9448,1.73,0.9261
172,~a_4,"[0,8899-1,0000]",0.9685,0.82,0.9550
172,~a_8,"[0,0000-0,2848]",0.9882,0.82,0.9550
172,a_7,"[0,8889-1,0000]",0.9691,0.80,0.9550
175,d_18,"[0,8225-1,0000]",0.9677,1.35,0.9561
175,a_5,"[0,8443-1,0000]",0.9761,1.38,0.9561
175,~a_8,"[0,0000-0,2110]",0.9753,1.32,0.9561
176,d_13,"[0,9576-1,0000]",0.9576,1.31,0.9576
177,a_4,"[0,8129-1,0000]",0.9438,1.76,0.9261
177,~a_6,"[0,9210-1,0000]",0.9289,1.82,0.9261
177,a_8,"[0,7190-1,0000]",0.9535,1.81,0.9261
179,a_7,"[0,0020-0,1951]",0.9710,1.74,0.9420
180,~d_10,"[0,8470-1,0000]",0.9112,1.81,0.9069
180,~a_8,"[0,7638-1,0000]",0.9308,1.80,0.9069
181,~a_2,"[0,8703-1,0000]",0.9484,2.02,0.9387
182,a_1,"[0,8557-1,0000]",0.9091,2.08,0.8953
182,a_7,"[0,5931-1,0000]",0.9477,2.13,0.8953
183,d_12,"[0,8219-1,0000]",0.9394,2.19,0.9235
184,a_8,"[0,9080-1,0000]",0.9774,0.51,0.9600
186,a_8,"[0,0551-0,2217]",0.9595,0.99,0.9424
186,a_7,"[0,2180-0,2855]",0.9661,1.09,0.9424
187,d_14,"[0,8932-1,0000]",0.9566,1.51,0.9471
189,d_14,"[0,9494-1,0000]",0.9497,1.69,0.9494
191,d_12,"[0,9400-1,0000]",0.9400,1.14,0.9400
191,a_5,"[0,8338-1,0000]",0.9501,1.13,0.9400
191,~a_7,"[0,8849-0,9496]",0.9426,1.15,0.9400
192,a_3,"[0,8713-1,0000]",0.9264,2.29,0.9090
193,~a_7,"[0,0606-0,3136]",0.9806,1.92,0.9553
194,d_12,"[0,8383-1,0000]",0.9434,1.60,0.9221
194,~a_8,"[0,0000-0,3485]",0.9586,1.62,0.9221
195,~d_12,"[0,9398-1,0000]",0.9782,1.05,0.9699
195,a_7,"[0,0629-0,2206]",0.9803,1.14,0.9699
198,~a_5,"[0,7405-1,0000]",0.9629,1.78,0.9365
198,a_8,"[0,0182-0,2776]",0.9617,1.80,0.9365
199,d_15,"[0,7924-1,0000]",0.9548,1.98,0.9199
200,d_17,"[0,8552-1,0000]",0.9719,0.96,0.9585
201,d_20,"[0,8236-1,0000]",0.9556,1.48,0.9405
202,a_3,"[0,9415-1,0000]",0.9473,0.69,0.9415
204,a_4,"[0,8894-1,0000]",0.8956,2.31,0.8933
204,a_6,"[0,6076-1,0000]",0.9783,2.27,0.8933
205,a_8,"[0,9037-1,0000]",0.9424,1.71,0.9388
205,a_9,"[0,8533-0,9858]",0.9432,1.72,0.9388
206,a_1,"[0,9476-1,0000]",0.9495,0.89,0.9476
206,a_8,"[0,9067-0,9989]",0.9585,0.93,0.9476
208,a_7,"[0,9120-0,9676]",0.9554,1.05,0.9510
208,~a_8,"[0,8749-0,9790]",0.9604,1.05,0.9510
210,d_18,"[0,9443-1,0000]",0.9494,1.51,0.9471
211,a_4,"[0,9127-1,0000]",0.9288,1.64,0.9239
211,~a_9,"[0,0975-0,2863]",0.9419,1.67,0.9239
212,a_2,"[0,9222-1,0000]",0.9377,1.98,0.9292
212,a_8,"[0,8207-0,9500]",0.9367,1.93,0.9292
213,~d_9,"[0,8547-1,0000]",0.9289,1.48,0.9257
213,~a_6,"[0,8796-1,0000]",0.9409,1.48,0.9257
214,~a_9,"[0,7446-0,7977]",0.9582,1.35,0.9574
214,a_7,"[0,7994-0,8448]",0.9591,1.24,0.9574
215,a_7,"[0,1026-0,2619]",0.9689,1.68,0.9424
216,d_19,"[0,8708-1,0000]",0.9538,2.08,0.9426
217,d_12,"[0,9361-1,0000]",0.9749,0.69,0.9705
218,a_5,"[0,8314-1,0000]",0.9697,2.15,0.9562
219,d_10,"[0,9344-1,0000]",0.9355,1.26,0.9344
219,a_5,"[0,7164-1,0000]",0.9752,1.26,0.9344
219,~a_8,"[0,7229-0,9592]",0.9678,1.29,0.9344
220,d_20,"[0,9074-1,0000]",0.9309,1.60,0.9222
222,~d_16,"[0,7373-1,0000]",0.9608,1.92,0.9514
224,a_1,"[0,8930-1,0000]",0.9387,1.61,0.9285
224,~a_7,"[0,6556-0,8069]",0.9358,1.66,0.9285
225,a_6,"[0,7183-1,0000]",0.9350,1.70,0.9312
225,~a_8,"[0,0124-0,1171]",0.9398,1.80,0.9312
226,~a_3,"[0,9228-1,0000]",0.9661,1.84,0.9615
227,~a_7,"[0,6251-0,9276]",0.9708,1.78,0.9536
230,d_16,"[0,9446-1,0000]",0.9450,1.38,0.9446
230,a_5,"[0,9384-1,0000]",0.9479,1.37,0.9446
230,a_9,"[0,0989-0,1666]",0.9507,1.42,0.9446
231,d_19,"[0,8945-1,0000]",0.9386,1.78,0.9296
231,~a_9,"[0,8677-1,0000]",0.9409,1.80,0.9296
232,~a_7,"[0,9156-1,0000]",0.9705,1.00,0.9506
233,d_17,"[0,9417-1,0000]",0.9536,1.35,0.9477
233,a_7,"[0,8741-1,0000]",0.9605,1.39,0.9477
235,~d_15,"[0,9368-1,0000]",0.9372,1.37,0.9368
235,a_7,"[0,9265-0,9964]",0.9421,1.39,0.9368
236,a_3,"[0,8704-1,0000]",0.9370,2.23,0.9258
236,~a_8,"[0,0613-0,1923]",0.9351,2.38,0.9258
237,~a_4,"[0,8686-1,0000]",0.9672,1.44,0.9496
237,~a_7,"[0,1659-0,3482]",0.9647,1.49,0.9496
238,~a_8,"[0,8232-0,9345]",0.9540,1.37,0.9404
239,d_9,"[0,8892-1,0000]",0.9573,1.33,0.9399
239,~a_6,"[0,9088-1,0000]",0.9437,1.32,0.9399
239,a_8,"[0,1137-0,1754]",0.9427,1.33,0.9399
240,d_13,"[0,9178-1,0000]",0.9430,1.52,0.9388
240,~a_9,"[0,7835-0,8733]",0.9493,1.56,0.9388
241,~a_2,"[0,7982-1,0000]",0.9382,1.73,0.9015
242,a_9,"[0,8605-1,0000]",0.9577,1.88,0.9385
242,a_8,"[0,0647-0,2042]",0.9578,1.94,0.9385
243,d_13,"[0,8190-1,0000]",0.9661,2.13,0.9382
243,a_5,"[0,8700-1,0000]",0.9498,2.23,0.9382
243,a_7,"[0,0621-0,1941]",0.9498,2.31,0.9382
244,d_12,"[0,8533-1,0000]",0.9679,1.24,0.9531
244,~a_5,"[0,8797-1,0000]",0.9637,1.25,0.9531
245,d_16,"[0,8690-1,0000]",0.9392,1.70,0.9266
246,d_16,"[0,8103-1,0000]",0.9302,1.89,0.9144
247,a_5,"[0,8843-1,0000]",0.9404,0.99,0.9362
247,a_9,"[0,0053-0,1211]",0.9404,1.02,0.9362
248,d_15,"[0,6644-1,0000]",0.9799,0.99,0.9453
248,~a_5,"[0,9373-1,0000]",0.9521,0.99,0.9453
249,~a_1,"[0,9001-1,0000]",0.9422,1.80,0.9358
249,a_5,"[0,8419-1,0000]",0.9509,1.74,0.9358
249,~a_8,"[0,0908-0,2829]",0.9683,1.80,0.9358
250,~d_12,"[0,8251-1,0000]",0.9838,1.27,0.9507
251,~a_0,"[0,8642-1,0000]",0.9655,1.39,0.9566
251,~a_8,"[0,8418-0,9925]",0.9655,1.38,0.9566
252,a_4,"[0,9557-1,0000]",0.9568,1.29,0.9557
252,~a_5,"[0,8457-1,0000]",0.9647,1.26,0.9557
252,a_7,"[0,8648-1,0000]",0.9782,1.30,0.9557
253,~d_13,"[0,8823-1,0000]",0.9542,1.64,0.9390
253,~a_8,"[0,7200-0,8897]",0.9723,1.78,0.9390
253,a_7,"[0,7211-0,8948]",0.9677,1.64,0.9390
254,d_16,"[0,9033-1,0000]",0.9495,1.64,0.9455
255,a_3,"[0,8647-1,0000]",0.9670,1.54,0.9470
257,a_2,"[0,8841-1,0000]",0.9539,1.13,0.9390
258,a_5,"[0,9176-1,0000]",0.9492,1.45,0.9445
258,a_7,"[0,9187-0,9963]",0.9502,1.48,0.9445
260,d_10,"[0,9345-1,0000]",0.9685,1.55,0.9613
261,d_10,"[0,9408-1,0000]",0.9428,1.27,0.9422
261,a_8,"[0,8768-0,9809]",0.9620,1.27,0.9422
262,~a_7,"[0,6197-0,9133]",0.9845,1.45,0.9600
263,~d_16,"[0,9313-1,0000]",0.9577,1.63,0.9494
264,~a_7,"[0,0016-0,0686]",0.9617,1.31,0.9556
267,d_10,"[0,9327-1,0000]",0.9573,1.36,0.9559
267,~a_7,"[0,0935-0,2467]",0.9698,1.44,0.9559
268,~a_7,"[0,0706-0,2306]",0.9572,1.16,0.9494
269,a_2,"[0,9072-1,0000]",0.9395,1.62,0.9387
269,a_8,"[0,8180-0,9184]",0.9490,1.66,0.9387
270,d_12,"[0,9683-1,0000]",0.9694,0.71,0.9691
270,~a_9,"[0,1353-0,2637]",0.9818,0.74,0.9691
271,d_11,"[0,9457-1,0000]",0.9616,1.66,0.9588
272,d_13,"[0,8955-1,0000]",0.9397,1.40,0.9344
273,~d_13,"[0,7928-1,0000]",0.9184,1.47,0.9111
273,a_8,"[0,0803-0,2744]",0.9224,1.50,0.9111
274,~a_6,"[0,7520-1,0000]",0.9713,1.06,0.9517
277,a_1,"[0,9001-1,0000]",0.9430,1.22,0.9344
277,a_6,"[0,9229-1,0000]",0.9406,1.21,0.9344
277,a_7,"[0,8290-0,8953]",0.9364,1.25,0.9344
279,~d_19,"[0,9480-1,0000]",0.9528,1.62,0.9494
280,~a_9,"[0,0345-0,2677]",0.9603,1.62,0.9307
281,d_11,"[0,9105-1,0000]",0.9724,1.02,0.9640
282,d_16,"[0,9687-1,0000]",0.9687,1.40,0.9687
282,a_5,"[0,9129-1,0000]",0.9853,1.40,0.9687
282,~a_9,"[0,0253-0,2924]",0.9867,1.41,0.9687
283,a_2,"[0,8772-1,0000]",0.9446,1.72,0.9413
283,a_9,"[0,7677-0,9982]",0.9599,1.76,0.9413
283,~a_8,"[0,6494-0,8890]",0.9634,1.80,0.9413
284,a_7,"[0,0000-0,1564]",0.9571,1.94,0.9440
285,~a_5,"[0,8042-1,0000]",0.9605,1.50,0.9444
285,~a_7,"[0,0000-0,0890]",0.9585,1.53,0.9444
288,a_3,"[0,9103-1,0000]",0.9625,1.45,0.9486
289,a_3,"[0,8903-1,0000]",0.9656,1.08,0.9543
290,~d_14,"[0,8791-1,0000]",0.9622,1.71,0.9551
292,d_12,"[0,8875-1,0000]",0.9191,1.88,0.9051
292,a_7,"[0,6629-0,9012]",0.9243,1.83,0.9051
292,~a_9,"[0,1153-0,2632]",0.9177,1.85,0.9051
293,d_15,"[0,8697-1,0000]",0.9249,1.42,0.9179
293,a_6,"[0,7952-1,0000]",0.9546,1.39,0.9179
293,~a_7,"[0,0712-0,2031]",0.9343,1.42,0.9179
294,d_14,"[0,9408-1,0000]",0.9586,0.86,0.9543
294,a_7,"[0,8826-1,0000]",0.9613,0.85,0.9543
295,d_15,"[0,7443-1,0000]",0.9671,1.38,0.9446
295,a_6,"[0,8643-1,0000]",0.9580,1.39,0.9446
296,d_18,"[0,8369-1,0000]",0.9649,1.80,0.9590
296,~a_8,"[0,0246-0,0712]",0.9623,1.80,0.9590
297,a_3,"[0,9483-1,0000]",0.9487,1.59,0.9486
297,a_7,"[0,0000-0,1409]",0.9676,1.70,0.9486
298,~a_6,"[0,8323-1,0000]",0.9657,1.31,0.9506
299,d_13,"[0,9198-1,0000]",0.9484,1.34,0.9422
