Prog,Lit,Intervalo,Metric,Time,Mass
214,~a_18,"[0,8667-1,0000]",0.9698,1.47,0.9553
215,~d_38,"[0,9510-1,0000]",0.9523,1.39,0.9510
216,a_1,"[0,8749-1,0000]",0.9599,0.92,0.9495
216,a_11,"[0,9255-1,0000]",0.9590,0.91,0.9495
217,d_41,"[0,9457-1,0000]",0.9480,0.99,0.9464
217,a_21,"[0,7301-0,7877]",0.9577,1.11,0.9464
218,d_58,"[0,8963-1,0000]",0.9386,1.11,0.9322
219,d_57,"[0,8856-1,0000]",0.9712,1.20,0.9591
220,d_63,"[0,8616-1,0000]",0.9242,1.80,0.9203
221,d_56,"[0,8588-1,0000]",0.9428,1.33,0.9307
222,~d_45,"[0,9360-1,0000]",0.9415,1.39,0.9403
224,a_11,"[0,9244-1,0000]",0.9558,1.07,0.9486
224,~a_16,"[0,0309-0,1397]",0.9610,1.30,0.9486
226,d_58,"[0,9144-1,0000]",0.9524,1.28,0.9438
226,a_19,"[0,0248-0,1502]",0.9554,1.22,0.9438
227,~a_7,"[0,8824-1,0000]",0.9427,1.63,0.9376
228,~a_18,"[0,0679-0,2880]",0.9789,1.44,0.9504
228,a_15,"[0,0441-0,1066]",0.9603,1.45,0.9504
229,a_10,"[0,8543-1,0000]",0.9695,1.50,0.9487
231,a_2,"[0,9408-1,0000]",0.9600,0.88,0.9543
232,d_51,"[0,9238-1,0000]",0.9619,1.39,0.9540
232,~a_10,"[0,9227-1,0000]",0.9691,1.42,0.9540
232,~a_17,"[0,8612-1,0000]",0.9705,1.43,0.9540
233,~d_58,"[0,9349-1,0000]",0.9359,1.31,0.9356
233,a_17,"[0,1127-0,1959]",0.9444,1.34,0.9356
234,d_54,"[0,9100-1,0000]",0.9623,1.17,0.9565
235,a_19,"[0,7542-0,9864]",0.9876,1.33,0.9550
236,~d_52,"[0,8247-1,0000]",0.9724,1.03,0.9550
236,~a_10,"[0,8823-1,0000]",0.9700,1.04,0.9550
236,a_16,"[0,8544-0,9850]",0.9640,1.11,0.9550
237,a_2,"[0,8915-1,0000]",0.9511,1.37,0.9430
239,~a_18,"[0,0010-0,3489]",0.9808,1.26,0.9487
240,d_42,"[0,9391-1,0000]",0.9512,1.44,0.9412
241,a_5,"[0,7528-1,0000]",0.9763,1.20,0.9536
243,a_19,"[0,8373-1,0000]",0.9855,1.10,0.9564
244,d_57,"[0,8307-1,0000]",0.9146,1.50,0.9114
247,a_3,"[0,7702-1,0000]",0.9547,1.23,0.9462
249,a_18,"[0,0811-0,2145]",0.9684,1.37,0.9301
251,a_7,"[0,8632-1,0000]",0.9347,1.39,0.9145
252,d_28,"[0,9409-1,0000]",0.9497,1.33,0.9431
252,~a_15,"[0,0007-0,2143]",0.9684,1.34,0.9431
252,~a_18,"[0,6989-0,9232]",0.9862,1.30,0.9431
253,~d_52,"[0,9107-1,0000]",0.9270,2.06,0.9209
255,d_57,"[0,9240-1,0000]",0.9402,1.47,0.9251
257,d_48,"[0,9758-1,0000]",0.9758,0.69,0.9758
257,a_19,"[0,8106-0,9954]",0.9840,0.72,0.9758
258,~d_72,"[0,8448-1,0000]",0.9824,0.98,0.9596
259,d_36,"[0,9267-1,0000]",0.9269,1.24,0.9267
259,a_16,"[0,0147-0,2145]",0.9491,1.50,0.9267
260,a_7,"[0,8740-1,0000]",0.9500,1.33,0.9450
260,~a_12,"[0,7215-1,0000]",0.9729,1.36,0.9450
261,d_27,"[0,8548-1,0000]",0.9147,1.65,0.9050
264,d_38,"[0,8812-1,0000]",0.9661,0.83,0.9567
265,~d_41,"[0,9634-1,0000]",0.9678,0.99,0.9646
265,a_15,"[0,7809-0,9244]",0.9727,0.99,0.9646
268,d_52,"[0,9302-1,0000]",0.9344,1.06,0.9330
268,~a_18,"[0,9087-0,9790]",0.9352,1.05,0.9330
269,a_6,"[0,9083-1,0000]",0.9215,1.31,0.9181
270,d_30,"[0,9309-1,0000]",0.9483,1.10,0.9435
270,a_15,"[0,7470-0,9203]",0.9518,1.09,0.9435
271,d_24,"[0,8802-1,0000]",0.9394,1.86,0.9310
273,d_58,"[0,7510-1,0000]",0.9507,1.70,0.9132
275,d_21,"[0,8917-1,0000]",0.9589,1.15,0.9590
276,d_61,"[0,9216-1,0000]",0.9498,1.09,0.9421
276,a_12,"[0,8547-1,0000]",0.9562,1.05,0.9421
278,~d_23,"[0,7519-1,0000]",0.9275,1.34,0.9190
280,a_13,"[0,9239-1,0000]",0.9624,1.00,0.9510
281,d_24,"[0,9135-1,0000]",0.9271,1.30,0.9248
281,a_11,"[0,8454-1,0000]",0.9530,1.23,0.9248
284,d_25,"[0,8956-1,0000]",0.9481,1.46,0.9342
284,a_20,"[0,6870-0,9271]",0.9661,1.50,0.9342
286,d_22,"[0,8763-1,0000]",0.9457,1.50,0.9331
286,~a_16,"[0,8407-0,9960]",0.9524,1.61,0.9331
286,a_17,"[0,0980-0,2479]",0.9483,1.86,0.9331
288,~d_31,"[0,9385-1,0000]",0.9408,1.44,0.9397
290,d_64,"[0,9440-1,0000]",0.9441,1.39,0.9440
292,d_48,"[0,9183-1,0000]",0.9456,1.46,0.9404
293,d_43,"[0,9631-1,0000]",0.9638,1.10,0.9631
293,~a_17,"[0,7288-0,9416]",0.9776,1.19,0.9631
294,d_72,"[0,8502-1,0000]",0.9613,1.11,0.9387
294,~a_16,"[0,0003-0,1753]",0.9545,1.96,0.9387
295,~d_57,"[0,9279-1,0000]",0.9641,1.27,0.9571
296,a_5,"[0,9629-1,0000]",0.9715,0.85,0.9654
297,~a_4,"[0,9412-1,0000]",0.9505,1.02,0.9466
298,a_19,"[0,7612-0,9940]",0.9575,1.46,0.9303
298,a_16,"[0,0816-0,2773]",0.9523,1.53,0.9303
299,d_42,"[0,9447-1,0000]",0.9460,1.37,0.9448
299,a_14,"[0,8273-1,0000]",0.9736,1.36,0.9448
299,~a_16,"[0,0000-0,2100]",0.9687,1.70,0.9448
