Prog,Lit,Intervalo,Metric,Time,Mass
42,a_6,"[0,0001-1,0000]",0.0001,0.22,0.0001
42,a_7,"[0,0000-1,0000]",0.0001,0.22,0.0001
43,d_16,"[0,0000-1,0000]",0.0000,0.06,0.0000
43,a_8,"[0,0000-1,0000]",0.0000,0.06,0.0000
43,~a_8,"[0,0000-1,0000]",0.0000,0.06,0.0000
44,~d_17,"[0,1156-1,0000]",0.1156,0.38,0.1156
44,a_5,"[0,0090-1,0000]",0.0103,0.37,0.1156
44,a_7,"[0,1156-1,0000]",0.1156,0.38,0.1156
45,d_10,"[0,0021-1,0000]",0.0021,0.55,0.0021
46,~a_0,"[0,0165-1,0000]",0.0166,0.21,0.0219
46,a_6,"[0,0219-1,0000]",0.0219,0.21,0.0219
46,~a_7,"[0,0000-0,9781]",0.0219,0.21,0.0219
47,d_11,"[0,0001-1,0000]",0.0001,0.15,0.0001
47,~a_7,"[0,0000-1,0000]",0.0000,0.14,0.0001
48,a_2,"[0,0002-1,0000]",0.0003,0.61,0.0005
48,a_8,"[0,0002-1,0000]",0.0003,0.61,0.0005
48,~a_7,"[0,0000-0,9995]",0.0005,0.63,0.0005
49,d_16,"[0,0008-1,0000]",0.0008,0.70,0.0008
49,a_8,"[0,0008-1,0000]",0.0008,0.68,0.0008
50,~a_4,"[0,0100-1,0000]",0.0100,0.38,0.0100
51,a_3,"[0,0007-1,0000]",0.0007,0.12,0.0007
51,~a_8,"[0,0006-0,9999]",0.0007,0.14,0.0007
51,~a_7,"[0,0007-1,0000]",0.0007,0.13,0.0007
52,d_11,"[0,0607-1,0000]",0.0607,0.22,0.0607
52,~a_9,"[0,0607-1,0000]",0.0611,0.21,0.0607
53,a_1,"[0,0070-1,0000]",0.0081,0.21,0.0070
53,a_9,"[0,0022-0,9952]",0.0070,0.22,0.0070
54,d_10,"[0,0002-1,0000]",0.0002,0.04,0.0002
54,a_7,"[0,0002-1,0000]",0.0002,0.04,0.0002
54,a_8,"[0,0002-1,0000]",0.0002,0.04,0.0002
55,a_0,"[0,0109-1,0000]",0.0109,0.34,0.0109
55,a_7,"[0,0005-0,9897]",0.0109,0.35,0.0109
55,a_8,"[0,0109-1,0000]",0.0109,0.36,0.0109
