Prog,Lit,Intervalo,Metric,Time,Mass
83,a_8,"[0,1646-1,0000]",0.1816,7.34,0.1651
84,a_3,"[0,0128-1,0000]",0.0150,4.81,0.0141
84,a_7,"[0,0000-0,9874]",0.0150,4.93,0.0141
86,d_10,"[1,0124-1,0000]",1.0973,7.90,1.0133
86,a_6,"[1,0113-1,0000]",1.2050,7.98,1.0133
86,a_7,"[0,0000--0,0124]",1.1521,8.03,1.0133
89,a_2,"[0,0005-1,0000]",0.0006,6.34,0.0007
89,~a_8,"[0,0001-1,0000]",0.0001,6.35,0.0007
89,a_8,"[0,0000-0,9999]",0.0001,6.36,0.0007
90,~d_10,"[0,0025-1,0000]",0.0027,5.26,0.0085
91,a_0,"[0,0032-1,0000]",0.0032,7.94,0.0033
92,a_8,"[0,0000-0,9836]",0.0166,2.49,0.0177
93,d_14,"[0,0048-1,0000]",0.0052,4.92,0.0059
93,a_7,"[0,0037-0,9990]",0.0070,5.11,0.0059
94,a_3,"[0,1080-1,0000]",0.1098,8.08,0.1080
95,d_16,"[0,0928-1,0000]",0.1008,3.84,0.0929
95,a_8,"[0,0770-0,9877]",0.1104,3.87,0.0929
97,~d_14,"[0,0211-1,0000]",0.0231,5.04,0.0211
97,~a_8,"[0,0147-0,9989]",0.0172,5.17,0.0211
98,~a_0,"[0,0981-1,0000]",0.0981,4.66,0.0981
98,a_8,"[0,0958-0,9998]",0.1072,4.70,0.0981
100,~d_16,"[0,0106-1,0000]",0.0112,6.99,0.0165
102,a_8,"[0,0000-1,0000]",0.0000,5.68,0.0002
103,~d_14,"[0,1343-1,0000]",0.1440,4.80,0.1418
104,d_15,"[1,0792-1,0000]",1.0901,7.40,1.0809
105,a_8,"[0,0173-0,9994]",0.0180,9.07,0.0179
106,~d_9,"[0,0006-1,0000]",0.0006,5.58,0.0006
106,a_5,"[0,0005-1,0000]",0.0006,5.59,0.0006
106,~a_8,"[0,0000-0,9994]",0.0007,5.47,0.0006
107,~a_0,"[0,0036-1,0000]",0.0043,4.60,0.0168
109,a_1,"[0,0021-1,0000]",0.0022,6.82,0.0025
110,~d_17,"[0,0090-1,0000]",0.0090,8.14,0.0091
110,~a_8,"[0,0000-0,9993]",0.0007,8.61,0.0091
110,a_7,"[0,0005-0,9995]",0.0012,8.38,0.0091
111,a_9,"[0,0005-0,9997]",0.0009,6.05,0.0099
112,~d_12,"[0,0000-1,0000]",0.0000,5.02,0.0546
112,~a_5,"[0,0546-1,0000]",0.0640,4.94,0.0546
112,a_8,"[0,0546-1,0000]",0.0675,4.97,0.0546
113,d_18,"[0,2026-1,0000]",0.2026,6.00,0.2026
115,d_16,"[0,2125-1,0000]",0.2131,4.23,0.2126
115,a_5,"[0,2090-1,0000]",0.2351,4.20,0.2126
116,~d_12,"[0,1325-1,0000]",0.1400,4.66,0.1328
116,a_6,"[0,1280-1,0000]",0.1602,4.53,0.1328
116,~a_8,"[0,1280-1,0000]",0.1611,4.64,0.1328
119,~a_8,"[0,0000--0,0997]",1.2597,5.69,1.1083
120,a_4,"[0,0400-1,0000]",0.0401,6.91,0.0400
121,d_15,"[0,0004-1,0000]",0.0005,3.91,0.0078
121,a_7,"[0,0001-0,9926]",0.0076,4.26,0.0078
121,a_8,"[0,0071-0,9996]",0.0076,4.13,0.0078
123,~a_8,"[0,0972-1,0000]",0.1187,7.37,0.0984
126,~d_13,"[0,0278-1,0000]",0.0280,3.88,0.0283
126,a_5,"[0,0098-1,0000]",0.0143,3.89,0.0283
126,a_7,"[0,0027-0,9763]",0.0288,3.99,0.0283
127,~a_6,"[0,0092-1,0000]",0.0101,7.77,0.0153
127,~a_8,"[0,0028-0,9940]",0.0110,7.73,0.0153
128,~a_7,"[0,0069-0,9863]",0.0248,3.89,0.0217
129,d_10,"[0,1199-1,0000]",0.1206,7.93,0.1201
129,a_5,"[0,0669-1,0000]",0.0906,8.01,0.1201
129,a_7,"[0,0531-0,9332]",0.1208,8.09,0.1201
130,~a_8,"[0,0894-0,9983]",0.0931,7.70,0.0917
131,a_8,"[0,0001-1,0000]",0.0001,2.17,0.0039
132,d_12,"[0,0051-1,0000]",0.0051,7.67,0.0051
133,d_16,"[0,2338-1,0000]",0.2483,4.10,0.2339
135,a_9,"[0,0000-0,9910]",0.0097,8.24,0.0091
136,~a_2,"[0,0061-1,0000]",0.0066,7.27,0.0062
137,~a_4,"[0,0080-1,0000]",0.0081,6.02,0.0081
137,a_6,"[0,0070-1,0000]",0.0079,5.86,0.0081
137,a_7,"[0,0003-0,9934]",0.0086,6.06,0.0081
138,a_2,"[0,1358-1,0000]",0.1411,5.39,0.1359
139,a_8,"[0,0890-1,0000]",0.0890,7.49,0.0890
140,d_17,"[0,0016-1,0000]",0.0018,6.90,0.0018
141,~a_7,"[0,0001-1,0000]",0.0001,3.29,0.0053
142,d_18,"[0,0073-1,0000]",0.0086,7.77,0.0079
142,~a_7,"[0,0000-0,9925]",0.0075,7.86,0.0079
143,d_11,"[0,0705-1,0000]",0.0789,9.09,0.0732
143,a_9,"[0,0001-0,9337]",0.0799,9.18,0.0732
144,a_3,"[0,0166-1,0000]",0.0166,7.10,0.0166
144,a_9,"[0,0139-0,9973]",0.0173,7.11,0.0166
145,a_3,"[0,0007-1,0000]",0.0007,4.78,0.0012
146,~a_0,"[0,1930-1,0000]",0.2030,6.31,0.1947
146,a_5,"[0,1039-1,0000]",0.1210,6.62,0.1947
146,a_8,"[0,1013-0,9110]",0.2345,6.57,0.1947
148,~d_16,"[0,0150-1,0000]",0.0156,8.62,0.0157
149,a_9,"[0,0001-0,9998]",0.0003,3.05,0.0045
150,d_16,"[0,0283-1,0000]",0.0297,5.05,0.0327
153,a_4,"[1,0656-1,0000]",1.1798,8.93,1.0743
153,a_7,"[1,0743-1,0000]",1.1301,8.87,1.0743
153,~a_9,"[0,0128--0,0438]",1.1457,9.22,1.0743
154,a_7,"[0,0006-0,9953]",0.0064,8.24,0.0068
154,~a_7,"[0,0047-0,9994]",0.0064,8.23,0.0068
155,~d_18,"[0,1110-1,0000]",0.1543,5.88,0.1238
156,a_5,"[0,0163-1,0000]",0.0192,5.69,0.0168
156,a_8,"[0,0158-1,0000]",0.0185,5.76,0.0168
159,d_13,"[0,0042-1,0000]",0.0046,6.54,0.0090
160,a_0,"[0,0580-1,0000]",0.0581,7.39,0.0580
161,a_1,"[0,0094-1,0000]",0.0123,5.29,0.0218
161,~a_7,"[0,0131-0,9914]",0.0235,5.36,0.0218
161,~a_8,"[0,0006-0,9816]",0.0215,5.48,0.0218
162,d_9,"[0,0113-1,0000]",0.0150,4.86,0.0115
162,~a_5,"[0,0065-1,0000]",0.0083,4.74,0.0115
162,~a_8,"[0,0002-0,9983]",0.0023,4.92,0.0115
163,~a_4,"[0,0008-1,0000]",0.0008,3.59,0.0047
165,~d_18,"[0,0062-1,0000]",0.0066,5.92,0.0063
165,~a_8,"[0,0005-0,9976]",0.0037,6.27,0.0063
167,d_10,"[0,0088-1,0000]",0.0088,7.37,0.0088
169,d_11,"[0,1120-1,0000]",0.1149,6.30,0.1166
169,~a_6,"[0,1166-1,0000]",0.1413,6.23,0.1166
169,a_8,"[0,1144-0,9983]",0.1339,6.38,0.1166
170,d_12,"[0,0237-1,0000]",0.0238,5.03,0.0237
170,a_7,"[0,0002-0,9778]",0.0244,5.22,0.0237
171,~d_9,"[0,0118-1,0000]",0.0132,8.05,0.0129
171,a_7,"[0,0118-1,0000]",0.0134,8.09,0.0129
172,~a_4,"[0,0028-1,0000]",0.0030,6.65,0.0137
172,~a_8,"[0,0000-0,9973]",0.0037,6.63,0.0137
172,a_7,"[0,0027-1,0000]",0.0030,6.84,0.0137
175,d_18,"[0,0001-1,0000]",0.0001,5.15,0.0012
175,a_5,"[0,0006-1,0000]",0.0007,5.07,0.0012
175,~a_8,"[0,0000-1,0000]",0.0001,5.05,0.0012
176,d_13,"[0,0031-1,0000]",0.0031,3.92,0.0031
177,a_4,"[0,0011-1,0000]",0.0012,5.61,0.0011
177,~a_6,"[0,0011-1,0000]",0.0011,5.63,0.0011
177,a_8,"[0,0000-1,0000]",0.0000,5.66,0.0011
179,a_7,"[0,0032-0,9999]",0.0040,6.45,0.0111
180,~d_10,"[0,0213-1,0000]",0.0230,6.62,0.0404
180,~a_8,"[0,0066-1,0000]",0.0081,6.78,0.0404
181,~a_2,"[0,0569-1,0000]",0.0620,3.91,0.0574
182,a_1,"[0,0116-1,0000]",0.0123,5.78,0.0140
182,a_7,"[0,0066-1,0000]",0.0105,5.96,0.0140
183,d_12,"[0,1416-1,0000]",0.1619,4.53,0.1525
184,a_8,"[0,0000-1,0000]",0.0000,0.90,0.0001
186,a_8,"[0,0001-0,9989]",0.0013,6.39,0.0012
186,a_7,"[0,0000-1,0000]",0.0000,6.42,0.0012
187,d_14,"[0,0118-1,0000]",0.0126,4.30,0.0118
189,d_14,"[0,0020-1,0000]",0.0020,6.70,0.0020
191,d_12,"[0,1647-1,0000]",0.1647,5.63,0.1647
191,a_5,"[0,1391-1,0000]",0.1585,5.69,0.1647
191,~a_7,"[0,1646-1,0000]",0.1659,5.53,0.1647
192,a_3,"[0,0874-1,0000]",0.0929,7.15,0.0879
193,~a_7,"[0,0007-0,9988]",0.0024,5.77,0.0037
194,d_12,"[0,0024-1,0000]",0.0027,4.42,0.0373
194,~a_8,"[0,0001-0,9648]",0.0519,4.40,0.0373
195,~d_12,"[0,0018-1,0000]",0.0019,5.77,0.0022
195,a_7,"[0,0004-0,9988]",0.0019,5.94,0.0022
198,~a_5,"[0,0026-1,0000]",0.0033,5.78,0.0052
198,a_8,"[0,0000-0,9974]",0.0034,5.82,0.0052
199,d_15,"[0,0106-1,0000]",0.0128,6.03,0.0194
200,d_17,"[0,0005-1,0000]",0.0006,8.07,0.0016
201,d_20,"[0,0058-1,0000]",0.0067,7.05,0.0070
202,a_3,"[0,0008-1,0000]",0.0008,1.80,0.0008
204,a_4,"[0,0024-1,0000]",0.0024,7.98,0.0025
204,a_6,"[0,0001-1,0000]",0.0001,8.22,0.0025
205,a_8,"[0,0060-1,0000]",0.0063,7.45,0.0096
205,a_9,"[0,0028-0,9991]",0.0040,7.73,0.0096
206,a_1,"[0,0013-1,0000]",0.0013,5.07,0.0014
206,a_8,"[0,0009-0,9999]",0.0011,5.12,0.0014
208,a_7,"[1,3720-0,9960]",1.3922,5.18,1.3761
208,~a_8,"[1,3696-0,9998]",1.4683,5.37,1.3761
210,d_18,"[0,0043-1,0000]",0.0043,5.53,0.0043
211,a_4,"[0,0663-1,0000]",0.0674,5.73,0.0663
211,~a_9,"[0,0000-0,9932]",0.0079,6.04,0.0663
212,a_2,"[0,0195-1,0000]",0.0199,4.54,0.0202
212,a_8,"[0,0062-0,9993]",0.0074,4.77,0.0202
213,~d_9,"[0,0633-1,0000]",0.0688,6.75,0.1542
213,~a_6,"[0,0989-1,0000]",0.1058,6.57,0.1542
214,~a_9,"[0,0006-0,9947]",0.0059,6.09,0.0067
214,a_7,"[0,0000-0,9942]",0.0058,6.23,0.0067
215,a_7,"[0,0047-0,9985]",0.0072,6.34,0.0127
216,d_19,"[0,0789-1,0000]",0.0864,4.80,0.0794
217,d_12,"[0,0000-1,0000]",0.0000,1.68,0.0002
218,a_5,"[0,0998-1,0000]",0.1164,8.89,0.1014
219,d_10,"[0,1972-1,0000]",0.1974,5.57,0.1972
219,a_5,"[0,1906-1,0000]",0.2594,5.64,0.1972
219,~a_8,"[0,1086-0,9180]",0.2416,5.55,0.1972
220,d_20,"[0,0869-1,0000]",0.0892,4.97,0.0871
222,~d_16,"[0,0005-1,0000]",0.0006,7.28,0.0280
224,a_1,"[0,1395-1,0000]",0.1466,1.31,0.1403
224,~a_7,"[0,0866-0,9981]",0.0976,1.38,0.1403
225,a_6,"[0,1074-1,0000]",0.1398,5.95,0.1074
225,~a_8,"[0,0002-0,8928]",0.1128,6.13,0.1074
226,~a_3,"[0,1146-1,0000]",0.1199,8.09,0.1181
227,~a_7,"[0,0027-0,9997]",0.0042,6.42,0.0236
230,d_16,"[0,2143-1,0000]",0.2144,6.21,0.2144
230,a_5,"[0,2143-1,0000]",0.2164,6.03,0.2144
230,a_9,"[0,0951-0,8810]",0.2183,6.38,0.2144
231,d_19,"[0,0822-1,0000]",0.0862,6.46,0.0828
231,~a_9,"[0,0822-1,0000]",0.0891,6.66,0.0828
232,~a_7,"[0,0005-1,0000]",0.0006,7.59,0.0012
233,d_17,"[0,0124-1,0000]",0.0126,8.91,0.0130
233,a_7,"[0,0128-1,0000]",0.0141,9.18,0.0130
235,~d_15,"[0,0159-1,0000]",0.0159,3.64,0.0159
235,a_7,"[0,0155-1,0000]",0.0158,3.71,0.0159
236,a_3,"[0,1411-1,0000]",0.1519,5.45,0.1453
236,~a_8,"[0,0003-0,8553]",0.1560,5.68,0.1453
237,~a_4,"[0,0075-1,0000]",0.0083,4.65,0.0079
237,~a_7,"[0,0001-1,0000]",0.0001,4.70,0.0079
238,~a_8,"[0,0058-0,9998]",0.0065,3.16,0.0147
239,d_9,"[0,0071-1,0000]",0.0076,4.17,0.0167
239,~a_6,"[0,0166-1,0000]",0.0173,4.12,0.0167
239,a_8,"[0,0096-0,9929]",0.0167,4.05,0.0167
240,d_13,"[1,2001-1,0000]",1.2331,6.50,1.2035
240,~a_9,"[1,1969-0,9945]",1.2541,6.70,1.2035
241,~a_2,"[0,0897-1,0000]",0.1055,5.92,0.0906
242,a_9,"[0,0039-1,0000]",0.0043,6.64,0.0043
242,a_8,"[0,0035-0,9996]",0.0043,6.81,0.0043
243,d_13,"[0,0069-1,0000]",0.0082,8.12,0.0088
243,a_5,"[0,0077-1,0000]",0.0084,7.97,0.0088
243,a_7,"[0,0067-0,9991]",0.0084,8.30,0.0088
244,d_12,"[0,0003-1,0000]",0.0004,6.49,0.0006
244,~a_5,"[0,0004-1,0000]",0.0005,6.79,0.0006
245,d_16,"[0,0009-1,0000]",0.0009,5.07,0.0126
246,d_16,"[0,0033-1,0000]",0.0038,7.42,0.0125
247,a_5,"[0,0004-1,0000]",0.0004,4.29,0.0004
247,a_9,"[0,0003-0,9999]",0.0004,4.44,0.0004
248,d_15,"[0,0127-1,0000]",0.0187,3.13,0.0145
248,~a_5,"[0,0137-1,0000]",0.0139,3.21,0.0145
249,~a_1,"[0,0117-1,0000]",0.0123,5.08,0.0118
249,a_5,"[0,0113-1,0000]",0.0127,4.95,0.0118
249,~a_8,"[0,0076-0,9999]",0.0092,5.11,0.0118
250,~d_12,"[0,0032-1,0000]",0.0038,4.03,0.0040
251,~a_0,"[0,0145-1,0000]",0.0162,5.01,0.0156
251,~a_8,"[0,0122-1,0000]",0.0139,5.09,0.0156
252,a_4,"[0,0183-1,0000]",0.0183,6.47,0.0183
252,~a_5,"[0,0149-1,0000]",0.0170,6.25,0.0183
252,a_7,"[0,0181-1,0000]",0.0205,6.69,0.0183
253,~d_13,"[0,0158-1,0000]",0.0171,8.25,0.0179
253,~a_8,"[0,0041-0,9979]",0.0073,8.61,0.0179
253,a_7,"[0,0037-1,0000]",0.0044,8.77,0.0179
254,d_16,"[0,0153-1,0000]",0.0161,6.35,0.0153
255,a_3,"[0,0800-1,0000]",0.0895,6.39,0.0834
257,a_2,"[0,0033-1,0000]",0.0036,5.35,0.0134
258,a_5,"[0,1882-1,0000]",0.1947,5.02,0.1885
258,a_7,"[0,1860-0,9999]",0.1918,5.23,0.1885
260,d_10,"[0,0168-1,0000]",0.0174,6.15,0.0204
261,d_10,"[0,0028-1,0000]",0.0028,3.05,0.0028
261,a_8,"[0,0005-0,9999]",0.0006,2.99,0.0028
262,~a_7,"[1,0974-1,0000]",1.5293,5.91,1.0999
263,~d_16,"[0,0019-1,0000]",0.0020,6.24,0.0353
264,~a_7,"[0,0000-0,9987]",0.0014,7.40,0.0017
267,d_10,"[0,0089-1,0000]",0.0092,5.96,0.0089
267,~a_7,"[0,0062-1,0000]",0.0071,6.37,0.0089
268,~a_7,"[0,0519-1,0000]",0.0592,5.06,0.1202
269,a_2,"[0,0011-1,0000]",0.0012,7.38,0.0028
269,a_8,"[0,0011-1,0000]",0.0012,7.50,0.0028
270,d_12,"[0,0004-1,0000]",0.0004,2.71,0.0004
270,~a_9,"[0,0000-0,9999]",0.0001,2.62,0.0004
271,d_11,"[0,0096-1,0000]",0.0098,8.12,0.0096
272,d_13,"[0,0043-1,0000]",0.0045,3.32,0.0046
273,~d_13,"[1,0474-1,0000]",1.2133,4.23,1.0509
273,a_8,"[0,0002--0,0504]",1.2025,4.36,1.0509
274,~a_6,"[0,0019-1,0000]",0.0025,5.02,0.0038
277,a_1,"[0,0032-1,0000]",0.0034,5.07,0.0046
277,a_6,"[0,0043-1,0000]",0.0043,5.16,0.0046
277,a_7,"[0,0028-0,9982]",0.0046,5.27,0.0046
279,~d_19,"[0,0210-1,0000]",0.0211,6.77,0.0212
280,~a_9,"[0,0019-0,9993]",0.0032,6.90,0.0059
281,d_11,"[0,0540-1,0000]",0.0577,3.04,0.0545
282,d_16,"[0,0019-1,0000]",0.0019,6.01,0.0019
282,a_5,"[0,0006-1,0000]",0.0006,5.86,0.0019
282,~a_9,"[0,0000-0,9986]",0.0019,5.95,0.0019
283,a_2,"[0,0089-1,0000]",0.0096,5.76,0.0141
283,a_9,"[0,0084-0,9995]",0.0111,5.87,0.0141
283,~a_8,"[0,0076-0,9994]",0.0103,5.92,0.0141
284,a_7,"[0,0000-0,9919]",0.0092,4.48,0.0124
285,~a_5,"[0,0001-1,0000]",0.0001,5.44,0.0097
285,~a_7,"[0,0000-0,9904]",0.0101,5.44,0.0097
288,a_3,"[0,0060-1,0000]",0.0063,3.97,0.0088
289,a_3,"[1,2279-1,0000]",1.3318,5.55,1.2279
290,~d_14,"[1,1209-1,0000]",1.2269,5.83,1.1225
292,d_12,"[0,0078-1,0000]",0.0081,3.64,0.0100
292,a_7,"[0,0048-0,9997]",0.0062,3.78,0.0100
292,~a_9,"[0,0050-0,9969]",0.0087,3.68,0.0100
293,d_15,"[0,1948-1,0000]",0.2072,4.40,0.2011
293,a_6,"[0,1867-1,0000]",0.2241,4.46,0.2011
293,~a_7,"[0,0277-0,8358]",0.2065,4.51,0.2011
294,d_14,"[0,0036-1,0000]",0.0037,5.66,0.0037
294,a_7,"[0,0002-1,0000]",0.0002,5.76,0.0037
295,d_15,"[0,0050-1,0000]",0.0065,2.70,0.0054
295,a_6,"[0,0051-1,0000]",0.0057,2.70,0.0054
296,d_18,"[0,0082-1,0000]",0.0095,5.53,0.0189
296,~a_8,"[0,0000-0,9811]",0.0191,5.87,0.0189
297,a_3,"[0,0047-1,0000]",0.0047,5.58,0.0047
297,a_7,"[0,0000-0,9962]",0.0043,5.54,0.0047
298,~a_6,"[0,0746-1,0000]",0.0866,2.35,0.1567
299,d_13,"[0,0146-1,0000]",0.0151,4.51,0.0152
