Prog,Lit,Intervalo,Metric,Time,Mass
0,a_8,"[0,0572-1,0000]",0.0639,569.11,0.0709
0,~a_13,"[0,0569-1,0000]",0.0639,571.83,0.0709
1,d_64,"[0,0792-1,0000]",0.0792,577.31,0.0792
3,~d_51,"[0,1169-1,0000]",0.1169,562.73,0.1169
3,a_19,"[0,1163-0,9994]",0.1169,765.47,0.1169
3,a_16,"[0,0000-0,8844]",0.1263,648.30,0.1169
