Prog,Lit,Intervalo,Metric,Time,Mass
101,a_15,"[0,0016-0,3998]",0.6046,18.26,0.6043
102,a_16,"[0,0274-0,9997]",0.0469,18.25,0.1208
102,a_17,"[0,0504-0,9910]",0.0714,18.41,0.1208
103,d_67,"[0,6832-1,0000]",0.6863,18.34,0.6836
103,a_13,"[0,6304-1,0000]",0.9504,18.34,0.6836
103,a_16,"[0,6752-1,0000]",0.7775,19.29,0.6836
104,~d_21,"[0,0849-1,0000]",0.0849,17.97,0.0849
104,~a_19,"[0,0000-0,9940]",0.0084,18.42,0.0849
105,d_28,"[0,0773-1,0000]",0.0911,17.34,0.1379
105,a_10,"[0,0461-1,0000]",0.0666,17.64,0.1379
105,~a_17,"[0,0461-0,9999]",0.0665,17.73,0.1379
107,d_41,"[0,0721-1,0000]",0.0788,18.12,0.0818
107,a_19,"[0,0002-0,9774]",0.0272,18.56,0.0818
108,~d_46,"[0,0455-1,0000]",0.0619,18.65,0.0514
108,a_13,"[0,0009-1,0000]",0.0017,18.52,0.0514
108,a_17,"[0,0459-0,9989]",0.0573,18.98,0.0514
110,~d_38,"[0,6078-1,0000]",0.6083,18.06,0.6081
110,a_13,"[0,5636-1,0000]",0.8115,18.05,0.6081
110,~a_16,"[0,5743-1,0000]",0.6847,18.03,0.6081
111,~d_62,"[0,1108-1,0000]",0.1232,18.10,0.1485
112,d_30,"[0,0028-1,0000]",0.0033,17.99,0.0682
113,d_34,"[0,0457-1,0000]",0.0470,18.42,0.0471
113,a_16,"[0,0002-0,9601]",0.0433,18.59,0.0471
117,d_47,"[0,0956-1,0000]",0.0958,17.86,0.0968
119,d_22,"[0,0919-1,0000]",0.1012,17.96,0.0959
120,~a_7,"[0,0786-1,0000]",0.0797,17.82,0.0790
121,d_21,"[0,0319-1,0000]",0.0359,17.77,0.0416
122,d_43,"[0,6561-1,0000]",0.7583,18.06,0.6587
123,a_18,"[0,0106-0,9996]",0.0137,18.69,0.0271
124,a_4,"[0,0024-1,0000]",0.0029,17.81,0.0119
124,~a_15,"[0,0110-1,0000]",0.0111,19.99,0.0119
127,d_37,"[0,0958-1,0000]",0.1011,18.30,0.1264
127,a_20,"[0,0007-0,9878]",0.0201,18.85,0.1264
128,d_59,"[0,5910-1,0000]",0.6360,17.90,0.5966
128,~a_16,"[0,0011-0,4068]",0.6485,18.06,0.5966
128,a_15,"[0,5387-0,9958]",0.6654,18.70,0.5966
130,~d_55,"[0,0766-1,0000]",0.1007,17.93,0.1467
133,d_64,"[0,4451-1,0000]",0.4455,17.93,0.4454
133,~a_19,"[0,0093-0,5739]",0.4641,18.88,0.4454
134,~a_7,"[0,0632-1,0000]",0.0660,17.68,0.0921
135,a_8,"[0,1006-1,0000]",0.1006,17.95,0.1006
136,~d_39,"[0,6338-1,0000]",0.6339,17.81,0.6338
136,a_11,"[0,6282-1,0000]",0.7744,17.79,0.6338
136,a_17,"[0,6290-0,9967]",0.6533,18.11,0.6338
137,~d_32,"[0,0400-1,0000]",0.0400,17.83,0.0400
137,a_10,"[0,0283-1,0000]",0.0288,17.85,0.0400
137,~a_15,"[0,0180-0,9957]",0.0255,18.67,0.0400
139,~a_18,"[0,0343-0,3795]",0.7867,19.81,0.6775
140,a_19,"[0,0117-0,9848]",0.0374,18.73,0.1072
143,d_26,"[0,5427-1,0000]",0.5644,17.93,0.5432
143,~a_16,"[0,0000-0,4678]",0.6139,18.02,0.5432
145,~d_62,"[0,0893-1,0000]",0.0919,17.80,0.0918
147,a_0,"[0,6476-1,0000]",0.7108,18.11,0.6532
148,d_33,"[0,0962-1,0000]",0.1031,17.58,0.0989
149,~d_69,"[0,0848-1,0000]",0.1237,17.88,0.1130
149,a_15,"[0,0516-0,9942]",0.0732,19.62,0.1130
149,~a_20,"[0,0100-0,9077]",0.1131,19.35,0.1130
150,d_64,"[0,0829-1,0000]",0.0833,17.03,0.0832
151,~d_47,"[0,0831-1,0000]",0.0832,17.35,0.0837
151,a_14,"[0,0281-1,0000]",0.0340,17.40,0.0837
151,a_17,"[0,0246-0,9975]",0.0353,17.72,0.0837
153,a_16,"[0,0436-0,9879]",0.0639,17.44,0.0597
154,~d_24,"[0,0554-1,0000]",0.0598,17.18,0.0564
154,~a_19,"[0,0066-0,9601]",0.0598,18.06,0.0564
155,~d_29,"[0,1626-1,0000]",0.1631,17.58,0.1626
156,a_19,"[0,0045-0,9307]",0.1048,17.94,0.1390
157,d_47,"[0,0980-1,0000]",0.0990,17.51,0.0994
158,d_45,"[0,0941-1,0000]",0.1027,17.28,0.0957
159,d_45,"[0,1029-1,0000]",0.1059,17.48,0.1051
159,a_15,"[0,0141-0,9750]",0.0479,17.87,0.1051
161,d_74,"[0,0484-1,0000]",0.0486,17.22,0.0487
163,d_29,"[0,1595-1,0000]",0.1736,17.00,0.1878
164,~a_18,"[0,0001-0,9448]",0.0813,17.09,0.0705
166,d_38,"[0,0296-1,0000]",0.0332,17.36,0.0333
167,~a_3,"[0,1290-1,0000]",0.1344,17.07,0.1357
168,d_54,"[0,0732-1,0000]",0.0775,17.25,0.1158
169,~d_43,"[0,1019-1,0000]",0.1221,17.32,0.1230
170,d_54,"[0,0524-1,0000]",0.0525,17.11,0.0525
170,a_11,"[0,0435-1,0000]",0.0465,17.13,0.0525
170,~a_18,"[0,0435-1,0000]",0.0465,17.32,0.0525
171,a_2,"[0,0878-1,0000]",0.0882,17.01,0.0881
172,d_41,"[0,0975-1,0000]",0.0977,17.22,0.0975
172,a_16,"[0,0747-0,9960]",0.1088,17.60,0.0975
172,~a_16,"[0,0040-0,9253]",0.1088,17.77,0.0975
173,d_51,"[0,0133-1,0000]",0.0159,17.29,0.0308
173,a_12,"[0,0155-1,0000]",0.0176,17.30,0.0308
174,~a_12,"[0,5954-1,0000]",0.6508,17.32,0.6011
175,d_24,"[0,0549-1,0000]",0.0647,17.18,0.0651
175,~a_12,"[0,0110-1,0000]",0.0131,17.29,0.0651
175,~a_15,"[0,0577-0,9989]",0.0645,17.55,0.0651
178,~d_30,"[0,0198-1,0000]",0.0223,17.72,0.0922
179,d_29,"[0,1087-1,0000]",0.1195,17.31,0.1230
179,~a_19,"[0,1149-1,0000]",0.1300,17.87,0.1230
179,a_18,"[0,0936-1,0000]",0.1272,17.43,0.1230
182,a_2,"[0,0209-1,0000]",0.0235,17.00,0.0251
183,a_15,"[0,0180-1,0000]",0.0198,17.16,0.0698
183,~a_22,"[0,0067-0,9937]",0.0155,17.78,0.0698
184,d_64,"[0,7343-1,0000]",0.7408,17.32,0.7343
185,d_69,"[0,1485-1,0000]",0.1486,17.22,0.1487
188,~d_39,"[0,0201-1,0000]",0.0201,17.26,0.0201
188,~a_17,"[0,0107-0,9940]",0.0181,18.97,0.0201
189,a_3,"[0,0726-1,0000]",0.0807,17.48,0.0772
191,~a_20,"[0,0601-0,9984]",0.0691,17.51,0.0672
192,a_18,"[0,0073-0,9991]",0.0117,19.52,0.0539
192,a_19,"[0,0001-0,9746]",0.0315,17.61,0.0539
195,d_53,"[0,0960-1,0000]",0.0960,17.60,0.0960
197,~d_80,"[0,0951-1,0000]",0.0959,17.40,0.0981
198,a_14,"[0,0201-1,0000]",0.0206,17.49,0.0213
198,a_17,"[0,0052-0,9929]",0.0145,17.59,0.0213
199,~d_38,"[0,0506-1,0000]",0.0662,17.16,0.1110
200,~d_55,"[0,5319-1,0000]",0.6308,16.85,0.6306
202,d_38,"[0,0905-1,0000]",0.0911,17.31,0.0907
203,a_15,"[0,5073-0,9991]",0.7027,17.16,0.5618
204,~d_60,"[0,6726-1,0000]",0.6736,17.40,0.6727
204,~a_11,"[0,6632-1,0000]",0.7034,17.46,0.6727
205,~d_45,"[0,0119-1,0000]",0.0119,16.67,0.0119
206,a_16,"[0,0102-0,9885]",0.0287,17.67,0.0369
208,d_23,"[0,0885-1,0000]",0.0885,17.37,0.0885
209,d_39,"[0,0581-1,0000]",0.0781,17.00,0.0771
209,~a_15,"[0,0709-0,9966]",0.0807,18.07,0.0771
210,d_30,"[0,1258-1,0000]",0.1263,17.10,0.1267
210,~a_19,"[0,1111-0,9961]",0.1398,17.23,0.1267
212,~a_21,"[0,5551-1,0000]",0.6159,17.11,0.5633
213,d_20,"[0,1105-1,0000]",0.1130,17.19,0.1106
214,~a_3,"[0,6813-1,0000]",0.7828,16.74,0.6879
214,a_17,"[0,0050-0,3743]",0.7867,17.17,0.6879
214,~a_18,"[0,6840-1,0000]",0.7654,17.41,0.6879
215,~d_38,"[0,0387-1,0000]",0.0387,16.97,0.0388
216,a_1,"[0,6271-1,0000]",0.6881,16.88,0.6309
216,a_11,"[0,6272-1,0000]",0.6498,16.93,0.6309
217,d_41,"[0,0620-1,0000]",0.0622,17.02,0.0621
217,a_21,"[0,0051-0,9442]",0.0619,17.77,0.0621
218,d_58,"[0,6438-1,0000]",0.6742,16.98,0.6774
219,d_57,"[0,0263-1,0000]",0.0288,17.04,0.0323
220,d_63,"[0,1178-1,0000]",0.1264,17.12,0.1660
221,d_56,"[0,1029-1,0000]",0.1130,17.12,0.1104
222,~d_45,"[0,0708-1,0000]",0.0712,16.89,0.0731
224,a_11,"[0,6189-1,0000]",0.6399,16.91,0.6193
224,~a_16,"[0,0001-0,3839]",0.6645,17.61,0.6193
226,d_58,"[0,0284-1,0000]",0.0296,16.85,0.0297
226,a_19,"[0,0007-0,9729]",0.0303,17.32,0.0297
227,~a_7,"[0,1043-1,0000]",0.1114,16.55,0.1096
228,~a_18,"[0,0025-0,9916]",0.0137,18.56,0.1067
228,a_15,"[0,0025-0,8979]",0.1072,18.59,0.1067
229,a_10,"[0,6664-1,0000]",0.7563,17.01,0.6872
231,a_2,"[0,0795-1,0000]",0.0811,16.82,0.0801
232,d_51,"[0,1057-1,0000]",0.1100,16.90,0.1072
232,~a_10,"[0,0945-1,0000]",0.0992,16.90,0.1072
232,~a_17,"[0,0912-1,0000]",0.1028,17.12,0.1072
233,~d_58,"[0,1356-1,0000]",0.1357,17.16,0.1357
233,a_17,"[0,0461-0,9223]",0.1275,17.91,0.1357
234,d_54,"[0,0365-1,0000]",0.0386,17.15,0.0400
235,a_19,"[0,5877-0,9999]",0.7562,17.55,0.6052
236,~d_52,"[0,0074-1,0000]",0.0088,17.10,0.0108
236,~a_10,"[0,0058-1,0000]",0.0064,17.18,0.0108
236,a_16,"[0,0090-0,9997]",0.0103,17.65,0.0108
237,a_2,"[0,0438-1,0000]",0.0467,16.60,0.0466
239,~a_18,"[0,0000-0,9486]",0.0774,16.85,0.0729
240,d_42,"[0,0529-1,0000]",0.0536,16.90,0.0582
241,a_5,"[0,0166-1,0000]",0.0215,16.79,0.0278
243,a_19,"[0,0101-1,0000]",0.0119,17.15,0.0252
244,d_57,"[0,1023-1,0000]",0.1126,17.08,0.1069
247,a_3,"[0,0157-1,0000]",0.0194,17.01,0.0467
249,a_18,"[0,0130-0,9911]",0.0245,17.39,0.0388
251,a_7,"[0,5436-1,0000]",0.5886,17.13,0.5546
252,d_28,"[0,5849-1,0000]",0.5903,17.28,0.5870
252,~a_15,"[0,0000-0,4233]",0.7102,17.33,0.5870
252,~a_18,"[0,5742-0,9987]",0.7317,17.37,0.5870
253,~d_52,"[0,2301-1,0000]",0.2342,17.23,0.2314
255,d_57,"[0,1610-1,0000]",0.1638,17.16,0.1615
257,d_48,"[0,0418-1,0000]",0.0418,17.22,0.0418
257,a_19,"[0,0369-0,9980]",0.0469,17.97,0.0418
258,~d_72,"[0,0799-1,0000]",0.0930,16.67,0.0846
259,d_36,"[0,0475-1,0000]",0.0475,17.38,0.0475
259,a_16,"[0,0016-0,9714]",0.0358,19.82,0.0475
260,a_7,"[0,0671-1,0000]",0.0729,16.72,0.0825
260,~a_12,"[0,0581-1,0000]",0.0783,16.83,0.0825
261,d_27,"[0,0594-1,0000]",0.0636,17.32,0.0637
264,d_38,"[0,0423-1,0000]",0.0464,17.07,0.0566
265,~d_41,"[0,6818-1,0000]",0.6849,17.17,0.6827
265,a_15,"[0,6805-0,9998]",0.7731,17.59,0.6827
268,d_52,"[0,1315-1,0000]",0.1321,17.34,0.1343
268,~a_18,"[0,1294-0,9951]",0.1351,18.24,0.1343
269,a_6,"[0,5829-1,0000]",0.5914,17.07,0.5851
270,d_30,"[0,1244-1,0000]",0.1267,17.03,0.1370
270,a_15,"[0,0726-0,9463]",0.1454,17.27,0.1370
271,d_24,"[0,0773-1,0000]",0.0825,16.92,0.0776
273,d_58,"[0,0514-1,0000]",0.0651,16.74,0.1112
275,d_21,"[0,0666-1,0000]",0.0716,16.94,0.0725
276,d_61,"[0,6895-1,0000]",0.7107,16.86,0.6931
276,a_12,"[0,6876-1,0000]",0.7693,16.97,0.6931
278,~d_23,"[0,1044-1,0000]",0.1288,17.09,0.1125
280,a_13,"[0,1265-1,0000]",0.1318,17.15,0.1313
281,d_24,"[0,1017-1,0000]",0.1032,16.85,0.1081
281,a_11,"[0,0626-1,0000]",0.0706,16.87,0.1081
284,d_25,"[0,0595-1,0000]",0.0630,16.96,0.0605
284,a_20,"[0,0021-0,9462]",0.0710,17.33,0.0605
286,d_22,"[0,0327-1,0000]",0.0353,17.18,0.0382
286,~a_16,"[0,0345-0,9989]",0.0402,17.55,0.0382
286,a_17,"[0,0305-0,9954]",0.0392,18.11,0.0382
288,~d_31,"[0,0815-1,0000]",0.0817,17.12,0.0817
290,d_64,"[0,6391-1,0000]",0.6391,16.86,0.6391
292,d_48,"[0,0556-1,0000]",0.0573,16.71,0.0577
293,d_43,"[0,0437-1,0000]",0.0437,17.17,0.0437
293,~a_17,"[0,0008-0,9983]",0.0030,18.57,0.0437
294,d_72,"[0,5821-1,0000]",0.6581,17.47,0.5887
294,~a_16,"[0,0007-0,4194]",0.6726,19.68,0.5887
295,~d_57,"[0,1033-1,0000]",0.1073,17.30,0.1279
296,a_5,"[0,7229-1,0000]",0.7293,16.80,0.7230
297,~a_4,"[0,0262-1,0000]",0.0264,16.94,0.0323
298,a_19,"[0,5161-0,9997]",0.6444,17.38,0.5296
298,a_16,"[0,0070-0,4891]",0.6132,17.67,0.5296
299,d_42,"[0,0208-1,0000]",0.0208,16.83,0.0218
299,a_14,"[0,0074-1,0000]",0.0087,16.96,0.0218
299,~a_16,"[0,0000-0,9909]",0.0112,17.76,0.0218
