Prog,Lit,Intervalo,Metric,Time,Mass
72,a_0,"[0,4849-1,0000]",0.6775,409.55,0.5409
74,a_1,"[0,5351-1,0000]",0.5388,862.28,0.5359
76,a_5,"[0,0398-1,0000]",0.0428,784.94,0.0467
76,~a_7,"[0,0359-0,9980]",0.0476,792.18,0.0467
77,a_0,"[0,0986-1,0000]",0.0992,493.39,0.0992
77,a_8,"[0,0945-0,9973]",0.1057,502.56,0.0992
77,~a_8,"[0,0027-0,9055]",0.1057,503.57,0.0992
78,~d_12,"[0,1488-1,0000]",0.1503,874.47,0.1497
79,a_6,"[0,1237-1,0000]",0.1426,581.16,0.1337
80,a_5,"[0,1052-1,0000]",0.1085,507.41,0.1091
84,a_1,"[0,1575-1,0000]",0.1608,251.36,0.1682
84,~a_7,"[0,1538-0,9983]",0.1613,251.83,0.1682
85,a_9,"[0,1242-0,9925]",0.1699,634.58,0.1941
86,a_3,"[0,0910-1,0000]",0.1157,765.61,0.1084
87,a_0,"[0,0817-1,0000]",0.0821,649.21,0.0833
87,a_8,"[0,0048-0,9266]",0.0826,650.81,0.0833
88,~d_15,"[0,1139-1,0000]",0.1206,498.83,0.1200
88,~a_8,"[0,0003-0,8864]",0.1206,498.73,0.1200
88,~a_7,"[0,0052-0,8977]",0.1185,500.34,0.1200
90,~a_7,"[0,1254-0,9995]",0.1355,603.41,0.1640
91,d_17,"[0,1576-1,0000]",0.1579,767.79,0.1578
91,a_9,"[0,1060-0,9997]",0.1195,780.07,0.1578
92,a_0,"[0,1763-1,0000]",0.1899,218.19,0.1863
92,~a_8,"[0,1343-0,9898]",0.1592,219.13,0.1863
94,a_0,"[0,4836-1,0000]",0.4855,909.39,0.4841
95,a_4,"[0,6744-1,0000]",0.6744,395.61,0.6744
95,~a_8,"[0,0001-0,3743]",0.7045,395.94,0.6744
97,a_0,"[0,0615-1,0000]",0.0629,448.00,0.0625
97,~a_6,"[0,0326-1,0000]",0.0393,446.44,0.0625
98,d_10,"[0,1379-1,0000]",0.1419,558.22,0.1391
99,d_17,"[0,1039-1,0000]",0.1101,627.57,0.1078
100,~a_4,"[0,0753-1,0000]",0.0824,713.92,0.0907
100,~a_7,"[0,0170-0,9759]",0.0479,721.52,0.0907
100,~a_8,"[0,0007-0,9545]",0.0509,716.02,0.0907
102,a_0,"[0,1451-1,0000]",0.1546,699.69,0.1502
102,a_8,"[0,0379-0,9319]",0.1319,704.04,0.1502
103,~d_14,"[0,0767-1,0000]",0.0796,457.14,0.0779
103,~a_8,"[0,0013-0,9234]",0.0779,459.84,0.0779
105,~a_1,"[0,1423-1,0000]",0.1498,615.39,0.1486
105,~a_5,"[0,0865-1,0000]",0.1101,612.04,0.1486
106,~d_15,"[0,1076-1,0000]",0.1280,411.39,0.1542
106,a_7,"[0,0620-0,9644]",0.1608,410.69,0.1542
106,~a_8,"[0,1363-0,9907]",0.1732,412.30,0.1542
107,~a_5,"[0,0293-1,0000]",0.0456,429.26,0.1082
107,~a_8,"[0,0189-0,9997]",0.0326,431.14,0.1082
109,~d_11,"[0,1163-1,0000]",0.1223,416.22,0.1246
110,a_2,"[0,0406-1,0000]",0.0585,360.52,0.0945
110,a_6,"[0,0890-1,0000]",0.1008,358.45,0.0945
111,a_9,"[0,0115-0,8410]",0.1743,514.95,0.1762
113,~a_0,"[0,0691-1,0000]",0.0695,513.94,0.0709
114,~a_0,"[0,0937-1,0000]",0.0937,448.92,0.0937
115,a_1,"[0,3915-1,0000]",0.4138,423.47,0.3936
116,a_4,"[0,0661-1,0000]",0.0726,336.44,0.0762
117,a_6,"[0,1035-1,0000]",0.1385,528.76,0.1346
117,a_9,"[0,1047-0,9934]",0.1367,534.94,0.1346
119,d_13,"[0,0295-1,0000]",0.0327,237.39,0.0376
121,~d_14,"[0,1412-1,0000]",0.1427,394.79,0.1439
122,a_7,"[0,0305-0,9474]",0.1046,328.01,0.1245
122,~a_8,"[0,0616-0,9388]",0.1305,330.82,0.1245
123,d_10,"[0,1489-1,0000]",0.1636,801.64,0.1569
123,a_7,"[0,0003-0,8589]",0.1742,832.32,0.1569
127,d_15,"[0,6304-1,0000]",0.6668,595.26,0.6336
130,d_12,"[0,1148-1,0000]",0.1149,427.68,0.1149
130,~a_5,"[0,1136-1,0000]",0.1141,424.61,0.1149
130,~a_7,"[0,0000-0,8888]",0.1172,428.63,0.1149
131,a_0,"[0,0501-1,0000]",0.0519,107.87,0.0515
131,a_9,"[0,0278-0,9862]",0.0427,108.33,0.0515
132,~a_8,"[0,0548-0,9902]",0.0860,261.89,0.1090
132,a_8,"[0,0098-0,9452]",0.0860,263.31,0.1090
134,a_5,"[0,0982-1,0000]",0.1047,710.84,0.1405
134,a_8,"[0,0905-0,9957]",0.1036,728.78,0.1405
135,a_3,"[0,0895-1,0000]",0.0910,374.09,0.0963
135,~a_6,"[0,0062-1,0000]",0.0113,374.69,0.0963
135,~a_9,"[0,0362-0,9666]",0.0873,375.87,0.0963
137,~d_13,"[0,1059-1,0000]",0.1059,322.86,0.1059
137,~a_5,"[0,0243-1,0000]",0.0331,322.49,0.1059
137,~a_7,"[0,0249-0,9732]",0.0584,326.27,0.1059
139,d_16,"[0,1306-1,0000]",0.1382,353.30,0.1346
141,d_12,"[0,0523-1,0000]",0.0527,212.28,0.0528
141,a_5,"[0,0239-1,0000]",0.0316,212.36,0.0528
141,~a_8,"[0,0021-0,9608]",0.0481,213.34,0.0528
143,a_3,"[0,0650-1,0000]",0.0710,691.01,0.0699
143,~a_9,"[0,0076-0,9436]",0.0671,703.78,0.0699
144,~d_11,"[0,0913-1,0000]",0.1123,341.87,0.1074
144,a_7,"[0,0933-0,9999]",0.1032,344.28,0.1074
145,a_7,"[0,0272-0,5367]",0.6127,232.37,0.5058
145,~a_7,"[0,4633-0,9728]",0.6127,232.31,0.5058
147,d_11,"[0,0837-1,0000]",0.1038,500.87,0.1041
147,a_7,"[0,0798-0,9948]",0.1052,506.08,0.1041
147,a_8,"[0,0853-0,9999]",0.1054,502.60,0.1041
148,d_18,"[0,1064-1,0000]",0.1169,509.90,0.1153
148,a_5,"[0,1074-1,0000]",0.1184,510.15,0.1153
148,~a_8,"[0,0992-0,9986]",0.1262,512.84,0.1153
149,~a_8,"[0,1140-1,0000]",0.1175,253.06,0.1175
149,~a_9,"[0,1003-0,9969]",0.1192,254.39,0.1175
150,d_13,"[0,1084-1,0000]",0.1260,419.47,0.1214
151,~a_9,"[0,0851-0,9676]",0.1399,257.89,0.1346
152,d_14,"[0,1290-1,0000]",0.1415,463.18,0.1773
153,~d_12,"[0,1195-1,0000]",0.1218,499.14,0.1215
154,a_0,"[0,0687-1,0000]",0.0758,487.85,0.0810
154,a_6,"[0,0595-1,0000]",0.0694,489.13,0.0810
155,a_7,"[0,0464-0,9378]",0.1189,505.01,0.1168
156,d_11,"[0,1136-1,0000]",0.1160,430.28,0.1270
158,d_9,"[0,0480-1,0000]",0.0511,455.61,0.0545
159,d_15,"[0,5004-1,0000]",0.5089,606.69,0.5017
160,d_11,"[0,0868-1,0000]",0.0870,381.54,0.0878
161,d_14,"[0,1451-1,0000]",0.1457,438.93,0.1455
161,a_5,"[0,0937-1,0000]",0.1320,439.71,0.1455
164,a_1,"[0,1130-1,0000]",0.1281,322.40,0.1267
166,~d_11,"[0,5508-1,0000]",0.5797,500.75,0.5552
167,d_13,"[0,0823-1,0000]",0.1070,416.96,0.0934
167,~a_8,"[0,0821-0,9973]",0.0969,418.60,0.0934
168,a_7,"[0,0188-0,6432]",0.5792,439.84,0.4681
168,~a_7,"[0,3568-0,9812]",0.5792,440.01,0.4681
169,d_16,"[0,0915-1,0000]",0.0923,274.16,0.0933
171,~a_0,"[0,1641-1,0000]",0.1655,517.02,0.1644
171,a_6,"[0,1571-1,0000]",0.1721,518.19,0.1644
171,a_8,"[0,1571-1,0000]",0.1723,519.50,0.1644
174,~d_14,"[0,0686-1,0000]",0.0829,370.98,0.0786
174,a_7,"[0,0719-0,9999]",0.0761,372.85,0.0786
175,a_4,"[0,0743-1,0000]",0.0749,691.16,0.0764
175,a_8,"[0,0716-0,9998]",0.0751,693.96,0.0764
175,a_7,"[0,0701-0,9983]",0.0752,707.04,0.0764
176,a_6,"[0,0290-1,0000]",0.0388,440.00,0.0459
177,a_1,"[0,1503-1,0000]",0.1504,432.10,0.1505
177,a_7,"[0,1477-0,9994]",0.1640,434.03,0.1505
177,~a_7,"[0,0006-0,8523]",0.1640,433.97,0.1505
181,d_10,"[0,1246-1,0000]",0.1297,317.12,0.1340
182,d_14,"[0,0788-1,0000]",0.0851,382.19,0.0859
183,d_12,"[0,0832-1,0000]",0.0834,307.32,0.0834
184,~d_12,"[0,1564-1,0000]",0.1683,107.55,0.1661
184,a_8,"[0,1521-0,9999]",0.1692,108.58,0.1661
186,d_9,"[0,0919-1,0000]",0.1110,500.71,0.1010
190,a_4,"[0,0483-1,0000]",0.0648,219.11,0.1406
191,~d_16,"[0,0567-1,0000]",0.0704,339.53,0.0727
191,~a_7,"[0,0338-0,9871]",0.0510,341.38,0.0727
192,d_19,"[0,0645-1,0000]",0.0772,523.51,0.0779
193,d_18,"[0,1483-1,0000]",0.1541,550.33,0.1650
193,~a_9,"[0,0031-0,8538]",0.1671,560.22,0.1650
194,d_12,"[0,1001-1,0000]",0.1173,214.71,0.1232
194,a_5,"[0,1231-1,0000]",0.1232,215.06,0.1232
194,a_7,"[0,1061-0,9963]",0.1205,216.89,0.1232
195,~a_7,"[0,0005-0,8263]",0.1899,470.45,0.2127
196,~d_12,"[0,0481-1,0000]",0.0624,258.66,0.1037
196,~a_8,"[0,0924-1,0000]",0.1032,259.25,0.1037
196,~a_7,"[0,0643-0,9866]",0.1029,261.83,0.1037
198,~a_6,"[0,0357-1,0000]",0.0403,344.92,0.0483
200,~a_0,"[0,4450-1,0000]",0.4450,657.28,0.4450
200,~a_8,"[0,4366-0,9998]",0.4717,664.19,0.4450
201,~d_10,"[0,1470-1,0000]",0.1512,723.60,0.1483
201,a_7,"[0,1274-0,9992]",0.1361,736.13,0.1483
202,d_13,"[0,1472-1,0000]",0.1651,88.72,0.1735
202,a_5,"[0,1612-1,0000]",0.1873,89.08,0.1735
202,~a_7,"[0,0314-0,8748]",0.1803,89.59,0.1735
204,~d_9,"[0,4287-1,0000]",0.4988,649.61,0.4945
205,~d_15,"[0,0946-1,0000]",0.0955,482.17,0.0994
205,a_7,"[0,0274-0,9361]",0.0940,497.82,0.0994
206,d_12,"[0,6070-1,0000]",0.6867,308.11,0.6283
206,~a_7,"[0,0003-0,4635]",0.7203,308.91,0.6283
206,a_7,"[0,5365-0,9997]",0.7203,309.33,0.6283
208,a_3,"[0,5433-1,0000]",0.6033,354.01,0.5501
209,a_8,"[0,1367-1,0000]",0.1495,272.00,0.1439
210,a_7,"[0,0027-0,9246]",0.0970,619.44,0.0877
211,d_14,"[0,1028-1,0000]",0.1028,431.87,0.1028
211,a_7,"[0,0096-0,9209]",0.1081,440.92,0.1028
212,d_11,"[0,0792-1,0000]",0.0987,247.53,0.0881
212,a_5,"[0,0477-1,0000]",0.0638,247.09,0.0881
213,d_12,"[0,0614-1,0000]",0.0647,506.16,0.0874
214,a_2,"[0,0522-1,0000]",0.0579,520.18,0.0908
214,a_7,"[0,0424-0,9864]",0.0609,524.52,0.0908
215,d_17,"[0,1433-1,0000]",0.1472,570.60,0.1449
216,~a_2,"[0,4828-1,0000]",0.4830,476.12,0.4829
216,a_6,"[0,4828-1,0000]",0.4830,477.90,0.4829
216,a_8,"[0,0026-0,5198]",0.4830,482.42,0.4829
217,d_10,"[0,1994-1,0000]",0.2029,220.31,0.2013
220,d_19,"[0,5079-1,0000]",0.5368,594.04,0.5132
220,a_8,"[0,4505-0,9991]",0.6073,603.58,0.5132
220,~a_7,"[0,0666-0,6122]",0.5992,598.12,0.5132
222,~d_16,"[0,0481-1,0000]",0.0634,582.49,0.1092
222,a_5,"[0,0720-1,0000]",0.0814,584.10,0.1092
222,a_8,"[0,0144-0,9621]",0.0673,597.55,0.1092
223,~a_5,"[0,4428-1,0000]",0.6651,272.17,0.5493
224,~d_11,"[0,4876-1,0000]",0.5225,104.55,0.4925
225,~a_5,"[0,1334-1,0000]",0.1342,556.88,0.1343
225,~a_8,"[0,0002-0,8749]",0.1327,561.39,0.1343
226,d_18,"[0,1031-1,0000]",0.1062,616.00,0.1195
227,d_13,"[0,1036-1,0000]",0.1382,445.86,0.1216
227,~a_6,"[0,1102-1,0000]",0.1304,447.98,0.1216
227,a_7,"[0,0103-0,9445]",0.0848,454.27,0.1216
228,d_18,"[0,1314-1,0000]",0.1326,519.16,0.1320
228,a_7,"[0,1247-1,0000]",0.1418,521.69,0.1320
229,d_9,"[0,0395-1,0000]",0.0399,558.87,0.0406
229,a_8,"[0,0284-0,9997]",0.0322,565.00,0.0406
230,d_14,"[0,0799-1,0000]",0.0884,499.61,0.0879
230,a_7,"[0,0440-0,9892]",0.0661,504.30,0.0879
