Prog,Lit,Intervalo,Metric,Time,Mass
17,~a_8,"[0,0006-0,7178]",0.2835,1.40,0.2828
19,~d_10,"[0,2497-1,0000]",0.2497,1.03,0.2497
19,a_5,"[0,2497-1,0000]",0.2497,1.04,0.2497
19,a_8,"[0,1990-0,9493]",0.2497,1.07,0.2497
20,~a_1,"[1,3803-1,0000]",1.3803,0.09,1.3803
20,a_6,"[1,3803-1,0000]",1.7893,0.09,1.3803
21,~d_13,"[0,0875-1,0000]",0.0875,1.96,0.0875
21,a_7,"[0,0875-1,0000]",0.0875,2.02,0.0875
22,d_9,"[0,1385-1,0000]",0.1385,4.26,0.1385
22,~a_5,"[0,0014-1,0000]",0.0018,4.31,0.1385
22,~a_7,"[0,0047-0,8664]",0.1385,4.47,0.1385
23,d_10,"[0,0010-1,0000]",0.0010,2.00,0.0010
23,~a_6,"[0,0010-1,0000]",0.0010,2.03,0.0010
23,a_8,"[0,0010-1,0000]",0.0010,2.12,0.0010
24,~a_5,"[0,0166-1,0000]",0.0166,2.36,0.0166
24,a_7,"[0,0122-0,9956]",0.0166,2.51,0.0166
25,d_17,"[0,4048-1,0000]",0.4048,2.02,0.4048
25,a_6,"[0,4003-1,0000]",0.4240,1.99,0.4048
25,~a_8,"[0,4048-1,0000]",0.4048,2.13,0.4048
26,~a_0,"[0,0181-1,0000]",0.0202,2.02,0.0181
26,a_5,"[0,0181-1,0000]",0.0181,2.01,0.0181
26,~a_8,"[0,0141-1,0000]",0.0149,2.19,0.0181
27,~a_2,"[1,3057-1,0000]",1.3057,2.28,1.3057
27,a_5,"[1,2989-1,0000]",1.4920,2.29,1.3057
27,~a_8,"[0,0000--0,3022]",1.3379,2.38,1.3057
28,d_10,"[0,0199-1,0000]",0.0199,1.62,0.0199
28,a_6,"[0,0199-1,0000]",0.0199,1.62,0.0199
29,d_17,"[0,0092-1,0000]",0.0092,0.47,0.0092
30,a_0,"[1,4925-1,0000]",1.4962,0.28,1.4925
32,~d_12,"[0,0003-1,0000]",0.0003,0.17,0.0003
32,~a_8,"[0,0001-0,9998]",0.0003,0.18,0.0003
32,a_8,"[0,0002-0,9999]",0.0003,0.18,0.0003
33,~a_2,"[0,0061-1,0000]",0.0061,0.93,0.0061
33,a_9,"[0,0035-0,9974]",0.0061,0.93,0.0061
34,d_9,"[0,0239-1,0000]",0.0262,0.60,0.0249
34,~a_8,"[0,0248-1,0000]",0.0248,0.63,0.0249
34,a_8,"[0,0000-0,9752]",0.0248,0.62,0.0249
35,d_10,"[0,1549-1,0000]",0.1549,2.26,0.1549
35,a_8,"[0,1548-0,9999]",0.1549,2.49,0.1549
36,~a_6,"[0,1316-1,0000]",0.1410,3.82,0.1397
36,a_8,"[0,1397-1,0000]",0.1397,3.83,0.1397
37,~d_18,"[0,2880-1,0000]",0.2880,3.87,0.2880
37,~a_6,"[0,2880-1,0000]",0.2880,3.85,0.2880
37,~a_9,"[0,1256-0,8377]",0.2885,4.02,0.2880
38,a_4,"[0,0195-1,0000]",0.0195,0.83,0.0195
38,a_7,"[0,0192-1,0000]",0.0226,0.83,0.0195
39,~d_11,"[0,1400-1,0000]",0.1400,0.74,0.1400
39,a_6,"[0,1278-1,0000]",0.1292,0.75,0.1400
39,a_8,"[0,0079-0,8804]",0.1302,0.76,0.1400
40,a_7,"[0,1332-1,0000]",0.1332,1.31,0.1332
40,a_8,"[0,0038-0,8706]",0.1332,1.40,0.1332
41,~d_10,"[1,3962-1,0000]",1.3962,1.15,1.3962
41,a_8,"[0,0000--0,3924]",1.3974,1.21,1.3962
41,~a_8,"[1,3924-1,0000]",1.3974,1.20,1.3962
42,d_11,"[0,0000-1,0000]",0.0000,0.88,0.0035
42,a_6,"[0,0013-1,0000]",0.0013,0.90,0.0035
42,a_7,"[0,0000-0,9965]",0.0035,0.89,0.0035
43,d_16,"[0,0000-1,0000]",0.0000,0.22,0.0000
43,a_8,"[0,0000-1,0000]",0.0000,0.24,0.0000
43,~a_8,"[0,0000-1,0000]",0.0000,0.22,0.0000
44,~d_17,"[1,5049-1,0000]",1.5049,1.77,1.5049
44,a_5,"[1,4080-1,0000]",1.6129,1.76,1.5049
44,a_7,"[1,4276-0,9227]",1.5049,1.78,1.5049
45,d_10,"[0,1694-1,0000]",0.1694,2.19,0.1694
46,~a_0,"[0,4900-1,0000]",0.4933,0.83,0.4901
46,a_6,"[0,4901-1,0000]",0.4901,0.86,0.4901
46,~a_7,"[0,0000-0,5099]",0.4901,0.83,0.4901
47,d_11,"[0,1298-1,0000]",0.1298,0.65,0.1298
47,~a_7,"[0,0033-1,0000]",0.0036,0.65,0.1298
48,a_2,"[0,0035-1,0000]",0.0041,2.70,0.0735
48,a_8,"[0,0002-0,9967]",0.0043,2.82,0.0735
48,~a_7,"[0,0000-0,9268]",0.0732,2.83,0.0735
49,d_16,"[1,3049-1,0000]",1.3049,2.63,1.3049
49,a_8,"[1,3049-1,0000]",1.3049,2.65,1.3049
50,~a_4,"[0,1038-1,0000]",0.1038,1.50,0.1038
51,a_3,"[0,0107-1,0000]",0.0107,0.52,0.0107
51,~a_8,"[0,0008-0,9902]",0.0107,0.60,0.0107
51,~a_7,"[0,0107-1,0000]",0.0107,0.54,0.0107
52,d_11,"[0,1697-1,0000]",0.1697,1.10,0.1697
52,~a_9,"[0,0614-0,8917]",0.1708,1.13,0.1697
53,a_1,"[0,0248-1,0000]",0.0287,0.77,0.0275
53,a_9,"[0,0252-0,9976]",0.0275,0.83,0.0275
54,d_10,"[0,0731-1,0000]",0.0731,0.27,0.0731
54,a_7,"[0,0731-1,0000]",0.0731,0.27,0.0731
54,a_8,"[0,0730-1,0000]",0.0744,0.26,0.0731
55,a_0,"[0,1061-1,0000]",0.1061,1.25,0.1061
55,a_7,"[0,0626-0,9566]",0.1061,1.29,0.1061
55,a_8,"[0,1061-1,0000]",0.1061,1.29,0.1061
56,d_18,"[0,0003-1,0000]",0.0003,1.47,0.0003
56,a_6,"[0,0003-1,0000]",0.0003,1.44,0.0003
56,a_8,"[0,0003-1,0000]",0.0003,1.52,0.0003
58,d_19,"[0,0321-1,0000]",0.0356,1.18,0.0521
58,~a_7,"[0,0322-1,0000]",0.0376,1.20,0.0521
58,a_8,"[0,0447-0,9926]",0.0521,1.23,0.0521
59,~a_6,"[0,0457-1,0000]",0.0457,1.31,0.0457
59,a_8,"[0,0042-0,9585]",0.0457,1.35,0.0457
60,a_0,"[0,0589-1,0000]",0.0589,0.79,0.0589
60,a_7,"[0,0589-1,0000]",0.0589,0.84,0.0589
61,a_3,"[0,1347-1,0000]",0.1347,2.45,0.1347
61,a_5,"[0,1347-1,0000]",0.1347,2.47,0.1347
61,a_8,"[0,1347-1,0000]",0.1347,2.46,0.1347
62,d_18,"[1,0812-1,0000]",1.0812,0.60,1.0812
62,a_5,"[1,0655-1,0000]",1.0680,0.60,1.0812
62,a_9,"[0,0146--0,0339]",1.3531,0.69,1.0812
63,d_15,"[0,0000-1,0000]",0.0000,0.89,0.0000
63,~a_5,"[0,0000-1,0000]",0.0000,0.90,0.0000
64,d_11,"[0,0001-1,0000]",0.0001,1.15,0.0001
64,a_8,"[0,0000-0,9999]",0.0001,1.21,0.0001
64,a_7,"[0,0001-1,0000]",0.0001,1.22,0.0001
65,d_11,"[0,2255-1,0000]",0.2255,0.35,0.2255
65,~a_8,"[0,0936-1,0000]",0.1191,0.39,0.2255
66,~a_2,"[1,3615-1,0000]",1.3748,0.99,1.3616
66,a_5,"[1,3567-1,0000]",1.4747,0.96,1.3616
66,~a_8,"[0,0000--0,3425]",1.4752,0.99,1.3616
67,~a_5,"[0,0150-1,0000]",0.0162,0.67,0.0159
67,a_8,"[0,0149-1,0000]",0.0175,0.69,0.0159
68,d_11,"[0,0124-1,0000]",0.0124,1.02,0.0124
68,a_7,"[0,0097-0,9973]",0.0129,1.09,0.0124
68,a_8,"[0,0091-0,9968]",0.0130,1.09,0.0124
69,a_1,"[0,3600-1,0000]",0.3600,1.81,0.3600
69,a_7,"[0,3600-1,0000]",0.3600,1.82,0.3600
70,d_12,"[0,0462-1,0000]",0.0462,0.66,0.0462
70,a_8,"[0,0176-0,9716]",0.0502,0.67,0.0462
71,a_7,"[0,0075-1,0000]",0.0084,1.09,0.1668
72,d_10,"[0,0187-1,0000]",0.0187,1.55,0.0187
72,a_7,"[0,0138-1,0000]",0.0174,1.58,0.0187
73,d_12,"[0,0730-1,0000]",0.0730,0.50,0.0730
73,a_7,"[0,0002-0,9272]",0.0730,0.52,0.0730
74,d_15,"[0,0020-1,0000]",0.0020,0.80,0.0020
74,a_6,"[0,0020-1,0000]",0.0020,0.80,0.0020
74,a_7,"[0,0020-1,0000]",0.0020,0.84,0.0020
75,~a_7,"[0,0505-1,0000]",0.0505,0.42,0.0505
76,d_17,"[1,3575-1,0000]",1.5945,1.93,1.3581
76,a_8,"[1,2883-1,0000]",1.3453,2.06,1.3581
76,~a_7,"[0,0006--0,3575]",1.3581,2.02,1.3581
77,d_14,"[0,0394-1,0000]",0.0394,1.59,0.0394
77,a_9,"[0,0394-1,0000]",0.0394,1.63,0.0394
78,d_11,"[0,0004-1,0000]",0.0004,1.05,0.0655
78,~a_7,"[0,0647-1,0000]",0.0776,1.06,0.0655
79,a_3,"[0,0047-1,0000]",0.0048,1.06,0.0051
80,~d_15,"[0,2523-1,0000]",0.2523,1.17,0.2523
80,a_6,"[0,2523-1,0000]",0.2523,1.16,0.2523
80,~a_7,"[0,1398-0,8874]",0.2523,1.23,0.2523
81,~d_15,"[1,5135-1,0000]",1.5135,3.31,1.5135
82,~d_16,"[0,0291-1,0000]",0.0330,2.34,0.0399
82,a_7,"[0,0399-1,0000]",0.0399,2.45,0.0399
83,d_16,"[0,1611-1,0000]",0.1625,1.08,0.1642
83,a_5,"[0,1642-1,0000]",0.1642,1.06,0.1642
83,a_8,"[0,1599-1,0000]",0.1772,1.07,0.1642
84,a_4,"[1,2422-1,0000]",1.2422,0.57,1.2422
84,a_6,"[1,2208-1,0000]",1.4124,0.58,1.2422
84,a_8,"[0,0000--0,2208]",1.4124,0.59,1.2422
85,d_19,"[0,1393-1,0000]",0.1393,0.90,0.1393
86,~a_2,"[0,0343-1,0000]",0.0343,3.91,0.0343
86,a_9,"[0,0316-0,9972]",0.0343,4.31,0.0343
87,~a_4,"[1,4862-1,0000]",1.4862,0.17,1.4862
87,a_5,"[1,4862-1,0000]",1.4943,0.17,1.4862
87,a_8,"[1,4835-0,9973]",1.4862,0.19,1.4862
88,~a_1,"[0,0744-1,0000]",0.0751,2.19,0.0744
89,~a_5,"[0,1303-1,0000]",0.1303,1.15,0.1303
90,d_15,"[0,1519-1,0000]",0.1519,1.80,0.1519
90,~a_8,"[0,0243-0,8724]",0.1519,1.85,0.1519
90,a_7,"[0,1272-0,9788]",0.1621,2.00,0.1519
91,a_4,"[0,0009-1,0000]",0.0009,5.02,0.0009
91,a_7,"[0,0004-1,0000]",0.0005,5.42,0.0009
91,a_9,"[0,0006-0,9998]",0.0007,5.18,0.0009
92,a_2,"[0,0148-1,0000]",0.0148,0.74,0.0148
93,a_3,"[0,0068-1,0000]",0.0068,0.61,0.0068
93,a_6,"[0,0068-1,0000]",0.0068,0.61,0.0068
93,a_8,"[0,0068-1,0000]",0.0068,0.63,0.0068
94,d_18,"[0,1619-1,0000]",0.1619,2.77,0.1619
94,a_6,"[0,1619-1,0000]",0.1619,2.79,0.1619
94,~a_7,"[0,1618-1,0000]",0.1619,2.78,0.1619
95,~a_8,"[0,0349-1,0000]",0.0349,0.86,0.0349
95,a_8,"[0,0000-0,9651]",0.0349,0.88,0.0349
97,a_8,"[0,0005-0,9929]",0.0076,0.69,0.0076
99,~d_14,"[1,6999-1,0000]",1.6999,1.81,1.7016
99,~a_8,"[1,5593-0,8577]",1.7016,1.82,1.7016
99,a_7,"[0,0016--0,6999]",1.7670,1.84,1.7016
100,~d_12,"[0,1830-1,0000]",0.1830,0.70,0.1830
100,~a_6,"[0,1779-1,0000]",0.1857,0.69,0.1830
100,a_7,"[0,0002-0,8222]",0.1857,0.71,0.1830
101,d_14,"[0,0046-1,0000]",0.0046,0.68,0.0046
101,a_8,"[0,0046-1,0000]",0.0054,0.71,0.0046
101,~a_8,"[0,0000-0,9954]",0.0054,0.74,0.0046
102,d_16,"[0,0301-1,0000]",0.0301,3.40,0.0301
102,a_5,"[0,0301-1,0000]",0.0301,3.38,0.0301
102,a_8,"[0,0116-0,9876]",0.0284,3.46,0.0301
103,d_15,"[0,0425-1,0000]",0.0468,1.08,0.0487
103,~a_8,"[0,0303-0,9816]",0.0487,1.09,0.0487
103,a_7,"[0,0487-1,0000]",0.0487,1.09,0.0487
104,d_16,"[0,1359-1,0000]",0.1359,0.66,0.1359
105,~a_6,"[1,4525-1,0000]",1.6384,0.40,1.4683
105,a_7,"[1,4683-1,0000]",1.6621,0.42,1.4683
106,d_11,"[1,5492-1,0000]",1.6225,0.21,1.5497
106,a_6,"[1,5497-1,0000]",1.5497,0.20,1.5497
106,~a_8,"[1,5497-1,0000]",1.7441,0.21,1.5497
107,~a_2,"[0,0006-1,0000]",0.0006,0.65,0.0006
108,a_8,"[0,3341-0,9999]",0.3363,3.31,0.3341
109,d_15,"[0,0133-1,0000]",0.0133,0.88,0.0133
110,d_10,"[0,0013-1,0000]",0.0013,1.67,0.0013
110,~a_7,"[0,0013-1,0000]",0.0015,1.66,0.0013
110,~a_8,"[0,0013-1,0000]",0.0015,1.69,0.0013
111,~d_14,"[0,0385-1,0000]",0.0385,1.40,0.0385
113,d_12,"[0,1829-1,0000]",0.1829,0.99,0.1829
113,a_7,"[0,0015-0,9863]",0.0169,1.03,0.1829
114,a_5,"[0,0247-1,0000]",0.0247,1.00,0.0247
114,a_7,"[0,0000-0,9753]",0.0249,1.05,0.0247
115,~a_2,"[0,1808-1,0000]",0.1863,1.10,0.2268
115,a_5,"[0,2268-1,0000]",0.2268,1.09,0.2268
115,~a_8,"[0,0467-0,8200]",0.2282,1.13,0.2268
116,~d_11,"[0,0948-1,0000]",0.0948,0.78,0.0948
118,~a_3,"[1,5977-1,0000]",1.5977,1.13,1.5977
118,a_7,"[0,1502--0,4462]",1.7249,1.11,1.5977
118,a_8,"[1,5954-0,9990]",1.7249,1.12,1.5977
119,~a_9,"[0,0052-1,0000]",0.0052,0.75,0.0052
119,a_6,"[0,0052-1,0000]",0.0052,0.76,0.0052
119,a_8,"[0,0052-1,0000]",0.0052,0.76,0.0052
120,a_2,"[0,1514-1,0000]",0.1514,1.11,0.1733
120,~a_6,"[0,1514-1,0000]",0.1514,1.09,0.1733
120,~a_7,"[0,0000-0,8267]",0.2027,1.16,0.1733
121,a_1,"[0,0004-1,0000]",0.0004,0.29,0.0004
121,a_5,"[0,0004-1,0000]",0.0004,0.28,0.0004
121,~a_8,"[0,0000-0,9996]",0.0004,0.28,0.0004
123,~a_8,"[0,0002-1,0000]",0.0002,2.09,0.0002
123,a_8,"[0,0000-0,9998]",0.0002,2.11,0.0002
124,~a_7,"[0,0728-1,0000]",0.0729,1.44,0.0729
124,~a_8,"[0,0721-0,9993]",0.0729,1.48,0.0729
125,d_19,"[1,4825-1,0000]",1.4825,1.88,1.4825
125,~a_8,"[1,4645-0,9820]",1.5404,2.02,1.4825
127,a_3,"[0,0094-1,0000]",0.0094,1.35,0.0094
127,a_8,"[0,0094-1,0000]",0.0095,1.35,0.0094
128,d_10,"[0,0966-1,0000]",0.0966,0.54,0.0966
128,a_8,"[0,0190-0,9918]",0.0284,0.59,0.0966
129,d_14,"[0,1354-1,0000]",0.1354,1.25,0.1354
129,a_7,"[0,0033-0,8680]",0.1364,1.35,0.1354
130,~d_14,"[0,0000-1,0000]",0.0000,1.28,0.0000
131,d_12,"[0,0212-1,0000]",0.0212,0.29,0.0212
132,a_1,"[0,0007-1,0000]",0.0007,2.08,0.0007
132,~a_8,"[0,0004-0,9996]",0.0007,2.18,0.0007
132,a_8,"[0,0004-0,9996]",0.0007,2.15,0.0007
133,d_11,"[0,0661-1,0000]",0.0661,1.17,0.0661
134,d_9,"[0,1901-1,0000]",0.1901,1.42,0.1901
134,a_5,"[0,1208-1,0000]",0.1469,1.39,0.1901
134,~a_7,"[0,0141-0,8858]",0.1453,1.46,0.1901
135,d_16,"[0,2103-1,0000]",0.2103,1.30,0.2103
136,d_16,"[1,3212-1,0000]",1.3212,1.77,1.3212
137,a_3,"[0,0002-1,0000]",0.0002,1.92,0.0002
138,d_12,"[0,0011-1,0000]",0.0011,0.34,0.0011
138,a_8,"[0,0000-0,9989]",0.0011,0.36,0.0011
139,~d_15,"[0,0073-1,0000]",0.0073,1.01,0.0073
139,~a_6,"[0,0073-1,0000]",0.0073,0.99,0.0073
139,~a_7,"[0,0010-0,9937]",0.0073,1.04,0.0073
140,~a_4,"[1,4776-1,0000]",1.4776,1.47,1.4776
140,a_6,"[1,4768-1,0000]",1.4768,1.46,1.4776
140,~a_7,"[0,0148--0,4620]",1.4918,1.50,1.4776
141,d_10,"[0,0317-1,0000]",0.0317,1.18,0.0317
142,a_2,"[0,0632-1,0000]",0.0632,2.40,0.0632
142,~a_5,"[0,0632-1,0000]",0.0632,2.35,0.0632
142,a_9,"[0,0012-0,9380]",0.0632,2.42,0.0632
143,d_16,"[0,2543-1,0000]",0.2846,2.07,0.2565
143,a_8,"[0,0210-0,7645]",0.2565,2.15,0.2565
144,a_2,"[0,0046-1,0000]",0.0046,2.41,0.0046
144,a_7,"[0,0003-0,9957]",0.0047,2.46,0.0046
145,d_9,"[0,0051-1,0000]",0.0051,0.79,0.0051
146,a_1,"[0,0003-1,0000]",0.0004,0.69,0.0004
148,~d_16,"[0,0102-1,0000]",0.0102,1.49,0.0102
148,a_7,"[0,0102-1,0000]",0.0102,1.51,0.0102
149,~a_8,"[0,2339-1,0000]",0.2339,1.17,0.2339
149,~a_9,"[0,0522-1,0000]",0.0643,1.20,0.2339
149,a_9,"[0,0000-0,9478]",0.0643,1.22,0.2339
150,a_5,"[0,0003-1,0000]",0.0004,1.05,0.0012
151,~d_12,"[0,1186-1,0000]",0.1186,0.59,0.1186
151,a_5,"[0,1186-1,0000]",0.1186,0.57,0.1186
151,a_9,"[0,1184-0,9998]",0.1186,0.59,0.1186
152,d_12,"[0,0014-1,0000]",0.0014,0.81,0.0014
152,a_7,"[0,0000-0,9986]",0.0014,0.86,0.0014
152,a_8,"[0,0013-0,9999]",0.0014,0.87,0.0014
153,d_11,"[1,3988-1,0000]",1.3988,3.00,1.3988
153,a_9,"[0,0001--0,3984]",1.6155,3.17,1.3988
154,d_12,"[0,0022-1,0000]",0.0022,1.06,0.0022
155,~d_18,"[0,0212-1,0000]",0.0212,1.30,0.0212
156,d_15,"[0,1251-1,0000]",0.1251,1.46,0.1251
156,~a_7,"[0,1251-1,0000]",0.1251,1.48,0.1251
157,d_11,"[0,0001-1,0000]",0.0001,1.22,0.0001
158,d_14,"[1,4490-1,0000]",1.4527,1.08,1.4490
158,a_5,"[1,4490-1,0000]",1.4490,1.06,1.4490
158,~a_7,"[0,1496--0,2994]",1.4490,1.07,1.4490
160,a_3,"[0,1613-1,0000]",0.1613,4.88,0.1613
160,a_7,"[0,0824-1,0000]",0.0908,4.90,0.1613
160,~a_8,"[0,0657-0,9903]",0.0887,5.02,0.1613
163,d_13,"[0,0115-1,0000]",0.0116,1.25,0.0117
163,a_8,"[0,0080-0,9963]",0.0117,1.30,0.0117
164,a_1,"[0,0043-1,0000]",0.0047,0.21,0.0105
164,~a_5,"[0,0023-1,0000]",0.0026,0.20,0.0105
165,a_8,"[0,2411-1,0000]",0.2603,1.89,0.2582
165,a_7,"[0,0162-0,8847]",0.1480,1.99,0.2582
166,~a_3,"[0,0257-1,0000]",0.0257,1.10,0.0257
166,a_6,"[0,0256-1,0000]",0.0270,1.08,0.0257
166,~a_8,"[0,0001-0,9744]",0.0275,1.16,0.0257
167,d_14,"[1,3452-1,0000]",1.3452,2.90,1.3452
167,~a_7,"[1,3439-0,9987]",1.3468,2.99,1.3452
167,a_8,"[0,0507--0,2945]",1.3452,2.91,1.3452
168,~d_13,"[0,1050-1,0000]",0.1050,1.27,0.1050
168,a_7,"[0,0873-0,9856]",0.1149,1.32,0.1050
169,d_9,"[0,2256-1,0000]",0.2256,0.59,0.2256
169,a_8,"[0,1112-0,9986]",0.1307,0.59,0.2256
169,~a_7,"[0,2256-1,0000]",0.2277,0.60,0.2256
170,d_15,"[0,0609-1,0000]",0.0609,1.48,0.0609
170,a_8,"[0,0005-0,9396]",0.0609,1.57,0.0609
171,a_2,"[0,0713-1,0000]",0.0713,2.39,0.0713
171,a_8,"[0,0713-1,0000]",0.0713,2.39,0.0713
172,~a_3,"[0,0496-1,0000]",0.0496,2.91,0.0499
172,a_7,"[0,0499-1,0000]",0.0499,2.98,0.0499
172,~a_7,"[0,0000-0,9501]",0.0499,2.98,0.0499
173,a_3,"[0,1381-1,0000]",0.1381,0.46,0.1381
174,~d_19,"[0,0060-1,0000]",0.0060,1.94,0.0060
174,a_8,"[0,0000-0,9940]",0.0060,2.09,0.0060
175,a_4,"[0,1128-1,0000]",0.1128,2.65,0.1128
175,a_5,"[0,1128-1,0000]",0.1128,2.60,0.1128
175,a_7,"[0,0273-0,9144]",0.1128,2.64,0.1128
176,d_15,"[0,0222-1,0000]",0.0222,2.07,0.0222
177,d_11,"[0,1633-1,0000]",0.1633,0.67,0.1633
177,~a_6,"[0,1633-1,0000]",0.1633,0.66,0.1633
177,a_7,"[0,1627-0,9994]",0.1633,0.70,0.1633
179,a_4,"[1,3158-1,0000]",1.3158,1.37,1.3158
179,a_5,"[1,3158-1,0000]",1.3158,1.35,1.3158
180,d_15,"[0,0449-1,0000]",0.0449,0.59,0.0449
180,a_7,"[0,0147-0,9710]",0.0483,0.60,0.0449
181,d_11,"[0,0000-1,0000]",0.0000,0.42,0.0016
181,~a_8,"[0,0016-1,0000]",0.0016,0.45,0.0016
182,d_9,"[0,0199-1,0000]",0.0199,0.56,0.0199
182,a_5,"[0,0199-1,0000]",0.0199,0.55,0.0199
182,~a_8,"[0,0000-0,9973]",0.0030,0.59,0.0199
184,~d_9,"[0,1462-1,0000]",0.1462,0.21,0.1462
184,a_6,"[0,1462-1,0000]",0.1462,0.21,0.1462
184,a_8,"[0,1462-1,0000]",0.1462,0.21,0.1462
185,~a_7,"[0,0001--0,4909]",1.5440,1.78,1.4987
186,d_17,"[0,0617-1,0000]",0.0623,2.68,0.0623
187,d_17,"[0,0481-1,0000]",0.0481,1.47,0.0481
188,d_11,"[0,1168-1,0000]",0.1168,1.73,0.1168
188,~a_8,"[0,1168-1,0000]",0.1168,1.87,0.1168
188,a_8,"[0,0000-0,8832]",0.1168,1.93,0.1168
189,a_8,"[0,0001-0,9879]",0.0122,0.42,0.0122
190,d_13,"[0,0056-1,0000]",0.0072,1.46,0.0286
191,~d_13,"[0,0154-1,0000]",0.0154,2.75,0.0154
191,a_6,"[0,0143-1,0000]",0.0154,2.72,0.0154
191,~a_7,"[0,0143-1,0000]",0.0145,2.81,0.0154
192,a_8,"[0,1140-1,0000]",0.1140,2.23,0.1140
192,~a_7,"[0,1140-1,0000]",0.1140,2.29,0.1140
193,d_12,"[0,0146-1,0000]",0.0174,2.83,0.0156
193,a_7,"[0,0000-0,9844]",0.0156,2.89,0.0156
194,d_13,"[0,0104-1,0000]",0.0104,0.92,0.0104
194,a_5,"[0,0104-1,0000]",0.0104,0.91,0.0104
194,a_7,"[0,0103-0,9999]",0.0104,0.94,0.0104
196,a_6,"[0,0042-1,0000]",0.0055,0.37,0.0206
196,a_7,"[0,0042-1,0000]",0.0055,0.38,0.0206
197,a_3,"[0,0645-1,0000]",0.0648,1.79,0.0645
197,a_6,"[0,0645-1,0000]",0.0645,1.76,0.0645
197,~a_7,"[0,0000-0,9355]",0.0645,2.06,0.0645
198,d_12,"[0,0291-1,0000]",0.0291,0.63,0.0291
198,~a_5,"[0,0291-1,0000]",0.0292,0.62,0.0291
198,a_8,"[0,0000-0,9709]",0.0292,0.69,0.0291
199,d_14,"[0,1608-1,0000]",0.1608,1.51,0.1608
199,a_7,"[0,1606-1,0000]",0.1610,1.50,0.1608
199,~a_7,"[0,0000-0,8394]",0.1610,1.50,0.1608
200,~a_1,"[0,2084-1,0000]",0.2104,0.90,0.2085
200,a_7,"[0,2085-1,0000]",0.2085,0.96,0.2085
201,d_13,"[0,0282-1,0000]",0.0282,3.13,0.0282
201,a_7,"[0,0252-0,9970]",0.0282,3.26,0.0282
201,a_9,"[0,0000-0,9718]",0.0282,3.46,0.0282
202,d_10,"[1,3565-1,0000]",1.3565,0.16,1.3565
202,a_8,"[1,3565-1,0000]",1.3565,0.16,1.3565
204,a_1,"[0,0184-1,0000]",0.0184,2.24,0.0184
204,a_7,"[0,0184-1,0000]",0.0184,2.42,0.0184
205,~d_17,"[0,0215-1,0000]",0.0216,1.13,0.0216
205,a_7,"[0,0002-0,9786]",0.0216,1.21,0.0216
206,a_1,"[0,0358-1,0000]",0.0384,1.64,0.0484
