Prog,Lit,Intervalo,Metric,Time,Mass
95,~d_24,"[0,0668-1,0000]",0.0674,9.44,0.0675
96,a_17,"[0,0033-0,9983]",0.0053,9.42,0.0379
98,d_77,"[0,0600-1,0000]",0.0607,9.51,0.0601
100,~a_11,"[0,0138-1,0000]",0.0147,9.41,0.0140
100,a_17,"[0,0000-0,9960]",0.0064,9.99,0.0140
101,d_50,"[0,0198-1,0000]",0.0220,9.37,0.0207
101,a_15,"[0,0001-0,9795]",0.0206,9.67,0.0207
102,a_16,"[0,0109-1,0000]",0.0184,9.43,0.0229
102,a_17,"[0,0201-0,9993]",0.0251,9.64,0.0229
103,d_67,"[0,6495-1,0000]",0.6525,9.59,0.6508
103,a_13,"[0,6034-1,0000]",0.9098,9.56,0.6508
103,a_16,"[0,6468-1,0000]",0.7448,10.10,0.6508
104,~d_21,"[0,0184-1,0000]",0.0185,9.54,0.0190
104,~a_19,"[0,0000-0,9929]",0.0099,9.82,0.0190
105,d_28,"[0,0054-1,0000]",0.0064,9.58,0.0605
105,a_10,"[0,0002-1,0000]",0.0003,9.69,0.0605
105,~a_17,"[0,0002-1,0000]",0.0003,9.68,0.0605
107,d_41,"[0,0520-1,0000]",0.0568,9.56,0.0583
107,a_19,"[0,0000-0,9969]",0.0037,9.80,0.0583
108,~d_46,"[0,0007-1,0000]",0.0009,9.44,0.0063
108,a_13,"[0,0003-1,0000]",0.0005,9.43,0.0063
108,a_17,"[0,0030-0,9993]",0.0045,9.72,0.0063
110,~d_38,"[0,0942-1,0000]",0.0942,9.22,0.0943
110,a_13,"[0,0028-1,0000]",0.0040,9.28,0.0943
110,~a_16,"[0,0394-0,9999]",0.0471,9.27,0.0943
111,~d_62,"[0,0143-1,0000]",0.0159,9.40,0.0186
112,d_30,"[0,0198-1,0000]",0.0232,9.63,0.0808
113,d_34,"[0,0234-1,0000]",0.0240,9.28,0.0235
113,a_16,"[0,0031-0,9836]",0.0211,9.50,0.0235
117,d_47,"[0,6494-1,0000]",0.6509,9.33,0.6497
119,d_22,"[0,0726-1,0000]",0.0799,9.60,0.1018
120,~a_7,"[0,0067-1,0000]",0.0068,9.26,0.0074
121,d_21,"[0,0090-1,0000]",0.0101,9.43,0.0433
122,d_43,"[0,6862-1,0000]",0.7931,9.34,0.6876
123,a_18,"[0,0500-0,9999]",0.0623,9.88,0.0571
124,a_4,"[0,0071-1,0000]",0.0086,9.59,0.0147
124,~a_15,"[0,0113-0,9999]",0.0114,10.86,0.0147
127,d_37,"[0,0576-1,0000]",0.0608,9.44,0.0600
127,a_20,"[0,0004-0,9971]",0.0052,9.79,0.0600
128,d_59,"[0,0038-1,0000]",0.0041,9.27,0.0045
128,~a_16,"[0,0026-0,9984]",0.0046,9.28,0.0045
128,a_15,"[0,0031-0,9994]",0.0045,9.78,0.0045
130,~d_55,"[0,0120-1,0000]",0.0157,9.40,0.0301
133,d_64,"[0,0261-1,0000]",0.0262,9.34,0.0262
133,~a_19,"[0,0011-0,9805]",0.0219,9.87,0.0262
134,~a_7,"[0,1051-1,0000]",0.1098,9.30,0.1080
135,a_8,"[0,0664-1,0000]",0.0664,9.32,0.0664
136,~d_39,"[0,0526-1,0000]",0.0526,9.28,0.0526
136,a_11,"[0,0506-1,0000]",0.0623,9.27,0.0526
136,a_17,"[0,0496-0,9982]",0.0532,9.52,0.0526
137,~d_32,"[0,0456-1,0000]",0.0456,9.21,0.0456
137,a_10,"[0,0448-1,0000]",0.0456,9.31,0.0456
137,~a_15,"[0,0035-0,9611]",0.0485,9.79,0.0456
139,~a_18,"[0,0037-0,9998]",0.0046,10.82,0.0070
140,a_19,"[0,0001-0,9879]",0.0170,9.82,0.0182
143,d_26,"[0,0641-1,0000]",0.0667,9.45,0.0666
143,~a_16,"[0,0002-0,9409]",0.0683,9.39,0.0666
145,~d_62,"[0,0863-1,0000]",0.0888,9.62,0.0870
147,a_0,"[0,0682-1,0000]",0.0749,9.19,0.1372
148,d_33,"[0,0047-1,0000]",0.0050,9.38,0.0435
149,~d_69,"[0,0065-1,0000]",0.0095,9.33,0.0142
149,a_15,"[0,0090-1,0000]",0.0115,10.45,0.0142
149,~a_20,"[0,0067-0,9931]",0.0150,10.14,0.0142
150,d_64,"[0,0766-1,0000]",0.0770,9.33,0.0766
151,~d_47,"[0,6261-1,0000]",0.6268,9.39,0.6261
151,a_14,"[0,6216-1,0000]",0.7522,9.38,0.6261
151,a_17,"[0,6158-0,9977]",0.8046,9.52,0.6261
153,a_16,"[0,0003-0,8955]",0.1203,9.80,0.1075
154,~d_24,"[0,0339-1,0000]",0.0366,9.69,0.0793
154,~a_19,"[0,0299-0,9997]",0.0389,10.14,0.0793
155,~d_29,"[0,0218-1,0000]",0.0218,9.30,0.0241
156,a_19,"[0,0007-0,9931]",0.0108,9.54,0.0337
157,d_47,"[0,5051-1,0000]",0.5102,9.00,0.5059
158,d_45,"[0,0890-1,0000]",0.0972,9.00,0.0894
159,d_45,"[0,0480-1,0000]",0.0494,9.06,0.0487
159,a_15,"[0,0065-0,9815]",0.0305,9.27,0.0487
161,d_74,"[0,0637-1,0000]",0.0640,9.00,0.0669
163,d_29,"[0,5392-1,0000]",0.5871,9.06,0.5424
164,~a_18,"[0,0043-0,9944]",0.0144,8.97,0.0190
166,d_38,"[0,0130-1,0000]",0.0145,9.03,0.0133
167,~a_3,"[0,0706-1,0000]",0.0735,8.99,0.0719
168,d_54,"[0,0113-1,0000]",0.0120,8.90,0.0135
169,~d_43,"[0,0054-1,0000]",0.0064,8.98,0.0585
170,d_54,"[0,7628-1,0000]",0.7634,9.07,0.7628
170,a_11,"[0,7615-1,0000]",0.8145,9.07,0.7628
170,~a_18,"[0,7615-1,0000]",0.8146,9.27,0.7628
171,a_2,"[0,0559-1,0000]",0.0561,9.08,0.0559
172,d_41,"[0,0563-1,0000]",0.0564,9.01,0.0564
172,a_16,"[0,0001-1,0000]",0.0001,9.29,0.0564
172,~a_16,"[0,0000-0,9999]",0.0001,9.26,0.0564
173,d_51,"[0,0395-1,0000]",0.0473,8.84,0.0432
173,a_12,"[0,0093-1,0000]",0.0105,8.86,0.0432
174,~a_12,"[0,0020-1,0000]",0.0022,9.07,0.0045
175,d_24,"[0,0203-1,0000]",0.0240,9.01,0.0298
175,~a_12,"[0,0184-1,0000]",0.0218,8.99,0.0298
175,~a_15,"[0,0240-0,9995]",0.0268,9.08,0.0298
178,~d_30,"[0,5532-1,0000]",0.6216,9.13,0.5559
179,d_29,"[0,0035-1,0000]",0.0038,9.11,0.0094
179,~a_19,"[0,0021-1,0000]",0.0024,9.54,0.0094
179,a_18,"[0,0007-1,0000]",0.0009,9.11,0.0094
182,a_2,"[0,0080-1,0000]",0.0089,8.92,0.0081
183,a_15,"[0,5527-1,0000]",0.6081,8.98,0.5542
183,~a_22,"[0,5417-0,9971]",0.6482,9.26,0.5542
184,d_64,"[0,0030-1,0000]",0.0031,9.01,0.0092
185,d_69,"[0,0072-1,0000]",0.0072,9.07,0.0073
188,~d_39,"[0,6269-1,0000]",0.6269,9.19,0.6269
188,~a_17,"[0,6223-0,9997]",0.6733,9.87,0.6269
189,a_3,"[0,1100-1,0000]",0.1222,8.98,0.1172
191,~a_20,"[0,0148-0,9930]",0.0244,9.32,0.0225
192,a_18,"[0,0036-0,9996]",0.0056,10.72,0.0292
192,a_19,"[0,0008-0,9894]",0.0141,9.09,0.0292
195,d_53,"[0,0260-1,0000]",0.0260,8.96,0.0260
197,~d_80,"[0,0343-1,0000]",0.0346,9.01,0.0375
198,a_14,"[0,0184-1,0000]",0.0189,9.30,0.0192
198,a_17,"[0,0159-0,9994]",0.0194,9.40,0.0192
199,~d_38,"[0,0069-1,0000]",0.0090,8.98,0.0683
200,~d_55,"[0,0113-1,0000]",0.0134,8.85,0.0119
202,d_38,"[0,0238-1,0000]",0.0239,8.98,0.0240
203,a_15,"[0,0009-0,9997]",0.0016,9.00,0.0042
204,~d_60,"[0,0089-1,0000]",0.0089,8.99,0.0089
204,~a_11,"[0,0083-1,0000]",0.0088,9.07,0.0089
205,~d_45,"[0,0074-1,0000]",0.0074,8.92,0.0074
206,a_16,"[0,0004-0,9996]",0.0011,9.13,0.0511
208,d_23,"[0,0875-1,0000]",0.0875,8.96,0.0875
209,d_39,"[0,5993-1,0000]",0.8067,9.11,0.6162
209,~a_15,"[0,6057-0,9993]",0.6587,9.76,0.6162
210,d_30,"[0,0407-1,0000]",0.0408,9.04,0.0408
210,~a_19,"[0,0298-0,9942]",0.0432,9.12,0.0408
212,~a_21,"[0,5332-1,0000]",0.5916,8.99,0.5335
213,d_20,"[0,0105-1,0000]",0.0107,9.15,0.0116
214,~a_3,"[0,0086-1,0000]",0.0099,8.93,0.0288
214,a_17,"[0,0214-0,9959]",0.0318,9.27,0.0288
214,~a_18,"[0,0088-1,0000]",0.0098,9.32,0.0288
215,~d_38,"[0,0523-1,0000]",0.0524,9.32,0.0523
