Prog,Lit,Intervalo,Metric,Time,Mass
43,a_8,"[0,0194-1,0000]",0.0245,63.28,0.0236
44,d_10,"[0,0108-1,0000]",0.0109,78.90,0.0110
45,~d_11,"[0,0241-1,0000]",0.0243,27.78,0.0243
45,~a_8,"[0,0136-0,9895]",0.0256,28.44,0.0243
45,a_8,"[0,0105-0,9864]",0.0256,28.89,0.0243
46,d_13,"[0,0075-1,0000]",0.0075,36.44,0.0075
46,a_5,"[0,0069-1,0000]",0.0070,37.13,0.0075
46,~a_7,"[0,0005-0,9930]",0.0075,37.91,0.0075
47,~a_7,"[0,0208-1,0000]",0.0229,25.87,0.0236
47,~a_9,"[0,0059-0,9826]",0.0243,26.79,0.0236
49,a_0,"[0,0129-1,0000]",0.0162,75.42,0.0643
50,a_3,"[0,0214-1,0000]",0.0228,114.40,0.0278
51,d_14,"[0,1082-1,0000]",0.1090,89.93,0.1086
53,~a_9,"[0,0000-0,9984]",0.0021,63.71,0.0046
54,a_4,"[0,0029-1,0000]",0.0030,15.69,0.0048
54,~a_8,"[0,0011-0,9987]",0.0027,15.75,0.0048
57,d_10,"[0,0529-1,0000]",0.0531,41.95,0.0533
57,a_6,"[0,0436-1,0000]",0.0553,42.28,0.0533
59,a_5,"[0,0585-1,0000]",0.0682,91.23,0.0662
59,~a_7,"[0,0001-0,9347]",0.0673,92.60,0.0662
60,a_1,"[0,0182-1,0000]",0.0187,68.12,0.0183
62,d_16,"[0,1545-1,0000]",0.1616,85.86,0.1565
62,a_7,"[0,0671-0,9121]",0.1690,87.59,0.1565
63,~a_2,"[0,1082-1,0000]",0.1082,44.40,0.1084
63,~a_5,"[0,0995-1,0000]",0.1078,44.84,0.1084
63,a_8,"[0,0067-0,9040]",0.1108,45.16,0.1084
64,d_12,"[0,0264-1,0000]",0.0308,51.74,0.0273
64,a_7,"[0,0006-0,9798]",0.0212,52.25,0.0273
64,a_8,"[0,0174-0,9903]",0.0272,53.25,0.0273
65,a_3,"[0,0004-1,0000]",0.0004,19.99,0.0005
65,a_7,"[0,0000-0,9998]",0.0002,20.26,0.0005
66,a_4,"[0,0108-1,0000]",0.0108,87.35,0.0109
67,~a_7,"[0,0005-0,9987]",0.0020,94.11,0.0040
67,a_7,"[0,0013-0,9995]",0.0020,94.35,0.0040
68,a_5,"[0,0107-1,0000]",0.0119,52.00,0.0112
68,~a_8,"[0,0087-0,9980]",0.0119,52.10,0.0112
69,a_5,"[0,0021-1,0000]",0.0024,144.83,0.0034
69,a_10,"[0,0001-0,9973]",0.0028,146.94,0.0034
71,~d_15,"[0,0162-1,0000]",0.0175,53.22,0.0186
72,a_0,"[0,0018-1,0000]",0.0025,40.40,0.0156
74,a_1,"[0,0946-1,0000]",0.0952,119.10,0.0947
76,a_5,"[0,0328-1,0000]",0.0353,104.60,0.0330
76,~a_7,"[0,0236-0,9995]",0.0303,105.70,0.0330
77,a_0,"[0,1654-1,0000]",0.1663,53.60,0.1654
77,a_8,"[0,1404-0,9750]",0.1798,55.02,0.1654
77,~a_8,"[0,0250-0,8596]",0.1798,55.52,0.1654
78,~d_12,"[0,8157-1,0000]",0.8241,131.27,0.8165
79,a_6,"[0,0022-1,0000]",0.0025,66.30,0.0047
80,a_5,"[0,0276-1,0000]",0.0284,51.81,0.0313
84,a_1,"[0,0078-1,0000]",0.0080,22.44,0.0086
84,~a_7,"[0,0050-0,9979]",0.0073,22.63,0.0086
85,a_9,"[0,5819-0,9933]",0.7591,71.26,0.6050
86,a_3,"[0,0071-1,0000]",0.0091,96.58,0.0213
87,a_0,"[0,0120-1,0000]",0.0121,79.25,0.0121
87,a_8,"[0,0040-0,9950]",0.0096,79.40,0.0121
88,~d_15,"[0,0115-1,0000]",0.0122,50.47,0.0117
88,~a_8,"[0,0000-0,9887]",0.0119,50.59,0.0117
88,~a_7,"[0,0006-0,9971]",0.0038,50.74,0.0117
90,~a_7,"[0,0277-0,9998]",0.0301,68.99,0.0292
91,d_17,"[0,0216-1,0000]",0.0216,106.92,0.0216
91,a_9,"[0,0184-1,0000]",0.0207,108.96,0.0216
92,a_0,"[0,9237-1,0000]",0.9951,16.83,0.9294
92,~a_8,"[0,9269-0,9994]",1.0218,16.91,0.9294
94,a_0,"[0,0518-1,0000]",0.0520,125.62,0.0519
