Prog,Lit,Intervalo,Metric,Time,Mass
26,a_8,"[0,0000-0,6487]",0.3583,41.79,0.3537
27,a_5,"[0,1026-1,0000]",0.1074,77.28,0.1084
27,a_8,"[0,0962-0,9999]",0.1190,78.80,0.1084
28,~d_16,"[0,4310-1,0000]",0.4310,10.51,0.4310
28,a_8,"[0,0247-0,5937]",0.4310,10.79,0.4310
28,~a_8,"[0,4063-0,9753]",0.4310,10.63,0.4310
29,a_6,"[0,0979-1,0000]",0.0979,12.60,0.0979
29,a_7,"[0,0966-1,0000]",0.0968,13.10,0.0979
30,d_12,"[0,1457-1,0000]",0.1457,1.65,0.1457
30,a_7,"[0,1457-1,0000]",0.1457,1.65,0.1457
30,~a_9,"[0,1457-1,0000]",0.1457,1.62,0.1457
31,a_3,"[0,0770-1,0000]",0.0817,4.06,0.0801
31,~a_6,"[0,0801-1,0000]",0.0801,4.12,0.0801
31,~a_8,"[0,0800-0,9999]",0.0801,4.64,0.0801
32,d_10,"[0,1411-1,0000]",0.1418,3.31,0.1437
32,a_8,"[0,0772-0,9497]",0.1455,3.30,0.1437
33,a_9,"[0,0182-0,8832]",0.1350,4.10,0.1350
34,d_9,"[0,1079-1,0000]",0.1079,23.11,0.1079
34,~a_8,"[0,0446-0,9367]",0.1079,24.05,0.1079
34,~a_7,"[0,0782-0,9702]",0.1079,24.28,0.1079
36,a_2,"[0,1132-1,0000]",0.1164,34.33,0.1155
36,~a_6,"[0,1155-1,0000]",0.1155,34.38,0.1155
36,a_7,"[0,0476-0,9325]",0.1168,35.43,0.1155
37,~a_5,"[0,4758-1,0000]",0.4847,101.09,0.4783
37,~a_7,"[0,4657-0,9874]",0.4783,103.41,0.4783
38,a_1,"[0,1028-1,0000]",0.1028,6.61,0.1028
39,a_4,"[0,1418-1,0000]",0.1555,2.28,0.1486
39,~a_8,"[0,0099-0,8616]",0.1490,2.47,0.1486
39,~a_7,"[0,1355-0,9868]",0.1486,2.65,0.1486
41,a_0,"[0,1024-1,0000]",0.1024,14.78,0.1024
41,a_8,"[0,0529-1,0000]",0.0625,16.05,0.1024
41,~a_8,"[0,0000-0,9471]",0.0625,16.27,0.1024
43,a_6,"[0,1530-1,0000]",0.1530,9.54,0.1530
44,~d_14,"[0,0938-1,0000]",0.0938,13.36,0.0938
44,~a_8,"[0,0148-0,9213]",0.0938,13.35,0.0938
45,d_13,"[0,0982-1,0000]",0.0982,4.98,0.0982
45,~a_7,"[0,0047-0,9066]",0.0982,5.26,0.0982
45,a_8,"[0,0310-0,9328]",0.0982,5.22,0.0982
46,a_6,"[0,1326-1,0000]",0.1326,33.31,0.1326
46,a_7,"[0,1326-1,0000]",0.1326,33.39,0.1326
47,~a_3,"[0,0603-1,0000]",0.0636,6.08,0.0627
47,~a_9,"[0,0000-0,9399]",0.0616,6.45,0.0627
48,d_9,"[0,1717-1,0000]",0.1717,35.24,0.1717
48,~a_5,"[0,1717-1,0000]",0.1717,35.02,0.1717
48,~a_7,"[0,0058-0,8341]",0.1717,37.73,0.1717
49,d_14,"[0,1574-1,0000]",0.1577,6.03,0.1576
50,~d_14,"[0,1177-1,0000]",0.1177,2.74,0.1177
50,a_6,"[0,1177-1,0000]",0.1177,2.72,0.1177
50,a_8,"[0,0040-0,8966]",0.1138,2.77,0.1177
51,~a_2,"[0,1170-1,0000]",0.1170,12.03,0.1170
51,a_6,"[0,1030-1,0000]",0.1168,12.03,0.1170
51,~a_8,"[0,0022-0,8993]",0.1168,12.76,0.1170
52,d_14,"[0,1135-1,0000]",0.1135,6.98,0.1135
53,d_10,"[0,0969-1,0000]",0.0988,15.95,0.0994
53,~a_7,"[0,0941-0,9947]",0.0994,16.36,0.0994
53,a_7,"[0,0053-0,9059]",0.0994,16.58,0.0994
54,a_2,"[0,1088-1,0000]",0.1088,1.75,0.1088
54,a_5,"[0,0945-1,0000]",0.1113,1.78,0.1088
54,~a_8,"[0,0000-0,9055]",0.1113,1.73,0.1088
55,d_16,"[0,1198-1,0000]",0.1198,3.12,0.1198
55,a_6,"[0,1080-1,0000]",0.1111,3.06,0.1198
55,a_8,"[0,1161-1,0000]",0.1180,3.25,0.1198
56,d_18,"[0,1434-1,0000]",0.1434,8.42,0.1434
56,a_8,"[0,1434-1,0000]",0.1434,8.78,0.1434
57,a_0,"[0,5322-1,0000]",0.5322,3.29,0.5322
57,a_7,"[0,5322-1,0000]",0.5322,3.51,0.5322
57,~a_7,"[0,0000-0,4678]",0.5322,3.59,0.5322
58,~a_7,"[0,0014-0,5834]",0.7164,62.22,0.4842
59,a_0,"[0,1070-1,0000]",0.1070,15.25,0.1070
59,a_7,"[0,1070-1,0000]",0.1070,15.48,0.1070
60,d_10,"[0,1066-1,0000]",0.1066,42.94,0.1066
60,a_7,"[0,1004-1,0000]",0.1108,43.48,0.1066
60,a_8,"[0,1004-1,0000]",0.1108,43.26,0.1066
61,~a_4,"[0,0565-1,0000]",0.0565,11.78,0.0565
61,a_5,"[0,0565-1,0000]",0.0565,11.65,0.0565
61,~a_8,"[0,0031-0,9511]",0.0528,12.57,0.0565
62,a_6,"[0,0581-1,0000]",0.0652,60.11,0.0867
62,a_7,"[0,0511-0,9840]",0.0693,64.31,0.0867
63,d_12,"[0,0865-1,0000]",0.0865,15.46,0.0865
63,a_8,"[0,0864-1,0000]",0.0864,15.85,0.0865
64,~d_9,"[0,0638-1,0000]",0.0638,4.58,0.0638
64,a_6,"[0,0638-1,0000]",0.0638,4.65,0.0638
64,a_7,"[0,0458-0,9820]",0.0638,4.96,0.0638
65,a_5,"[0,1106-1,0000]",0.1115,12.18,0.1114
65,a_7,"[0,0026-0,8912]",0.1114,12.65,0.1114
66,a_4,"[0,0952-1,0000]",0.0952,21.31,0.0952
66,a_7,"[0,0940-1,0000]",0.0946,21.74,0.0952
67,~a_5,"[0,1311-1,0000]",0.1311,6.26,0.1311
68,a_2,"[0,1362-1,0000]",0.1362,3.60,0.1362
68,a_8,"[0,1362-1,0000]",0.1362,3.82,0.1362
69,~d_12,"[0,0551-1,0000]",0.0592,16.37,0.0563
69,a_8,"[0,0179-0,9620]",0.0561,16.60,0.0563
70,a_0,"[0,1009-1,0000]",0.1109,11.16,0.1107
70,a_7,"[0,0323-0,9313]",0.1109,11.67,0.1107
70,a_8,"[0,0012-0,9666]",0.0505,11.70,0.1107
71,a_4,"[0,0776-1,0000]",0.0776,15.21,0.0776
72,a_2,"[0,0922-1,0000]",0.0922,16.89,0.0922
72,a_7,"[0,0423-0,9501]",0.0922,17.39,0.0922
72,~a_8,"[0,0905-0,9983]",0.0922,17.20,0.0922
73,~a_3,"[0,0768-1,0000]",0.0768,8.14,0.0768
73,~a_6,"[0,0661-1,0000]",0.0716,8.16,0.0768
73,a_8,"[0,0661-1,0000]",0.0716,8.20,0.0768
74,a_2,"[0,0528-1,0000]",0.0528,34.49,0.0528
74,~a_5,"[0,0528-1,0000]",0.0528,34.31,0.0528
74,a_8,"[0,0108-0,9580]",0.0528,35.77,0.0528
76,a_7,"[0,5811-0,9984]",0.5827,29.61,0.5827
76,a_8,"[0,5827-1,0000]",0.5827,29.98,0.5827
77,a_1,"[0,2339-1,0000]",0.2663,17.40,0.2465
77,a_6,"[0,2453-1,0000]",0.2471,17.45,0.2465
77,~a_9,"[0,0015-0,8050]",0.2258,19.55,0.2465
78,~d_14,"[0,1043-1,0000]",0.1043,11.77,0.1043
78,~a_7,"[0,0907-1,0000]",0.0992,11.74,0.1043
78,~a_8,"[0,0826-0,9869]",0.0978,11.96,0.1043
79,a_6,"[0,5451-1,0000]",0.6057,12.05,0.5580
79,~a_8,"[0,0002-0,4421]",0.5580,12.85,0.5580
80,a_7,"[0,0685-0,9674]",0.1294,29.13,0.1283
81,~d_16,"[0,4248-1,0000]",0.5282,13.40,0.4430
82,~a_1,"[0,0649-1,0000]",0.0649,5.95,0.0649
82,a_5,"[0,0525-1,0000]",0.0536,6.00,0.0649
82,~a_7,"[0,0031-0,9383]",0.0650,6.44,0.0649
83,a_7,"[0,0361-0,6546]",0.3818,8.24,0.3817
84,a_3,"[0,0508-1,0000]",0.0508,15.94,0.0508
84,~a_7,"[0,0034-0,9570]",0.0474,16.61,0.0508
85,d_17,"[0,1102-1,0000]",0.1102,52.88,0.1102
85,a_8,"[0,0045-0,9462]",0.0736,54.54,0.1102
86,d_10,"[0,0941-1,0000]",0.0992,29.11,0.0972
86,~a_7,"[0,0972-1,0000]",0.0972,29.98,0.0972
86,a_7,"[0,0000-0,9028]",0.0972,30.55,0.0972
87,a_7,"[0,1280-1,0000]",0.1293,12.48,0.1285
87,~a_7,"[0,0000-0,8720]",0.1293,12.69,0.1285
88,~a_1,"[0,0572-1,0000]",0.0572,22.20,0.0572
88,a_5,"[0,0571-1,0000]",0.0572,22.13,0.0572
88,~a_7,"[0,0000-0,9429]",0.0572,22.65,0.0572
89,d_10,"[0,0902-1,0000]",0.0908,10.69,0.0907
89,a_6,"[0,0287-1,0000]",0.0383,10.57,0.0907
89,a_8,"[0,0002-0,9715]",0.0383,11.12,0.0907
90,~a_8,"[0,1291-0,9930]",0.1362,9.70,0.1362
91,a_9,"[0,3848-0,9996]",0.4413,35.50,0.3977
91,a_7,"[0,3928-0,9951]",0.3977,36.55,0.3977
92,a_0,"[0,1549-1,0000]",0.1549,6.02,0.1549
92,~a_8,"[0,0746-1,0000]",0.1009,6.11,0.1549
93,a_0,"[0,0667-1,0000]",0.0667,16.77,0.0667
93,~a_8,"[0,0000-0,9351]",0.0655,17.28,0.0667
94,a_3,"[0,0600-1,0000]",0.0600,18.40,0.0600
95,d_13,"[0,1181-1,0000]",0.1295,8.01,0.1234
96,~d_17,"[0,4461-1,0000]",0.4461,10.05,0.4461
96,~a_5,"[0,4461-1,0000]",0.4461,10.14,0.4461
96,a_8,"[0,0005-0,5545]",0.4461,10.55,0.4461
97,a_4,"[0,4184-1,0000]",0.4184,3.31,0.4184
98,d_17,"[0,1890-1,0000]",0.1890,4.37,0.1890
98,a_7,"[0,1800-1,0000]",0.1968,4.93,0.1890
98,a_8,"[0,1792-0,9993]",0.1968,4.45,0.1890
99,~a_7,"[0,1432-0,9935]",0.1612,11.46,0.1555
99,a_8,"[0,1414-0,9859]",0.1555,11.58,0.1555
100,d_14,"[0,0494-1,0000]",0.0494,13.68,0.0494
101,a_7,"[0,5526-1,0000]",0.5532,3.51,0.5530
101,~a_8,"[0,0000-0,4470]",0.5530,3.63,0.5530
102,~a_2,"[0,1824-1,0000]",0.1824,15.89,0.1824
103,a_1,"[0,5151-1,0000]",0.6320,7.81,0.5203
104,d_17,"[0,1233-1,0000]",0.1233,15.70,0.1233
105,~d_15,"[0,1035-1,0000]",0.1035,65.71,0.1035
105,~a_6,"[0,1024-1,0000]",0.1028,65.58,0.1035
106,~a_8,"[0,0671-1,0000]",0.0671,7.75,0.0671
106,~a_7,"[0,0163-0,9493]",0.0671,7.97,0.0671
107,a_4,"[0,1294-1,0000]",0.1294,10.91,0.1294
107,~a_8,"[0,1240-1,0000]",0.1307,10.72,0.1294
107,a_8,"[0,0000-0,8760]",0.1307,10.80,0.1294
108,a_3,"[0,1405-1,0000]",0.1468,30.65,0.1458
110,~a_4,"[0,4815-1,0000]",0.5611,20.08,0.5122
110,~a_7,"[0,4815-1,0000]",0.5611,20.64,0.5122
111,d_16,"[0,1036-1,0000]",0.1109,11.86,0.1165
112,a_2,"[0,0625-1,0000]",0.0625,2.28,0.0625
112,~a_6,"[0,0625-1,0000]",0.0625,2.35,0.0625
112,~a_8,"[0,0105-0,9491]",0.0628,2.26,0.0625
113,~a_8,"[0,1009-1,0000]",0.1009,12.31,0.1009
113,a_7,"[0,0982-0,9973]",0.1009,12.54,0.1009
114,a_7,"[0,0740-0,9789]",0.0958,10.75,0.0957
115,a_5,"[0,1418-1,0000]",0.1418,6.76,0.1418
116,d_9,"[0,1447-1,0000]",0.1447,8.19,0.1447
116,a_5,"[0,1447-1,0000]",0.1447,8.17,0.1447
116,a_8,"[0,0000-0,8559]",0.1446,8.09,0.1447
117,~a_7,"[0,1219-1,0000]",0.1219,8.97,0.1219
117,a_9,"[0,1000-1,0000]",0.1204,8.56,0.1219
118,~d_13,"[0,1058-1,0000]",0.1058,5.45,0.1058
118,~a_8,"[0,0543-0,9522]",0.1059,5.50,0.1058
119,~d_17,"[0,0923-1,0000]",0.0923,9.64,0.0923
119,a_6,"[0,0923-1,0000]",0.0923,9.72,0.0923
119,a_7,"[0,0919-1,0000]",0.0924,9.90,0.0923
120,a_4,"[0,0731-1,0000]",0.0731,18.23,0.0731
120,a_7,"[0,0584-0,9903]",0.0725,18.38,0.0731
121,~d_16,"[0,0528-1,0000]",0.0530,17.73,0.0544
121,a_5,"[0,0544-1,0000]",0.0544,17.54,0.0544
121,~a_7,"[0,0185-0,9683]",0.0516,18.77,0.0544
122,d_12,"[0,1145-1,0000]",0.1145,13.79,0.1145
122,a_7,"[0,1018-1,0000]",0.1164,14.10,0.1145
122,~a_7,"[0,0000-0,8982]",0.1164,14.29,0.1145
123,a_4,"[0,4336-1,0000]",0.4336,28.76,0.4336
123,~a_7,"[0,4336-1,0000]",0.4336,29.28,0.4336
123,a_7,"[0,0000-0,5664]",0.4336,29.65,0.4336
124,d_15,"[0,4884-1,0000]",0.4884,35.94,0.4884
124,~a_7,"[0,4407-1,0000]",0.5516,36.41,0.4884
125,~d_18,"[0,1207-1,0000]",0.1598,17.61,0.1463
126,~a_0,"[0,5651-1,0000]",0.5669,3.49,0.5668
126,~a_6,"[0,5655-1,0000]",0.5751,3.47,0.5668
126,a_8,"[0,5668-1,0000]",0.5668,3.54,0.5668
128,d_13,"[0,0378-1,0000]",0.0475,5.01,0.0499
128,~a_5,"[0,0499-1,0000]",0.0499,4.92,0.0499
128,~a_8,"[0,0342-0,9843]",0.0499,5.36,0.0499
129,d_11,"[0,1521-1,0000]",0.1521,7.47,0.1521
129,a_7,"[0,1416-0,9972]",0.1535,7.58,0.1521
129,~a_7,"[0,0028-0,8584]",0.1535,7.72,0.1521
130,a_3,"[0,1588-1,0000]",0.1588,1.25,0.1588
130,a_6,"[0,1588-1,0000]",0.1588,1.29,0.1588
130,~a_8,"[0,1565-0,9977]",0.1588,1.37,0.1588
131,a_2,"[0,1075-1,0000]",0.1128,1.85,0.1382
131,a_9,"[0,0269-0,9379]",0.1045,1.93,0.1382
131,~a_9,"[0,0621-0,9731]",0.1045,1.99,0.1382
132,d_16,"[0,1549-1,0000]",0.1549,21.03,0.1549
132,~a_8,"[0,1050-0,9629]",0.1486,21.10,0.1549
132,~a_7,"[0,0125-0,8599]",0.1568,21.11,0.1549
133,~d_12,"[0,1202-1,0000]",0.1202,8.46,0.1202
134,a_4,"[0,1387-1,0000]",0.1498,79.50,0.1818
134,a_6,"[0,1387-1,0000]",0.1498,80.37,0.1818
134,~a_7,"[0,1386-1,0000]",0.1500,81.23,0.1818
136,a_0,"[0,0485-1,0000]",0.0485,14.33,0.0485
136,~a_7,"[0,0485-1,0000]",0.0485,15.14,0.0485
136,a_7,"[0,0000-0,9515]",0.0485,15.36,0.0485
137,d_17,"[0,1211-1,0000]",0.1211,27.63,0.1211
138,d_15,"[0,5468-1,0000]",0.5468,4.83,0.5468
138,a_8,"[0,5424-0,9957]",0.5468,4.99,0.5468
139,~a_6,"[0,5445-1,0000]",0.5948,23.12,0.5504
140,d_17,"[0,1600-1,0000]",0.1881,23.27,0.2075
141,d_10,"[0,0485-1,0000]",0.0485,2.56,0.0485
141,~a_7,"[0,0028-0,9639]",0.0455,2.70,0.0485
142,d_19,"[0,0757-1,0000]",0.0757,9.73,0.0757
143,d_17,"[0,0408-1,0000]",0.0408,28.80,0.0408
143,~a_9,"[0,0160-0,9752]",0.0408,29.39,0.0408
144,d_15,"[0,1522-1,0000]",0.1522,13.03,0.1522
145,d_14,"[0,1292-1,0000]",0.1292,11.85,0.1292
145,a_7,"[0,0022-0,8837]",0.1378,12.43,0.1292
146,d_10,"[0,1199-1,0000]",0.1199,21.46,0.1199
146,a_8,"[0,0114-0,8915]",0.1199,21.87,0.1199
147,d_18,"[0,4925-1,0000]",0.5251,5.01,0.4956
148,a_7,"[0,0721-1,0000]",0.0721,25.78,0.0721
149,~d_12,"[0,5456-1,0000]",0.5456,10.19,0.5456
149,~a_9,"[0,5419-0,9966]",0.5472,10.52,0.5456
150,a_1,"[0,4482-1,0000]",0.4482,10.24,0.4482
150,a_5,"[0,4481-1,0000]",0.4483,10.26,0.4482
150,~a_8,"[0,0000-0,5707]",0.5011,10.18,0.4482
151,~d_16,"[0,4966-1,0000]",0.5170,13.94,0.5004
151,~a_9,"[0,4689-0,9947]",0.5332,14.26,0.5004
152,~d_11,"[0,4582-1,0000]",0.4582,9.72,0.4582
152,a_5,"[0,4582-1,0000]",0.4582,9.63,0.4582
152,~a_8,"[0,0000-0,5418]",0.4588,10.31,0.4582
153,a_4,"[0,0977-1,0000]",0.0977,34.92,0.0977
153,~a_5,"[0,0977-1,0000]",0.0977,34.99,0.0977
153,~a_9,"[0,0000-0,9023]",0.0977,37.87,0.0977
154,a_8,"[0,0500-0,9937]",0.0563,10.97,0.0564
155,a_4,"[0,1006-1,0000]",0.1006,22.30,0.1006
156,a_3,"[0,4952-1,0000]",0.4952,16.31,0.4952
156,a_5,"[0,4952-1,0000]",0.4952,16.30,0.4952
156,a_8,"[0,4930-0,9985]",0.4964,17.20,0.4952
157,a_6,"[0,0453-1,0000]",0.0528,13.65,0.0755
157,a_8,"[0,0117-0,9664]",0.0528,14.03,0.0755
159,d_16,"[0,1354-1,0000]",0.1354,15.74,0.1354
160,d_9,"[0,0262-1,0000]",0.0262,13.29,0.0262
161,d_15,"[0,0873-1,0000]",0.0873,29.06,0.0873
161,a_7,"[0,0763-0,9912]",0.0906,29.16,0.0873
163,d_11,"[0,4856-1,0000]",0.4856,51.89,0.4856
163,a_8,"[0,4793-0,9978]",0.5284,52.42,0.4856
163,~a_8,"[0,0022-0,5207]",0.5284,52.56,0.4856
164,~a_0,"[0,1187-1,0000]",0.1187,5.14,0.1187
165,d_10,"[0,0589-1,0000]",0.0589,19.81,0.0589
165,a_8,"[0,0589-1,0000]",0.0589,19.71,0.0589
165,a_7,"[0,0580-1,0000]",0.0585,20.10,0.0589
167,d_15,"[0,1529-1,0000]",0.1751,24.94,0.1637
167,~a_8,"[0,1629-1,0000]",0.1635,25.29,0.1637
168,d_11,"[0,1016-1,0000]",0.1016,4.59,0.1016
168,a_8,"[0,0981-0,9986]",0.1034,4.84,0.1016
168,~a_7,"[0,1002-0,9986]",0.1016,5.14,0.1016
169,~a_0,"[0,5347-1,0000]",0.5347,3.57,0.5347
169,a_8,"[0,0007-0,4660]",0.5347,3.70,0.5347
169,~a_8,"[0,5340-0,9993]",0.5347,3.66,0.5347
170,d_15,"[0,0433-1,0000]",0.0433,6.41,0.0433
170,~a_5,"[0,0384-1,0000]",0.0420,6.50,0.0433
171,~d_11,"[0,1141-1,0000]",0.1141,8.48,0.1141
172,~a_3,"[0,4925-1,0000]",0.4925,4.35,0.4925
173,d_9,"[0,0619-1,0000]",0.0631,13.91,0.0639
174,d_12,"[0,1486-1,0000]",0.1486,18.26,0.1486
174,a_8,"[0,0497-0,9011]",0.1486,19.03,0.1486
175,a_4,"[0,0729-1,0000]",0.0729,16.67,0.0729
176,~a_2,"[0,0861-1,0000]",0.0861,15.57,0.0861
177,~d_16,"[0,1121-1,0000]",0.1175,17.07,0.1218
177,a_5,"[0,0208-1,0000]",0.0249,16.95,0.1218
177,~a_7,"[0,0150-0,9942]",0.0249,17.37,0.1218
178,~a_2,"[0,1240-1,0000]",0.1240,9.85,0.1240
179,a_3,"[0,1370-1,0000]",0.1370,18.32,0.1370
179,a_5,"[0,1370-1,0000]",0.1370,18.39,0.1370
179,a_8,"[0,1328-1,0000]",0.1434,18.55,0.1370
180,~a_3,"[0,1756-1,0000]",0.1756,9.89,0.1756
180,a_6,"[0,1756-1,0000]",0.1756,9.92,0.1756
180,a_8,"[0,0001-0,8245]",0.1756,10.21,0.1756
181,d_16,"[0,1035-1,0000]",0.1035,5.69,0.1035
181,a_5,"[0,1035-1,0000]",0.1035,5.67,0.1035
181,~a_8,"[0,0622-0,9587]",0.1035,5.86,0.1035
182,~a_6,"[0,0554-1,0000]",0.0652,8.67,0.1108
183,d_15,"[0,0401-1,0000]",0.0401,12.74,0.0401
183,a_7,"[0,0387-1,0000]",0.0391,13.10,0.0401
184,a_3,"[0,1535-1,0000]",0.1535,2.62,0.1535
184,a_6,"[0,1439-1,0000]",0.1465,2.61,0.1535
184,~a_8,"[0,0028-0,8557]",0.1526,2.65,0.1535
185,~d_14,"[0,0943-1,0000]",0.0943,8.81,0.0943
185,a_5,"[0,0568-1,0000]",0.0717,8.55,0.0943
185,a_8,"[0,0567-0,9999]",0.0717,8.87,0.0943
186,a_1,"[0,0994-1,0000]",0.0994,5.73,0.0994
186,a_8,"[0,0021-0,9027]",0.0994,5.76,0.0994
186,~a_8,"[0,0973-0,9979]",0.0994,5.90,0.0994
187,d_13,"[0,1259-1,0000]",0.1262,33.63,0.1263
187,a_8,"[0,1125-1,0000]",0.1247,33.85,0.1263
188,a_6,"[0,0677-1,0000]",0.0677,17.84,0.0677
189,d_16,"[0,1025-1,0000]",0.1025,12.00,0.1025
189,a_5,"[0,1025-1,0000]",0.1025,12.06,0.1025
189,a_7,"[0,0763-0,9738]",0.1026,12.54,0.1025
190,~a_1,"[0,1115-1,0000]",0.1115,15.37,0.1115
190,~a_6,"[0,1047-1,0000]",0.1130,15.35,0.1115
190,a_7,"[0,0000-0,8889]",0.1119,15.75,0.1115
191,~d_15,"[0,4099-1,0000]",0.4099,11.53,0.4099
191,~a_8,"[0,0007-0,5908]",0.4099,11.80,0.4099
192,a_6,"[0,1289-1,0000]",0.1289,14.05,0.1289
192,~a_7,"[0,1289-1,0000]",0.1289,14.47,0.1289
193,~a_8,"[0,0329-1,0000]",0.0329,20.34,0.0329
194,~d_14,"[0,2227-1,0000]",0.2227,6.82,0.2227
195,a_0,"[0,0371-1,0000]",0.0371,8.23,0.0371
195,a_9,"[0,0000-0,9630]",0.0383,8.51,0.0371
195,~a_9,"[0,0370-1,0000]",0.0383,8.44,0.0371
196,~a_1,"[0,2048-1,0000]",0.2048,10.65,0.2048
197,d_11,"[0,1135-1,0000]",0.1272,13.66,0.1303
197,a_5,"[0,1303-1,0000]",0.1303,13.60,0.1303
198,d_16,"[0,5816-1,0000]",0.5816,40.86,0.5816
198,a_7,"[0,5815-1,0000]",0.5816,42.05,0.5816
198,~a_8,"[0,0359-0,4543]",0.5816,41.39,0.5816
199,~a_8,"[0,0931-0,9994]",0.1027,7.18,0.1021
200,d_16,"[0,1405-1,0000]",0.1405,38.05,0.1405
200,a_7,"[0,0045-0,8640]",0.1405,39.45,0.1405
201,a_7,"[0,0000-0,8596]",0.1405,35.27,0.1405
202,~a_4,"[0,0987-1,0000]",0.0987,2.30,0.0987
203,a_4,"[0,1376-1,0000]",0.1376,2.65,0.1376
203,~a_8,"[0,0009-0,8633]",0.1376,2.74,0.1376
204,d_18,"[0,0871-1,0000]",0.0871,50.84,0.0871
204,a_6,"[0,0871-1,0000]",0.0871,51.03,0.0871
204,a_8,"[0,0000-0,9282]",0.0812,51.74,0.0871
205,~a_2,"[0,1312-1,0000]",0.1312,13.27,0.1312
205,~a_5,"[0,1283-1,0000]",0.1343,13.08,0.1312
205,a_9,"[0,0468-0,9185]",0.1343,13.17,0.1312
206,~d_9,"[0,0567-1,0000]",0.0567,9.65,0.0567
206,a_5,"[0,0567-1,0000]",0.0567,9.77,0.0567
206,~a_8,"[0,0105-0,9538]",0.0567,10.02,0.0567
207,d_12,"[0,0415-1,0000]",0.0415,8.17,0.0415
208,d_13,"[0,1339-1,0000]",0.1388,12.37,0.1475
208,a_8,"[0,1475-1,0000]",0.1475,12.36,0.1475
