Prog,Lit,Intervalo,Metric,Time,Mass
14,a_8,"[0,0021-0,9992]",0.0036,6.75,0.0114
15,a_10,"[0,1175-1,0000]",0.1175,3.89,0.1175
15,a_6,"[0,1141-1,0000]",0.1152,3.87,0.1175
15,a_9,"[0,1175-1,0000]",0.1175,4.07,0.1175
16,a_0,"[0,0764-1,0000]",0.0764,2.89,0.0764
16,a_6,"[0,0724-1,0000]",0.0746,2.87,0.0764
16,a_7,"[0,0724-1,0000]",0.0746,3.07,0.0764
17,~a_0,"[0,1158-1,0000]",0.1158,4.06,0.1158
17,a_8,"[0,1152-0,9998]",0.1157,4.21,0.1158
17,~a_8,"[0,0002-0,8848]",0.1157,4.24,0.1158
19,~d_10,"[0,1257-1,0000]",0.1257,3.08,0.1257
19,a_5,"[0,1257-1,0000]",0.1257,3.06,0.1257
19,a_8,"[0,1235-0,9978]",0.1257,3.20,0.1257
20,~a_1,"[0,6702-1,0000]",0.6702,0.28,0.6702
20,a_6,"[0,6478-1,0000]",0.8397,0.28,0.6702
21,~d_13,"[0,0159-1,0000]",0.0159,4.80,0.0159
21,a_7,"[0,0159-1,0000]",0.0159,4.96,0.0159
22,d_9,"[0,0784-1,0000]",0.0784,6.87,0.0784
22,~a_5,"[0,0760-1,0000]",0.0977,6.87,0.0784
22,~a_7,"[0,0005-0,9223]",0.0784,7.19,0.0784
23,d_10,"[0,6652-1,0000]",0.6652,4.62,0.6652
23,~a_6,"[0,6652-1,0000]",0.6652,4.69,0.6652
23,a_8,"[0,6652-1,0000]",0.6652,4.89,0.6652
24,~a_5,"[0,0726-1,0000]",0.0726,5.46,0.0726
24,a_7,"[0,0109-0,9383]",0.0726,5.84,0.0726
25,d_17,"[0,0943-1,0000]",0.0943,4.19,0.0943
25,a_6,"[0,0903-1,0000]",0.0956,4.20,0.0943
25,~a_8,"[0,0943-1,0000]",0.0943,4.42,0.0943
26,~a_0,"[0,0170-1,0000]",0.0190,5.67,0.0200
26,a_5,"[0,0200-1,0000]",0.0200,5.71,0.0200
26,~a_8,"[0,0104-0,9977]",0.0134,6.03,0.0200
27,~a_2,"[0,1119-1,0000]",0.1119,5.42,0.1119
27,a_5,"[0,0984-1,0000]",0.1130,5.46,0.1119
27,~a_8,"[0,0000-0,8934]",0.1095,5.68,0.1119
28,d_10,"[0,0288-1,0000]",0.0288,4.01,0.0288
28,a_6,"[0,0288-1,0000]",0.0288,4.06,0.0288
29,d_17,"[0,0706-1,0000]",0.0706,2.01,0.0706
30,a_0,"[0,0598-1,0000]",0.0600,0.99,0.0600
32,~d_12,"[0,6828-1,0000]",0.6828,0.54,0.6828
32,~a_8,"[0,0020-0,3192]",0.6828,0.59,0.6828
32,a_8,"[0,6808-0,9980]",0.6828,0.60,0.6828
33,~a_2,"[0,0200-1,0000]",0.0200,2.49,0.0200
33,a_9,"[0,0154-0,9956]",0.0198,2.46,0.0200
34,d_9,"[0,0505-1,0000]",0.0553,2.21,0.0536
34,~a_8,"[0,0535-0,9999]",0.0536,2.23,0.0536
34,a_8,"[0,0001-0,9465]",0.0536,2.24,0.0536
35,d_10,"[0,0857-1,0000]",0.0857,5.24,0.0857
35,a_8,"[0,0799-0,9942]",0.0857,5.67,0.0857
36,~a_6,"[0,0405-1,0000]",0.0434,6.52,0.0458
36,a_8,"[0,0458-1,0000]",0.0458,6.59,0.0458
37,~d_18,"[0,1362-1,0000]",0.1362,6.55,0.1362
37,~a_6,"[0,1362-1,0000]",0.1362,6.52,0.1362
37,~a_9,"[0,0617-0,9254]",0.1365,6.88,0.1362
38,a_4,"[0,6022-1,0000]",0.6022,2.13,0.6022
38,a_7,"[0,5584-1,0000]",0.6566,2.19,0.6022
39,~d_11,"[0,0938-1,0000]",0.0938,2.08,0.0938
39,a_6,"[0,0930-1,0000]",0.0941,2.09,0.0938
39,a_8,"[0,0793-0,9869]",0.0944,2.11,0.0938
40,a_7,"[0,1826-1,0000]",0.1826,3.34,0.1826
40,a_8,"[0,0020-0,8194]",0.1826,3.57,0.1826
41,~d_10,"[0,1263-1,0000]",0.1263,2.87,0.1263
41,a_8,"[0,0047-0,8785]",0.1267,3.07,0.1263
41,~a_8,"[0,1215-0,9953]",0.1267,3.06,0.1263
42,d_11,"[0,5324-1,0000]",0.6191,2.89,0.5440
42,a_6,"[0,5422-1,0000]",0.5483,2.94,0.5440
42,a_7,"[0,0006-0,4565]",0.5440,2.93,0.5440
43,d_16,"[0,1225-1,0000]",0.1225,1.44,0.1225
43,a_8,"[0,0846-0,9621]",0.1225,1.46,0.1225
43,~a_8,"[0,0379-0,9154]",0.1225,1.47,0.1225
44,~d_17,"[0,0630-1,0000]",0.0630,4.00,0.0630
44,a_5,"[0,0045-1,0000]",0.0052,4.05,0.0630
44,a_7,"[0,0622-0,9992]",0.0630,4.13,0.0630
45,d_10,"[0,2035-1,0000]",0.2035,5.11,0.2035
46,~a_0,"[0,0680-1,0000]",0.0685,2.29,0.0704
46,a_6,"[0,0704-1,0000]",0.0704,2.30,0.0704
46,~a_7,"[0,0000-0,9296]",0.0704,2.29,0.0704
47,d_11,"[0,0079-1,0000]",0.0079,1.72,0.0079
47,~a_7,"[0,0062-1,0000]",0.0068,1.75,0.0079
48,a_2,"[0,0292-1,0000]",0.0347,6.76,0.1187
48,a_8,"[0,0264-0,9983]",0.0351,7.02,0.1187
48,~a_7,"[0,0003-0,8816]",0.1187,7.11,0.1187
49,d_16,"[0,2144-1,0000]",0.2144,5.44,0.2144
49,a_8,"[0,2144-1,0000]",0.2144,5.46,0.2144
