Prog,Lit,Intervalo,Metric,Time,Mass
51,~a_7,"[0,1428-0,9931]",0.1996,148.07,0.1923
51,~a_8,"[0,1495-0,9893]",0.1941,148.56,0.1923
52,~a_9,"[0,0681-0,9369]",0.1786,18.20,0.1763
53,d_16,"[0,1164-1,0000]",0.1848,18.21,0.1848
53,a_9,"[0,0441-0,9135]",0.1886,18.19,0.1848
53,a_7,"[0,1052-0,9385]",0.1853,18.24,0.1848
54,a_1,"[0,1617-1,0000]",0.1720,18.05,0.1719
54,a_7,"[0,1029-1,0000]",0.1627,18.03,0.1719
54,a_8,"[0,1029-1,0000]",0.1627,18.15,0.1719
56,a_5,"[0,1424-1,0000]",0.1789,72.55,0.1799
56,~a_7,"[0,0269-0,8845]",0.1789,73.81,0.1799
57,~d_17,"[0,1467-1,0000]",0.1811,145.44,0.1813
57,a_7,"[0,0681-0,9356]",0.1791,147.35,0.1813
57,~a_7,"[0,0644-0,9319]",0.1791,147.54,0.1813
58,d_15,"[0,1492-1,0000]",0.1953,145.28,0.1915
59,d_12,"[0,1751-1,0000]",0.1858,36.39,0.1858
60,~a_6,"[0,1081-1,0000]",0.1783,146.46,0.1793
60,~a_8,"[0,0551-0,9610]",0.1832,149.89,0.1793
61,a_8,"[0,1658-0,9975]",0.1810,148.31,0.1801
63,d_17,"[0,1773-1,0000]",0.1866,71.87,0.1864
65,~d_16,"[0,1201-1,0000]",0.1870,35.77,0.1873
65,~a_8,"[0,0746-0,9810]",0.1849,36.65,0.1873
67,a_3,"[0,0920-1,0000]",0.1746,71.99,0.1740
67,~a_6,"[0,1353-1,0000]",0.1713,72.69,0.1740
67,~a_8,"[0,0042-0,8942]",0.1746,73.28,0.1740
68,~a_3,"[0,0981-1,0000]",0.1841,70.88,0.1830
69,d_20,"[0,1133-1,0000]",0.1780,285.20,0.1809
69,~a_10,"[0,0572-0,9296]",0.1801,289.07,0.1809
71,~a_6,"[0,1750-1,0000]",0.1813,17.74,0.1811
71,a_7,"[0,1005-0,9255]",0.1813,17.81,0.1811
72,~a_8,"[0,0277-0,8872]",0.1825,145.11,0.1828
73,~d_14,"[0,1200-1,0000]",0.1946,4.22,0.1854
75,a_3,"[0,0972-1,0000]",0.1742,73.05,0.1825
75,a_6,"[0,0972-1,0000]",0.1742,72.70,0.1825
75,~a_7,"[0,0691-0,8975]",0.1825,74.10,0.1825
76,~d_10,"[0,1523-1,0000]",0.1858,282.74,0.1844
77,a_3,"[0,0981-1,0000]",0.1594,131.14,0.1686
77,a_9,"[0,0890-0,9908]",0.1594,133.22,0.1686
78,d_10,"[0,1359-1,0000]",0.1765,32.57,0.1739
78,a_8,"[0,0496-0,9152]",0.1768,33.06,0.1739
79,d_12,"[0,1607-1,0000]",0.1806,261.54,0.1809
79,~a_8,"[0,0644-0,9323]",0.1810,264.67,0.1809
79,a_8,"[0,0677-0,9356]",0.1810,264.30,0.1809
80,~a_2,"[0,1322-1,0000]",0.1862,32.41,0.1824
80,~a_7,"[0,0000-0,8519]",0.1832,33.22,0.1824
80,a_7,"[0,1481-1,0000]",0.1832,32.84,0.1824
81,a_7,"[0,1597-1,0000]",0.1743,130.37,0.1753
81,~a_7,"[0,0000-0,8403]",0.1743,130.50,0.1753
82,~d_18,"[0,0997-1,0000]",0.1789,33.62,0.1808
83,~a_4,"[0,1785-1,0000]",0.1785,16.54,0.1785
84,~a_5,"[0,1226-1,0000]",0.1725,16.44,0.1787
85,d_10,"[0,1723-1,0000]",0.1974,262.77,0.1960
85,~a_7,"[0,1751-1,0000]",0.1967,262.63,0.1960
85,a_9,"[0,1047-0,9296]",0.1967,266.10,0.1960
86,d_19,"[0,0986-1,0000]",0.1825,261.46,0.1775
88,a_5,"[0,1491-1,0000]",0.1994,526.20,0.1928
88,~a_8,"[0,1453-0,9963]",0.1994,533.13,0.1928
89,~d_12,"[0,1203-1,0000]",0.1729,16.47,0.1723
90,~d_12,"[0,1306-1,0000]",0.1814,65.12,0.1824
91,a_4,"[0,0986-1,0000]",0.1871,528.63,0.1856
91,~a_6,"[0,0986-1,0000]",0.1871,529.18,0.1856
92,d_12,"[0,1370-1,0000]",0.1779,16.33,0.1783
94,~d_9,"[0,1068-1,0000]",0.1878,129.85,0.1820
94,~a_7,"[0,1820-1,0000]",0.1820,130.17,0.1820
94,a_7,"[0,0000-0,8180]",0.1820,130.40,0.1820
95,d_12,"[0,1454-1,0000]",0.1908,32.67,0.1885
95,~a_8,"[0,1153-0,9987]",0.1902,33.03,0.1885
95,a_8,"[0,0013-0,8847]",0.1902,32.83,0.1885
96,~d_16,"[0,1206-1,0000]",0.1794,32.56,0.1798
97,a_5,"[0,1436-1,0000]",0.1699,32.27,0.1706
97,a_8,"[0,0784-0,9348]",0.1699,32.32,0.1706
98,d_17,"[0,1547-1,0000]",0.1849,32.13,0.1848
98,~a_6,"[0,0972-1,0000]",0.1778,32.47,0.1848
98,~a_7,"[0,0222-0,9249]",0.1778,32.99,0.1848
100,a_5,"[0,1519-1,0000]",0.1726,129.43,0.1744
100,a_8,"[0,0767-0,9248]",0.1726,131.06,0.1744
101,a_1,"[0,1155-1,0000]",0.1810,4.06,0.1806
101,~a_8,"[0,0937-0,9576]",0.1791,4.07,0.1806
102,a_3,"[0,1225-1,0000]",0.1678,528.56,0.1717
103,d_11,"[0,1752-1,0000]",0.1806,64.90,0.1806
103,~a_8,"[0,0600-0,9479]",0.1780,66.11,0.1806
103,a_7,"[0,0382-0,9261]",0.1780,66.22,0.1806
104,a_0,"[0,1207-1,0000]",0.1780,64.91,0.1804
104,a_5,"[0,1178-1,0000]",0.1778,65.35,0.1804
104,a_7,"[0,1178-0,9971]",0.1780,65.68,0.1804
105,a_4,"[0,1209-1,0000]",0.1950,259.92,0.1948
105,a_8,"[0,0722-0,9751]",0.1854,266.22,0.1948
105,~a_8,"[0,0249-0,9278]",0.1854,266.03,0.1948
107,~a_5,"[0,1374-1,0000]",0.1762,32.35,0.1767
107,a_8,"[0,0000-0,8626]",0.1762,32.49,0.1767
108,d_9,"[0,1210-1,0000]",0.1862,131.10,0.1813
109,a_0,"[0,1706-1,0000]",0.1706,8.10,0.1706
109,~a_8,"[0,0000-0,8294]",0.1706,8.51,0.1706
110,a_2,"[0,1839-1,0000]",0.1839,261.00,0.1839
110,~a_7,"[0,0945-0,9644]",0.1859,264.07,0.1839
110,a_8,"[0,0422-0,9121]",0.1859,263.20,0.1839
111,d_11,"[0,1396-1,0000]",0.1928,32.30,0.1900
111,a_7,"[0,0675-0,9349]",0.1921,32.88,0.1900
111,a_9,"[0,1110-0,9786]",0.1871,33.57,0.1900
112,d_11,"[0,1636-1,0000]",0.1706,15.97,0.1711
113,~d_11,"[0,1756-1,0000]",0.1888,15.94,0.1883
113,~a_8,"[0,1065-0,9805]",0.1892,16.35,0.1883
113,a_8,"[0,0195-0,8935]",0.1892,16.39,0.1883
115,a_4,"[0,1520-1,0000]",0.1830,65.89,0.1841
115,a_8,"[0,1126-0,9675]",0.1860,66.76,0.1841
115,~a_7,"[0,1279-0,9828]",0.1860,66.48,0.1841
116,d_9,"[0,1051-1,0000]",0.1989,130.65,0.1893
118,~a_8,"[0,1396-0,9641]",0.1791,16.61,0.1791
119,~a_3,"[0,0941-1,0000]",0.1707,32.62,0.1720
119,a_8,"[0,0508-0,9613]",0.1780,32.94,0.1720
119,~a_7,"[0,0682-0,9185]",0.1720,33.05,0.1720
120,a_3,"[0,0985-1,0000]",0.1744,65.16,0.1767
121,a_4,"[0,1379-1,0000]",0.1814,32.43,0.1807
121,a_7,"[0,0625-0,9094]",0.1801,32.96,0.1807
121,~a_7,"[0,0906-0,9375]",0.1801,32.98,0.1807
122,d_11,"[0,1788-1,0000]",0.1843,16.37,0.1842
122,~a_8,"[0,0107-0,9206]",0.1756,16.58,0.1842
