Prog,Lit,Intervalo,Metric,Time,Mass
58,d_15,"[0,6948-1,0000]",0.9097,400.02,0.9013
59,d_12,"[0,8359-1,0000]",0.8875,110.32,0.8698
60,~a_6,"[0,5255-1,0000]",0.8671,412.16,0.8300
60,~a_8,"[0,2506-0,8318]",0.8151,417.25,0.8300
61,a_8,"[0,8417-0,9918]",0.9139,345.06,0.8997
63,d_17,"[0,7978-1,0000]",0.8398,199.82,0.8220
65,~d_16,"[0,5475-1,0000]",0.8525,113.38,0.8261
65,~a_8,"[0,3580-0,9205]",0.8643,114.41,0.8261
67,a_3,"[0,4607-1,0000]",0.8742,162.80,0.8773
67,~a_6,"[0,7142-1,0000]",0.9041,162.84,0.8773
67,~a_8,"[0,0146-0,4495]",0.8970,164.38,0.8773
68,~a_3,"[0,4441-1,0000]",0.8331,223.24,0.8274
69,d_20,"[0,5465-1,0000]",0.8582,734.63,0.8365
69,~a_10,"[0,2680-0,6652]",0.8508,737.13,0.8365
71,~a_6,"[0,8445-1,0000]",0.8752,54.88,0.8633
71,a_7,"[0,4930-0,6484]",0.8752,55.53,0.8633
72,~a_8,"[0,1258-0,4306]",0.9028,276.01,0.8820
73,~d_14,"[0,5505-1,0000]",0.8932,14.92,0.8783
75,a_3,"[0,4952-1,0000]",0.8879,182.18,0.8839
75,a_6,"[0,4952-1,0000]",0.8879,180.72,0.8839
75,~a_7,"[0,3120-0,4696]",0.8962,183.53,0.8839
76,~d_10,"[0,7268-1,0000]",0.8864,479.40,0.8598
77,a_3,"[0,5822-1,0000]",0.9454,234.88,0.9336
77,a_9,"[0,5344-0,9522]",0.9454,234.82,0.9336
78,d_10,"[0,7288-1,0000]",0.9465,113.44,0.9356
78,a_8,"[0,2951-0,5725]",0.9507,113.84,0.9356
79,d_12,"[0,7509-1,0000]",0.8437,726.75,0.8255
79,~a_8,"[0,3005-0,6820]",0.8473,730.34,0.8255
79,a_8,"[0,3180-0,6995]",0.8473,729.69,0.8255
80,~a_2,"[0,6236-1,0000]",0.8783,98.80,0.8629
80,~a_7,"[0,0000-0,2867]",0.8826,100.50,0.8629
80,a_7,"[0,7133-1,0000]",0.8826,99.48,0.8629
81,a_7,"[0,8074-1,0000]",0.8814,395.35,0.8659
81,~a_7,"[0,0000-0,1926]",0.8814,395.46,0.8659
82,~d_18,"[0,4874-1,0000]",0.8749,102.71,0.8627
83,~a_4,"[0,8492-1,0000]",0.8492,56.72,0.8492
84,~a_5,"[0,6704-1,0000]",0.9431,49.42,0.9241
85,d_10,"[0,8051-1,0000]",0.9225,622.60,0.8936
85,~a_7,"[0,8082-1,0000]",0.9081,622.39,0.8936
85,a_9,"[0,4839-0,6756]",0.9081,627.67,0.8936
86,d_19,"[0,4725-1,0000]",0.8750,349.43,0.8751
88,a_5,"[0,7055-1,0000]",0.9434,753.87,0.9272
88,~a_8,"[0,6888-0,9833]",0.9434,757.59,0.9272
89,~d_12,"[0,6271-1,0000]",0.9013,56.72,0.8750
90,~d_12,"[0,6106-1,0000]",0.8480,212.73,0.8267
91,a_4,"[0,4609-1,0000]",0.8744,911.99,0.8595
