Prog,Lit,Intervalo,Metric,Time,Mass
84,~a_5,"[0,0225-1,0000]",0.0316,3.27,0.0573
85,d_10,"[0,3235-1,0000]",0.3706,52.54,0.3555
85,~a_7,"[0,3555-1,0000]",0.3995,52.52,0.3555
85,a_9,"[0,1709-0,8154]",0.3995,54.00,0.3555
86,d_19,"[0,1315-1,0000]",0.2435,52.74,0.2934
88,a_5,"[0,4026-1,0000]",0.5384,118.58,0.4986
88,~a_8,"[0,3841-0,9815]",0.5384,120.80,0.4986
89,~d_12,"[0,0443-1,0000]",0.0637,3.01,0.0674
90,~d_12,"[0,0711-1,0000]",0.0988,13.66,0.1240
91,a_4,"[0,1436-1,0000]",0.2725,104.33,0.1852
91,~a_6,"[0,1436-1,0000]",0.2725,104.14,0.1852
92,d_12,"[0,1224-1,0000]",0.1589,3.49,0.1803
94,~d_9,"[0,1698-1,0000]",0.2986,26.38,0.3832
94,~a_7,"[0,3078-1,0000]",0.3078,26.43,0.3832
94,a_7,"[0,0000-0,6922]",0.3078,26.33,0.3832
95,d_12,"[0,1086-1,0000]",0.1425,6.78,0.1568
95,~a_8,"[0,1496-0,9928]",0.2558,6.84,0.1568
95,a_8,"[0,0072-0,8504]",0.2558,6.79,0.1568
96,~d_16,"[0,1637-1,0000]",0.2435,6.42,0.2779
97,a_5,"[0,3214-1,0000]",0.3802,6.53,0.3501
97,a_8,"[0,0848-0,7657]",0.3774,6.59,0.3501
98,d_17,"[0,1420-1,0000]",0.1697,6.61,0.1729
98,~a_6,"[0,1729-1,0000]",0.3161,6.58,0.1729
98,~a_7,"[0,0438-0,8710]",0.3161,6.82,0.1729
100,a_5,"[0,3301-1,0000]",0.3751,26.39,0.3594
100,a_8,"[0,1696-0,8395]",0.3751,26.68,0.3594
101,a_1,"[0,0386-1,0000]",0.0605,0.87,0.2005
101,~a_8,"[0,1242-0,9237]",0.2638,0.86,0.2005
102,a_3,"[0,1238-1,0000]",0.1696,117.33,0.1728
103,d_11,"[0,1605-1,0000]",0.1655,14.00,0.1686
103,~a_8,"[0,0593-0,9454]",0.1808,14.27,0.1686
103,a_7,"[0,0316-0,9177]",0.1808,14.28,0.1686
104,a_0,"[0,2575-1,0000]",0.3796,13.39,0.3450
104,a_5,"[0,2181-1,0000]",0.3291,13.52,0.3450
104,a_7,"[0,2181-0,9606]",0.3796,13.41,0.3450
105,a_4,"[0,1895-1,0000]",0.3057,52.24,0.2347
105,a_8,"[0,1175-0,9468]",0.3257,53.42,0.2347
105,~a_8,"[0,0532-0,8825]",0.3257,53.13,0.2347
107,~a_5,"[0,3030-1,0000]",0.3884,6.80,0.3030
107,a_8,"[0,0000-0,6970]",0.3884,6.76,0.3030
108,d_9,"[0,1406-1,0000]",0.2163,25.38,0.1817
109,a_0,"[0,5189-1,0000]",0.5189,1.54,0.5189
109,~a_8,"[0,0000-0,4811]",0.5189,1.64,0.5189
110,a_2,"[0,0492-1,0000]",0.0492,61.32,0.0502
110,~a_7,"[0,0214-0,9907]",0.0438,62.22,0.0502
110,a_8,"[0,0152-0,9845]",0.0438,61.55,0.0502
111,d_11,"[0,3346-1,0000]",0.4622,6.49,0.4324
111,a_7,"[0,1922-0,8324]",0.5215,6.59,0.4324
111,a_9,"[0,2210-0,9146]",0.4329,6.65,0.4324
112,d_11,"[0,2142-1,0000]",0.2233,3.24,0.2142
113,~d_11,"[0,5863-1,0000]",0.6305,3.30,0.5863
113,~a_8,"[0,1049-0,9428]",0.2433,3.31,0.5863
113,a_8,"[0,0572-0,8951]",0.2433,3.27,0.5863
115,a_4,"[0,2359-1,0000]",0.2839,13.20,0.3199
115,a_8,"[0,1735-0,9583]",0.2758,13.44,0.3199
115,~a_7,"[0,2022-0,9870]",0.2758,13.48,0.3199
116,d_9,"[0,0534-1,0000]",0.1011,29.68,0.1137
118,~a_8,"[0,0688-0,9523]",0.1188,3.03,0.1201
119,~a_3,"[0,1034-1,0000]",0.1877,6.15,0.1964
119,a_8,"[0,1061-0,9097]",0.3908,6.32,0.1964
119,~a_7,"[0,1241-0,9482]",0.2022,6.17,0.1964
120,a_3,"[0,0704-1,0000]",0.1247,13.12,0.1248
121,a_4,"[0,3052-1,0000]",0.4016,6.42,0.3241
121,a_7,"[0,0819-0,7987]",0.3331,6.44,0.3241
121,~a_7,"[0,2013-0,9181]",0.3331,6.41,0.3241
122,d_11,"[0,1011-1,0000]",0.1042,3.28,0.1078
122,~a_8,"[0,0116-0,9447]",0.1302,3.20,0.1078
