Prog,Lit,Intervalo,Metric,Time,Mass
30,a_9,"[0,2536-0,4786]",0.9217,63.26,0.8948
33,d_15,"[0,4609-1,0000]",0.9213,15.51,0.9070
33,a_9,"[0,3183-0,6901]",0.9266,15.59,0.9070
33,~a_9,"[0,3099-0,6817]",0.9266,15.84,0.9070
34,a_0,"[0,5988-1,0000]",0.9161,216.66,0.9140
35,d_19,"[0,5394-1,0000]",0.9211,437.76,0.9079
35,a_6,"[0,8258-1,0000]",0.9237,436.84,0.9079
35,a_8,"[0,4616-0,9222]",0.9211,438.96,0.9079
37,~a_6,"[0,7353-1,0000]",0.9404,61.44,0.9310
37,a_7,"[0,0179-0,1878]",0.9502,61.72,0.9310
38,d_17,"[0,7783-1,0000]",0.9377,118.22,0.9261
38,a_7,"[0,4507-0,9161]",0.9477,118.66,0.9261
38,~a_8,"[0,1316-0,5970]",0.9477,119.17,0.9261
39,a_6,"[0,6694-1,0000]",0.9399,114.63,0.9300
39,a_8,"[0,5508-0,8814]",0.9399,114.74,0.9300
40,a_3,"[0,7661-1,0000]",0.9120,244.09,0.8819
41,a_5,"[0,9008-1,0000]",0.9192,1188.17,0.9112
41,~a_8,"[0,2619-0,7640]",0.9212,1190.66,0.9112
42,d_13,"[0,6390-1,0000]",0.8462,127.42,0.8206
42,a_6,"[0,4227-1,0000]",0.8386,127.17,0.8206
42,a_9,"[0,2163-0,5773]",0.8462,127.60,0.8206
43,d_11,"[0,6601-1,0000]",0.9380,124.83,0.9253
43,a_5,"[0,5741-1,0000]",0.9397,125.45,0.9253
43,~a_7,"[0,1962-0,5969]",0.9373,125.19,0.9253
44,d_10,"[0,5429-1,0000]",0.8771,455.55,0.8675
45,d_10,"[0,7981-1,0000]",0.9383,409.54,0.9212
45,a_5,"[0,8858-1,0000]",0.9324,409.47,0.9212
45,a_8,"[0,0690-0,1833]",0.9324,411.54,0.9212
46,a_7,"[0,6301-1,0000]",0.9002,32.09,0.8966
46,~a_7,"[0,0000-0,3699]",0.9002,32.19,0.8966
48,~d_13,"[0,5750-1,0000]",0.9274,227.76,0.9187
49,d_12,"[0,7145-1,0000]",0.9527,187.89,0.9424
50,d_9,"[0,7461-1,0000]",0.9011,433.00,0.8792
51,~a_0,"[0,6766-1,0000]",0.9518,342.35,0.9401
51,~a_7,"[0,6772-0,9646]",0.9501,343.33,0.9401
51,~a_8,"[0,7335-0,9477]",0.9520,343.77,0.9401
52,~a_9,"[0,3840-0,6853]",0.9515,58.51,0.9397
53,d_16,"[0,5886-1,0000]",0.9343,62.61,0.9206
53,a_9,"[0,2325-0,5935]",0.9227,62.52,0.9206
53,a_7,"[0,5358-0,6969]",0.9322,62.56,0.9206
54,a_1,"[0,8756-1,0000]",0.9315,62.85,0.9177
54,a_7,"[0,5844-1,0000]",0.9241,63.06,0.9177
54,a_8,"[0,5844-1,0000]",0.9241,62.67,0.9177
56,a_5,"[0,7165-1,0000]",0.9000,249.14,0.8834
56,~a_7,"[0,1262-0,4097]",0.9000,250.38,0.8834
57,~d_17,"[0,7239-1,0000]",0.8937,484.74,0.8684
57,a_7,"[0,3149-0,6604]",0.8844,486.48,0.8684
57,~a_7,"[0,3396-0,6851]",0.8844,485.47,0.8684
58,d_15,"[0,7173-1,0000]",0.9391,454.92,0.9322
59,d_12,"[0,8701-1,0000]",0.9238,123.71,0.9097
60,~a_6,"[0,5514-1,0000]",0.9099,457.29,0.8833
60,~a_8,"[0,2651-0,8161]",0.8737,460.01,0.8833
61,a_8,"[0,8664-0,9907]",0.9416,408.39,0.9304
63,d_17,"[0,8447-1,0000]",0.8892,226.42,0.8741
65,~d_16,"[0,5756-1,0000]",0.8963,126.75,0.8769
65,~a_8,"[0,3728-0,9145]",0.9054,127.61,0.8769
67,a_3,"[0,4823-1,0000]",0.9150,182.36,0.9157
67,~a_6,"[0,7392-1,0000]",0.9358,182.36,0.9157
67,~a_8,"[0,0165-0,4302]",0.9306,182.58,0.9157
68,~a_3,"[0,4704-1,0000]",0.8824,247.19,0.8781
69,d_20,"[0,5747-1,0000]",0.9026,858.73,0.8865
69,~a_10,"[0,2832-0,6475]",0.8972,862.32,0.8865
71,~a_6,"[0,8827-1,0000]",0.9148,62.67,0.9048
71,a_7,"[0,5143-0,6316]",0.9148,62.97,0.9048
72,~a_8,"[0,1318-0,4127]",0.9338,352.21,0.9182
73,~d_14,"[0,5710-1,0000]",0.9265,16.40,0.9154
75,a_3,"[0,5147-1,0000]",0.9229,213.09,0.9200
75,a_6,"[0,5147-1,0000]",0.9229,213.36,0.9200
75,~a_7,"[0,3293-0,4554]",0.9297,214.73,0.9200
76,~d_10,"[0,7565-1,0000]",0.9225,595.01,0.9024
77,a_3,"[0,5925-1,0000]",0.9623,297.28,0.9536
77,a_9,"[0,5428-0,9502]",0.9623,298.52,0.9536
78,d_10,"[0,7422-1,0000]",0.9639,127.86,0.9556
78,a_8,"[0,3016-0,5669]",0.9667,128.78,0.9556
79,d_12,"[0,7957-1,0000]",0.8940,852.55,0.8796
79,~a_8,"[0,3187-0,6642]",0.8966,855.89,0.8796
79,a_8,"[0,3358-0,6813]",0.8966,855.71,0.8796
80,~a_2,"[0,6499-1,0000]",0.9154,109.87,0.9034
80,~a_7,"[0,0000-0,2573]",0.9189,110.59,0.9034
80,a_7,"[0,7427-1,0000]",0.9189,110.22,0.9034
81,a_7,"[0,8416-1,0000]",0.9188,467.79,0.9061
81,~a_7,"[0,0000-0,1584]",0.9188,467.71,0.9061
82,~d_18,"[0,5089-1,0000]",0.9135,117.34,0.9047
83,~a_4,"[0,8969-1,0000]",0.8969,64.16,0.8969
84,~a_5,"[0,6838-1,0000]",0.9619,57.73,0.9479
85,d_10,"[0,8281-1,0000]",0.9488,761.45,0.9272
85,~a_7,"[0,8352-1,0000]",0.9384,762.21,0.9272
85,a_9,"[0,4993-0,6642]",0.9384,764.92,0.9272
86,d_19,"[0,4935-1,0000]",0.9140,415.76,0.9144
88,a_5,"[0,7183-1,0000]",0.9606,965.66,0.9489
88,~a_8,"[0,7002-0,9819]",0.9606,968.56,0.9489
89,~d_12,"[0,6483-1,0000]",0.9318,64.46,0.9123
90,~d_12,"[0,6435-1,0000]",0.8937,249.25,0.8775
91,a_4,"[0,4813-1,0000]",0.9133,1152.42,0.9024
91,~a_6,"[0,4813-1,0000]",0.9133,1154.47,0.9024
