Prog,Lit,Intervalo,Metric,Time,Mass
63,a_8,"[0,0307-0,9973]",0.0355,4.86,0.0340
64,~d_16,"[0,0043-1,0000]",0.0045,4.65,0.0063
65,~d_16,"[0,0084-1,0000]",0.0084,4.57,0.0084
65,a_7,"[0,0012-1,0000]",0.0014,4.55,0.0084
65,a_8,"[0,0000-0,9968]",0.0035,4.62,0.0084
66,~a_2,"[0,0513-1,0000]",0.0513,5.01,0.0513
66,a_8,"[0,0019-0,9550]",0.0487,5.04,0.0513
67,d_12,"[0,0099-1,0000]",0.0099,5.04,0.0099
68,d_16,"[0,0266-1,0000]",0.0267,4.82,0.0267
68,a_8,"[0,0158-1,0000]",0.0178,4.84,0.0267
71,a_7,"[0,0025-0,9994]",0.0036,4.98,0.0068
71,a_8,"[0,0028-0,9999]",0.0034,4.87,0.0068
72,~d_13,"[0,0165-1,0000]",0.0167,4.98,0.0169
73,~a_3,"[0,0401-1,0000]",0.0417,4.44,0.0409
74,a_4,"[0,5307-1,0000]",0.5377,4.94,0.5308
74,~a_5,"[0,5307-1,0000]",0.5953,5.01,0.5308
74,a_8,"[0,5287-0,9979]",0.5308,5.07,0.5308
75,d_10,"[0,0078-1,0000]",0.0078,4.83,0.0078
75,~a_7,"[0,0073-0,9997]",0.0076,4.86,0.0078
75,a_7,"[0,0003-0,9927]",0.0076,4.82,0.0078
76,a_7,"[0,0037-1,0000]",0.0038,4.96,0.0038
78,~d_14,"[0,0337-1,0000]",0.0346,4.75,0.0338
81,d_17,"[0,1194-1,0000]",0.1207,5.02,0.1197
82,a_4,"[0,0117-1,0000]",0.0118,4.68,0.0117
83,a_8,"[0,0080-0,9998]",0.0089,4.80,0.0109
84,a_3,"[0,0041-1,0000]",0.0048,4.68,0.0536
84,a_7,"[0,0000-0,9960]",0.0048,4.65,0.0536
86,d_10,"[0,0058-1,0000]",0.0062,4.92,0.0062
86,a_6,"[0,0024-1,0000]",0.0028,4.87,0.0062
86,a_7,"[0,0016-0,9973]",0.0049,4.92,0.0062
89,a_2,"[0,0018-1,0000]",0.0021,4.74,0.0034
89,~a_8,"[0,0016-1,0000]",0.0020,4.81,0.0034
89,a_8,"[0,0000-0,9984]",0.0020,4.78,0.0034
90,~d_10,"[0,1070-1,0000]",0.1125,4.69,0.1087
91,a_0,"[0,0076-1,0000]",0.0076,4.88,0.0076
92,a_8,"[0,0004-0,9367]",0.0643,4.22,0.0637
93,d_14,"[0,0442-1,0000]",0.0483,4.61,0.0446
93,a_7,"[0,0002-1,0000]",0.0003,4.63,0.0446
94,a_3,"[0,0045-1,0000]",0.0046,5.10,0.0045
95,d_16,"[0,0040-1,0000]",0.0043,4.45,0.0041
95,a_8,"[0,0001-1,0000]",0.0001,4.46,0.0041
97,~d_14,"[0,0969-1,0000]",0.1058,4.71,0.1010
97,~a_8,"[0,0966-0,9963]",0.1095,4.73,0.1010
98,~a_0,"[0,0533-1,0000]",0.0533,4.60,0.0533
98,a_8,"[0,0517-1,0000]",0.0577,4.70,0.0533
100,~d_16,"[0,0088-1,0000]",0.0093,4.79,0.0091
102,a_8,"[0,0025-0,9999]",0.0026,4.91,0.0026
103,~d_14,"[0,5274-1,0000]",0.5658,4.66,0.5276
104,d_15,"[0,0023-1,0000]",0.0023,5.04,0.0023
105,a_8,"[0,0028-0,9997]",0.0032,5.13,0.0032
106,~d_9,"[0,0203-1,0000]",0.0203,4.61,0.0204
106,a_5,"[0,0006-1,0000]",0.0006,4.61,0.0204
106,~a_8,"[0,0001-0,9997]",0.0004,4.63,0.0204
107,~a_0,"[0,0058-1,0000]",0.0069,4.90,0.0108
109,a_1,"[0,0023-1,0000]",0.0025,4.87,0.0024
110,~d_17,"[0,0043-1,0000]",0.0043,4.88,0.0043
110,~a_8,"[0,0000-0,9967]",0.0035,5.05,0.0043
110,a_7,"[0,0030-0,9998]",0.0035,4.98,0.0043
111,a_9,"[0,0024-1,0000]",0.0029,4.85,0.0031
112,~d_12,"[0,0673-1,0000]",0.0699,4.48,0.0688
112,~a_5,"[0,0374-1,0000]",0.0439,4.52,0.0688
112,a_8,"[0,0372-1,0000]",0.0460,4.50,0.0688
113,d_18,"[0,0054-1,0000]",0.0054,4.94,0.0054
115,d_16,"[0,0099-1,0000]",0.0100,4.51,0.0107
115,a_5,"[0,0016-1,0000]",0.0018,4.54,0.0107
116,~d_12,"[0,0028-1,0000]",0.0029,4.75,0.0047
116,a_6,"[0,0022-1,0000]",0.0028,4.75,0.0047
116,~a_8,"[0,0003-1,0000]",0.0003,4.70,0.0047
119,~a_8,"[0,0008-0,9965]",0.0049,4.85,0.0049
120,a_4,"[0,0633-1,0000]",0.0633,4.87,0.0633
121,d_15,"[0,0041-1,0000]",0.0047,4.48,0.0041
121,a_7,"[0,0006-0,9969]",0.0037,4.60,0.0041
121,a_8,"[0,0004-0,9966]",0.0038,4.51,0.0041
123,~a_8,"[0,0066-1,0000]",0.0081,4.74,0.0068
126,~d_13,"[0,0327-1,0000]",0.0329,4.42,0.0330
126,a_5,"[0,0073-1,0000]",0.0106,4.45,0.0330
126,a_7,"[0,0079-0,9998]",0.0088,4.54,0.0330
127,~a_6,"[0,0074-1,0000]",0.0081,4.80,0.0103
127,~a_8,"[0,0032-0,9972]",0.0074,4.78,0.0103
128,~a_7,"[0,0004-0,9984]",0.0024,4.71,0.0085
129,d_10,"[0,0056-1,0000]",0.0056,4.94,0.0057
129,a_5,"[0,0005-1,0000]",0.0007,4.95,0.0057
129,a_7,"[0,0046-0,9992]",0.0054,4.91,0.0057
130,~a_8,"[0,0002-0,9534]",0.0478,5.00,0.0469
131,a_8,"[0,0044-1,0000]",0.0053,3.74,0.0045
132,d_12,"[0,0008-1,0000]",0.0008,4.97,0.0008
133,d_16,"[0,0419-1,0000]",0.0445,4.51,0.0456
135,a_9,"[0,0000-0,9980]",0.0022,4.97,0.0055
136,~a_2,"[0,0085-1,0000]",0.0091,4.86,0.0086
137,~a_4,"[0,0906-1,0000]",0.0912,5.02,0.0906
137,a_6,"[0,0223-1,0000]",0.0253,5.01,0.0906
137,a_7,"[0,0001-0,9788]",0.0264,5.11,0.0906
138,a_2,"[0,0208-1,0000]",0.0216,4.64,0.0243
139,a_8,"[0,0095-1,0000]",0.0095,4.80,0.0095
140,d_17,"[0,0050-1,0000]",0.0054,4.82,0.0058
141,~a_7,"[0,0026-1,0000]",0.0029,4.45,0.0028
142,d_18,"[0,0025-1,0000]",0.0030,4.98,0.0030
142,~a_7,"[0,0001-0,9972]",0.0029,4.99,0.0030
143,d_11,"[0,0489-1,0000]",0.0548,4.87,0.0503
143,a_9,"[0,0002-0,9561]",0.0530,4.95,0.0503
144,a_3,"[0,0117-1,0000]",0.0117,4.69,0.0117
144,a_9,"[0,0019-0,9902]",0.0122,4.81,0.0117
145,a_3,"[0,0591-1,0000]",0.0636,4.76,0.0596
146,~a_0,"[0,0538-1,0000]",0.0566,4.92,0.0545
146,a_5,"[0,0505-1,0000]",0.0588,4.90,0.0545
146,a_8,"[0,0007-0,9968]",0.0047,4.90,0.0545
148,~d_16,"[0,0042-1,0000]",0.0044,4.70,0.0044
149,a_9,"[0,0000-0,9927]",0.0078,4.67,0.0080
150,d_16,"[0,0194-1,0000]",0.0204,4.58,0.0214
153,a_4,"[0,0008-1,0000]",0.0009,4.91,0.0017
153,a_7,"[0,0012-1,0000]",0.0013,4.94,0.0017
153,~a_9,"[0,0006-0,9994]",0.0013,5.08,0.0017
154,a_7,"[0,0011-1,0000]",0.0013,4.98,0.0030
154,~a_7,"[0,0000-0,9989]",0.0013,5.05,0.0030
155,~d_18,"[0,0006-1,0000]",0.0009,4.73,0.0024
156,a_5,"[0,0043-1,0000]",0.0050,4.85,0.0074
156,a_8,"[0,0008-0,9959]",0.0058,4.84,0.0074
159,d_13,"[0,0015-1,0000]",0.0017,4.88,0.0019
160,a_0,"[0,0060-1,0000]",0.0060,4.91,0.0060
161,a_1,"[0,0433-1,0000]",0.0566,4.82,0.1162
161,~a_7,"[0,1148-0,9997]",0.1251,4.83,0.1162
161,~a_8,"[0,0001-0,8846]",0.1306,4.86,0.1162
162,d_9,"[0,0321-1,0000]",0.0427,4.64,0.0326
162,~a_5,"[0,0019-1,0000]",0.0024,4.62,0.0326
162,~a_8,"[0,0001-0,9689]",0.0368,4.74,0.0326
163,~a_4,"[0,0027-1,0000]",0.0027,4.41,0.0031
165,~d_18,"[0,0044-1,0000]",0.0047,4.86,0.0046
165,~a_8,"[0,0039-0,9998]",0.0052,4.87,0.0046
167,d_10,"[0,0094-1,0000]",0.0094,4.81,0.0094
169,d_11,"[0,0396-1,0000]",0.0406,4.86,0.0397
169,~a_6,"[0,0354-1,0000]",0.0429,4.92,0.0397
169,a_8,"[0,0352-0,9999]",0.0408,4.90,0.0397
170,d_12,"[0,0170-1,0000]",0.0171,4.67,0.0170
170,a_7,"[0,0027-0,9862]",0.0179,4.65,0.0170
171,~d_9,"[0,0998-1,0000]",0.1115,4.91,0.1007
171,a_7,"[0,0998-1,0000]",0.1129,4.89,0.1007
172,~a_4,"[0,0269-1,0000]",0.0292,4.88,0.0271
172,~a_8,"[0,0000-0,9747]",0.0349,4.95,0.0271
172,a_7,"[0,0268-1,0000]",0.0292,4.94,0.0271
175,d_18,"[0,0074-1,0000]",0.0087,4.66,0.0542
175,a_5,"[0,0468-1,0000]",0.0541,4.70,0.0542
175,~a_8,"[0,0000-0,9517]",0.0598,4.68,0.0542
176,d_13,"[0,0597-1,0000]",0.0597,4.52,0.0597
177,a_4,"[0,0110-1,0000]",0.0128,4.89,0.0129
177,~a_6,"[0,0128-1,0000]",0.0129,4.88,0.0129
177,a_8,"[0,0083-1,0000]",0.0110,4.92,0.0129
179,a_7,"[0,0002-0,9988]",0.0016,5.10,0.0250
180,~d_10,"[0,0164-1,0000]",0.0177,4.83,0.0179
180,~a_8,"[0,0130-1,0000]",0.0159,4.88,0.0179
181,~a_2,"[0,0465-1,0000]",0.0507,4.28,0.0466
182,a_1,"[0,0342-1,0000]",0.0364,4.77,0.0395
182,a_7,"[0,0305-0,9996]",0.0494,4.80,0.0395
183,d_12,"[0,4746-1,0000]",0.5425,4.73,0.4757
184,a_8,"[0,6191-1,0000]",0.6664,3.18,0.6191
186,a_8,"[0,0047-0,9993]",0.0063,4.68,0.0090
186,a_7,"[0,0006-0,9953]",0.0055,4.80,0.0090
187,d_14,"[0,0043-1,0000]",0.0046,4.78,0.0048
189,d_14,"[0,0154-1,0000]",0.0154,4.95,0.0154
191,d_12,"[0,0620-1,0000]",0.0620,4.72,0.0620
191,a_5,"[0,0604-1,0000]",0.0688,4.72,0.0620
191,~a_7,"[0,0580-0,9960]",0.0625,4.76,0.0620
192,a_3,"[0,0555-1,0000]",0.0590,4.90,0.0562
193,~a_7,"[0,0001-0,5012]",0.6550,4.56,0.5054
194,d_12,"[0,5279-1,0000]",0.5940,4.88,0.5296
194,~a_8,"[0,0000-0,5155]",0.7130,4.89,0.5296
195,~d_12,"[0,0055-1,0000]",0.0057,4.68,0.0057
195,a_7,"[0,0002-0,9997]",0.0005,4.76,0.0057
198,~a_5,"[0,0006-1,0000]",0.0008,4.90,0.0038
198,a_8,"[0,0000-0,9994]",0.0008,4.89,0.0038
199,d_15,"[0,0488-1,0000]",0.0588,4.95,0.0514
200,d_17,"[0,0214-1,0000]",0.0243,4.81,0.0215
201,d_20,"[0,0023-1,0000]",0.0027,4.85,0.0031
202,a_3,"[0,0063-1,0000]",0.0064,3.53,0.0063
204,a_4,"[0,0112-1,0000]",0.0112,5.00,0.0112
204,a_6,"[0,0009-1,0000]",0.0014,4.98,0.0112
205,a_8,"[0,0283-1,0000]",0.0295,4.96,0.0284
205,a_9,"[0,0006-0,9999]",0.0008,5.16,0.0284
206,a_1,"[0,0071-1,0000]",0.0071,4.80,0.0085
206,a_8,"[0,0052-0,9997]",0.0058,4.84,0.0085
208,a_7,"[0,0746-0,9738]",0.1020,4.58,0.1008
208,~a_8,"[0,1007-1,0000]",0.1080,4.56,0.1008
210,d_18,"[0,0229-1,0000]",0.0231,4.82,0.0231
211,a_4,"[0,0515-1,0000]",0.0524,4.80,0.0516
211,~a_9,"[0,0033-0,9521]",0.0594,4.80,0.0516
212,a_2,"[0,0079-1,0000]",0.0080,4.66,0.0116
212,a_8,"[0,0077-0,9963]",0.0123,4.64,0.0116
213,~d_9,"[0,0231-1,0000]",0.0251,4.67,0.0694
213,~a_6,"[0,0658-1,0000]",0.0704,4.63,0.0694
214,~a_9,"[0,0454-0,9995]",0.0464,4.97,0.0460
214,a_7,"[0,0450-0,9991]",0.0461,4.91,0.0460
215,a_7,"[0,0017-0,9999]",0.0020,5.00,0.0047
216,d_19,"[0,0007-1,0000]",0.0007,4.77,0.0040
217,d_12,"[0,0012-1,0000]",0.0013,3.76,0.0294
218,a_5,"[0,0046-1,0000]",0.0054,5.13,0.0049
219,d_10,"[0,0045-1,0000]",0.0045,4.92,0.0048
219,a_5,"[0,0000-1,0000]",0.0000,4.93,0.0048
219,~a_8,"[0,0000-1,0000]",0.0000,4.92,0.0048
220,d_20,"[0,0099-1,0000]",0.0102,4.69,0.0116
222,~d_16,"[0,0268-1,0000]",0.0350,5.10,0.0273
224,a_1,"[0,0049-1,0000]",0.0052,3.33,0.0051
224,~a_7,"[0,0002-0,9953]",0.0054,3.40,0.0051
225,a_6,"[0,0036-1,0000]",0.0047,4.98,0.0050
225,~a_8,"[0,0032-0,9983]",0.0052,5.15,0.0050
226,~a_3,"[0,0019-1,0000]",0.0020,4.77,0.0039
227,~a_7,"[0,0006-0,9984]",0.0030,4.76,0.0095
230,d_16,"[0,0115-1,0000]",0.0115,4.87,0.0115
230,a_5,"[0,0114-1,0000]",0.0115,4.94,0.0115
230,a_9,"[0,0000-0,9888]",0.0114,4.96,0.0115
231,d_19,"[0,0102-1,0000]",0.0107,4.88,0.0106
231,~a_9,"[0,0091-1,0000]",0.0099,4.88,0.0106
232,~a_7,"[0,0289-0,9999]",0.0307,5.07,0.0293
233,d_17,"[0,0660-1,0000]",0.0669,4.92,0.0663
233,a_7,"[0,0009-1,0000]",0.0010,5.01,0.0663
235,~d_15,"[0,0035-1,0000]",0.0035,4.37,0.0036
235,a_7,"[0,0028-0,9996]",0.0032,4.50,0.0036
236,a_3,"[0,0354-1,0000]",0.0381,4.65,0.0377
236,~a_8,"[0,0007-0,9632]",0.0403,4.74,0.0377
237,~a_4,"[0,0664-1,0000]",0.0739,4.43,0.0665
237,~a_7,"[0,0645-0,9999]",0.0762,4.44,0.0665
238,~a_8,"[0,0125-0,9499]",0.0673,4.75,0.0654
239,d_9,"[0,0362-1,0000]",0.0390,4.62,0.0364
239,~a_6,"[0,0363-1,0000]",0.0377,4.66,0.0364
239,a_8,"[0,0004-0,9640]",0.0366,4.68,0.0364
240,d_13,"[0,0541-1,0000]",0.0556,4.95,0.0541
240,~a_9,"[0,0537-0,9996]",0.0564,5.04,0.0541
241,~a_2,"[0,0042-1,0000]",0.0050,4.61,0.0045
242,a_9,"[0,0340-1,0000]",0.0378,5.09,0.0361
242,a_8,"[0,0010-0,9670]",0.0378,5.04,0.0361
243,d_13,"[0,0031-1,0000]",0.0037,5.04,0.0083
243,a_5,"[0,0043-1,0000]",0.0047,4.94,0.0083
243,a_7,"[0,0007-0,9964]",0.0047,5.07,0.0083
244,d_12,"[0,0068-1,0000]",0.0077,4.95,0.0097
244,~a_5,"[0,0096-1,0000]",0.0105,5.01,0.0097
245,d_16,"[0,5005-1,0000]",0.5409,4.71,0.5007
246,d_16,"[0,0454-1,0000]",0.0521,4.94,0.0773
247,a_5,"[0,0076-1,0000]",0.0080,4.49,0.0094
247,a_9,"[0,0057-0,9981]",0.0080,4.55,0.0094
248,d_15,"[0,0001-1,0000]",0.0001,4.42,0.0004
248,~a_5,"[0,0004-1,0000]",0.0004,4.42,0.0004
249,~a_1,"[0,0100-1,0000]",0.0105,4.63,0.0104
249,a_5,"[0,0096-1,0000]",0.0108,4.70,0.0104
249,~a_8,"[0,0041-0,9949]",0.0111,4.69,0.0104
250,~d_12,"[0,0005-1,0000]",0.0006,4.75,0.0020
251,~a_0,"[0,0042-1,0000]",0.0047,4.75,0.0060
251,~a_8,"[0,0059-1,0000]",0.0068,4.78,0.0060
252,a_4,"[0,0590-1,0000]",0.0590,4.95,0.0590
252,~a_5,"[0,0401-1,0000]",0.0458,4.99,0.0590
252,a_7,"[0,0582-1,0000]",0.0659,5.03,0.0590
253,~d_13,"[0,0007-1,0000]",0.0007,5.04,0.0030
253,~a_8,"[0,0000-0,9987]",0.0015,5.06,0.0030
253,a_7,"[0,0002-0,9989]",0.0016,4.98,0.0030
254,d_16,"[0,0082-1,0000]",0.0086,4.86,0.0085
255,a_3,"[0,0032-1,0000]",0.0036,4.81,0.0084
257,a_2,"[0,0261-1,0000]",0.0282,4.56,0.0285
258,a_5,"[0,0323-1,0000]",0.0334,4.61,0.0331
258,a_7,"[0,0288-0,9976]",0.0321,4.76,0.0331
260,d_10,"[0,0058-1,0000]",0.0060,4.64,0.0058
261,d_10,"[0,0117-1,0000]",0.0117,4.20,0.0117
261,a_8,"[0,0049-0,9999]",0.0053,4.21,0.0117
262,~a_7,"[0,0002-0,9754]",0.0345,4.76,0.0380
263,~d_16,"[0,0032-1,0000]",0.0033,4.74,0.0035
264,~a_7,"[0,0000-0,9976]",0.0025,5.00,0.0040
267,d_10,"[0,0629-1,0000]",0.0646,4.73,0.0629
267,~a_7,"[0,0595-0,9981]",0.0703,4.86,0.0629
268,~a_7,"[0,0005-0,9949]",0.0063,4.59,0.0057
269,a_2,"[0,0028-1,0000]",0.0029,4.91,0.0029
269,a_8,"[0,0004-0,9998]",0.0006,4.97,0.0029
270,d_12,"[0,0057-1,0000]",0.0057,3.90,0.0057
270,~a_9,"[0,0019-1,0000]",0.0021,3.97,0.0057
271,d_11,"[0,0068-1,0000]",0.0069,4.79,0.0068
272,d_13,"[0,0068-1,0000]",0.0072,4.51,0.0069
273,~d_13,"[0,0098-1,0000]",0.0113,4.59,0.0105
273,a_8,"[0,0002-0,9915]",0.0100,4.61,0.0105
274,~a_6,"[0,0544-1,0000]",0.0703,4.81,0.0546
277,a_1,"[0,0066-1,0000]",0.0070,4.75,0.0069
277,a_6,"[0,0068-1,0000]",0.0070,4.73,0.0069
277,a_7,"[0,0007-0,9939]",0.0069,4.80,0.0069
279,~d_19,"[0,0431-1,0000]",0.0433,4.97,0.0448
280,~a_9,"[0,0002-0,9942]",0.0075,5.05,0.0091
281,d_11,"[0,0036-1,0000]",0.0038,4.51,0.0047
282,d_16,"[0,0012-1,0000]",0.0012,4.90,0.0012
282,a_5,"[0,0001-1,0000]",0.0001,4.93,0.0012
282,~a_9,"[0,0000-0,9999]",0.0001,4.88,0.0012
283,a_2,"[0,0047-1,0000]",0.0051,4.91,0.0048
283,a_9,"[0,0011-1,0000]",0.0014,4.97,0.0048
283,~a_8,"[0,0032-0,9996]",0.0046,5.06,0.0048
284,a_7,"[0,0000-0,9955]",0.0051,4.68,0.0120
285,~a_5,"[0,0001-1,0000]",0.0002,4.88,0.0038
285,~a_7,"[0,0000-0,9994]",0.0007,4.95,0.0038
288,a_3,"[0,0104-1,0000]",0.0110,4.97,0.0106
289,a_3,"[0,0415-1,0000]",0.0451,4.69,0.0418
290,~d_14,"[0,0008-1,0000]",0.0008,4.84,0.0010
292,d_12,"[0,0176-1,0000]",0.0182,4.45,0.0177
292,a_7,"[0,0074-0,9977]",0.0117,4.47,0.0177
292,~a_9,"[0,0028-0,9853]",0.0189,4.47,0.0177
293,d_15,"[0,0488-1,0000]",0.0519,4.62,0.0489
293,a_6,"[0,0457-1,0000]",0.0549,4.56,0.0489
293,~a_7,"[0,0001-0,9543]",0.0493,4.58,0.0489
294,d_14,"[0,0468-1,0000]",0.0477,4.85,0.0468
294,a_7,"[0,0463-1,0000]",0.0505,4.90,0.0468
295,d_15,"[0,0127-1,0000]",0.0165,3.98,0.0696
295,a_6,"[0,0672-1,0000]",0.0745,3.97,0.0696
296,d_18,"[0,0249-1,0000]",0.0287,4.67,0.0274
296,~a_8,"[0,0003-0,9731]",0.0274,4.85,0.0274
297,a_3,"[0,0136-1,0000]",0.0136,4.90,0.0136
297,a_7,"[0,0000-0,9868]",0.0150,4.93,0.0136
298,~a_6,"[0,0029-1,0000]",0.0034,4.39,0.0033
299,d_13,"[0,0022-1,0000]",0.0023,4.35,0.0029
