Prog,Lit,Intervalo,Metric,Time,Mass
34,~a_7,"[0,0317-0,9922]",0.0395,23.61,0.0395
36,a_2,"[0,0922-1,0000]",0.0948,33.09,0.0932
36,~a_6,"[0,0932-1,0000]",0.0932,33.11,0.0932
36,a_7,"[0,0489-0,9563]",0.0940,33.91,0.0932
37,~a_5,"[0,1034-1,0000]",0.1054,93.02,0.1042
37,~a_7,"[0,0839-0,9798]",0.1042,95.08,0.1042
38,a_1,"[0,0723-1,0000]",0.0723,6.56,0.0723
39,a_4,"[0,0450-1,0000]",0.0494,2.31,0.0541
39,~a_8,"[0,0356-0,9815]",0.0543,2.40,0.0541
39,~a_7,"[0,0155-0,9614]",0.0541,2.67,0.0541
41,a_0,"[0,0986-1,0000]",0.0986,14.55,0.0986
41,a_8,"[0,0929-1,0000]",0.1099,15.77,0.0986
41,~a_8,"[0,0000-0,9071]",0.1099,15.95,0.0986
43,a_6,"[0,0929-1,0000]",0.0929,10.42,0.0929
44,~d_14,"[0,1048-1,0000]",0.1048,14.32,0.1048
44,~a_8,"[0,0097-0,9051]",0.1050,14.44,0.1048
45,d_13,"[0,0167-1,0000]",0.0167,5.56,0.0167
45,~a_7,"[0,0078-0,9911]",0.0167,5.81,0.0167
45,a_8,"[0,0052-0,9885]",0.0167,5.66,0.0167
46,a_6,"[0,0316-1,0000]",0.0316,34.87,0.0316
46,a_7,"[0,0316-1,0000]",0.0316,34.64,0.0316
47,~a_3,"[0,0843-1,0000]",0.0889,6.59,0.0852
47,~a_9,"[0,0000-0,9151]",0.0870,6.98,0.0852
48,d_9,"[0,0727-1,0000]",0.0727,37.13,0.0727
48,~a_5,"[0,0727-1,0000]",0.0727,37.01,0.0727
48,~a_7,"[0,0005-0,9278]",0.0727,39.54,0.0727
49,d_14,"[0,0632-1,0000]",0.0633,6.43,0.0634
50,~d_14,"[0,0922-1,0000]",0.0922,2.87,0.0922
50,a_6,"[0,0922-1,0000]",0.0922,2.87,0.0922
50,a_8,"[0,0012-0,9125]",0.0939,2.92,0.0922
51,~a_2,"[0,0453-1,0000]",0.0453,12.87,0.0453
51,a_6,"[0,0393-1,0000]",0.0445,12.90,0.0453
51,~a_8,"[0,0005-0,9613]",0.0445,13.88,0.0453
52,d_14,"[0,0903-1,0000]",0.0903,6.85,0.0903
53,d_10,"[0,1051-1,0000]",0.1072,15.89,0.1136
53,~a_7,"[0,1092-0,9956]",0.1136,16.37,0.1136
53,a_7,"[0,0044-0,8908]",0.1136,16.43,0.1136
54,a_2,"[0,0757-1,0000]",0.0757,1.67,0.0757
54,a_5,"[0,0646-1,0000]",0.0761,1.68,0.0757
54,~a_8,"[0,0000-0,9354]",0.0761,1.72,0.0757
55,d_16,"[0,0091-1,0000]",0.0091,3.10,0.0091
55,a_6,"[0,0074-1,0000]",0.0076,3.09,0.0091
55,a_8,"[0,0084-1,0000]",0.0086,3.22,0.0091
56,d_18,"[0,0578-1,0000]",0.0578,8.26,0.0578
56,a_8,"[0,0578-1,0000]",0.0578,8.65,0.0578
57,a_0,"[0,0349-1,0000]",0.0349,3.23,0.0349
57,a_7,"[0,0349-1,0000]",0.0349,3.47,0.0349
57,~a_7,"[0,0000-0,9651]",0.0349,3.54,0.0349
58,~a_7,"[0,0019-0,9534]",0.0832,59.32,0.1009
59,a_0,"[0,0691-1,0000]",0.0691,15.06,0.0691
59,a_7,"[0,0691-1,0000]",0.0691,15.53,0.0691
60,d_10,"[0,1183-1,0000]",0.1183,39.61,0.1183
60,a_7,"[0,0833-1,0000]",0.0920,39.91,0.1183
60,a_8,"[0,0833-1,0000]",0.0920,39.90,0.1183
61,~a_4,"[0,0954-1,0000]",0.0954,11.76,0.0954
61,a_5,"[0,0954-1,0000]",0.0954,11.59,0.0954
61,~a_8,"[0,0010-0,9061]",0.0962,12.60,0.0954
62,a_6,"[0,0138-1,0000]",0.0154,54.61,0.0245
62,a_7,"[0,0129-0,9904]",0.0232,58.15,0.0245
63,d_12,"[0,0980-1,0000]",0.0980,15.31,0.0980
63,a_8,"[0,0980-1,0000]",0.0980,15.64,0.0980
64,~d_9,"[0,0580-1,0000]",0.0580,4.56,0.0580
64,a_6,"[0,0580-1,0000]",0.0580,4.54,0.0580
64,a_7,"[0,0450-0,9870]",0.0580,4.84,0.0580
65,a_5,"[0,0739-1,0000]",0.0745,12.13,0.0740
65,a_7,"[0,0063-0,9323]",0.0740,12.44,0.0740
66,a_4,"[0,0907-1,0000]",0.0907,21.45,0.0907
66,a_7,"[0,0903-1,0000]",0.0909,21.61,0.0907
67,~a_5,"[0,0160-1,0000]",0.0160,6.17,0.0160
68,a_2,"[0,1334-1,0000]",0.1334,3.83,0.1334
68,a_8,"[0,1334-1,0000]",0.1334,3.91,0.1334
69,~d_12,"[0,0851-1,0000]",0.0914,16.45,0.0917
69,a_8,"[0,0085-0,9169]",0.0919,16.73,0.0917
70,a_0,"[0,3400-1,0000]",0.3735,10.97,0.3468
70,a_7,"[0,3201-0,9801]",0.3735,11.62,0.3468
70,a_8,"[0,0018-0,6677]",0.4878,11.53,0.3468
71,a_4,"[0,0614-1,0000]",0.0614,15.25,0.0614
72,a_2,"[0,0696-1,0000]",0.0696,16.68,0.0696
72,a_7,"[0,0177-0,9481]",0.0696,17.29,0.0696
72,~a_8,"[0,0690-0,9995]",0.0696,17.14,0.0696
73,~a_3,"[0,0731-1,0000]",0.0731,8.25,0.0731
73,~a_6,"[0,0350-1,0000]",0.0379,8.13,0.0731
73,a_8,"[0,0350-1,0000]",0.0379,8.37,0.0731
74,a_2,"[0,0249-1,0000]",0.0249,33.58,0.0249
74,~a_5,"[0,0248-1,0000]",0.0248,33.44,0.0249
74,a_8,"[0,0044-0,9795]",0.0249,34.95,0.0249
76,a_7,"[0,0304-0,9999]",0.0305,29.03,0.0305
