Prog,Lit,Intervalo,Metric,Time,Mass
83,a_8,"[0,7960-0,9684]",0.9131,0.97,0.8926
84,a_3,"[0,7517-1,0000]",0.8835,1.14,0.8450
84,a_7,"[0,0000-0,2484]",0.8917,1.13,0.8450
86,d_10,"[0,8293-1,0000]",0.8989,1.20,0.8806
86,a_6,"[0,7823-1,0000]",0.9321,1.19,0.8806
86,a_7,"[0,0219-0,2357]",0.8946,1.20,0.8806
89,a_2,"[0,7923-1,0000]",0.9474,0.91,0.9323
89,~a_8,"[0,7536-1,0000]",0.9558,0.90,0.9323
89,a_8,"[0,0000-0,2464]",0.9558,0.88,0.9323
90,~d_10,"[0,8995-1,0000]",0.9455,0.93,0.9323
91,a_0,"[0,9082-1,0000]",0.9116,0.79,0.9102
92,a_8,"[0,1110-0,1877]",0.9330,0.95,0.9297
93,d_14,"[0,8496-1,0000]",0.9290,0.94,0.9023
93,a_7,"[0,6521-1,0000]",0.9634,0.94,0.9023
94,a_3,"[0,9275-1,0000]",0.9429,0.97,0.9404
95,d_16,"[0,8716-1,0000]",0.9471,0.67,0.9348
95,a_8,"[0,7803-0,9940]",0.9722,0.67,0.9348
97,~d_14,"[0,8450-1,0000]",0.9227,1.23,0.9047
97,~a_8,"[0,7318-0,8858]",0.9229,1.24,0.9047
98,~a_0,"[0,8894-1,0000]",0.8896,1.33,0.8894
98,a_8,"[0,7637-0,9459]",0.9126,1.34,0.8894
100,~d_16,"[0,8503-1,0000]",0.9020,1.29,0.8969
102,a_8,"[0,8337-0,9265]",0.9453,0.61,0.9330
103,~d_14,"[0,8547-1,0000]",0.9169,0.72,0.9014
104,d_15,"[0,9325-1,0000]",0.9419,1.04,0.9389
105,a_8,"[0,9024-0,9810]",0.9266,0.92,0.9214
106,~d_9,"[0,9580-1,0000]",0.9608,0.55,0.9580
106,a_5,"[0,9378-1,0000]",0.9666,0.52,0.9580
106,~a_8,"[0,0000-0,1610]",0.9749,0.53,0.9580
107,~a_0,"[0,7586-1,0000]",0.9158,1.00,0.8918
109,a_1,"[0,8616-1,0000]",0.9320,0.83,0.9173
110,~d_17,"[0,9290-1,0000]",0.9324,0.54,0.9290
110,~a_8,"[0,0133-0,1233]",0.9416,0.55,0.9290
110,a_7,"[0,0572-0,2186]",0.9479,0.52,0.9290
111,a_9,"[0,7706-0,9974]",0.9442,1.06,0.9224
112,~d_12,"[0,9258-1,0000]",0.9616,0.50,0.9526
112,~a_5,"[0,8221-1,0000]",0.9645,0.49,0.9526
112,a_8,"[0,7861-1,0000]",0.9722,0.51,0.9526
113,d_18,"[0,9276-1,0000]",0.9277,0.82,0.9276
115,d_16,"[0,9263-1,0000]",0.9290,0.75,0.9263
115,a_5,"[0,8516-1,0000]",0.9580,0.76,0.9263
116,~d_12,"[0,8783-1,0000]",0.9282,0.84,0.9158
116,a_6,"[0,7569-1,0000]",0.9470,0.82,0.9158
116,~a_8,"[0,7534-1,0000]",0.9481,0.85,0.9158
119,~a_8,"[0,0947-0,2676]",0.9473,0.96,0.9141
120,a_4,"[0,9483-1,0000]",0.9495,0.89,0.9483
121,d_15,"[0,8159-1,0000]",0.9366,0.87,0.9301
121,a_7,"[0,0461-0,1160]",0.9390,0.93,0.9301
121,a_8,"[0,0455-0,1154]",0.9377,0.85,0.9301
123,~a_8,"[0,7710-1,0000]",0.9414,0.87,0.9243
126,~d_13,"[0,9099-1,0000]",0.9179,0.78,0.9128
126,a_5,"[0,6651-1,0000]",0.9662,0.83,0.9128
126,a_7,"[0,7642-0,9090]",0.9346,0.86,0.9128
127,~a_6,"[0,8449-1,0000]",0.9314,1.13,0.9105
127,~a_8,"[0,0611-0,2963]",0.9499,1.14,0.9105
128,~a_7,"[0,0031-0,2411]",0.9210,1.32,0.9037
129,d_10,"[0,9067-1,0000]",0.9116,1.00,0.9088
129,a_5,"[0,7030-1,0000]",0.9524,0.98,0.9088
129,a_7,"[0,1689-0,2630]",0.9121,0.97,0.9088
130,~a_8,"[0,7315-0,8283]",0.9230,0.89,0.9198
131,a_8,"[0,7890-1,0000]",0.9354,0.84,0.9231
132,d_12,"[0,9136-1,0000]",0.9143,0.67,0.9136
133,d_16,"[0,8576-1,0000]",0.9109,1.30,0.8940
135,a_9,"[0,0000-0,1471]",0.9262,0.82,0.9170
136,~a_2,"[0,8643-1,0000]",0.9301,0.71,0.9202
137,~a_4,"[0,9031-1,0000]",0.9092,0.94,0.9031
137,a_6,"[0,8179-1,0000]",0.9262,0.91,0.9031
137,a_7,"[0,0803-0,3246]",0.9369,1.04,0.9031
138,a_2,"[0,8723-1,0000]",0.9062,0.71,0.8966
139,a_8,"[0,9035-1,0000]",0.9035,0.93,0.9035
140,d_17,"[0,8833-1,0000]",0.9614,0.74,0.9484
141,~a_7,"[0,8441-1,0000]",0.9424,0.66,0.9190
142,d_18,"[0,8104-1,0000]",0.9517,0.84,0.9391
142,~a_7,"[0,0000-0,0613]",0.9455,0.86,0.9391
143,d_11,"[0,8225-1,0000]",0.9213,0.93,0.9017
143,a_9,"[0,0023-0,2296]",0.9295,0.96,0.9017
144,a_3,"[0,8978-1,0000]",0.8989,0.80,0.8978
144,a_9,"[0,7276-0,8603]",0.9088,0.78,0.8978
145,a_3,"[0,8553-1,0000]",0.9202,0.82,0.9037
146,~a_0,"[0,8276-1,0000]",0.8706,1.16,0.8521
146,a_5,"[0,7601-1,0000]",0.8853,1.23,0.8521
146,a_8,"[0,6665-0,9333]",0.9035,1.20,0.8521
148,~d_16,"[0,8702-1,0000]",0.9102,1.00,0.9014
149,a_9,"[0,0062-0,1226]",0.9450,0.54,0.9331
150,d_16,"[0,9166-1,0000]",0.9618,0.50,0.9476
153,a_4,"[0,8186-1,0000]",0.9063,1.20,0.8892
153,a_7,"[0,8509-1,0000]",0.8952,1.23,0.8892
153,~a_9,"[0,0335-0,2068]",0.8964,1.27,0.8892
154,a_7,"[0,0747-0,2711]",0.9635,0.82,0.9310
154,~a_7,"[0,7289-0,9253]",0.9635,0.80,0.9310
155,~d_18,"[0,6867-1,0000]",0.9540,0.86,0.8982
156,a_5,"[0,8139-1,0000]",0.9590,0.70,0.9397
156,a_8,"[0,8160-0,9966]",0.9596,0.75,0.9397
159,d_13,"[0,8485-1,0000]",0.9278,0.87,0.9132
160,a_0,"[0,9283-1,0000]",0.9299,0.87,0.9283
161,a_1,"[0,7192-1,0000]",0.9405,1.01,0.8841
161,~a_7,"[0,7866-0,9495]",0.9098,1.03,0.8841
161,~a_8,"[0,0182-0,2200]",0.9024,1.03,0.8841
162,d_9,"[0,6910-1,0000]",0.9174,0.82,0.8909
162,~a_5,"[0,7202-1,0000]",0.9223,0.78,0.8909
162,~a_8,"[0,0017-0,2170]",0.9262,0.83,0.8909
163,~a_4,"[0,9213-1,0000]",0.9401,0.89,0.9356
165,~d_18,"[0,8722-1,0000]",0.9250,0.98,0.9084
165,~a_8,"[0,0870-0,3524]",0.9392,0.99,0.9084
167,d_10,"[0,9116-1,0000]",0.9118,1.00,0.9116
169,d_11,"[0,8768-1,0000]",0.8996,1.16,0.8900
169,~a_6,"[0,7459-1,0000]",0.9042,1.10,0.8900
169,a_8,"[0,7710-0,9911]",0.8996,1.17,0.8900
170,d_12,"[0,9063-1,0000]",0.9098,0.84,0.9063
170,a_7,"[0,0765-0,2297]",0.9251,0.80,0.9063
171,~d_9,"[0,8182-1,0000]",0.9139,1.02,0.9073
171,a_7,"[0,8138-1,0000]",0.9206,1.04,0.9073
172,~a_4,"[0,8843-1,0000]",0.9624,0.57,0.9457
172,~a_8,"[0,0000-0,2880]",0.9838,0.56,0.9457
172,a_7,"[0,8833-1,0000]",0.9630,0.54,0.9457
175,d_18,"[0,8041-1,0000]",0.9460,0.60,0.9319
175,a_5,"[0,8323-1,0000]",0.9622,0.61,0.9319
175,~a_8,"[0,0000-0,2301]",0.9517,0.60,0.9319
176,d_13,"[0,9495-1,0000]",0.9495,0.92,0.9495
177,a_4,"[0,7870-1,0000]",0.9137,1.01,0.8962
177,~a_6,"[0,8910-1,0000]",0.8987,1.03,0.8962
177,a_8,"[0,7193-1,0000]",0.9539,1.04,0.8962
179,a_7,"[0,0018-0,2053]",0.9584,0.73,0.9216
180,~d_10,"[0,8271-1,0000]",0.8898,1.11,0.8848
180,~a_8,"[0,7350-1,0000]",0.8958,1.10,0.8848
181,~a_2,"[0,8396-1,0000]",0.9149,1.02,0.9004
182,a_1,"[0,8621-1,0000]",0.9159,1.11,0.8786
