Prog,Lit,Intervalo,Metric,Time,Mass
18,~a_5,"[0,9860-1,0000]",0.9860,0.88,0.9860
18,a_7,"[0,9860-1,0000]",0.9860,0.91,0.9860
19,a_4,"[0,7177-1,0000]",0.9887,3.73,0.9768
19,~a_9,"[0,8766-0,9992]",0.9838,4.01,0.9768
20,~a_1,"[0,9732-1,0000]",0.9732,0.26,0.9732
20,a_5,"[0,9732-1,0000]",0.9732,0.26,0.9732
20,a_7,"[0,7317-1,0000]",0.9886,0.29,0.9732
21,d_10,"[0,8563-1,0000]",0.9883,3.35,0.9802
21,a_7,"[0,8289-1,0000]",0.9895,3.38,0.9802
21,~a_7,"[0,0000-0,1711]",0.9895,3.37,0.9802
22,d_14,"[0,9795-1,0000]",0.9795,4.37,0.9795
22,a_7,"[0,9314-0,9998]",0.9835,4.63,0.9795
22,~a_8,"[0,8590-0,8794]",0.9795,4.44,0.9795
23,d_12,"[0,9739-1,0000]",0.9739,1.32,0.9739
24,d_13,"[0,9830-1,0000]",0.9830,2.00,0.9830
25,~d_15,"[0,9781-1,0000]",0.9781,1.98,0.9781
26,a_6,"[0,9515-1,0000]",0.9515,5.35,0.9515
26,a_8,"[0,0000-0,0628]",0.9558,5.56,0.9515
27,a_5,"[0,9300-1,0000]",0.9739,3.90,0.9697
27,a_8,"[0,7928-0,9997]",0.9808,3.97,0.9697
28,~d_16,"[0,9668-1,0000]",0.9668,1.78,0.9668
28,a_8,"[0,1639-0,1971]",0.9668,1.82,0.9668
28,~a_8,"[0,8029-0,8361]",0.9668,1.79,0.9668
29,a_6,"[0,9773-1,0000]",0.9773,2.08,0.9773
29,a_7,"[0,9755-1,0000]",0.9778,2.13,0.9773
30,d_12,"[0,9732-1,0000]",0.9732,1.12,0.9732
30,a_7,"[0,9732-1,0000]",0.9732,1.08,0.9732
30,~a_9,"[0,9732-1,0000]",0.9732,1.09,0.9732
31,a_3,"[0,9326-1,0000]",0.9895,1.22,0.9878
31,~a_6,"[0,9878-1,0000]",0.9878,1.22,0.9878
31,~a_8,"[0,9870-0,9993]",0.9878,1.41,0.9878
32,d_10,"[0,9706-1,0000]",0.9753,1.16,0.9744
32,a_8,"[0,7135-0,8508]",0.9848,1.15,0.9744
33,a_9,"[0,0421-0,0720]",0.9701,1.70,0.9701
34,d_9,"[0,9783-1,0000]",0.9783,1.74,0.9783
34,~a_8,"[0,7899-0,8116]",0.9783,1.73,0.9783
34,~a_7,"[0,3295-0,3512]",0.9783,1.83,0.9783
36,a_2,"[0,9500-1,0000]",0.9769,2.49,0.9743
36,~a_6,"[0,9743-1,0000]",0.9743,2.45,0.9743
36,a_7,"[0,2231-0,2623]",0.9755,2.62,0.9743
37,~a_5,"[0,9568-1,0000]",0.9745,6.87,0.9717
37,~a_7,"[0,8386-0,8669]",0.9717,7.06,0.9717
38,a_1,"[0,9845-1,0000]",0.9845,0.88,0.9845
39,a_4,"[0,8954-1,0000]",0.9818,1.28,0.9791
39,~a_8,"[0,1302-0,1549]",0.9800,1.34,0.9791
39,~a_7,"[0,8412-0,8621]",0.9791,1.44,0.9791
41,a_0,"[0,9834-1,0000]",0.9834,1.95,0.9834
41,a_8,"[0,8363-1,0000]",0.9889,2.16,0.9834
41,~a_8,"[0,0000-0,1637]",0.9889,2.17,0.9834
43,a_6,"[0,9814-1,0000]",0.9814,1.92,0.9814
44,~d_14,"[0,9841-1,0000]",0.9841,1.92,0.9841
44,~a_8,"[0,1413-0,1599]",0.9849,1.98,0.9841
45,d_13,"[0,9824-1,0000]",0.9824,0.77,0.9824
45,~a_7,"[0,1249-0,1425]",0.9824,0.83,0.9824
45,a_8,"[0,1698-0,1874]",0.9824,0.82,0.9824
46,a_6,"[0,9882-1,0000]",0.9882,1.83,0.9882
46,a_7,"[0,9882-1,0000]",0.9882,1.79,0.9882
47,~a_3,"[0,9309-1,0000]",0.9820,1.20,0.9804
47,~a_9,"[0,0000-0,0424]",0.9819,1.26,0.9804
48,d_9,"[0,9776-1,0000]",0.9776,4.22,0.9776
48,~a_5,"[0,9776-1,0000]",0.9776,4.26,0.9776
48,~a_7,"[0,0120-0,0344]",0.9776,4.48,0.9776
49,d_14,"[0,9707-1,0000]",0.9724,2.27,0.9718
50,~d_14,"[0,9724-1,0000]",0.9724,0.87,0.9724
50,a_6,"[0,9724-1,0000]",0.9724,0.90,0.9724
50,a_8,"[0,0337-0,1079]",0.9804,0.92,0.9724
51,~a_2,"[0,9764-1,0000]",0.9764,3.28,0.9764
51,a_6,"[0,8675-1,0000]",0.9837,3.28,0.9764
51,~a_8,"[0,0540-0,1864]",0.9837,3.43,0.9764
52,d_14,"[0,9800-1,0000]",0.9800,0.91,0.9800
53,d_10,"[0,9623-1,0000]",0.9811,2.30,0.9787
53,~a_7,"[0,8912-0,9125]",0.9787,2.33,0.9787
53,a_7,"[0,0875-0,1088]",0.9787,2.31,0.9787
54,a_2,"[0,9770-1,0000]",0.9770,0.79,0.9770
54,a_5,"[0,8379-1,0000]",0.9872,0.80,0.9770
54,~a_8,"[0,0000-0,1621]",0.9872,0.77,0.9770
55,d_16,"[0,9913-1,0000]",0.9913,0.68,0.9913
55,a_6,"[0,9657-1,0000]",0.9936,0.69,0.9913
55,a_8,"[0,9771-1,0000]",0.9926,0.74,0.9913
56,d_18,"[0,9793-1,0000]",0.9793,1.41,0.9793
56,a_8,"[0,9792-1,0000]",0.9793,1.43,0.9793
57,a_0,"[0,9833-1,0000]",0.9833,1.10,0.9833
57,a_7,"[0,9833-1,0000]",0.9833,1.19,0.9833
57,~a_7,"[0,0000-0,0167]",0.9833,1.19,0.9833
58,~a_7,"[0,0542-0,4764]",0.9904,4.42,0.9714
59,a_0,"[0,9746-1,0000]",0.9746,2.90,0.9746
59,a_7,"[0,9746-1,0000]",0.9746,2.95,0.9746
60,d_10,"[0,9727-1,0000]",0.9727,3.72,0.9727
60,a_7,"[0,8865-1,0000]",0.9786,3.70,0.9727
60,a_8,"[0,8864-1,0000]",0.9787,3.72,0.9727
61,~a_4,"[0,9810-1,0000]",0.9810,1.69,0.9810
61,a_5,"[0,9810-1,0000]",0.9810,1.71,0.9810
61,~a_8,"[0,0292-0,0599]",0.9826,1.86,0.9810
62,a_6,"[0,8712-1,0000]",0.9769,4.37,0.9702
62,a_7,"[0,8058-0,8649]",0.9718,4.70,0.9702
63,d_12,"[0,9690-1,0000]",0.9690,3.21,0.9690
63,a_8,"[0,9690-1,0000]",0.9691,3.21,0.9690
64,~d_9,"[0,9721-1,0000]",0.9721,1.38,0.9721
64,a_6,"[0,9721-1,0000]",0.9721,1.40,0.9721
64,a_7,"[0,7599-0,7878]",0.9721,1.48,0.9721
65,a_5,"[0,9745-1,0000]",0.9829,1.11,0.9810
65,a_7,"[0,0886-0,1076]",0.9810,1.15,0.9810
66,a_4,"[0,9720-1,0000]",0.9720,2.56,0.9720
66,a_7,"[0,9671-1,0000]",0.9731,2.57,0.9720
67,~a_5,"[0,9802-1,0000]",0.9802,1.89,0.9802
68,a_2,"[0,9639-1,0000]",0.9639,1.06,0.9639
68,a_8,"[0,9639-1,0000]",0.9639,1.07,0.9639
69,~d_12,"[0,9149-1,0000]",0.9821,2.11,0.9806
69,a_8,"[0,0915-0,1131]",0.9818,2.14,0.9806
70,a_0,"[0,8823-1,0000]",0.9693,3.45,0.9633
70,a_7,"[0,5865-0,7043]",0.9693,3.61,0.9633
70,a_8,"[0,0382-0,3734]",0.9703,3.57,0.9633
71,a_4,"[0,9756-1,0000]",0.9756,1.73,0.9756
72,a_2,"[0,9793-1,0000]",0.9793,1.39,0.9793
72,a_7,"[0,1773-0,1980]",0.9793,1.46,0.9793
72,~a_8,"[0,9740-0,9947]",0.9793,1.46,0.9793
73,~a_3,"[0,9752-1,0000]",0.9752,3.08,0.9752
73,~a_6,"[0,9044-1,0000]",0.9799,3.07,0.9752
73,a_8,"[0,9044-1,0000]",0.9799,3.16,0.9752
74,a_2,"[0,9816-1,0000]",0.9816,1.49,0.9816
74,~a_5,"[0,9809-1,0000]",0.9821,1.48,0.9816
74,a_8,"[0,1588-0,1772]",0.9816,1.61,0.9816
76,a_7,"[0,9770-0,9983]",0.9787,1.47,0.9787
76,a_8,"[0,9787-1,0000]",0.9787,1.45,0.9787
77,a_1,"[0,8562-1,0000]",0.9745,2.06,0.9728
77,a_6,"[0,9671-1,0000]",0.9741,2.04,0.9728
77,~a_9,"[0,0412-0,1878]",0.9809,2.33,0.9728
78,~d_14,"[0,9690-1,0000]",0.9690,3.93,0.9690
78,~a_7,"[0,8925-1,0000]",0.9756,3.91,0.9690
78,~a_8,"[0,7871-0,8345]",0.9725,4.05,0.9690
79,a_6,"[0,8894-1,0000]",0.9883,3.01,0.9786
79,~a_8,"[0,0058-0,0272]",0.9786,3.15,0.9786
80,a_7,"[0,5774-0,8151]",0.9751,4.83,0.9653
81,~d_16,"[0,7906-1,0000]",0.9831,2.39,0.9708
82,~a_1,"[0,9832-1,0000]",0.9832,1.20,0.9832
82,a_5,"[0,9651-1,0000]",0.9846,1.20,0.9832
82,~a_7,"[0,0167-0,0359]",0.9837,1.32,0.9832
83,a_7,"[0,1263-0,1677]",0.9594,2.79,0.9589
84,a_3,"[0,9732-1,0000]",0.9732,3.11,0.9732
84,~a_7,"[0,0646-0,1091]",0.9760,3.22,0.9732
85,d_17,"[0,9712-1,0000]",0.9712,5.65,0.9712
85,a_8,"[0,0145-0,2379]",0.9795,5.90,0.9712
86,d_10,"[0,9297-1,0000]",0.9792,2.54,0.9773
86,~a_7,"[0,9773-1,0000]",0.9773,2.59,0.9773
86,a_7,"[0,0000-0,0227]",0.9773,2.63,0.9773
87,a_7,"[0,9643-1,0000]",0.9738,2.39,0.9726
87,~a_7,"[0,0000-0,0357]",0.9738,2.47,0.9726
88,~a_1,"[0,9852-1,0000]",0.9852,1.87,0.9852
88,a_5,"[0,9849-1,0000]",0.9856,1.89,0.9852
88,~a_7,"[0,0000-0,0151]",0.9856,1.91,0.9852
89,d_10,"[0,9614-1,0000]",0.9682,3.07,0.9662
89,a_6,"[0,7299-1,0000]",0.9745,3.07,0.9662
89,a_8,"[0,0014-0,2715]",0.9745,3.15,0.9662
90,~a_8,"[0,9061-0,9238]",0.9828,1.53,0.9826
91,a_9,"[0,8490-0,9977]",0.9753,2.53,0.9699
91,a_7,"[0,9042-0,9343]",0.9699,2.56,0.9699
92,a_0,"[0,9849-1,0000]",0.9849,1.40,0.9849
92,~a_8,"[0,7328-1,0000]",0.9903,1.41,0.9849
93,a_0,"[0,9826-1,0000]",0.9826,2.84,0.9826
93,~a_8,"[0,0000-0,0252]",0.9847,2.92,0.9826
94,a_3,"[0,9761-1,0000]",0.9761,1.54,0.9761
95,d_13,"[0,8913-1,0000]",0.9775,1.84,0.9739
96,~d_17,"[0,9677-1,0000]",0.9677,2.41,0.9677
96,~a_5,"[0,9677-1,0000]",0.9677,2.43,0.9677
96,a_8,"[0,0021-0,0344]",0.9677,2.56,0.9677
97,a_4,"[0,9716-1,0000]",0.9716,1.31,0.9716
98,d_17,"[0,9748-1,0000]",0.9748,1.53,0.9748
98,a_7,"[0,8951-1,0000]",0.9788,1.70,0.9748
98,a_8,"[0,8877-0,9926]",0.9788,1.58,0.9748
99,~a_7,"[0,8842-0,9786]",0.9749,2.62,0.9716
99,a_8,"[0,8759-0,9043]",0.9716,2.63,0.9716
100,d_14,"[0,9835-1,0000]",0.9835,2.04,0.9835
101,a_7,"[0,9726-1,0000]",0.9736,1.11,0.9731
101,~a_8,"[0,0000-0,0269]",0.9731,1.13,0.9731
102,~a_2,"[0,9791-1,0000]",0.9791,2.46,0.9791
103,a_1,"[0,8076-1,0000]",0.9908,2.38,0.9865
104,d_17,"[0,9716-1,0000]",0.9716,2.52,0.9716
105,~d_15,"[0,9762-1,0000]",0.9762,4.30,0.9762
105,~a_6,"[0,9739-1,0000]",0.9777,4.35,0.9762
106,~a_8,"[0,9749-0,9999]",0.9751,1.47,0.9751
106,~a_7,"[0,1436-0,1686]",0.9751,1.52,0.9751
107,a_4,"[0,9824-1,0000]",0.9824,2.51,0.9824
107,~a_8,"[0,9365-1,0000]",0.9875,2.52,0.9824
107,a_8,"[0,0000-0,0635]",0.9875,2.51,0.9824
108,a_3,"[0,9366-1,0000]",0.9782,3.33,0.9738
110,~a_4,"[0,8404-1,0000]",0.9793,2.57,0.9734
110,~a_7,"[0,8404-1,0000]",0.9793,2.57,0.9734
111,d_16,"[0,9220-1,0000]",0.9863,2.21,0.9819
112,a_2,"[0,9828-1,0000]",0.9828,0.70,0.9828
112,~a_6,"[0,9828-1,0000]",0.9828,0.71,0.9828
112,~a_8,"[0,1193-0,1552]",0.9856,0.71,0.9828
113,~a_8,"[0,9789-0,9998]",0.9791,1.42,0.9791
113,a_7,"[0,9620-0,9830]",0.9791,1.43,0.9791
114,a_7,"[0,8079-0,8475]",0.9681,2.55,0.9655
115,a_5,"[0,9720-1,0000]",0.9720,1.54,0.9720
116,d_9,"[0,9743-1,0000]",0.9743,1.66,0.9743
116,a_5,"[0,9743-1,0000]",0.9743,1.68,0.9743
116,a_8,"[0,0000-0,0273]",0.9757,1.67,0.9743
117,~a_7,"[0,9708-1,0000]",0.9708,1.76,0.9708
117,a_9,"[0,8145-1,0000]",0.9804,1.74,0.9708
118,~d_13,"[0,9788-1,0000]",0.9788,1.99,0.9788
118,~a_8,"[0,1893-0,2447]",0.9793,2.06,0.9788
119,~d_17,"[0,9721-1,0000]",0.9721,2.02,0.9721
119,a_6,"[0,9721-1,0000]",0.9721,2.06,0.9721
119,a_7,"[0,9682-1,0000]",0.9734,2.11,0.9721
120,a_4,"[0,9797-1,0000]",0.9797,3.57,0.9797
120,a_7,"[0,8009-0,8780]",0.9832,3.63,0.9797
121,~d_16,"[0,9818-1,0000]",0.9866,1.21,0.9848
121,a_5,"[0,9848-1,0000]",0.9848,1.22,0.9848
121,~a_7,"[0,0804-0,1209]",0.9866,1.31,0.9848
122,d_12,"[0,9781-1,0000]",0.9781,2.55,0.9781
122,a_7,"[0,8583-1,0000]",0.9815,2.68,0.9781
122,~a_7,"[0,0000-0,1417]",0.9815,2.70,0.9781
123,a_4,"[0,9769-1,0000]",0.9769,2.29,0.9769
123,~a_7,"[0,9769-1,0000]",0.9769,2.30,0.9769
123,a_7,"[0,0000-0,0231]",0.9769,2.30,0.9769
124,d_15,"[0,9807-1,0000]",0.9807,4.43,0.9807
124,~a_7,"[0,7893-1,0000]",0.9880,4.46,0.9807
125,~d_18,"[0,7388-1,0000]",0.9785,2.78,0.9692
126,~a_0,"[0,9817-1,0000]",0.9848,0.56,0.9839
126,~a_6,"[0,9688-1,0000]",0.9852,0.57,0.9839
126,a_8,"[0,9839-1,0000]",0.9839,0.56,0.9839
128,d_13,"[0,7896-1,0000]",0.9917,0.88,0.9827
128,~a_5,"[0,9827-1,0000]",0.9827,0.89,0.9827
128,~a_8,"[0,8845-0,9018]",0.9827,0.94,0.9827
129,d_11,"[0,9805-1,0000]",0.9805,1.05,0.9805
129,a_7,"[0,9037-0,9766]",0.9858,1.07,0.9805
129,~a_7,"[0,0234-0,0963]",0.9858,1.06,0.9805
130,a_3,"[0,9848-1,0000]",0.9848,0.52,0.9848
130,a_6,"[0,9848-1,0000]",0.9848,0.54,0.9848
130,~a_8,"[0,9455-0,9607]",0.9848,0.57,0.9848
131,a_2,"[0,9344-1,0000]",0.9812,1.10,0.9796
131,a_9,"[0,6372-0,7980]",0.9859,1.14,0.9796
131,~a_9,"[0,2020-0,3628]",0.9859,1.14,0.9796
132,d_16,"[0,9737-1,0000]",0.9737,2.11,0.9737
132,~a_8,"[0,6811-0,7463]",0.9775,2.16,0.9737
132,~a_7,"[0,0466-0,0965]",0.9758,2.21,0.9737
133,~d_12,"[0,9665-1,0000]",0.9665,2.43,0.9665
134,a_4,"[0,9129-1,0000]",0.9861,4.77,0.9835
134,a_6,"[0,9129-1,0000]",0.9861,4.88,0.9835
134,~a_7,"[0,9111-1,0000]",0.9864,4.89,0.9835
136,a_0,"[0,9747-1,0000]",0.9747,1.26,0.9747
136,~a_7,"[0,9747-1,0000]",0.9747,1.33,0.9747
136,a_7,"[0,0000-0,0253]",0.9747,1.32,0.9747
137,d_17,"[0,9836-1,0000]",0.9836,1.40,0.9836
138,d_15,"[0,9863-1,0000]",0.9863,0.52,0.9863
138,a_8,"[0,9320-0,9458]",0.9863,0.55,0.9863
139,~a_6,"[0,9089-1,0000]",0.9929,3.51,0.9875
140,d_17,"[0,8340-1,0000]",0.9804,3.99,0.9704
141,d_10,"[0,9735-1,0000]",0.9735,1.58,0.9735
141,~a_7,"[0,0246-0,1904]",0.9744,1.63,0.9735
142,d_19,"[0,9791-1,0000]",0.9791,2.01,0.9791
143,d_17,"[0,9885-1,0000]",0.9885,3.48,0.9885
143,~a_9,"[0,0948-0,1063]",0.9885,3.57,0.9885
144,d_15,"[0,9798-1,0000]",0.9798,1.98,0.9798
145,d_14,"[0,9778-1,0000]",0.9778,1.89,0.9778
145,a_7,"[0,0097-0,1644]",0.9830,1.98,0.9778
146,d_10,"[0,9828-1,0000]",0.9828,2.71,0.9828
146,a_8,"[0,0598-0,0770]",0.9828,2.75,0.9828
147,d_18,"[0,9152-1,0000]",0.9757,1.81,0.9725
148,a_7,"[0,9695-1,0000]",0.9695,4.74,0.9695
149,~d_12,"[0,9782-1,0000]",0.9782,1.65,0.9782
149,~a_9,"[0,9716-0,9957]",0.9794,1.72,0.9782
150,a_1,"[0,9720-1,0000]",0.9720,1.80,0.9720
150,a_5,"[0,9717-1,0000]",0.9723,1.81,0.9720
150,~a_8,"[0,0000-0,1583]",0.9825,1.78,0.9720
151,~d_16,"[0,9406-1,0000]",0.9792,2.91,0.9744
151,~a_9,"[0,8066-0,9370]",0.9780,2.94,0.9744
152,~d_11,"[0,9756-1,0000]",0.9756,1.36,0.9756
152,a_5,"[0,9756-1,0000]",0.9756,1.36,0.9756
152,~a_8,"[0,0000-0,0256]",0.9758,1.45,0.9756
153,a_4,"[0,9824-1,0000]",0.9824,2.96,0.9824
153,~a_5,"[0,9824-1,0000]",0.9824,2.96,0.9824
153,~a_9,"[0,0000-0,0176]",0.9824,3.07,0.9824
154,a_8,"[0,8096-0,8247]",0.9851,2.07,0.9850
155,a_4,"[0,9853-1,0000]",0.9853,1.49,0.9853
156,a_3,"[0,9773-1,0000]",0.9773,2.65,0.9773
156,a_5,"[0,9773-1,0000]",0.9773,2.65,0.9773
156,a_8,"[0,9566-0,9824]",0.9780,2.85,0.9773
157,a_6,"[0,8482-1,0000]",0.9886,1.68,0.9802
157,a_8,"[0,0921-0,2440]",0.9886,1.71,0.9802
159,d_16,"[0,9771-1,0000]",0.9771,2.73,0.9771
160,d_9,"[0,9849-1,0000]",0.9849,1.34,0.9849
161,d_15,"[0,9786-1,0000]",0.9786,2.63,0.9786
161,a_7,"[0,8085-0,8870]",0.9819,2.67,0.9786
163,d_11,"[0,9763-1,0000]",0.9763,4.26,0.9763
163,a_8,"[0,8352-0,9416]",0.9807,4.38,0.9763
163,~a_8,"[0,0584-0,1648]",0.9807,4.38,0.9763
164,~a_0,"[0,9813-1,0000]",0.9813,1.44,0.9813
165,d_10,"[0,9809-1,0000]",0.9809,1.51,0.9809
165,a_8,"[0,9809-1,0000]",0.9809,1.51,0.9809
165,a_7,"[0,9729-1,0000]",0.9823,1.59,0.9809
167,d_15,"[0,8600-1,0000]",0.9854,1.94,0.9809
167,~a_8,"[0,9785-1,0000]",0.9821,1.91,0.9809
168,d_11,"[0,9780-1,0000]",0.9780,1.26,0.9780
168,a_8,"[0,9411-0,9973]",0.9809,1.36,0.9780
168,~a_7,"[0,9617-0,9838]",0.9780,1.37,0.9780
169,~a_0,"[0,9795-1,0000]",0.9795,0.50,0.9795
169,a_8,"[0,0080-0,0284]",0.9795,0.52,0.9795
169,~a_8,"[0,9716-0,9920]",0.9795,0.51,0.9795
170,d_15,"[0,9691-1,0000]",0.9691,2.68,0.9691
170,~a_5,"[0,8896-1,0000]",0.9728,2.68,0.9691
171,~d_11,"[0,9650-1,0000]",0.9650,2.39,0.9650
172,~a_3,"[0,9735-1,0000]",0.9735,1.07,0.9735
173,d_9,"[0,9637-1,0000]",0.9828,2.46,0.9804
174,d_12,"[0,9788-1,0000]",0.9788,1.59,0.9788
174,a_8,"[0,0987-0,1199]",0.9788,1.62,0.9788
175,a_4,"[0,9707-1,0000]",0.9707,2.90,0.9707
176,~a_2,"[0,9731-1,0000]",0.9731,3.20,0.9731
177,~d_16,"[0,9431-1,0000]",0.9881,2.12,0.9863
177,a_5,"[0,8286-1,0000]",0.9915,2.13,0.9863
177,~a_7,"[0,7810-0,9523]",0.9915,2.18,0.9863
178,~a_2,"[0,9677-1,0000]",0.9677,2.25,0.9677
179,a_3,"[0,9826-1,0000]",0.9826,1.59,0.9826
179,a_5,"[0,9826-1,0000]",0.9826,1.61,0.9826
179,a_8,"[0,9140-1,0000]",0.9868,1.61,0.9826
180,~a_3,"[0,9748-1,0000]",0.9748,2.26,0.9748
180,a_6,"[0,9748-1,0000]",0.9748,2.26,0.9748
180,a_8,"[0,0005-0,0257]",0.9748,2.28,0.9748
181,d_16,"[0,9753-1,0000]",0.9753,0.86,0.9753
181,a_5,"[0,9753-1,0000]",0.9753,0.83,0.9753
181,~a_8,"[0,8917-0,9164]",0.9753,0.86,0.9753
182,~a_6,"[0,8404-1,0000]",0.9877,2.29,0.9832
183,d_15,"[0,9852-1,0000]",0.9852,1.29,0.9852
183,a_7,"[0,9776-0,9999]",0.9870,1.28,0.9852
184,a_3,"[0,9788-1,0000]",0.9788,0.89,0.9788
184,a_6,"[0,9638-1,0000]",0.9809,0.91,0.9788
184,~a_8,"[0,0133-0,0675]",0.9811,0.88,0.9788
185,~d_14,"[0,9868-1,0000]",0.9868,1.51,0.9868
185,a_5,"[0,7845-1,0000]",0.9901,1.54,0.9868
185,a_8,"[0,7836-0,9991]",0.9901,1.53,0.9868
186,a_1,"[0,9799-1,0000]",0.9799,1.73,0.9799
186,a_8,"[0,0252-0,0453]",0.9799,1.76,0.9799
186,~a_8,"[0,9547-0,9748]",0.9799,1.77,0.9799
187,d_13,"[0,9765-1,0000]",0.9785,2.11,0.9778
187,a_8,"[0,8897-1,0000]",0.9860,2.06,0.9778
188,a_6,"[0,9777-1,0000]",0.9777,1.64,0.9777
189,d_16,"[0,9860-1,0000]",0.9860,2.79,0.9860
189,a_5,"[0,9860-1,0000]",0.9860,2.77,0.9860
189,a_7,"[0,7011-0,7155]",0.9862,2.80,0.9860
190,~a_1,"[0,9671-1,0000]",0.9671,3.11,0.9671
190,~a_6,"[0,8998-1,0000]",0.9715,3.13,0.9671
190,a_7,"[0,0000-0,0388]",0.9681,3.17,0.9671
191,~d_15,"[0,9608-1,0000]",0.9608,2.51,0.9608
191,~a_8,"[0,0049-0,0441]",0.9608,2.59,0.9608
192,a_6,"[0,9822-1,0000]",0.9822,1.44,0.9822
192,~a_7,"[0,9822-1,0000]",0.9822,1.46,0.9822
193,~a_8,"[0,9799-1,0000]",0.9799,2.67,0.9799
194,~d_14,"[0,9720-1,0000]",0.9720,2.68,0.9720
195,a_0,"[0,9739-1,0000]",0.9739,1.88,0.9739
195,a_9,"[0,0000-0,0578]",0.9747,1.93,0.9739
195,~a_9,"[0,9422-1,0000]",0.9747,1.88,0.9739
196,~a_1,"[0,9693-1,0000]",0.9693,2.40,0.9693
197,d_11,"[0,8780-1,0000]",0.9839,1.84,0.9757
197,a_5,"[0,9757-1,0000]",0.9757,1.87,0.9757
198,d_16,"[0,9836-1,0000]",0.9836,1.54,0.9836
198,a_7,"[0,9836-1,0000]",0.9836,1.57,0.9836
198,~a_8,"[0,1747-0,1912]",0.9836,1.56,0.9836
199,~a_8,"[0,8950-0,9939]",0.9875,1.36,0.9856
200,d_16,"[0,9678-1,0000]",0.9678,3.53,0.9678
200,a_7,"[0,0364-0,0686]",0.9678,3.77,0.9678
201,a_7,"[0,0002-0,0155]",0.9853,2.83,0.9849
202,~a_4,"[0,9704-1,0000]",0.9704,1.06,0.9704
203,a_4,"[0,9742-1,0000]",0.9742,0.88,0.9742
203,~a_8,"[0,0076-0,0335]",0.9742,0.89,0.9742
204,d_18,"[0,9688-1,0000]",0.9688,4.98,0.9688
204,a_6,"[0,9688-1,0000]",0.9688,4.99,0.9688
204,a_8,"[0,0000-0,1359]",0.9779,5.04,0.9688
205,~a_2,"[0,9794-1,0000]",0.9794,2.25,0.9794
205,~a_5,"[0,9378-1,0000]",0.9819,2.27,0.9794
205,a_9,"[0,0933-0,1555]",0.9819,2.29,0.9794
206,~d_9,"[0,9820-1,0000]",0.9820,2.35,0.9820
206,a_5,"[0,9820-1,0000]",0.9820,2.35,0.9820
206,~a_8,"[0,1013-0,1193]",0.9820,2.46,0.9820
207,d_12,"[0,9755-1,0000]",0.9755,1.64,0.9755
208,d_13,"[0,9459-1,0000]",0.9803,1.93,0.9767
208,a_8,"[0,9767-1,0000]",0.9767,1.91,0.9767
