Prog,Lit,Intervalo,Metric,Time,Mass
224,~d_11,"[0,0030-1,0000]",0.0035,0.87,0.0073
224,a_7,"[0,0058-1,0000]",0.0060,0.92,0.0073
225,a_3,"[0,0040-1,0000]",0.0049,2.08,0.0066
226,~a_2,"[0,0068-1,0000]",0.0076,2.66,0.0087
226,a_7,"[0,0068-1,0000]",0.0080,2.66,0.0087
226,a_8,"[0,0000-0,9913]",0.0087,2.81,0.0087
227,d_14,"[0,0800-1,0000]",0.0800,1.98,0.0800
228,a_5,"[0,0050-1,0000]",0.0072,1.87,0.0111
228,~a_8,"[0,0095-1,0000]",0.0127,1.88,0.0111
229,a_8,"[0,0020-1,0000]",0.0021,2.57,0.0446
230,d_15,"[0,0545-1,0000]",0.0545,1.84,0.0545
230,~a_9,"[0,0545-1,0000]",0.0545,1.87,0.0545
231,~d_13,"[0,0056-1,0000]",0.0061,2.55,0.0570
231,~a_9,"[0,0518-1,0000]",0.0571,2.64,0.0570
231,a_9,"[0,0000-0,9482]",0.0571,2.65,0.0570
232,d_13,"[0,1015-1,0000]",0.1015,2.44,0.1015
232,a_8,"[0,0596-0,9609]",0.1084,2.47,0.1015
232,a_7,"[0,0624-1,0000]",0.0674,2.67,0.1015
233,d_16,"[0,0093-1,0000]",0.0093,3.18,0.0093
234,~a_3,"[0,1112-1,0000]",0.1112,1.96,0.1112
235,a_6,"[0,0065-1,0000]",0.0065,1.14,0.0065
235,a_7,"[0,0064-1,0000]",0.0065,1.16,0.0065
236,~a_8,"[0,0000-0,3675]",0.6325,2.36,0.6325
237,~d_12,"[0,0058-1,0000]",0.0058,2.08,0.0058
239,~a_7,"[0,0145-1,0000]",0.0146,1.27,0.0145
240,d_15,"[0,0030-1,0000]",0.0030,1.80,0.0030
240,a_6,"[0,0030-1,0000]",0.0030,1.84,0.0030
240,a_9,"[0,0000-0,9970]",0.0030,1.92,0.0030
241,~a_9,"[0,0528-1,0000]",0.0539,1.62,0.0529
241,a_7,"[0,0526-0,9997]",0.0529,1.69,0.0529
242,a_9,"[0,0034-1,0000]",0.0034,2.79,0.0034
242,a_7,"[0,0031-0,9997]",0.0034,2.84,0.0034
243,d_15,"[0,0231-1,0000]",0.0250,2.39,0.0233
243,a_8,"[0,0233-1,0000]",0.0233,2.69,0.0233
244,d_9,"[0,5632-1,0000]",0.5632,1.58,0.5632
244,~a_6,"[0,5632-1,0000]",0.5632,1.57,0.5632
244,a_7,"[0,0129-0,4497]",0.5632,1.63,0.5632
245,d_13,"[0,0005-1,0000]",0.0006,2.06,0.0009
246,~a_0,"[0,0362-1,0000]",0.0362,2.79,0.0362
246,~a_8,"[0,0362-1,0000]",0.0362,2.94,0.0362
246,~a_7,"[0,0360-0,9998]",0.0362,2.95,0.0362
247,d_15,"[0,0408-1,0000]",0.0408,1.78,0.0408
247,a_6,"[0,0407-1,0000]",0.0416,1.78,0.0408
247,a_7,"[0,0408-1,0000]",0.0408,2.00,0.0408
248,d_11,"[0,0563-1,0000]",0.0563,1.33,0.0563
248,a_8,"[0,0563-1,0000]",0.0565,1.48,0.0563
248,a_7,"[0,0010-0,9453]",0.0569,1.40,0.0563
249,d_15,"[0,0111-1,0000]",0.0118,1.63,0.0159
249,~a_8,"[0,0086-0,9983]",0.0122,1.72,0.0159
249,a_8,"[0,0017-0,9914]",0.0122,1.73,0.0159
250,~a_1,"[0,0012-1,0000]",0.0012,2.41,0.0012
250,a_8,"[0,0012-1,0000]",0.0012,2.42,0.0012
250,a_9,"[0,0012-1,0000]",0.0012,2.55,0.0012
252,d_17,"[0,0589-1,0000]",0.0589,2.42,0.0589
253,~a_1,"[0,0213-1,0000]",0.0217,1.56,0.0216
253,~a_6,"[0,0003-1,0000]",0.0003,1.59,0.0216
253,~a_8,"[0,0003-1,0000]",0.0003,1.60,0.0216
254,a_3,"[0,0855-1,0000]",0.0855,2.14,0.0855
255,a_4,"[0,0060-1,0000]",0.0060,1.76,0.0060
255,a_7,"[0,0054-0,9995]",0.0063,1.89,0.0060
256,a_4,"[0,0039-1,0000]",0.0039,3.11,0.0039
256,~a_6,"[0,0038-1,0000]",0.0041,3.14,0.0039
256,a_7,"[0,0037-1,0000]",0.0041,3.30,0.0039
257,a_6,"[0,0788-1,0000]",0.0788,2.34,0.0790
257,a_8,"[0,0706-0,9928]",0.0826,2.36,0.0790
258,a_1,"[0,0006-1,0000]",0.0006,1.88,0.0006
258,a_6,"[0,0006-1,0000]",0.0006,1.88,0.0006
258,~a_7,"[0,0006-1,0000]",0.0006,2.00,0.0006
259,~a_5,"[0,0582-1,0000]",0.0582,2.15,0.0582
259,a_8,"[0,0565-0,9983]",0.0582,2.40,0.0582
260,d_15,"[0,0321-1,0000]",0.0321,2.55,0.0321
260,a_6,"[0,0320-1,0000]",0.0341,2.56,0.0321
261,d_11,"[0,0642-1,0000]",0.0642,1.99,0.0642
262,~a_9,"[0,0072-1,0000]",0.0072,1.66,0.0072
262,a_7,"[0,0000-0,9928]",0.0072,1.69,0.0072
263,~d_10,"[0,0333-1,0000]",0.0333,1.01,0.0333
263,~a_5,"[0,0018-1,0000]",0.0020,1.05,0.0333
263,a_7,"[0,0333-1,0000]",0.0335,1.03,0.0333
264,a_3,"[0,0010-1,0000]",0.0010,1.74,0.0010
264,~a_6,"[0,0010-1,0000]",0.0010,1.74,0.0010
264,~a_7,"[0,0001-0,9991]",0.0010,1.79,0.0010
265,d_12,"[0,0091-1,0000]",0.0091,3.05,0.0091
266,d_10,"[0,0025-1,0000]",0.0025,1.91,0.0025
266,a_7,"[0,0025-1,0000]",0.0025,1.95,0.0025
267,a_3,"[0,0555-1,0000]",0.0597,2.10,0.0558
267,a_8,"[0,0558-1,0000]",0.0586,2.17,0.0558
267,a_7,"[0,0514-0,9959]",0.0597,2.14,0.0558
268,d_16,"[0,0056-1,0000]",0.0056,2.31,0.0056
268,a_5,"[0,0056-1,0000]",0.0056,2.34,0.0056
268,~a_7,"[0,0055-1,0000]",0.0058,2.39,0.0056
269,a_4,"[0,0091-1,0000]",0.0091,2.12,0.0091
269,a_7,"[0,0091-1,0000]",0.0091,2.26,0.0091
270,a_6,"[0,0437-1,0000]",0.0472,0.75,0.0493
270,~a_9,"[0,0437-0,9997]",0.0463,0.74,0.0493
272,a_3,"[0,0298-1,0000]",0.0326,1.50,0.0311
272,a_7,"[0,0296-0,9998]",0.0326,1.65,0.0311
272,a_8,"[0,0003-0,9995]",0.0010,1.53,0.0311
273,~d_13,"[0,0107-1,0000]",0.0107,0.92,0.0107
273,a_5,"[0,0107-1,0000]",0.0107,0.93,0.0107
273,~a_8,"[0,0066-1,0000]",0.0067,1.01,0.0107
274,~a_9,"[0,0054-1,0000]",0.0054,3.28,0.0054
274,a_9,"[0,0000-0,9946]",0.0054,3.29,0.0054
275,~d_14,"[0,0083-1,0000]",0.0083,1.50,0.0083
276,a_4,"[0,0559-1,0000]",0.0559,2.00,0.0559
276,a_6,"[0,0554-1,0000]",0.0631,1.97,0.0559
276,a_7,"[0,0025-0,9511]",0.0686,2.03,0.0559
277,a_0,"[0,0293-1,0000]",0.0293,1.56,0.0293
278,d_11,"[0,0062-1,0000]",0.0062,2.08,0.0096
279,d_12,"[0,0098-1,0000]",0.0098,2.25,0.0098
279,a_5,"[0,0098-1,0000]",0.0098,2.24,0.0098
279,a_8,"[0,0075-1,0000]",0.0080,2.26,0.0098
280,d_18,"[0,0017-1,0000]",0.0017,1.90,0.0017
280,~a_6,"[0,0017-1,0000]",0.0017,1.91,0.0017
282,a_8,"[0,0003-1,0000]",0.0003,2.01,0.0003
282,a_6,"[0,0003-1,0000]",0.0003,2.03,0.0003
282,a_9,"[0,0003-1,0000]",0.0003,2.09,0.0003
283,a_6,"[0,0014-1,0000]",0.0014,3.00,0.0014
284,d_12,"[0,5477-1,0000]",0.5477,1.70,0.5477
284,a_7,"[0,5477-1,0000]",0.5485,1.73,0.5477
284,~a_8,"[0,0000-0,4523]",0.5477,1.84,0.5477
285,d_18,"[0,0071-1,0000]",0.0071,2.19,0.0071
285,~a_9,"[0,0000-0,9929]",0.0073,2.52,0.0071
286,a_5,"[0,0190-1,0000]",0.0194,1.21,0.0191
286,a_8,"[0,0001-0,9810]",0.0191,1.23,0.0191
287,a_2,"[0,0013-1,0000]",0.0013,1.81,0.0013
287,a_5,"[0,0013-1,0000]",0.0013,1.82,0.0013
287,a_7,"[0,0004-0,9991]",0.0013,1.87,0.0013
288,d_12,"[0,0042-1,0000]",0.0042,0.94,0.0042
288,a_6,"[0,0042-1,0000]",0.0042,0.95,0.0042
288,a_7,"[0,0000-0,9958]",0.0042,0.98,0.0042
289,a_3,"[0,0237-1,0000]",0.0237,2.17,0.0237
289,a_8,"[0,0237-1,0000]",0.0237,2.37,0.0237
289,~a_7,"[0,0000-0,9763]",0.0237,2.23,0.0237
290,~a_3,"[0,0053-1,0000]",0.0054,1.88,0.0055
290,~a_7,"[0,0055-1,0000]",0.0057,1.89,0.0055
291,a_5,"[0,0017-1,0000]",0.0018,1.81,0.0018
291,a_9,"[0,0000-0,9982]",0.0018,1.84,0.0018
292,~a_3,"[0,0110-1,0000]",0.0110,2.56,0.0110
292,a_7,"[0,0045-0,9935]",0.0110,2.67,0.0110
292,~a_7,"[0,0065-0,9955]",0.0110,2.66,0.0110
293,~a_8,"[0,0000-0,8979]",0.1021,2.05,0.1021
294,a_3,"[0,0046-1,0000]",0.0046,1.63,0.0046
294,~a_8,"[0,0010-1,0000]",0.0011,1.78,0.0046
295,a_9,"[0,0058-1,0000]",0.0058,1.06,0.0058
295,~a_7,"[0,0032-0,9987]",0.0046,1.10,0.0058
296,d_19,"[0,0012-1,0000]",0.0012,2.97,0.0012
296,a_7,"[0,0000-0,9988]",0.0012,3.10,0.0012
297,d_14,"[0,0143-1,0000]",0.0151,1.69,0.0143
297,a_6,"[0,0143-1,0000]",0.0143,1.68,0.0143
297,a_8,"[0,0025-0,9882]",0.0143,1.72,0.0143
298,a_0,"[0,0039-1,0000]",0.0039,0.38,0.0039
298,a_7,"[0,0035-0,9996]",0.0039,0.40,0.0039
299,d_14,"[0,0484-1,0000]",0.0484,2.55,0.0484
299,~a_8,"[0,0122-0,9638]",0.0484,2.63,0.0484
