Prog,Lit,Intervalo,Metric,Time,Mass
43,a_5,"[0,0011-1,0000]",0.0018,2.23,0.0028
43,~a_7,"[0,0009-0,9998]",0.0018,2.27,0.0028
44,d_10,"[0,0049-1,0000]",0.0078,9.36,0.0111
45,d_10,"[0,0746-1,0000]",0.0877,9.98,0.0818
45,a_5,"[0,0751-1,0000]",0.0790,9.81,0.0818
45,a_8,"[0,0048-0,9297]",0.0790,9.83,0.0818
46,a_7,"[0,0242-1,0000]",0.0346,0.62,0.0825
46,~a_7,"[0,0000-0,9758]",0.0346,0.63,0.0825
48,~d_13,"[0,0025-1,0000]",0.0041,4.51,0.0064
49,d_12,"[0,0052-1,0000]",0.0070,4.91,0.0225
50,d_9,"[0,0054-1,0000]",0.0066,10.68,0.0128
51,~a_0,"[0,1020-1,0000]",0.1435,9.32,0.1623
51,~a_7,"[0,1563-0,9989]",0.2099,9.64,0.1623
51,~a_8,"[0,1385-0,9762]",0.1966,9.50,0.1623
52,~a_9,"[0,0006-0,9995]",0.0014,1.31,0.0012
53,d_16,"[0,0339-1,0000]",0.0538,1.22,0.0342
53,a_9,"[0,0031-0,9712]",0.0460,1.24,0.0342
53,a_7,"[0,0003-0,9667]",0.0373,1.25,0.0342
54,a_1,"[0,0312-1,0000]",0.0332,1.47,0.0404
54,a_7,"[0,0403-1,0000]",0.0637,1.48,0.0404
54,a_8,"[0,0403-1,0000]",0.0637,1.43,0.0404
56,a_5,"[0,0304-1,0000]",0.0382,4.78,0.0304
56,~a_7,"[0,0111-0,9807]",0.0382,5.03,0.0304
57,~d_17,"[0,0390-1,0000]",0.0481,9.65,0.0472
57,a_7,"[0,0189-0,9809]",0.0513,10.05,0.0472
57,~a_7,"[0,0191-0,9811]",0.0513,9.96,0.0472
58,d_15,"[0,0160-1,0000]",0.0210,8.72,0.0170
59,d_12,"[0,0478-1,0000]",0.0508,2.42,0.0494
60,~a_6,"[0,0426-1,0000]",0.0703,10.18,0.0624
60,~a_8,"[0,0330-0,9706]",0.1214,10.74,0.0624
61,a_8,"[0,0536-1,0000]",0.0577,10.14,0.0567
63,d_17,"[0,0309-1,0000]",0.0325,5.03,0.0335
65,~d_16,"[0,0270-1,0000]",0.0421,2.60,0.0430
65,~a_8,"[0,0135-0,9885]",0.0494,2.61,0.0430
67,a_3,"[0,1433-1,0000]",0.2719,4.99,0.2161
67,~a_6,"[0,2161-1,0000]",0.2735,4.98,0.2161
67,~a_8,"[0,0005-0,8864]",0.1812,5.07,0.2161
68,~a_3,"[0,0490-1,0000]",0.0919,5.13,0.0820
69,d_20,"[0,0145-1,0000]",0.0228,18.71,0.0415
69,~a_10,"[0,0067-0,9839]",0.0322,19.03,0.0415
71,~a_6,"[0,0913-1,0000]",0.0946,1.14,0.0913
71,a_7,"[0,0890-0,9977]",0.0946,1.19,0.0913
72,~a_8,"[0,0010-0,9876]",0.0173,10.61,0.0168
73,~d_14,"[0,0492-1,0000]",0.0799,0.30,0.0533
75,a_3,"[0,0665-1,0000]",0.1192,4.99,0.0994
75,a_6,"[0,0665-1,0000]",0.1192,4.78,0.0994
75,~a_7,"[0,0493-0,9511]",0.1045,5.11,0.0994
76,~d_10,"[0,2136-1,0000]",0.2605,22.23,0.2465
77,a_3,"[0,0129-1,0000]",0.0209,9.47,0.0247
77,a_9,"[0,0128-1,0000]",0.0209,9.79,0.0247
78,d_10,"[0,0132-1,0000]",0.0171,2.20,0.0205
78,a_8,"[0,0077-0,9887]",0.0251,2.22,0.0205
79,d_12,"[0,0501-1,0000]",0.0563,22.85,0.0530
79,~a_8,"[0,0207-0,9773]",0.0594,22.95,0.0530
79,a_8,"[0,0227-0,9793]",0.0594,23.23,0.0530
80,~a_2,"[0,0690-1,0000]",0.0972,2.27,0.1354
80,~a_7,"[0,0000-0,8761]",0.1533,2.37,0.1354
80,a_7,"[0,1239-1,0000]",0.1533,2.48,0.1354
81,a_7,"[0,1099-1,0000]",0.1200,10.10,0.1249
81,~a_7,"[0,0000-0,8901]",0.1200,10.09,0.1249
82,~d_18,"[0,0009-1,0000]",0.0016,2.20,0.0192
83,~a_4,"[0,0299-1,0000]",0.0299,1.06,0.0299
84,~a_5,"[0,0003-1,0000]",0.0005,1.24,0.0014
85,d_10,"[0,1458-1,0000]",0.1671,19.41,0.1551
85,~a_7,"[0,1551-1,0000]",0.1743,19.35,0.1551
85,a_9,"[0,0470-0,8919]",0.1743,19.79,0.1551
86,d_19,"[0,0113-1,0000]",0.0210,18.86,0.1562
88,a_5,"[0,1054-1,0000]",0.1409,41.81,0.1336
88,~a_8,"[0,1032-0,9978]",0.1409,42.88,0.1336
89,~d_12,"[0,0062-1,0000]",0.0090,1.17,0.0140
90,~d_12,"[0,0421-1,0000]",0.0584,4.93,0.0430
91,a_4,"[0,0331-1,0000]",0.0628,37.30,0.0424
91,~a_6,"[0,0331-1,0000]",0.0628,37.37,0.0424
92,d_12,"[0,0529-1,0000]",0.0687,1.21,0.0631
94,~d_9,"[0,0912-1,0000]",0.1604,9.41,0.1259
94,~a_7,"[0,1037-1,0000]",0.1037,9.56,0.1259
94,a_7,"[0,0000-0,8963]",0.1037,9.27,0.1259
95,d_12,"[0,0423-1,0000]",0.0555,2.62,0.0474
95,~a_8,"[0,0468-0,9994]",0.0774,2.70,0.0474
95,a_8,"[0,0006-0,9532]",0.0774,2.55,0.0474
96,~d_16,"[0,0386-1,0000]",0.0575,2.17,0.0535
97,a_5,"[0,0704-1,0000]",0.0833,2.13,0.0842
97,a_8,"[0,0305-0,9601]",0.0833,2.22,0.0842
98,d_17,"[0,0104-1,0000]",0.0125,2.43,0.0223
98,~a_6,"[0,0223-1,0000]",0.0408,2.39,0.0223
98,~a_7,"[0,0122-0,9899]",0.0408,2.51,0.0223
100,a_5,"[0,0661-1,0000]",0.0751,8.43,0.0731
100,a_8,"[0,0487-0,9826]",0.0751,8.63,0.0731
101,a_1,"[0,0017-1,0000]",0.0026,0.27,0.0072
101,~a_8,"[0,0029-0,9958]",0.0094,0.26,0.0072
102,a_3,"[0,0319-1,0000]",0.0437,41.40,0.0485
103,d_11,"[0,0382-1,0000]",0.0393,5.20,0.0412
103,~a_8,"[0,0025-0,9865]",0.0254,5.35,0.0412
103,a_7,"[0,0013-0,9852]",0.0254,5.43,0.0412
104,a_0,"[0,0071-1,0000]",0.0105,4.76,0.0196
104,a_5,"[0,0056-1,0000]",0.0084,4.80,0.0196
104,a_7,"[0,0056-0,9985]",0.0105,4.97,0.0196
105,a_4,"[0,0271-1,0000]",0.0437,18.64,0.0772
105,a_8,"[0,0083-0,9978]",0.0200,19.17,0.0772
105,~a_8,"[0,0022-0,9917]",0.0200,19.17,0.0772
107,~a_5,"[0,0548-1,0000]",0.0703,2.35,0.0548
107,a_8,"[0,0000-0,9452]",0.0703,2.41,0.0548
108,d_9,"[0,0293-1,0000]",0.0450,9.64,0.0387
109,a_0,"[0,0821-1,0000]",0.0821,0.58,0.0821
109,~a_8,"[0,0000-0,9179]",0.0821,0.60,0.0821
110,a_2,"[0,0163-1,0000]",0.0163,21.75,0.0168
110,~a_7,"[0,0101-0,9990]",0.0159,21.85,0.0168
110,a_8,"[0,0062-0,9951]",0.0159,21.78,0.0168
111,d_11,"[0,0462-1,0000]",0.0639,2.54,0.0621
111,a_7,"[0,0139-0,9874]",0.0383,2.58,0.0621
111,a_9,"[0,0259-0,9937]",0.0456,2.55,0.0621
112,d_11,"[0,1479-1,0000]",0.1542,1.27,0.1479
113,~d_11,"[0,1441-1,0000]",0.1550,1.26,0.1441
113,~a_8,"[0,0331-0,9041]",0.1936,1.27,0.1441
113,a_8,"[0,0959-0,9669]",0.1936,1.25,0.1441
115,a_4,"[0,0643-1,0000]",0.0774,5.01,0.0961
115,a_8,"[0,0680-0,9842]",0.1075,5.14,0.0961
115,~a_7,"[0,0798-0,9960]",0.1075,5.12,0.0961
116,d_9,"[0,0271-1,0000]",0.0513,10.60,0.0375
118,~a_8,"[0,1238-0,9882]",0.1384,1.21,0.1377
119,~a_3,"[0,0133-1,0000]",0.0242,1.97,0.0254
119,a_8,"[0,0097-0,9843]",0.0505,2.03,0.0254
119,~a_7,"[0,0096-0,9848]",0.0286,2.03,0.0254
120,a_3,"[0,0214-1,0000]",0.0379,4.33,0.0345
121,a_4,"[0,0960-1,0000]",0.1263,2.37,0.1013
121,a_7,"[0,0035-0,9058]",0.1149,2.34,0.1013
121,~a_7,"[0,0942-0,9965]",0.1149,2.26,0.1013
122,d_11,"[0,0695-1,0000]",0.0716,1.19,0.0712
122,~a_8,"[0,0003-0,9747]",0.0499,1.23,0.0712
