Prog,Lit,Intervalo,Metric,Time,Mass
285,a_0,"[0,1444-1,0000]",0.1444,3.44,0.1444
286,~a_2,"[0,0062-1,0000]",0.0066,0.74,0.0063
286,~a_8,"[0,0001-0,9938]",0.0064,0.77,0.0063
286,a_7,"[0,0061-0,9998]",0.0066,0.81,0.0063
287,d_14,"[1,0055-1,0000]",1.0055,0.96,1.0055
287,a_8,"[0,0004--0,0052]",1.0055,1.09,1.0055
288,d_14,"[0,0083-1,0000]",0.0083,0.27,0.0083
288,a_5,"[0,0083-1,0000]",0.0083,0.25,0.0083
288,~a_8,"[0,0001-0,9918]",0.0083,0.26,0.0083
289,d_13,"[0,0000-1,0000]",0.0000,0.22,0.0000
289,a_7,"[0,0000-1,0000]",0.0000,0.23,0.0000
290,d_12,"[0,1254-1,0000]",0.1254,2.59,0.1254
290,a_7,"[0,0000-0,8746]",0.1254,2.60,0.1254
291,a_4,"[1,1450-1,0000]",1.1450,0.64,1.1450
291,~a_9,"[0,0263--0,1187]",1.1450,0.65,1.1450
291,a_7,"[0,0000--0,1446]",1.3560,0.67,1.1450
292,~a_1,"[0,1137-1,0000]",0.1137,1.46,0.1137
292,~a_7,"[0,1054-0,9973]",0.1200,1.46,0.1137
293,a_6,"[1,4257-1,0000]",1.4257,1.34,1.4257
293,a_7,"[1,4254-0,9998]",1.4733,1.36,1.4257
294,d_10,"[0,0595-1,0000]",0.0595,0.76,0.0595
294,a_7,"[0,0595-1,0000]",0.0595,0.77,0.0595
295,a_8,"[0,0000-1,0000]",0.0000,0.32,0.0082
295,~a_7,"[0,0082-1,0000]",0.0082,0.34,0.0082
296,~a_5,"[0,0033-1,0000]",0.0041,2.58,0.0033
297,a_3,"[0,0006-1,0000]",0.0006,0.89,0.1356
297,a_8,"[0,0006-0,9999]",0.0006,0.93,0.1356
298,d_11,"[0,0000-1,0000]",0.0000,0.06,0.0000
298,~a_6,"[0,0000-1,0000]",0.0000,0.09,0.0000
298,~a_7,"[0,0000-1,0000]",0.0000,0.07,0.0000
299,a_3,"[0,0244-1,0000]",0.0246,1.19,0.0244
