Prog,Lit,Intervalo,Metric,Time,Mass
89,d_10,"[0,1513-1,0000]",0.1523,3.46,0.1572
89,a_6,"[0,1572-1,0000]",0.2098,3.58,0.1572
89,a_8,"[0,0003-0,8431]",0.2098,3.61,0.1572
90,~a_8,"[0,2853-0,9988]",0.2867,3.63,0.2865
91,a_9,"[1,1929-0,9989]",1.3678,13.35,1.2036
91,a_7,"[1,1850-0,9813]",1.2036,13.72,1.2036
92,a_0,"[0,1025-1,0000]",0.1025,2.04,0.1025
92,~a_8,"[0,0865-1,0000]",0.1169,2.09,0.1025
93,a_0,"[0,2243-1,0000]",0.2243,6.38,0.2243
93,~a_8,"[0,0000-0,7783]",0.2239,6.46,0.2243
94,a_3,"[0,0112-1,0000]",0.0112,6.91,0.0112
95,d_13,"[1,3913-1,0000]",1.5259,2.88,1.4009
96,~d_17,"[0,1434-1,0000]",0.1434,3.40,0.1434
96,~a_5,"[0,1434-1,0000]",0.1434,3.45,0.1434
96,a_8,"[0,0001-0,8567]",0.1434,3.64,0.1434
97,a_4,"[0,2903-1,0000]",0.2903,1.06,0.2907
98,d_17,"[0,9664-1,0000]",0.9664,1.52,0.9678
98,a_7,"[0,9678-1,0000]",1.0583,1.80,0.9678
98,a_8,"[0,9652-0,9974]",1.0583,1.59,0.9678
99,~a_7,"[0,0827-0,9990]",0.0901,3.78,0.0891
99,a_8,"[0,0872-0,9982]",0.0891,3.82,0.0891
100,d_14,"[0,0574-1,0000]",0.0574,4.44,0.0574
101,a_7,"[0,3518-1,0000]",0.3521,1.04,0.3519
101,~a_8,"[0,0000-0,6481]",0.3519,1.01,0.3519
102,~a_2,"[0,0026-1,0000]",0.0026,4.16,0.0026
103,a_1,"[0,0292-1,0000]",0.0358,2.81,0.1365
104,d_17,"[0,0010-1,0000]",0.0010,4.74,0.0010
105,~d_15,"[0,0373-1,0000]",0.0373,18.22,0.0373
105,~a_6,"[0,0373-1,0000]",0.0375,18.29,0.0373
106,~a_8,"[0,0279-0,9999]",0.0280,2.33,0.0280
106,~a_7,"[0,0186-0,9907]",0.0279,2.43,0.0280
107,a_4,"[0,0421-1,0000]",0.0421,3.66,0.0421
107,~a_8,"[0,0372-0,9951]",0.0444,3.59,0.0421
107,a_8,"[0,0049-0,9628]",0.0444,3.59,0.0421
108,a_3,"[0,1967-1,0000]",0.2055,9.65,0.2063
110,~a_4,"[0,0006-1,0000]",0.0007,5.59,0.0006
110,~a_7,"[0,0004-1,0000]",0.0005,5.96,0.0006
111,d_16,"[0,0456-1,0000]",0.0487,3.64,0.1237
112,a_2,"[1,7360-1,0000]",1.7360,0.58,1.7360
112,~a_6,"[1,7360-1,0000]",1.7360,0.63,1.7360
112,~a_8,"[0,0614--0,6734]",1.7734,0.62,1.7360
113,~a_8,"[0,1514-0,9999]",0.1514,3.66,0.1514
113,a_7,"[0,1512-0,9998]",0.1514,3.76,0.1514
114,a_7,"[0,0738-0,9531]",0.1217,3.31,0.1217
115,a_5,"[1,1824-1,0000]",1.1824,2.13,1.1925
116,d_9,"[0,2478-1,0000]",0.2478,2.62,0.2478
116,a_5,"[0,2478-1,0000]",0.2478,2.61,0.2478
116,a_8,"[0,0000-0,7525]",0.2483,2.53,0.2478
117,~a_7,"[1,5047-1,0000]",1.5047,2.50,1.5047
117,a_9,"[1,3787-1,0000]",1.6596,2.54,1.5047
118,~d_13,"[0,4324-1,0000]",0.4324,1.67,0.4324
118,~a_8,"[0,2759-0,8436]",0.4481,1.64,0.4324
119,~d_17,"[0,1771-1,0000]",0.1771,2.68,0.1771
119,a_6,"[0,1771-1,0000]",0.1771,2.47,0.1771
119,a_7,"[0,1734-0,9963]",0.1781,2.76,0.1771
120,a_4,"[0,1539-1,0000]",0.1539,4.54,0.1539
120,a_7,"[0,0632-0,9093]",0.1639,4.79,0.1539
121,~d_16,"[0,0937-1,0000]",0.0942,5.42,0.0958
121,a_5,"[0,0958-1,0000]",0.0958,5.37,0.0958
121,~a_7,"[0,0490-0,9955]",0.0550,5.70,0.0958
122,d_12,"[0,2152-1,0000]",0.2152,4.17,0.2153
122,a_7,"[0,0020-1,0000]",0.0023,4.38,0.2153
122,~a_7,"[0,0000-0,9980]",0.0023,4.29,0.2153
123,a_4,"[0,1749-1,0000]",0.1749,9.34,0.1749
123,~a_7,"[0,1749-1,0000]",0.1749,9.40,0.1749
123,a_7,"[0,0000-0,8251]",0.1749,9.31,0.1749
124,d_15,"[0,0176-1,0000]",0.0176,10.80,0.0176
124,~a_7,"[0,0107-1,0000]",0.0134,11.00,0.0176
125,~d_18,"[0,0101-1,0000]",0.0134,5.43,0.2418
126,~a_0,"[0,0902-1,0000]",0.0905,1.16,0.0903
126,~a_6,"[0,0902-1,0000]",0.0918,1.12,0.0903
126,a_8,"[0,0903-1,0000]",0.0903,1.14,0.0903
128,d_13,"[0,1666-1,0000]",0.2092,1.72,0.3878
128,~a_5,"[0,3878-1,0000]",0.3878,1.71,0.3878
128,~a_8,"[0,2883-0,9005]",0.3878,1.82,0.3878
129,d_11,"[0,0154-1,0000]",0.0154,2.45,0.0154
129,a_7,"[0,0077-1,0000]",0.0082,2.37,0.0154
129,~a_7,"[0,0000-0,9923]",0.0082,2.44,0.0154
130,a_3,"[0,0314-1,0000]",0.0314,0.45,0.0314
130,a_6,"[0,0314-1,0000]",0.0314,0.41,0.0314
130,~a_8,"[0,0292-0,9978]",0.0314,0.49,0.0314
131,a_2,"[1,4119-1,0000]",1.4827,0.60,1.4119
131,a_9,"[0,0278--0,3745]",1.6475,0.65,1.4119
131,~a_9,"[1,3745-0,9722]",1.6475,0.57,1.4119
132,d_16,"[1,1812-1,0000]",1.1812,6.62,1.1812
132,~a_8,"[1,1717-0,9939]",1.2314,6.71,1.1812
132,~a_7,"[0,0031--0,1770]",1.2120,6.69,1.1812
133,~d_12,"[0,0482-1,0000]",0.0482,2.77,0.0482
134,a_4,"[0,1702-1,0000]",0.1838,26.76,0.1816
134,a_6,"[0,1702-1,0000]",0.1838,27.11,0.1816
134,~a_7,"[0,1700-1,0000]",0.1840,27.64,0.1816
136,a_0,"[0,0106-1,0000]",0.0106,4.43,0.0106
136,~a_7,"[0,0106-1,0000]",0.0106,4.75,0.0106
136,a_7,"[0,0000-0,9894]",0.0106,4.77,0.0106
137,d_17,"[0,1119-1,0000]",0.1119,7.74,0.1123
138,d_15,"[0,3471-1,0000]",0.3471,1.47,0.3471
138,a_8,"[0,2581-0,9110]",0.3471,1.60,0.3471
139,~a_6,"[0,1087-1,0000]",0.1188,5.42,0.1087
140,d_17,"[0,0120-1,0000]",0.0141,6.28,0.0126
141,d_10,"[0,1322-1,0000]",0.1322,0.60,0.1322
141,~a_7,"[0,0098-0,9756]",0.0400,0.66,0.1322
142,d_19,"[0,0064-1,0000]",0.0064,2.79,0.0064
143,d_17,"[0,2128-1,0000]",0.2128,9.88,0.2128
143,~a_9,"[0,0139-0,8011]",0.2128,9.82,0.2128
144,d_15,"[0,0181-1,0000]",0.0181,4.03,0.0181
145,d_14,"[0,3190-1,0000]",0.3190,3.94,0.3190
145,a_7,"[0,0009-0,8772]",0.1439,4.09,0.3190
146,d_10,"[0,1443-1,0000]",0.1443,6.89,0.1443
146,a_8,"[0,0355-0,8912]",0.1443,7.11,0.1443
147,d_18,"[1,3113-1,0000]",1.3980,1.70,1.3189
148,a_7,"[0,1585-1,0000]",0.1585,8.57,0.1585
149,~d_12,"[0,0174-1,0000]",0.0174,2.58,0.2337
149,~a_9,"[0,0012-0,8791]",0.1225,2.70,0.2337
150,a_1,"[1,2893-1,0000]",1.2893,3.40,1.2893
150,a_5,"[1,2893-1,0000]",1.2901,3.39,1.2893
150,~a_8,"[0,0000--0,2788]",1.4927,3.28,1.2893
151,~d_16,"[0,1460-1,0000]",0.1520,4.76,0.1551
151,~a_9,"[0,1463-0,9948]",0.1703,4.83,0.1551
152,~d_11,"[1,5984-1,0000]",1.5984,3.17,1.5984
152,a_5,"[1,5984-1,0000]",1.5984,3.07,1.5984
152,~a_8,"[0,0000--0,5984]",1.6007,3.38,1.5984
153,a_4,"[0,0934-1,0000]",0.0934,11.22,0.0934
153,~a_5,"[0,0934-1,0000]",0.0934,10.92,0.0934
153,~a_9,"[0,0000-0,9066]",0.0934,12.13,0.0934
154,a_8,"[0,0663-0,9811]",0.0852,3.55,0.0852
155,a_4,"[0,0023-1,0000]",0.0023,7.05,0.0315
156,a_3,"[0,0118-1,0000]",0.0118,4.33,0.0118
156,a_5,"[0,0118-1,0000]",0.0118,4.40,0.0118
156,a_8,"[0,0029-0,9911]",0.0118,4.82,0.0118
157,a_6,"[0,0190-1,0000]",0.0221,2.88,0.0190
157,a_8,"[0,0098-0,9908]",0.0221,3.14,0.0190
159,d_16,"[0,0201-1,0000]",0.0201,3.83,0.0203
160,d_9,"[0,0044-1,0000]",0.0044,2.94,0.0044
161,d_15,"[0,2546-1,0000]",0.2546,9.24,0.2546
161,a_7,"[0,2431-0,9925]",0.2671,9.27,0.2546
163,d_11,"[0,1507-1,0000]",0.1507,14.10,0.1507
163,a_8,"[0,1213-0,9878]",0.1465,14.32,0.1507
163,~a_8,"[0,0122-0,8787]",0.1465,14.61,0.1507
164,~a_0,"[1,4743-1,0000]",1.4743,1.65,1.4743
165,d_10,"[0,0232-1,0000]",0.0232,6.70,0.0232
165,a_8,"[0,0232-1,0000]",0.0232,6.53,0.0232
165,a_7,"[0,0080-1,0000]",0.0081,6.61,0.0232
167,d_15,"[0,2571-1,0000]",0.2945,5.88,0.2713
167,~a_8,"[0,2713-1,0000]",0.2723,5.97,0.2713
168,d_11,"[0,1894-1,0000]",0.1894,1.32,0.1894
168,a_8,"[0,1784-0,9993]",0.1861,1.46,0.1894
168,~a_7,"[0,1871-0,9977]",0.1894,1.48,0.1894
169,~a_0,"[0,0008-1,0000]",0.0008,0.91,0.0008
169,a_8,"[0,0003-0,9996]",0.0008,0.93,0.0008
169,~a_8,"[0,0004-0,9997]",0.0008,0.91,0.0008
170,d_15,"[0,1252-1,0000]",0.1252,1.54,0.1252
170,~a_5,"[0,1138-1,0000]",0.1245,1.61,0.1252
171,~d_11,"[0,0015-1,0000]",0.0015,2.05,0.0015
172,~a_3,"[0,2942-1,0000]",0.2942,1.12,0.2942
173,d_9,"[0,1617-1,0000]",0.1649,3.67,0.1640
174,d_12,"[0,0000-1,0000]",0.0000,3.93,0.0000
174,a_8,"[0,0000-1,0000]",0.0000,3.97,0.0000
175,a_4,"[0,0386-1,0000]",0.0386,4.06,0.0386
176,~a_2,"[0,0059-1,0000]",0.0059,3.95,0.0059
177,~d_16,"[0,0784-1,0000]",0.0821,4.36,0.0790
177,a_5,"[0,0790-1,0000]",0.0946,4.26,0.0790
177,~a_7,"[0,0065-0,9275]",0.0946,4.43,0.0790
178,~a_2,"[1,4279-1,0000]",1.4279,2.84,1.4279
179,a_3,"[0,1939-1,0000]",0.1939,3.92,0.1939
179,a_5,"[0,1939-1,0000]",0.1939,3.86,0.1939
179,a_8,"[0,1936-1,0000]",0.2090,4.08,0.1939
180,~a_3,"[0,1301-1,0000]",0.1301,2.41,0.1301
180,a_6,"[0,1301-1,0000]",0.1301,2.35,0.1301
180,a_8,"[0,0000-0,8699]",0.1301,2.42,0.1301
181,d_16,"[0,0057-1,0000]",0.0057,1.26,0.0057
181,a_5,"[0,0057-1,0000]",0.0057,1.27,0.0057
181,~a_8,"[0,0055-0,9998]",0.0057,1.33,0.0057
182,~a_6,"[0,0672-1,0000]",0.0790,2.29,0.0892
183,d_15,"[0,0148-1,0000]",0.0148,3.63,0.0148
183,a_7,"[0,0145-1,0000]",0.0146,3.69,0.0148
184,a_3,"[1,2557-1,0000]",1.2557,0.66,1.2557
184,a_6,"[1,2313-1,0000]",1.2532,0.65,1.2557
184,~a_8,"[0,0246--0,2307]",1.3021,0.62,1.2557
185,~d_14,"[0,1093-1,0000]",0.1093,2.40,0.1093
185,a_5,"[0,0214-1,0000]",0.0270,2.44,0.1093
185,a_8,"[0,0214-1,0000]",0.0270,2.35,0.1093
186,a_1,"[0,1243-1,0000]",0.1243,1.52,0.1243
186,a_8,"[0,0049-0,8806]",0.1243,1.53,0.1243
186,~a_8,"[0,1194-0,9951]",0.1243,1.48,0.1243
187,d_13,"[0,0051-1,0000]",0.0052,8.82,0.0051
187,a_8,"[0,0047-1,0000]",0.0052,9.02,0.0051
188,a_6,"[0,0288-1,0000]",0.0288,5.04,0.0288
189,d_16,"[0,0015-1,0000]",0.0015,2.68,0.0030
189,a_5,"[0,0020-1,0000]",0.0020,2.73,0.0030
189,a_7,"[0,0000-0,9970]",0.0030,2.76,0.0030
190,~a_1,"[0,2602-1,0000]",0.2602,4.26,0.2602
190,~a_6,"[0,2447-1,0000]",0.2642,4.30,0.2602
190,a_7,"[0,0000-0,7399]",0.2619,4.42,0.2602
191,~d_15,"[0,1562-1,0000]",0.1562,3.21,0.1562
191,~a_8,"[0,0106-0,8545]",0.1562,3.31,0.1562
192,a_6,"[0,1727-1,0000]",0.1727,3.97,0.1727
192,~a_7,"[0,1727-1,0000]",0.1727,4.16,0.1727
193,~a_8,"[1,3581-1,0000]",1.3581,5.85,1.3581
194,~d_14,"[0,1790-1,0000]",0.1790,1.80,0.1790
195,a_0,"[1,2590-1,0000]",1.2590,2.23,1.2590
195,a_9,"[0,0000--0,1930]",1.2340,2.31,1.2590
195,~a_9,"[1,1930-1,0000]",1.2340,2.32,1.2590
196,~a_1,"[0,0166-1,0000]",0.0166,1.94,0.0166
197,d_11,"[0,2444-1,0000]",0.2738,3.65,0.4145
197,a_5,"[0,4145-1,0000]",0.4145,3.68,0.4145
198,d_16,"[0,3252-1,0000]",0.3252,11.75,0.3252
198,a_7,"[0,3252-1,0000]",0.3252,12.18,0.3252
198,~a_8,"[0,3024-0,9772]",0.3252,11.94,0.3252
199,~a_8,"[0,1385-0,9989]",0.1530,2.11,0.1444
200,d_16,"[0,0000-1,0000]",0.0000,8.88,0.0000
200,a_7,"[0,0000-1,0000]",0.0000,8.96,0.0000
201,a_7,"[0,0006-0,8494]",0.1512,10.10,0.1513
202,~a_4,"[1,4691-1,0000]",1.4691,0.69,1.4691
203,a_4,"[0,0681-1,0000]",0.0681,0.65,0.0681
203,~a_8,"[0,0003-0,9322]",0.0681,0.65,0.0681
204,d_18,"[0,0013-1,0000]",0.0013,10.07,0.0013
204,a_6,"[0,0013-1,0000]",0.0013,10.18,0.0013
204,a_8,"[0,0000-0,9995]",0.0006,10.25,0.0013
205,~a_2,"[0,1379-1,0000]",0.1379,3.00,0.1379
205,~a_5,"[0,1379-1,0000]",0.1444,3.05,0.1379
205,a_9,"[0,1200-0,9918]",0.1342,3.14,0.1379
206,~d_9,"[0,1272-1,0000]",0.1272,2.42,0.1272
206,a_5,"[0,1272-1,0000]",0.1272,2.39,0.1272
206,~a_8,"[0,0331-0,9059]",0.1272,2.52,0.1272
207,d_12,"[0,0987-1,0000]",0.0987,1.32,0.0987
208,d_13,"[1,1625-1,0000]",1.2047,3.21,1.1639
208,a_8,"[1,1639-1,0000]",1.1639,3.25,1.1639
