Prog,Lit,Intervalo,Metric,Time,Mass
185,a_8,"[0,7881-0,9990]",0.9958,2.34,0.9947
186,a_1,"[0,9914-1,0000]",0.9914,2.38,0.9914
186,a_8,"[0,0267-0,0354]",0.9914,2.41,0.9914
186,~a_8,"[0,9646-0,9733]",0.9914,2.40,0.9914
187,d_13,"[0,9889-1,0000]",0.9909,3.37,0.9905
187,a_8,"[0,8976-1,0000]",0.9949,3.41,0.9905
188,a_6,"[0,9910-1,0000]",0.9910,2.35,0.9910
189,d_16,"[0,9939-1,0000]",0.9939,4.23,0.9939
189,a_5,"[0,9939-1,0000]",0.9939,4.20,0.9939
189,a_7,"[0,7032-0,7096]",0.9941,4.31,0.9939
190,~a_1,"[0,9867-1,0000]",0.9867,4.70,0.9867
190,~a_6,"[0,9159-1,0000]",0.9890,4.69,0.9867
190,a_7,"[0,0000-0,0198]",0.9872,4.73,0.9867
191,~d_15,"[0,9820-1,0000]",0.9820,3.64,0.9820
191,~a_8,"[0,0053-0,0232]",0.9820,3.68,0.9820
192,a_6,"[0,9933-1,0000]",0.9933,1.99,0.9933
192,~a_7,"[0,9933-1,0000]",0.9933,2.00,0.9933
193,~a_8,"[0,9913-1,0000]",0.9913,3.99,0.9913
194,~d_14,"[0,9879-1,0000]",0.9879,3.14,0.9879
195,a_0,"[0,9881-1,0000]",0.9881,2.78,0.9881
195,a_9,"[0,0001-0,0446]",0.9883,2.88,0.9881
195,~a_9,"[0,9554-0,9999]",0.9883,2.89,0.9881
196,~a_1,"[0,9867-1,0000]",0.9867,3.12,0.9867
197,d_11,"[0,8863-1,0000]",0.9932,2.81,0.9896
197,a_5,"[0,9896-1,0000]",0.9896,2.81,0.9896
198,d_16,"[0,9931-1,0000]",0.9931,2.77,0.9931
198,a_7,"[0,9931-1,0000]",0.9932,2.80,0.9931
198,~a_8,"[0,1795-0,1864]",0.9931,2.80,0.9931
199,~a_8,"[0,9022-0,9935]",0.9957,2.09,0.9951
200,d_16,"[0,9870-1,0000]",0.9870,5.24,0.9870
200,a_7,"[0,0392-0,0522]",0.9870,5.60,0.9870
201,a_7,"[0,0003-0,0074]",0.9935,4.25,0.9933
202,~a_4,"[0,9876-1,0000]",0.9876,1.33,0.9876
