Prog,Lit,Intervalo,Metric,Time,Mass
34,d_69,"[0,0065-1,0000]",0.0082,6.14,0.0068
35,d_37,"[0,5610-1,0000]",0.6062,6.09,0.5658
36,~d_44,"[0,0030-1,0000]",0.0030,6.10,0.0030
37,d_44,"[0,0073-1,0000]",0.0075,6.02,0.0077
39,d_68,"[0,0475-1,0000]",0.0480,6.20,0.0479
40,d_55,"[0,0003-1,0000]",0.0004,6.27,0.0004
40,a_10,"[0,0002-1,0000]",0.0003,6.26,0.0004
40,a_18,"[0,0001-1,0000]",0.0002,6.68,0.0004
41,~a_1,"[0,0003-1,0000]",0.0003,6.24,0.0030
41,a_17,"[0,0001-0,9998]",0.0003,6.47,0.0030
42,a_11,"[0,0022-1,0000]",0.0022,6.37,0.0023
42,~a_19,"[0,0011-0,9988]",0.0023,6.34,0.0023
43,a_6,"[0,0017-1,0000]",0.0019,6.20,0.0067
43,a_18,"[0,0008-0,9992]",0.0020,6.26,0.0067
44,d_58,"[0,0051-1,0000]",0.0055,6.22,0.0052
44,a_19,"[0,0003-0,9968]",0.0041,6.24,0.0052
44,~a_17,"[0,0000-0,9954]",0.0049,6.08,0.0052
47,d_42,"[0,0107-1,0000]",0.0127,6.24,0.0111
47,a_15,"[0,0067-0,9997]",0.0096,7.41,0.0111
49,a_15,"[0,0136-0,9999]",0.0138,6.52,0.0142
50,a_8,"[0,0017-1,0000]",0.0017,6.13,0.0017
50,a_11,"[0,0015-1,0000]",0.0016,6.22,0.0017
50,a_18,"[0,0001-0,9985]",0.0016,6.62,0.0017
52,a_15,"[0,0307-0,9999]",0.0394,7.03,0.0311
57,d_39,"[0,0676-1,0000]",0.0682,5.50,0.0676
60,a_6,"[0,0047-1,0000]",0.0048,5.75,0.0047
61,d_32,"[0,0014-1,0000]",0.0016,5.66,0.0018
63,~d_66,"[0,0140-1,0000]",0.0140,5.66,0.0140
63,~a_16,"[0,0000-0,9992]",0.0010,5.79,0.0140
64,d_36,"[0,0055-1,0000]",0.0055,5.64,0.0056
64,~a_19,"[0,0048-0,9999]",0.0057,5.95,0.0056
65,d_43,"[0,0011-1,0000]",0.0014,5.37,0.0051
65,~a_18,"[0,0035-0,9989]",0.0048,5.79,0.0051
66,a_13,"[0,0057-1,0000]",0.0059,5.57,0.0059
66,a_15,"[0,0042-1,0000]",0.0049,5.66,0.0059
68,a_19,"[0,0027-0,9800]",0.0276,5.88,0.0258
69,a_8,"[0,0007-1,0000]",0.0007,5.53,0.0042
71,d_37,"[0,0012-1,0000]",0.0013,5.01,0.0015
71,a_14,"[0,0003-1,0000]",0.0004,4.97,0.0015
72,d_29,"[0,0336-1,0000]",0.0337,4.94,0.0336
72,a_19,"[0,0259-0,9998]",0.0299,5.10,0.0336
73,d_25,"[0,0040-1,0000]",0.0041,4.95,0.0041
73,~a_11,"[0,0005-1,0000]",0.0006,5.05,0.0041
73,a_15,"[0,0004-0,9997]",0.0007,5.27,0.0041
74,d_68,"[0,0101-1,0000]",0.0103,5.08,0.0104
74,a_19,"[0,0061-0,9958]",0.0108,5.31,0.0104
74,~a_19,"[0,0042-0,9939]",0.0108,5.27,0.0104
75,d_41,"[0,0224-1,0000]",0.0226,5.01,0.0226
75,a_15,"[0,0023-0,9999]",0.0028,5.30,0.0226
75,~a_17,"[0,0203-0,9998]",0.0234,5.16,0.0226
77,d_39,"[0,0047-1,0000]",0.0050,5.05,0.0093
78,~d_58,"[0,0016-1,0000]",0.0019,4.91,0.0038
78,~a_17,"[0,0027-1,0000]",0.0031,5.11,0.0038
81,d_57,"[0,0099-1,0000]",0.0100,5.08,0.0100
82,a_7,"[0,0056-1,0000]",0.0058,4.97,0.0056
83,~d_63,"[0,0089-1,0000]",0.0112,4.99,0.0105
86,a_4,"[0,0089-1,0000]",0.0096,4.99,0.0101
87,~a_23,"[0,0075-1,0000]",0.0076,4.80,0.0076
88,~a_15,"[0,0207-0,9953]",0.0330,5.16,0.0340
91,d_31,"[0,0657-1,0000]",0.0695,5.00,0.0658
92,~d_52,"[0,0094-1,0000]",0.0095,5.10,0.0097
92,a_20,"[0,0054-0,9970]",0.0092,5.33,0.0097
93,d_73,"[0,0381-1,0000]",0.0404,4.88,0.0401
95,~d_24,"[0,0053-1,0000]",0.0054,4.98,0.0053
96,a_17,"[0,0000-0,9991]",0.0009,5.01,0.0015
98,d_77,"[0,0014-1,0000]",0.0014,4.88,0.0014
100,~a_11,"[0,0572-1,0000]",0.0612,4.80,0.0583
100,a_17,"[0,0000-0,9990]",0.0016,5.16,0.0583
101,d_50,"[0,0025-1,0000]",0.0028,5.00,0.0229
101,a_15,"[0,0003-0,9775]",0.0229,5.18,0.0229
102,a_16,"[0,0080-1,0000]",0.0136,5.17,0.0155
102,a_17,"[0,0055-0,9971]",0.0102,5.23,0.0155
103,d_67,"[0,0044-1,0000]",0.0045,5.05,0.0045
103,a_13,"[0,0000-1,0000]",0.0000,4.97,0.0045
103,a_16,"[0,0040-1,0000]",0.0046,5.28,0.0045
104,~d_21,"[0,4863-1,0000]",0.4866,4.99,0.4863
104,~a_19,"[0,0000-0,5200]",0.6703,5.21,0.4863
105,d_28,"[0,0031-1,0000]",0.0036,4.93,0.0612
105,a_10,"[0,0005-1,0000]",0.0007,5.02,0.0612
105,~a_17,"[0,0005-1,0000]",0.0007,5.09,0.0612
107,d_41,"[0,0112-1,0000]",0.0122,5.02,0.0136
107,a_19,"[0,0000-0,9931]",0.0083,5.11,0.0136
108,~d_46,"[0,0054-1,0000]",0.0074,5.00,0.0108
108,a_13,"[0,0052-1,0000]",0.0096,5.00,0.0108
108,a_17,"[0,0055-1,0000]",0.0068,5.13,0.0108
110,~d_38,"[0,0455-1,0000]",0.0456,4.94,0.0455
110,a_13,"[0,0427-1,0000]",0.0615,4.95,0.0455
110,~a_16,"[0,0435-1,0000]",0.0518,4.96,0.0455
111,~d_62,"[0,0096-1,0000]",0.0107,4.95,0.0110
112,d_30,"[0,0018-1,0000]",0.0021,4.92,0.0018
113,d_34,"[0,0335-1,0000]",0.0344,5.03,0.0336
113,a_16,"[0,0002-0,9666]",0.0363,5.00,0.0336
117,d_47,"[0,0221-1,0000]",0.0222,4.96,0.0221
119,d_22,"[0,0236-1,0000]",0.0260,5.13,0.0289
120,~a_7,"[0,0137-1,0000]",0.0138,5.01,0.0140
121,d_21,"[0,5140-1,0000]",0.5792,4.99,0.5225
122,d_43,"[0,0215-1,0000]",0.0248,5.06,0.0215
123,a_18,"[0,0029-0,9996]",0.0041,5.23,0.0064
124,a_4,"[0,0000-1,0000]",0.0000,4.96,0.0028
124,~a_15,"[0,0028-1,0000]",0.0028,5.49,0.0028
127,d_37,"[0,4141-1,0000]",0.4373,5.02,0.4143
127,a_20,"[0,0004-0,5871]",0.6439,5.21,0.4143
128,d_59,"[0,0674-1,0000]",0.0726,5.05,0.0674
128,~a_16,"[0,0000-0,9392]",0.0663,5.06,0.0674
128,a_15,"[0,0002-1,0000]",0.0003,5.29,0.0674
130,~d_55,"[0,0082-1,0000]",0.0108,4.99,0.0090
133,d_64,"[0,0121-1,0000]",0.0121,4.95,0.0121
133,~a_19,"[0,0083-0,9998]",0.0091,5.17,0.0121
134,~a_7,"[0,0066-1,0000]",0.0069,4.94,0.0082
135,a_8,"[0,0167-1,0000]",0.0167,4.96,0.0167
136,~d_39,"[0,0380-1,0000]",0.0380,5.00,0.0380
136,a_11,"[0,0001-1,0000]",0.0002,4.93,0.0380
136,a_17,"[0,0002-0,9624]",0.0391,5.05,0.0380
137,~d_32,"[0,0100-1,0000]",0.0100,4.94,0.0100
137,a_10,"[0,0086-1,0000]",0.0088,4.93,0.0100
137,~a_15,"[0,0067-0,9981]",0.0098,5.13,0.0100
139,~a_18,"[0,0006-0,9985]",0.0026,5.38,0.0023
140,a_19,"[0,0000-0,9984]",0.0023,5.29,0.0063
143,d_26,"[0,0038-1,0000]",0.0040,4.92,0.0038
143,~a_16,"[0,0032-0,9999]",0.0038,4.95,0.0038
145,~d_62,"[0,0070-1,0000]",0.0072,4.90,0.0076
147,a_0,"[0,0219-1,0000]",0.0241,4.89,0.0232
148,d_33,"[0,0339-1,0000]",0.0363,4.93,0.0341
149,~d_69,"[0,0005-1,0000]",0.0007,4.99,0.0047
149,a_15,"[0,0011-1,0000]",0.0014,5.30,0.0047
149,~a_20,"[0,0003-0,9961]",0.0046,5.29,0.0047
150,d_64,"[0,5403-1,0000]",0.5431,5.04,0.5403
151,~d_47,"[0,0059-1,0000]",0.0059,5.01,0.0062
151,a_14,"[0,0047-1,0000]",0.0057,5.03,0.0062
151,a_17,"[0,0027-0,9979]",0.0062,5.11,0.0062
153,a_16,"[0,0000-0,9998]",0.0002,5.12,0.0006
154,~d_24,"[0,0611-1,0000]",0.0660,4.99,0.0612
154,~a_19,"[0,0017-0,9997]",0.0026,5.22,0.0612
155,~d_29,"[0,0019-1,0000]",0.0019,5.00,0.0019
156,a_19,"[0,0038-0,9953]",0.0121,5.09,0.0193
157,d_47,"[0,0021-1,0000]",0.0021,5.08,0.0022
158,d_45,"[0,0015-1,0000]",0.0017,4.82,0.0044
159,d_45,"[0,0018-1,0000]",0.0019,4.95,0.0028
159,a_15,"[0,0000-0,9990]",0.0012,5.02,0.0028
161,d_74,"[0,0060-1,0000]",0.0060,5.02,0.0060
163,d_29,"[0,0507-1,0000]",0.0552,5.00,0.0769
164,~a_18,"[0,0000-1,0000]",0.0000,5.00,0.0008
166,d_38,"[0,0232-1,0000]",0.0260,4.95,0.0246
167,~a_3,"[0,0018-1,0000]",0.0019,4.99,0.0020
168,d_54,"[0,0376-1,0000]",0.0399,4.88,0.0380
169,~d_43,"[0,0037-1,0000]",0.0045,4.94,0.0042
170,d_54,"[0,7440-1,0000]",0.7446,4.91,0.7441
170,a_11,"[0,7366-1,0000]",0.7879,4.92,0.7441
170,~a_18,"[0,7366-1,0000]",0.7880,4.89,0.7441
171,a_2,"[0,0104-1,0000]",0.0104,4.93,0.0104
172,d_41,"[0,0016-1,0000]",0.0016,5.01,0.0016
172,a_16,"[0,0006-1,0000]",0.0008,5.13,0.0016
172,~a_16,"[0,0000-0,9994]",0.0008,5.11,0.0016
173,d_51,"[0,0010-1,0000]",0.0012,5.04,0.0056
173,a_12,"[0,0048-1,0000]",0.0055,5.05,0.0056
174,~a_12,"[0,0299-1,0000]",0.0327,5.00,0.0303
175,d_24,"[0,0432-1,0000]",0.0509,4.95,0.0453
175,~a_12,"[0,0414-1,0000]",0.0490,4.93,0.0453
175,~a_15,"[0,0443-1,0000]",0.0486,5.02,0.0453
178,~d_30,"[0,0318-1,0000]",0.0357,4.84,0.0346
179,d_29,"[0,0080-1,0000]",0.0088,4.96,0.0103
179,~a_19,"[0,0074-1,0000]",0.0083,5.17,0.0103
179,a_18,"[0,0015-1,0000]",0.0021,4.99,0.0103
182,a_2,"[0,0012-1,0000]",0.0014,5.03,0.0024
183,a_15,"[0,0437-1,0000]",0.0481,4.92,0.0443
183,~a_22,"[0,0035-1,0000]",0.0042,5.23,0.0443
184,d_64,"[0,0411-1,0000]",0.0414,5.01,0.0411
185,d_69,"[0,0149-1,0000]",0.0149,4.97,0.0149
188,~d_39,"[0,0569-1,0000]",0.0569,4.89,0.0569
188,~a_17,"[0,0567-0,9998]",0.0615,5.32,0.0569
189,a_3,"[0,0027-1,0000]",0.0030,4.96,0.0028
191,~a_20,"[0,0006-0,9998]",0.0010,5.17,0.0029
192,a_18,"[0,0020-1,0000]",0.0028,5.68,0.0028
192,a_19,"[0,0000-0,9996]",0.0005,4.94,0.0028
195,d_53,"[0,0222-1,0000]",0.0222,4.80,0.0222
197,~d_80,"[0,0003-1,0000]",0.0003,4.83,0.0004
198,a_14,"[0,0088-1,0000]",0.0090,5.15,0.0092
198,a_17,"[0,0012-0,9968]",0.0052,5.31,0.0092
199,~d_38,"[0,0032-1,0000]",0.0042,4.92,0.0064
200,~d_55,"[0,0625-1,0000]",0.0741,4.99,0.0631
202,d_38,"[0,5679-1,0000]",0.5712,4.97,0.5680
203,a_15,"[0,4853-1,0000]",0.6711,4.97,0.4926
204,~d_60,"[0,0151-1,0000]",0.0151,4.92,0.0152
204,~a_11,"[0,0123-1,0000]",0.0130,4.86,0.0152
205,~d_45,"[0,0662-1,0000]",0.0662,5.01,0.0662
206,a_16,"[0,0002-0,9999]",0.0003,4.99,0.0031
208,d_23,"[0,0034-1,0000]",0.0034,5.06,0.0034
209,d_39,"[0,0000-1,0000]",0.0000,5.04,0.0012
209,~a_15,"[0,0002-1,0000]",0.0002,5.39,0.0012
210,d_30,"[0,0511-1,0000]",0.0512,4.95,0.0512
210,~a_19,"[0,0454-1,0000]",0.0551,4.94,0.0512
212,~a_21,"[0,0045-1,0000]",0.0050,4.88,0.0060
213,d_20,"[0,0251-1,0000]",0.0257,4.98,0.0251
214,~a_3,"[0,0052-1,0000]",0.0060,4.98,0.0063
214,a_17,"[0,0018-0,9966]",0.0065,5.13,0.0063
214,~a_18,"[0,0057-1,0000]",0.0064,5.22,0.0063
215,~d_38,"[0,0543-1,0000]",0.0543,5.03,0.0543
216,a_1,"[0,0633-1,0000]",0.0695,5.14,0.0652
216,a_11,"[0,0648-1,0000]",0.0672,5.06,0.0652
217,d_41,"[0,0545-1,0000]",0.0547,4.97,0.0546
217,a_21,"[0,0037-0,9496]",0.0549,5.21,0.0546
218,d_58,"[0,0057-1,0000]",0.0059,5.04,0.0059
219,d_57,"[0,0356-1,0000]",0.0390,4.85,0.0357
220,d_63,"[0,0252-1,0000]",0.0270,4.97,0.0295
221,d_56,"[0,0015-1,0000]",0.0016,5.03,0.0163
222,~d_45,"[0,0111-1,0000]",0.0112,4.98,0.0111
224,a_11,"[0,0231-1,0000]",0.0239,4.97,0.0237
224,~a_16,"[0,0000-0,9783]",0.0234,5.11,0.0237
226,d_58,"[0,0369-1,0000]",0.0384,5.14,0.0383
226,a_19,"[0,0001-0,9653]",0.0379,5.23,0.0383
227,~a_7,"[0,0013-1,0000]",0.0014,5.09,0.0017
228,~a_18,"[0,0336-0,9985]",0.0441,5.30,0.1215
228,a_15,"[0,0326-0,9117]",0.1239,5.37,0.1215
229,a_10,"[0,0072-1,0000]",0.0082,4.88,0.0586
231,a_2,"[0,0016-1,0000]",0.0017,4.97,0.0018
232,d_51,"[0,0055-1,0000]",0.0057,4.92,0.0056
232,~a_10,"[0,0042-1,0000]",0.0044,4.99,0.0056
232,~a_17,"[0,0019-1,0000]",0.0021,5.00,0.0056
233,~d_58,"[0,0551-1,0000]",0.0551,5.05,0.0551
233,a_17,"[0,0002-0,9452]",0.0566,5.22,0.0551
234,d_54,"[0,0349-1,0000]",0.0369,4.92,0.0364
235,a_19,"[0,0000-0,9987]",0.0016,5.18,0.0022
236,~d_52,"[0,0003-1,0000]",0.0003,4.95,0.0078
236,~a_10,"[0,0077-1,0000]",0.0085,4.86,0.0078
236,a_16,"[0,0040-1,0000]",0.0044,5.00,0.0078
237,a_2,"[0,0307-1,0000]",0.0327,5.08,0.0312
239,~a_18,"[0,0000-0,9849]",0.0227,4.89,0.0236
240,d_42,"[0,0062-1,0000]",0.0063,4.98,0.0069
241,a_5,"[0,0009-1,0000]",0.0012,4.91,0.0018
243,a_19,"[0,0053-1,0000]",0.0063,5.13,0.0152
244,d_57,"[0,0045-1,0000]",0.0049,4.92,0.0051
247,a_3,"[0,5264-1,0000]",0.6525,5.00,0.5270
249,a_18,"[0,0031-0,9995]",0.0040,5.04,0.0100
251,a_7,"[0,0090-1,0000]",0.0097,4.97,0.0094
252,d_28,"[0,0042-1,0000]",0.0042,5.01,0.0042
252,~a_15,"[0,0000-0,9983]",0.0021,5.02,0.0042
252,~a_18,"[0,0009-0,9982]",0.0035,5.04,0.0042
253,~d_52,"[0,0475-1,0000]",0.0484,5.04,0.0477
255,d_57,"[0,0032-1,0000]",0.0033,5.01,0.0033
257,d_48,"[0,0701-1,0000]",0.0701,4.92,0.0701
257,a_19,"[0,0697-0,9998]",0.0843,5.09,0.0701
258,~d_72,"[0,0033-1,0000]",0.0039,5.07,0.0043
259,d_36,"[0,0136-1,0000]",0.0136,4.95,0.0136
259,a_16,"[0,0001-0,9940]",0.0073,5.68,0.0136
260,a_7,"[0,0290-1,0000]",0.0315,4.85,0.0296
260,~a_12,"[0,0010-1,0000]",0.0013,4.86,0.0296
261,d_27,"[0,0022-1,0000]",0.0023,4.98,0.0087
264,d_38,"[0,0072-1,0000]",0.0078,4.95,0.0076
265,~d_41,"[0,0111-1,0000]",0.0112,4.98,0.0111
265,a_15,"[0,0050-1,0000]",0.0058,5.13,0.0111
268,d_52,"[0,0053-1,0000]",0.0053,4.95,0.0053
268,~a_18,"[0,0049-0,9999]",0.0051,5.10,0.0053
269,a_6,"[0,0038-1,0000]",0.0039,4.92,0.0085
270,d_30,"[0,0633-1,0000]",0.0645,4.98,0.0635
270,a_15,"[0,0002-0,9938]",0.0073,5.03,0.0635
271,d_24,"[0,0053-1,0000]",0.0056,4.93,0.0053
273,d_58,"[0,4864-1,0000]",0.6158,5.06,0.4876
275,d_21,"[0,0048-1,0000]",0.0051,4.89,0.0049
276,d_61,"[0,0007-1,0000]",0.0007,4.99,0.0008
276,a_12,"[0,0003-1,0000]",0.0003,5.05,0.0008
278,~d_23,"[0,0454-1,0000]",0.0559,4.99,0.0457
280,a_13,"[0,0021-1,0000]",0.0022,5.02,0.0034
281,d_24,"[0,0651-1,0000]",0.0661,4.96,0.0651
281,a_11,"[0,0650-1,0000]",0.0732,4.95,0.0651
284,d_25,"[0,0335-1,0000]",0.0355,4.97,0.0336
284,a_20,"[0,0002-0,9995]",0.0009,5.02,0.0336
286,d_22,"[0,0013-1,0000]",0.0014,5.03,0.0016
286,~a_16,"[0,0004-0,9997]",0.0008,5.15,0.0016
286,a_17,"[0,0007-0,9999]",0.0009,5.24,0.0016
288,~d_31,"[0,0394-1,0000]",0.0395,5.03,0.0394
290,d_64,"[0,0134-1,0000]",0.0134,4.96,0.0134
292,d_48,"[0,0032-1,0000]",0.0033,5.04,0.0049
293,d_43,"[0,0512-1,0000]",0.0512,5.03,0.0512
293,~a_17,"[0,0030-0,9549]",0.0598,5.40,0.0512
294,d_72,"[0,0027-1,0000]",0.0031,5.10,0.0032
294,~a_16,"[0,0000-0,9975]",0.0029,5.64,0.0032
295,~d_57,"[0,0010-1,0000]",0.0010,4.91,0.0025
296,a_5,"[0,0546-1,0000]",0.0551,5.00,0.0547
297,~a_4,"[0,0070-1,0000]",0.0070,4.93,0.0071
298,a_19,"[0,0005-0,9996]",0.0011,5.11,0.0512
298,a_16,"[0,0013-0,9523]",0.0581,5.25,0.0512
299,d_42,"[0,0085-1,0000]",0.0086,5.03,0.0086
299,a_14,"[0,0079-1,0000]",0.0093,4.98,0.0086
299,~a_16,"[0,0000-0,9921]",0.0097,5.28,0.0086
