Prog,Lit,Intervalo,Metric,Time,Mass
1,a_15,"[0,0113-0,0696]",0.9417,1.35,0.9417
3,~d_57,"[0,8718-1,0000]",0.9580,0.81,0.9487
3,a_15,"[0,8758-0,9613]",0.9604,1.30,0.9487
4,d_35,"[0,9020-1,0000]",0.9557,0.95,0.9509
4,~a_11,"[0,8522-1,0000]",0.9628,0.98,0.9509
6,a_14,"[0,8491-0,9472]",0.9536,1.18,0.9413
6,a_17,"[0,9292-0,9879]",0.9413,1.79,0.9413
7,a_16,"[0,9045-0,9983]",0.9540,1.07,0.9421
7,~a_16,"[0,0017-0,0955]",0.9540,1.08,0.9421
9,~d_25,"[0,8896-1,0000]",0.9551,1.20,0.9452
