Prog,Lit,Intervalo,Metric,Time,Mass
83,a_8,"[0,0689-0,9984]",0.0777,8.67,0.0731
84,a_3,"[0,0059-1,0000]",0.0069,8.30,0.0076
84,a_7,"[0,0000-0,9943]",0.0067,8.37,0.0076
86,d_10,"[0,4463-1,0000]",0.4837,9.22,0.4467
86,a_6,"[0,4415-1,0000]",0.5261,9.36,0.4467
86,a_7,"[0,0008-0,5546]",0.5077,9.33,0.4467
89,a_2,"[0,0297-1,0000]",0.0355,8.88,0.0344
89,~a_8,"[0,0295-1,0000]",0.0374,8.86,0.0344
89,a_8,"[0,0000-0,9705]",0.0374,8.93,0.0344
90,~d_10,"[0,0063-1,0000]",0.0066,8.46,0.0090
91,a_0,"[0,0180-1,0000]",0.0181,9.36,0.0183
92,a_8,"[0,0099-0,9458]",0.0648,6.95,0.0715
93,d_14,"[0,0083-1,0000]",0.0091,8.50,0.0144
93,a_7,"[0,0021-0,9995]",0.0039,8.50,0.0144
94,a_3,"[0,0694-1,0000]",0.0706,9.34,0.0695
95,d_16,"[0,0137-1,0000]",0.0148,7.77,0.0154
95,a_8,"[0,0019-0,9940]",0.0098,7.83,0.0154
97,~d_14,"[0,1313-1,0000]",0.1434,8.43,0.1344
97,~a_8,"[0,1076-0,9737]",0.1461,8.51,0.1344
98,~a_0,"[0,0464-1,0000]",0.0464,8.30,0.0464
98,a_8,"[0,0457-0,9996]",0.0514,8.39,0.0464
100,~d_16,"[0,0764-1,0000]",0.0810,9.18,0.0765
102,a_8,"[0,0072-0,9889]",0.0191,8.58,0.0219
103,~d_14,"[0,0932-1,0000]",0.1000,8.02,0.0933
104,d_15,"[0,0321-1,0000]",0.0324,8.98,0.0322
105,a_8,"[0,0068-0,9991]",0.0077,9.22,0.0078
106,~d_9,"[0,0391-1,0000]",0.0392,8.14,0.0391
106,a_5,"[0,0383-1,0000]",0.0395,8.07,0.0391
106,~a_8,"[0,0000-0,9655]",0.0401,8.12,0.0391
107,~a_0,"[0,0183-1,0000]",0.0221,8.11,0.0256
109,a_1,"[0,5325-1,0000]",0.5761,9.01,0.5377
110,~d_17,"[0,0180-1,0000]",0.0180,9.16,0.0180
110,~a_8,"[0,0009-0,9856]",0.0162,9.34,0.0180
110,a_7,"[0,0004-0,9953]",0.0058,9.26,0.0180
111,a_9,"[0,0110-0,9972]",0.0169,8.54,0.0262
112,~d_12,"[0,0293-1,0000]",0.0304,7.99,0.0573
112,~a_5,"[0,0280-1,0000]",0.0329,8.03,0.0573
112,a_8,"[0,0271-1,0000]",0.0335,8.03,0.0573
113,d_18,"[0,0300-1,0000]",0.0300,8.89,0.0300
115,d_16,"[0,0090-1,0000]",0.0090,8.06,0.0092
115,a_5,"[0,0030-1,0000]",0.0034,8.03,0.0092
116,~d_12,"[0,5025-1,0000]",0.5310,8.01,0.5333
116,a_6,"[0,4999-1,0000]",0.6254,8.01,0.5333
116,~a_8,"[0,4994-1,0000]",0.6284,7.99,0.5333
119,~a_8,"[0,0031-0,9312]",0.0823,8.76,0.0771
120,a_4,"[0,0124-1,0000]",0.0124,8.65,0.0125
121,d_15,"[0,0425-1,0000]",0.0488,7.88,0.0429
121,a_7,"[0,0011-0,9584]",0.0431,8.13,0.0429
121,a_8,"[0,0397-0,9969]",0.0432,7.94,0.0429
123,~a_8,"[0,0160-1,0000]",0.0195,9.05,0.0182
126,~d_13,"[0,0101-1,0000]",0.0102,7.24,0.0105
126,a_5,"[0,0019-1,0000]",0.0027,7.26,0.0105
126,a_7,"[0,0085-0,9993]",0.0100,7.42,0.0105
127,~a_6,"[0,0101-1,0000]",0.0111,8.94,0.0110
127,~a_8,"[0,0012-0,9949]",0.0079,8.98,0.0110
128,~a_7,"[0,0003-0,9547]",0.0551,7.40,0.0506
129,d_10,"[0,0306-1,0000]",0.0307,9.08,0.0327
129,a_5,"[0,0007-1,0000]",0.0009,9.05,0.0327
129,a_7,"[0,0051-0,9724]",0.0329,9.05,0.0327
130,~a_8,"[0,0103-0,9836]",0.0273,9.56,0.0281
131,a_8,"[0,0141-1,0000]",0.0167,6.34,0.0146
132,d_12,"[0,0685-1,0000]",0.0685,8.80,0.0685
133,d_16,"[0,1271-1,0000]",0.1350,8.08,0.1308
135,a_9,"[0,0001-0,9575]",0.0462,9.38,0.0478
136,~a_2,"[0,5631-1,0000]",0.6060,8.87,0.5952
137,~a_4,"[0,0152-1,0000]",0.0153,8.84,0.0152
137,a_6,"[0,0104-1,0000]",0.0117,8.82,0.0152
137,a_7,"[0,0001-0,9953]",0.0059,8.93,0.0152
138,a_2,"[0,0158-1,0000]",0.0164,8.60,0.0185
139,a_8,"[0,0408-1,0000]",0.0408,9.04,0.0408
140,d_17,"[0,0161-1,0000]",0.0175,8.94,0.0162
141,~a_7,"[0,0426-1,0000]",0.0475,8.40,0.0935
142,d_18,"[0,0240-1,0000]",0.0282,8.86,0.0872
142,~a_7,"[0,0000-0,9133]",0.0874,9.04,0.0872
143,d_11,"[0,0048-1,0000]",0.0054,9.29,0.0057
143,a_9,"[0,0001-0,9984]",0.0021,9.29,0.0057
144,a_3,"[0,0369-1,0000]",0.0369,8.83,0.0370
144,a_9,"[0,0045-0,9985]",0.0063,8.80,0.0370
145,a_3,"[0,0121-1,0000]",0.0130,8.26,0.0128
146,~a_0,"[0,0080-1,0000]",0.0084,8.52,0.0105
146,a_5,"[0,0074-1,0000]",0.0086,8.56,0.0105
146,a_8,"[0,0046-0,9991]",0.0067,8.60,0.0105
148,~d_16,"[0,5261-1,0000]",0.5503,8.80,0.5290
149,a_9,"[0,0000-0,9978]",0.0023,7.67,0.0238
150,d_16,"[0,0579-1,0000]",0.0607,8.32,0.0580
153,a_4,"[0,0351-1,0000]",0.0389,8.97,0.0381
153,a_7,"[0,0373-1,0000]",0.0392,8.97,0.0381
153,~a_9,"[0,0281-0,9904]",0.0409,9.11,0.0381
154,a_7,"[0,0028-0,9991]",0.0045,9.16,0.0538
154,~a_7,"[0,0009-0,9972]",0.0045,9.12,0.0538
155,~d_18,"[0,0531-1,0000]",0.0738,8.57,0.0629
156,a_5,"[0,0355-1,0000]",0.0418,8.59,0.0418
