Prog,Lit,Intervalo,Metric,Time,Mass
1,a_15,"[0,0013-0,9443]",0.0570,15.82,0.0570
3,~d_57,"[0,6964-1,0000]",0.7652,9.98,0.6974
3,a_15,"[0,6942-0,9989]",0.7302,11.49,0.6974
4,d_35,"[0,0483-1,0000]",0.0511,9.94,0.0505
4,~a_11,"[0,0119-1,0000]",0.0135,9.95,0.0505
6,a_14,"[0,5628-0,9988]",0.5964,9.93,0.5667
6,a_17,"[0,5667-1,0000]",0.5667,11.90,0.5667
7,a_16,"[0,0088-0,9997]",0.0096,9.88,0.0147
7,~a_16,"[0,0003-0,9912]",0.0096,9.96,0.0147
9,~d_25,"[0,0501-1,0000]",0.0538,9.53,0.0515
