Prog,Lit,Intervalo,Metric,Time,Mass
30,a_1,"[0,0407-1,0000]",0.0484,20.03,0.0489
30,~a_9,"[0,0271-0,9864]",0.0484,20.07,0.0489
30,a_9,"[0,0136-0,9729]",0.0484,20.00,0.0489
33,d_15,"[0,0221-1,0000]",0.0442,4.98,0.0458
33,a_9,"[0,0154-0,9847]",0.0452,5.15,0.0458
33,~a_9,"[0,0153-0,9846]",0.0452,5.13,0.0458
34,a_0,"[0,0313-1,0000]",0.0480,82.90,0.0481
35,d_19,"[0,0273-1,0000]",0.0467,163.58,0.0491
35,a_6,"[0,0430-1,0000]",0.0482,163.95,0.0491
35,a_8,"[0,0231-0,9957]",0.0467,165.42,0.0491
37,~a_6,"[0,0361-1,0000]",0.0462,20.47,0.0472
37,a_7,"[0,0011-0,9602]",0.0469,20.81,0.0472
38,d_17,"[0,0360-1,0000]",0.0434,41.14,0.0452
38,a_7,"[0,0199-0,9953]",0.0436,41.68,0.0452
38,~a_8,"[0,0072-0,9826]",0.0436,41.58,0.0452
39,a_6,"[0,0368-1,0000]",0.0517,81.85,0.0506
39,a_8,"[0,0299-0,9931]",0.0517,82.71,0.0506
40,a_3,"[0,0428-1,0000]",0.0509,80.29,0.0508
41,a_5,"[0,0445-1,0000]",0.0454,653.43,0.0454
41,~a_8,"[0,0123-0,9893]",0.0425,660.47,0.0454
42,d_13,"[0,0359-1,0000]",0.0475,40.74,0.0469
42,a_6,"[0,0240-1,0000]",0.0477,40.83,0.0469
42,a_9,"[0,0119-0,9760]",0.0475,40.48,0.0469
43,d_11,"[0,0390-1,0000]",0.0554,40.69,0.0535
43,a_5,"[0,0333-1,0000]",0.0546,40.89,0.0535
43,~a_7,"[0,0106-0,9756]",0.0547,41.19,0.0535
44,d_10,"[0,0292-1,0000]",0.0472,160.20,0.0467
45,d_10,"[0,0392-1,0000]",0.0461,161.66,0.0460
45,a_5,"[0,0435-1,0000]",0.0458,161.88,0.0460
45,a_8,"[0,0041-0,9606]",0.0458,163.96,0.0460
46,a_7,"[0,0339-1,0000]",0.0485,10.19,0.0488
46,~a_7,"[0,0000-0,9661]",0.0485,10.06,0.0488
48,~d_13,"[0,0274-1,0000]",0.0441,80.31,0.0489
49,d_12,"[0,0415-1,0000]",0.0553,81.07,0.0528
50,d_9,"[0,0394-1,0000]",0.0476,160.25,0.0477
51,~a_0,"[0,0356-1,0000]",0.0500,160.90,0.0497
51,~a_7,"[0,0371-0,9982]",0.0519,164.20,0.0497
51,~a_8,"[0,0370-0,9960]",0.0496,163.89,0.0497
52,~a_9,"[0,0175-0,9856]",0.0435,20.42,0.0468
53,d_16,"[0,0282-1,0000]",0.0448,19.80,0.0446
53,a_9,"[0,0114-0,9793]",0.0463,20.43,0.0446
53,a_7,"[0,0237-0,9834]",0.0448,20.19,0.0446
54,a_1,"[0,0435-1,0000]",0.0463,20.27,0.0465
54,a_7,"[0,0293-1,0000]",0.0463,20.24,0.0465
54,a_8,"[0,0293-1,0000]",0.0463,20.23,0.0465
56,a_5,"[0,0363-1,0000]",0.0456,79.76,0.0463
56,~a_7,"[0,0071-0,9708]",0.0456,81.55,0.0463
57,~d_17,"[0,0385-1,0000]",0.0475,164.13,0.0468
57,a_7,"[0,0188-0,9839]",0.0471,166.04,0.0468
57,~a_7,"[0,0161-0,9812]",0.0471,165.59,0.0468
58,d_15,"[0,0353-1,0000]",0.0462,161.95,0.0461
59,d_12,"[0,0443-1,0000]",0.0471,40.27,0.0472
60,~a_6,"[0,0291-1,0000]",0.0481,164.00,0.0489
60,~a_8,"[0,0132-0,9891]",0.0469,168.58,0.0489
61,a_8,"[0,0433-0,9993]",0.0472,162.91,0.0472
63,d_17,"[0,0460-1,0000]",0.0484,79.87,0.0484
65,~d_16,"[0,0330-1,0000]",0.0514,39.88,0.0523
65,~a_8,"[0,0227-0,9952]",0.0543,40.57,0.0523
67,a_3,"[0,0252-1,0000]",0.0478,80.54,0.0478
67,~a_6,"[0,0381-1,0000]",0.0482,80.92,0.0478
67,~a_8,"[0,0011-0,9703]",0.0488,81.62,0.0478
68,~a_3,"[0,0247-1,0000]",0.0463,80.74,0.0468
69,d_20,"[0,0335-1,0000]",0.0527,322.89,0.0521
69,~a_10,"[0,0160-0,9791]",0.0521,325.98,0.0521
71,~a_6,"[0,0446-1,0000]",0.0462,19.83,0.0464
71,a_7,"[0,0268-0,9823]",0.0462,20.05,0.0464
72,~a_8,"[0,0068-0,9673]",0.0514,161.10,0.0497
73,~d_14,"[0,0294-1,0000]",0.0477,4.98,0.0468
75,a_3,"[0,0278-1,0000]",0.0498,79.52,0.0490
75,a_6,"[0,0278-1,0000]",0.0498,79.06,0.0490
75,~a_7,"[0,0183-0,9722]",0.0490,80.38,0.0490
76,~d_10,"[0,0373-1,0000]",0.0455,324.33,0.0468
77,a_3,"[0,0323-1,0000]",0.0524,161.90,0.0483
77,a_9,"[0,0294-0,9971]",0.0524,163.87,0.0483
78,d_10,"[0,0335-1,0000]",0.0436,40.84,0.0453
78,a_8,"[0,0154-0,9823]",0.0436,41.21,0.0453
79,d_12,"[0,0426-1,0000]",0.0479,320.91,0.0476
79,~a_8,"[0,0172-0,9825]",0.0474,325.48,0.0476
79,a_8,"[0,0175-0,9828]",0.0474,324.79,0.0476
80,~a_2,"[0,0429-1,0000]",0.0604,39.40,0.0563
80,~a_7,"[0,0000-0,9531]",0.0580,40.32,0.0563
80,a_7,"[0,0469-1,0000]",0.0580,39.58,0.0563
81,a_7,"[0,0429-1,0000]",0.0469,160.79,0.0466
81,~a_7,"[0,0000-0,9571]",0.0469,160.74,0.0466
82,~d_18,"[0,0236-1,0000]",0.0424,40.22,0.0446
83,~a_4,"[0,0512-1,0000]",0.0512,20.02,0.0512
84,~a_5,"[0,0337-1,0000]",0.0475,20.08,0.0465
85,d_10,"[0,0432-1,0000]",0.0494,324.48,0.0490
85,~a_7,"[0,0436-1,0000]",0.0489,323.93,0.0490
85,a_9,"[0,0269-0,9834]",0.0489,328.10,0.0490
86,d_19,"[0,0274-1,0000]",0.0508,325.77,0.0468
88,a_5,"[0,0557-1,0000]",0.0745,646.84,0.0668
88,~a_8,"[0,0547-0,9990]",0.0745,656.24,0.0668
89,~d_12,"[0,0378-1,0000]",0.0544,19.35,0.0539
90,~d_12,"[0,0330-1,0000]",0.0459,77.66,0.0474
91,a_4,"[0,0282-1,0000]",0.0535,625.12,0.0526
91,~a_6,"[0,0282-1,0000]",0.0535,624.01,0.0526
92,d_12,"[0,0390-1,0000]",0.0507,19.89,0.0513
94,~d_9,"[0,0242-1,0000]",0.0425,154.49,0.0485
94,~a_7,"[0,0485-1,0000]",0.0485,154.62,0.0485
94,a_7,"[0,0000-0,9515]",0.0485,154.59,0.0485
95,d_12,"[0,0330-1,0000]",0.0433,39.14,0.0438
95,~a_8,"[0,0275-0,9996]",0.0455,39.29,0.0438
95,a_8,"[0,0004-0,9725]",0.0455,39.42,0.0438
96,~d_16,"[0,0316-1,0000]",0.0470,38.92,0.0478
97,a_5,"[0,0432-1,0000]",0.0511,38.50,0.0506
97,a_8,"[0,0229-0,9797]",0.0511,39.09,0.0506
98,d_17,"[0,0376-1,0000]",0.0449,38.52,0.0451
98,~a_6,"[0,0238-1,0000]",0.0436,38.86,0.0451
98,~a_7,"[0,0055-0,9816]",0.0436,39.63,0.0451
100,a_5,"[0,0425-1,0000]",0.0483,154.29,0.0484
100,a_8,"[0,0207-0,9783]",0.0483,155.76,0.0484
101,a_1,"[0,0310-1,0000]",0.0485,4.86,0.0492
101,~a_8,"[0,0255-0,9886]",0.0486,4.95,0.0492
102,a_3,"[0,0316-1,0000]",0.0433,629.88,0.0451
103,d_11,"[0,0475-1,0000]",0.0489,78.05,0.0490
103,~a_8,"[0,0157-0,9855]",0.0479,79.00,0.0490
103,a_7,"[0,0097-0,9795]",0.0479,78.93,0.0490
104,a_0,"[0,0295-1,0000]",0.0435,78.94,0.0449
104,a_5,"[0,0287-1,0000]",0.0433,79.52,0.0449
104,a_7,"[0,0287-0,9992]",0.0435,79.47,0.0449
105,a_4,"[0,0295-1,0000]",0.0475,310.79,0.0443
105,a_8,"[0,0143-0,9912]",0.0440,319.40,0.0443
105,~a_8,"[0,0088-0,9857]",0.0440,319.19,0.0443
107,~a_5,"[0,0340-1,0000]",0.0436,38.62,0.0457
107,a_8,"[0,0000-0,9660]",0.0436,38.63,0.0457
108,d_9,"[0,0361-1,0000]",0.0555,153.64,0.0551
109,a_0,"[0,0396-1,0000]",0.0396,9.99,0.0396
109,~a_8,"[0,0000-0,9604]",0.0396,10.52,0.0396
110,a_2,"[0,0485-1,0000]",0.0485,310.60,0.0485
110,~a_7,"[0,0246-0,9906]",0.0486,315.15,0.0485
110,a_8,"[0,0114-0,9775]",0.0486,314.32,0.0485
111,d_11,"[0,0344-1,0000]",0.0475,38.61,0.0489
111,a_7,"[0,0187-0,9844]",0.0498,39.35,0.0489
111,a_9,"[0,0297-0,9942]",0.0501,39.89,0.0489
112,d_11,"[0,0490-1,0000]",0.0512,19.36,0.0508
113,~d_11,"[0,0468-1,0000]",0.0503,19.60,0.0503
113,~a_8,"[0,0240-0,9908]",0.0499,20.05,0.0503
113,a_8,"[0,0092-0,9760]",0.0499,20.08,0.0503
115,a_4,"[0,0406-1,0000]",0.0489,77.79,0.0487
115,a_8,"[0,0287-0,9910]",0.0484,79.47,0.0487
115,~a_7,"[0,0334-0,9956]",0.0484,79.19,0.0487
116,d_9,"[0,0290-1,0000]",0.0548,154.01,0.0509
118,~a_8,"[0,0378-0,9887]",0.0501,19.94,0.0500
119,~a_3,"[0,0204-1,0000]",0.0371,39.42,0.0472
119,a_8,"[0,0113-0,9925]",0.0375,39.61,0.0472
119,~a_7,"[0,0154-0,9743]",0.0473,39.61,0.0472
120,a_3,"[0,0250-1,0000]",0.0442,77.19,0.0449
121,a_4,"[0,0386-1,0000]",0.0508,39.36,0.0516
121,a_7,"[0,0167-0,9736]",0.0508,40.12,0.0516
121,~a_7,"[0,0264-0,9833]",0.0508,39.87,0.0516
122,d_11,"[0,0513-1,0000]",0.0529,19.31,0.0527
122,~a_8,"[0,0028-0,9756]",0.0531,19.62,0.0527
